id,iate_estimate,ci_low,ci_high,tau_true,dutch_prof
743,6.564037647843939,5.978365987347711,7.149709308340169,6.516599150295227,1
744,7.061187991028063,6.35436808822311,7.76800789383302,7.999507924935754,0
745,7.221707764882754,6.555529948708153,7.88788558105736,7.444825370172835,0
746,4.543611235880595,3.954746043680563,5.132476428080629,4.38362620119945,2
747,4.529561846779663,3.9956729005833096,5.063450792976015,5.602100303557438,2
748,4.413053677107435,3.662609635619316,5.163497718595555,4.163967669728243,2
749,4.38513950047504,3.5141568202124445,5.256122180737633,3.9888042483023893,2
750,6.862464518084054,6.37339709720661,7.3515319389614975,6.0695288558111065,1
751,7.1605788853067445,6.32858233788877,7.992575432724722,7.904873502089949,0
752,7.0993359523766815,6.513428399692461,7.685243505060901,8.087179064388751,0
753,6.748220855558727,6.19275483204021,7.303686879077241,7.013989457644939,0
754,4.344112490930561,3.8346444242205284,4.853580557640594,4.5317470227640495,2
755,4.7651385310334495,4.11954485141848,5.410732210648419,4.714110413206226,2
756,3.303340182648909,2.4622080427912367,4.144472322506581,2.968403131626264,3
757,7.167028372748497,6.508305306673646,7.825751438823349,7.454916846861145,0
758,4.5049531378204035,3.679174386423867,5.33073188921694,4.7859404625229605,2
759,4.305114638655459,3.7818620552910094,4.828367222019901,4.957808097873963,2
760,5.746197234757444,5.095414412088681,6.396980057426214,6.095355645649007,1
761,4.79590476373116,4.344678033323329,5.247131494138984,5.159984267480098,2
762,3.5845635151170367,2.8780115005061293,4.29111552972794,3.528897592427937,3
763,6.261026948305449,5.456564395391983,7.065489501218914,6.944012777198237,1
764,4.267969399585691,3.5316419832812187,5.004296815890163,4.867722091003641,2
765,6.661944671925642,6.353682236343409,6.970207107507867,6.539160651180068,1
766,6.920355104460971,6.010460777677117,7.830249431244831,8.01619719446415,0
767,7.050471265374194,6.559282922657381,7.541659608091003,8.121412464147875,0
768,7.244004519048839,6.56294525439237,7.925063783705311,8.301282472362598,0
769,4.565794735467345,4.128352508664336,5.003236962270354,4.439596066913456,2
770,7.437791491281415,6.665709715266953,8.20987326729588,7.546782119908275,0
771,4.27742601099473,3.436371852526716,5.118480169462743,4.527004500235388,2
772,3.037062567432115,1.9817745434442064,4.092350591420025,3.432911898536085,3
773,4.326075643183942,3.33838914595783,5.313762140410054,4.244653663048605,2
774,6.497853955261335,5.604760612177131,7.39094729834554,6.717102211955427,1
775,7.125410437865582,6.266833966113513,7.983986909617652,7.247074779753873,0
776,5.570541693385977,4.965739246989578,6.175344139782373,6.317841157417831,1
777,7.242574153571905,6.202006489361243,8.283141817782573,8.005666160640565,0
778,5.550249538641963,4.841271301443183,6.259227775840744,5.959287170765846,1
779,3.97262949351494,2.9117786935807413,5.0334802934491405,4.853585423761848,2
780,4.49732630592856,3.7545915729963557,5.240061038860764,5.058192055352395,2
781,7.352600641432164,6.839615734074059,7.8655855487902695,8.2447149623132,0
782,7.453124104644885,6.887280514461581,8.018967694828188,7.673912544526025,0
783,2.852908438662987,2.268035080504199,3.437781796821776,2.952273137596834,3
784,2.9077112146121356,2.166031877476673,3.649390551747598,2.8828156345423177,3
785,4.4530321355471,3.7638763695160997,5.1421879015781,4.3383678057492325,2
786,4.377187698213681,3.795808702928854,4.958566693498508,4.442245833532252,2
787,4.738860379583783,4.232122943108079,5.245597816059485,4.956911221080444,2
788,7.1482942507050895,6.629325336642876,7.667263164767301,7.9678961327207585,0
789,2.9015587241836753,2.3154928786917113,3.487624569675643,3.4195966454094333,3
790,7.570094858875261,6.8486359553965634,8.291553762353958,7.947392383795936,0
791,4.724274842932663,3.9741463124569414,5.474403373408384,4.821076203758423,2
792,7.612664683043563,6.796024934956678,8.429304431130443,7.981344811483687,0
793,4.47938989938002,4.1068135032578645,4.851966295502175,4.902846036892796,2
794,4.695876933494555,3.963800004641303,5.427953862347806,5.4376528520247875,2
795,4.484036201687735,3.8510203800861116,5.117052023289352,4.825362157216256,2
796,6.445101161808944,5.467577361398275,7.422624962219613,6.553239270594995,1
797,4.77834331809336,4.15128890798824,5.405397728198477,4.8124248393101565,2
798,4.334581750077641,3.704225421758776,4.964938078396504,4.621596459229492,2
799,4.442763285405463,3.968334156046189,4.917192414764737,4.506080317409959,2
800,5.409886051183403,4.530313414672397,6.28945868769441,5.628381380546823,1
801,5.893220086204648,5.514484309997328,6.271955862411969,5.661294104681075,1
802,4.416343612973433,3.7397511254732287,5.092936100473639,4.088733937514644,2
803,7.311790864458716,6.458884939514815,8.164696789402617,7.836651231542637,0
804,4.427137732364676,3.8426146926426594,5.0116607720866915,4.813385336185097,2
805,7.6862239068212626,7.037770735365152,8.334677078277377,7.73126013324439,0
806,4.600066194730848,3.9429876156590495,5.257144773802647,4.184478045388868,2
807,6.187690732774678,5.129832090646578,7.2455493749027795,6.407604262255359,1
808,4.508812847159669,4.076244512731279,4.94138118158806,4.184276193599075,2
809,7.038261913640208,6.379016665010156,7.697507162270257,7.237067578836569,0
810,6.540314941538284,6.00429978085152,7.076330102225045,7.12328006316447,1
811,6.951619891782594,6.114376035292616,7.788863748272573,7.51136604089184,0
812,3.0276210846943137,2.034858193992163,4.020383975396463,2.9871451749501805,3
813,7.247512948196612,6.82510002946315,7.6699258669300745,7.6689062636175755,0
814,6.00396954805305,5.155126220973463,6.852812875132646,6.241806250984575,1
815,6.864798551492297,6.153552841145434,7.576044261839163,7.396960165080789,0
816,4.590402439454334,3.950721609844395,5.230083269064275,4.51919997439199,2
817,6.787433783020159,6.1790100743227505,7.395857491717564,6.489359801185174,1
818,3.933611394397951,3.2193523435497617,4.647870445246142,4.253863194020378,2
819,7.202473083594934,6.406616396970252,7.9983297702196126,8.075968025828548,0
820,6.550701504462571,5.7254417574245196,7.375961251500623,6.27934598125348,1
821,7.223740485870513,6.685248878029449,7.762232093711577,7.344116289857281,0
822,4.608647847867951,4.144852280741054,5.072443414994849,4.818662244227427,2
823,7.290092595987661,6.7423696307726075,7.837815561202714,7.278660133963653,0
824,2.784378266846935,2.054579157037062,3.5141773766568076,2.663860177409033,3
825,6.530977506017303,5.682478074554922,7.379476937479684,6.273350382187427,1
826,4.3767611154747295,3.7820626440564804,4.97145958689298,4.3692303084197865,2
827,6.390117071943402,5.323303629854272,7.456930514032543,6.274065193914962,1
828,5.632057412970908,4.94297486997418,6.3211399559676344,5.5090806748922265,1
829,4.6338652365073205,4.332572157311655,4.935158315702985,5.067692068382582,2
830,4.102692369416006,3.781512623772454,4.423872115059557,4.281896000586399,2
831,4.694936138131711,3.8666854065298777,5.523186869733544,4.735188080114568,2
832,4.589596625467087,4.032407857138426,5.14678539379575,4.684500213731533,2
833,7.62835608947358,7.059536454131777,8.19717572481538,7.6596626917978465,0
834,2.9153930927547607,2.281252034084049,3.549534151425472,3.0302698674433035,3
835,5.755887404212224,5.040352889611344,6.471421918813104,6.050736538946814,1
836,2.605370049144172,1.8163240506764067,3.3944160476119363,2.546440029637976,3
837,4.176657487105619,3.572294153862094,4.781020820349143,4.872649778617946,2
838,5.760310537369022,5.0091349621778924,6.511486112560157,6.139489129343163,1
839,4.5835202489195,3.8996844231219283,5.267356074717074,4.717565758110095,2
840,3.1166193907397983,2.1533650714805557,4.07987370999904,3.24908433291646,3
841,7.246169905847718,6.527233807336757,7.965106004358682,6.63778023868745,0
842,6.8628622221308895,6.179318569724356,7.546405874537423,6.449154748785819,1
843,4.501373865991623,4.025799227167262,4.976948504815983,4.768992026803532,2
844,6.23138256629038,5.36452979407008,7.098235338510674,6.520739473359409,1
845,5.639988681277263,5.004415177763546,6.27556218479098,5.816787594536362,1
846,4.6456389038231585,4.279454139132027,5.011823668514284,4.626152564321331,2
847,3.1367108317482066,2.5398619699681757,3.7335596935282394,3.6123341512661358,3
848,6.319899975809604,5.519949165849765,7.119850785769442,6.60774619651061,1
849,2.747000491308349,2.1174718546231333,3.376529127993568,3.2794377597745274,3
850,7.36558565544938,6.391838607191703,8.33933270370706,8.763286341368536,0
851,6.907472972314955,6.0339187643768994,7.781027180253011,8.417669905213225,0
852,7.351507960184562,6.65355171944495,8.04946420092418,7.959813422102584,0
853,5.683698557387458,5.026322140225674,6.3410749745492465,5.696058473805383,1
854,4.745327771274375,4.373689741749124,5.116965800799625,4.626276425879987,2
855,7.005740420708847,6.295583612216977,7.7158972292007135,7.8645621645604376,0
856,5.714647324447294,4.940697974425438,6.488596674469148,5.518891523796656,1
857,4.151869328010719,3.4366628422466166,4.8670758137748225,4.324443726597989,2
858,4.405413491306117,3.908989049133029,4.901837933479205,4.414380991879352,2
859,4.794538988273724,4.382896027777371,5.206181948770079,4.588160142323758,2
860,4.638635072481856,3.8287886662363024,5.448481478727409,4.786997347824712,2
861,2.899718720585399,2.2449047886467848,3.5545326525240117,2.8639847649050867,3
862,4.498952370391961,3.881131632575813,5.1167731082081085,4.668316521122277,2
863,2.8578248786384877,1.9760346085295795,3.7396151487473968,3.1038129938813053,3
864,3.401131007685908,2.6914680508207827,4.110793964551032,3.9241484500377646,3
865,2.93886158972368,2.2285967470704873,3.6491264323768733,2.6571510742619546,3
866,7.052953407464558,6.514263880768335,7.591642934160778,7.1939319294516695,0
867,5.879937586208451,5.239729279641038,6.520145892775863,5.636096970005212,1
868,6.34127080727929,5.763227988033409,6.919313626525172,6.7783487305493875,1
869,7.550921626683201,6.663373607325314,8.43846964604109,8.011644951236095,0
870,4.166624643932465,3.4245149382703435,4.908734349594587,4.687648279896813,2
871,7.433775476055857,6.776553060094982,8.09099789201673,8.261008670035004,0
872,3.8193494277869457,2.977834091141818,4.660864764432077,4.812584358841733,2
873,4.724533278655328,4.190160984323914,5.258905572986743,4.312633620686625,2
874,5.999507560832098,5.172413374751782,6.826601746912413,5.740330055052157,1
875,2.7434811151765257,2.2379490415455434,3.249013188807508,2.905532403954837,3
876,4.489928030641307,4.139960485426042,4.839895575856572,4.702400403221356,2
877,4.813789123630391,4.360375167186979,5.267203080073803,4.689200248298492,2
878,7.207423069643662,6.495151398997203,7.919694740290131,6.900357690742562,0
879,2.8489181003531687,2.36135842137553,3.3364777793308074,2.7475277365799258,3
880,7.25081148076252,6.432087944570064,8.069535016954978,7.741019321298297,0
881,4.50907264410193,4.026186949143434,4.991958339060431,4.575656457831758,2
882,7.043593751925991,6.4532523648050875,7.633935139046893,7.23136804746993,0
883,7.509386880616875,7.168889805236195,7.849883955997547,7.331692137519523,0
884,6.416019181293473,5.780666103493076,7.05137225909387,5.716755214390617,1
885,4.750142513138083,3.8681418411916626,5.632143185084499,4.853819369008079,2
886,3.0889086144306495,2.1024148335692825,4.075402395292017,3.679523844545373,3
887,4.362447691174304,3.6936151388674894,5.031280243481119,4.7831646037037014,2
888,4.55410260299045,4.177982832558438,4.9302223734224615,4.78257045693144,2
889,5.513105146843454,4.828745477067554,6.197464816619356,5.790091521485045,1
890,3.10041373288252,2.114367373148038,4.086460092617,2.818645012195824,3
891,5.760646038189037,5.116203615370493,6.405088461007578,6.027883093833394,1
892,3.117973338124111,2.576996939371102,3.658949736877118,3.1749394661259065,3
893,4.654068384644228,3.9878049959688053,5.320331773319652,5.3293528291590055,2
894,5.637420168885579,5.177282245801715,6.097558091969436,5.647549762527257,1
895,5.4926048073263765,4.814913545932026,6.170296068720734,5.828033395197032,1
896,4.43073978520583,3.7320172952544306,5.129462275157228,5.021057449943141,2
897,3.117955851124425,2.0773894802888577,4.1585222219599896,3.688316774797792,3
898,4.623394047936198,4.094721808810332,5.152066287062059,4.859556481022435,2
899,3.130695314165807,2.532187901005999,3.7292027273256156,3.645791080708539,3
900,3.1484129737527926,2.484850474003057,3.811975473502528,3.6374705729215404,3
901,6.257787410433503,5.728764214356668,6.786810606510341,6.505691094778333,1
902,6.54075347415778,5.62691768228419,7.454589266031371,6.460122113465066,1
903,4.565198583338486,4.166136144342187,4.964261022334784,5.010904446567341,2
904,7.211442183866626,6.476127885667785,7.9467564820654655,7.6043447245532745,0
905,4.23688797370531,3.582718107543489,4.891057839867128,4.637410612090753,2
906,6.681686979015692,6.0180526745099066,7.345321283521484,5.874069856244702,1
907,4.058616888547266,3.2242710365241978,4.892962740570333,5.370611571879998,2
908,5.9841411997771905,5.1339871266611095,6.834295272893273,6.887282040792526,1
909,4.794410813883494,4.357555667514839,5.231265960252148,4.771866967895988,2
910,5.460362962109535,4.889829659520263,6.030896264698807,5.429010141226913,1
911,4.288499294050021,3.405938459640158,5.171060128459883,4.511584634001047,2
912,7.209120907041677,6.433510733913241,7.984731080170107,7.36492390034703,0
913,3.7411868184165837,2.922962598635496,4.559411038197672,3.9111671963512595,2
914,5.777239147029338,5.163692508581956,6.390785785476723,5.3207374768357045,1
915,4.041674542923936,3.432487359506059,4.650861726341812,3.723820856345407,2
916,4.301374228223057,3.6870039624584554,4.915744493987659,4.780056442211057,2
917,6.171442112761957,5.248998783676785,7.093885441847127,6.77327799513769,1
918,6.6336380744436685,5.7808705603328665,7.486405588554469,5.997069468616614,1
919,5.5881615434329825,4.894942470897382,6.2813806159685885,6.220431018598082,1
920,4.396958149955264,3.985827248412113,4.808089051498412,5.1387032493646085,2
921,6.021625783925514,5.3041416028368165,6.739109965014205,6.007180668897393,1
922,5.869355231702214,5.102782398307444,6.6359280650969845,6.061680826848475,1
923,7.268628513048312,6.502839597974396,8.034417428122229,7.005998246939603,0
924,5.994545061214636,5.061503611642474,6.9275865107867975,6.768561313768654,1
925,6.43282660769253,5.666126728991663,7.199526486393391,6.358590795738404,1
926,6.4260020952432795,5.93501926134124,6.916984929145319,6.587174968287236,1
927,4.1005500336312535,3.438896234198783,4.762203833063723,4.141090059457749,2
928,4.447724210643637,3.6650106115117413,5.230437809775532,4.9815338912505975,2
929,5.774302811651993,5.264407917048506,6.284197706255477,6.491738034888105,1
930,3.3400754546231277,2.6106951906635327,4.069455718582725,3.1359609561819544,3
931,6.874460145229661,6.322391541954537,7.426528748504787,5.841036864856259,1
932,4.63129588479092,4.1272080694816236,5.135383700100217,4.293178556137552,2
933,4.295173204063998,3.676325052906139,4.9140213552218555,4.165142890160833,2
934,6.445218314322663,5.616359306988064,7.274077321657257,6.25021263310234,1
935,4.5639644684632685,4.098641820244131,5.029287116682406,4.685701003530156,2
936,7.135157749902299,6.591377773487727,7.678937726316869,7.399944686989559,0
937,3.2046040572936274,2.2208704948776687,4.188337619709587,3.506883072621628,3
938,3.830533597700815,2.8537122068089578,4.807354988592669,4.0447831757692105,2
939,7.519225233812428,6.773085087117362,8.265365380507493,7.640402844237512,0
940,6.6199708342032055,5.723507868085177,7.516433800321232,6.47018198058965,1
941,4.287297472790728,3.5413267184680848,5.033268227113375,4.387985090542948,2
942,7.440826921247507,6.416532354955598,8.465121487539411,7.788898148083812,0
943,5.840046004001088,5.294763653106246,6.385328354895927,5.669893335948117,1
944,3.08152084473303,2.303973236688117,3.859068452777941,2.707792161714487,3
945,5.9574440635823755,5.233199434019747,6.681688693145002,6.194605160183144,1
946,7.550184249162974,6.934965927313332,8.165402571012617,8.085337530013508,0
947,7.580576128535474,7.036335578784074,8.124816678286873,8.053145860515054,0
948,4.40955805895698,3.689121131732535,5.129994986181425,4.425487227084583,2
949,4.467900492134883,3.89376228072761,5.042038703542156,5.602407397711511,2
950,4.651521180962493,3.932645377930584,5.370396983994402,4.935807189581525,2
951,3.17497186572867,2.491643349316803,3.8583003821405373,3.9339832089637174,3
952,7.366417937333779,6.710390843594291,8.022445031073273,7.532801191005634,0
953,7.631411792159548,7.164353099697076,8.09847048462202,7.7041654810500475,0
954,7.14764113674649,6.254767893949162,8.040514379543815,7.455389252897547,0
955,6.510244236609272,5.509942594470645,7.510545878747898,5.6520662004867415,1
956,6.693984569380738,5.63582221345395,7.752146925307528,8.053573231172406,0
957,5.476466614371809,4.936706391198471,6.016226837545145,5.985740843592331,1
958,4.490718589014235,3.853315904451426,5.128121273577044,4.202170891269591,2
959,7.2089644634157395,6.634501926168045,7.783427000663435,8.165597883204288,0
960,3.1845624868217284,2.4572036333868885,3.911921340256564,3.142869591240706,3
961,2.9930904577150725,2.2776555143251427,3.7085254011050033,3.4954115843018707,3
962,6.887829108236304,5.923391119754671,7.852267096717932,6.55778190101911,1
963,3.3449010513259174,2.4762537993966633,4.213548303255171,3.41997745209767,3
964,4.345910379768926,3.603320339592086,5.088500419945765,4.993438199901528,2
965,5.492283313999301,5.045962009584823,5.93860461841378,6.352416202201451,1
966,4.304801703428814,3.4708690328509526,5.138734374006676,4.243419533310307,2
967,7.561096903860471,7.174921673049289,7.94727213467165,8.694642927259556,0
968,6.985388932189275,6.509986080767897,7.460791783610652,5.841792164698922,1
969,4.562810592577744,4.228686228370982,4.896934956784506,4.972076364582915,2
970,4.7797267233083325,3.8801508325658256,5.679302614050839,5.1810978546689075,2
971,6.6960223256962985,6.359373064055879,7.032671587336718,6.184602873861161,1
972,4.443978433071246,3.778358797743021,5.109598068399471,4.622502968442417,2
973,2.9105469672605864,1.9061874587569037,3.914906475764269,3.6758425576527904,3
974,7.153934046561323,6.457964317377548,7.849903775745098,7.96056793046571,0
975,5.50802876075791,4.877352803325265,6.138704718190559,6.180348847879185,1
976,7.2798787569846075,6.537531646054197,8.022225867915019,7.340408140783553,0
977,3.0646209599252563,2.1170287003913377,4.012213219459176,3.69202247501028,3
978,5.511759302346321,4.903577213827126,6.119941390865515,5.864081182043772,1
979,7.393971718948022,6.776239417920907,8.011704019975136,8.259620559066109,0
980,4.314489489895326,3.4533427637486653,5.17563621604199,4.472988641608541,2
981,6.5032100989174655,5.786668933909502,7.219751263925434,6.421151687984613,1
982,7.578537839736958,6.687093103335021,8.469982576138898,7.5520394694419135,0
983,3.2209049370643688,2.3637028661646444,4.078107007964093,2.998656694709309,3
984,4.262251020560864,3.8628049706907035,4.661697070431023,4.92385142441098,2
985,7.123677892608624,6.569313963161365,7.678041822055876,7.6258677995385815,0
986,3.5689053004280757,3.018847623308831,4.118962977547323,3.266887916629498,3
987,7.364386732556752,6.368330796798533,8.360442668314978,7.607697653034846,0
988,6.69326542614866,6.186501218575671,7.200029633721654,8.402561114311109,0
989,5.825076859161744,5.318013911871297,6.332139806452188,5.96060600088465,1
990,6.414752250787692,5.5962330138263185,7.233271487749067,7.3929646838967855,0
991,4.225074160611054,3.3988331992534837,5.05131512196862,4.557227054336228,2
992,6.586027508057817,5.563514048499802,7.608540967615829,4.982396650346045,1
993,7.545919346301483,6.948242059825214,8.143596632777752,8.1830185999719,0
994,2.713074531215024,2.110882392796826,3.3152666696332234,3.712805599512374,3
995,6.420409513975431,5.909702962282806,6.931116065668059,6.145603945962752,1
996,5.581242784309734,5.104016011214914,6.058469557404549,6.777779671013679,1
997,6.581552220003828,5.462890550982079,7.70021388902557,6.352187640236047,1
998,3.880855712589286,3.0380529863138768,4.723658438864695,4.571739665870004,2
999,6.84338840751603,6.286686163470332,7.400090651561728,7.644013760803726,0
1000,7.263541131044737,6.3632982908597135,8.163783971229767,7.868449342569218,0
1001,2.9471717350512607,2.2363543896266376,3.657989080475884,3.1443902561251584,3
1002,7.371184855872726,6.406931107554857,8.335438604190596,8.249865787049083,0
1003,3.187137397532521,2.2828761921330627,4.091398602931978,3.0264839032041095,3
1004,4.601872275950578,4.020270796983544,5.183473754917613,4.79678835055419,2
1005,4.455741490415126,4.0317247970186045,4.879758183811646,4.770380817237096,2
1006,6.462052563175149,5.728293903752967,7.195811222597331,7.546542637836608,0
1007,3.192132561227331,2.7861720133960715,3.598093109058591,2.4973404276269817,3
1008,5.41833959752489,4.917275028815537,5.9194041662342425,5.399544291018765,1
1009,7.054604027782685,6.665955742582966,7.4432523129824055,7.543305302032608,0
1010,4.412070892651967,3.637320929127637,5.186820856176296,4.707827804181126,2
1011,7.022806035653071,6.665741530889274,7.379870540416872,7.276047009604459,0
1012,5.6839688721514285,5.2249483135298656,6.142989430772984,6.622461676356118,1
1013,4.288005420976447,3.5015819611483967,5.074428880804498,4.733311846998381,2
1014,7.253460449196752,6.703994073627914,7.802926824765589,7.628933383852319,0
1015,7.468480179186412,6.848918444025696,8.088041914347135,8.08976384644076,0
1016,5.859623620142707,5.533548019397592,6.185699220887822,5.999081894168746,1
1017,5.656692980314754,5.2447790398193606,6.068606920810148,6.177201847807959,1
1018,4.36732059654135,3.883578455310152,4.8510627377725495,4.944371788374138,2
1019,4.461316449227296,3.8783690339105275,5.04426386454407,4.486035154673424,2
1020,6.4260590467353556,5.372877000947784,7.479241092522927,6.0088689289264,1
1021,6.556104075813969,5.845203708540027,7.267004443087905,5.498976159672032,1
1022,6.303852195959378,5.407216175368687,7.200488216550065,6.1905408004101625,1
1023,6.346206610753108,5.956686083519435,6.735727137986781,5.6629431557383025,1
1024,7.18775047281344,6.697315168730431,7.678185776896448,7.126862746636534,0
1025,4.458021715796324,3.7989610188163665,5.117082412776283,4.2986584899377585,2
1026,6.971510783580425,6.2058998525949844,7.737121714565865,7.044126004925783,0
1027,4.56744205086728,4.246918670458648,4.887965431275912,5.014710408639411,2
1028,7.172644624322562,6.651520964335842,7.693768284309283,6.979280500031631,0
1029,7.550110729772554,6.7337601315727476,8.366461327972365,7.497591169089509,0
1030,6.5922812216540265,6.029453794302174,7.155108649005877,5.999063722085182,1
1031,6.407112923075506,5.688938966761228,7.125286879389783,5.353377800568583,1
1032,4.315208408182711,3.6021083100093954,5.028308506356026,4.265018628895878,2
1033,4.164131983631651,3.57381834871796,4.754445618545338,4.715725814506065,2
1034,3.05588695046041,2.2517925073667833,3.8599813935540364,2.8519705232635175,3
1035,5.629751815562217,4.948317685421502,6.311185945702935,6.494870577058935,1
1036,7.448782141309969,6.492887131879424,8.404677150740513,7.873859282468373,0
1037,3.1783121631738327,2.5001170185314026,3.856507307816263,3.133507030388628,3
1038,4.661876371447943,4.048175793743002,5.275576949152884,4.308768777817474,2
1039,7.564213908797609,7.1362796600899365,7.992148157505284,7.228828179180622,0
1040,7.855012953524375,7.095419523026291,8.61460638402246,7.6943243391758145,0
1041,5.484790760758142,4.773925149966555,6.195656371549733,5.998557179104456,1
1042,5.390128787203346,4.917508270221194,5.862749304185498,6.079068721452395,1
1043,4.497270069984414,3.622444958477594,5.372095181491234,4.412581446873676,2
1044,7.467289665016449,6.5549632738624934,8.379616056170407,7.650968678732761,0
1045,3.237734970224002,2.566396303181522,3.9090736372664803,3.4148376935974776,3
1046,6.528347975548443,5.989627812963231,7.067068138133653,6.425160967998227,1
1047,4.196993475803455,3.497852589268919,4.896134362337992,4.479263311574471,2
1048,7.128549100300836,6.279945670808985,7.97715252979268,6.917426061657028,0
1049,4.535409823643724,3.9091006904154124,5.161718956872033,4.57574366304828,2
1050,2.761826318532698,1.8871610718526446,3.6364915652127507,2.7770462796713384,3
1051,7.489401062846313,6.806935176604991,8.171866949087637,7.884504965898221,0
1052,5.832602827190949,5.161152999704544,6.504052654677354,6.174007946019589,1
1053,7.720776547719585,6.920179816906807,8.521373278532362,8.05096789041328,0
1054,6.757171451074371,6.011421332517933,7.502921569630815,5.933007629386824,1
1055,4.664482057618464,4.107836170332735,5.221127944904193,4.4884811598485,2
1056,4.1017834343528055,3.316926893069419,4.886639975636192,4.262499892494016,2
1057,4.451930635379914,3.84936283134461,5.0544984394152195,4.829131931011342,2
1058,7.058776849188836,6.637018234787933,7.480535463589738,7.614009391653876,0
1059,4.372452233142658,3.4949116869579644,5.24999277932735,4.723180397910553,2
1060,4.044337905953598,3.047276070118573,5.041399741788623,4.775615275875357,2
1061,6.768619077746815,5.982314515837723,7.554923639655906,7.218111362968568,0
1062,3.306995733250362,2.8978761089198937,3.7161153575808283,3.7730478472297424,3
1063,7.444946938835629,6.842194282901347,8.047699594769913,8.059112974287665,0
1064,6.799119805182505,5.912503178233014,7.685736432131997,7.664283611021171,0
1065,4.324922132859853,3.754341153991933,4.895503111727776,4.748449537188854,2
1066,6.703311811753957,6.179408913452987,7.227214710054927,7.72770223996931,0
1067,7.218201120944849,6.695128339291674,7.741273902598023,7.880499162374955,0
1068,7.788163387615047,6.709722043043026,8.866604732187064,8.637972761886738,0
1069,2.961523288266762,1.9957362031817032,3.92731037335182,2.5780833505418053,3
1070,6.554602359805483,5.823028125425525,7.286176594185431,7.945409990391165,0
1071,5.754647230553233,5.1232879778198654,6.386006483286602,6.0667200960698935,1
1072,7.323551671696074,6.608277759898741,8.038825583493411,7.617867003678529,0
1073,5.724479848155569,5.223662695084064,6.225297001227075,5.852992110447203,1
1074,5.9353985429916625,5.494590283097003,6.376206802886329,5.4494206522228605,1
1075,3.104208615079278,2.771614735604392,3.436802494554166,2.826286221356792,3
1076,4.306919561959846,3.7952479585945857,4.818591165325107,5.531350748859967,2
1077,3.216860618792336,2.268443624799933,4.16527761278474,3.1543553921592946,3
1078,4.333577721414154,3.8029779363618452,4.864177506466463,3.986484675539504,2
1079,5.788623963988387,5.225487289075795,6.35176063890098,5.816926538606443,1
1080,7.194115498441915,6.502467150402923,7.885763846480911,7.097100529842065,0
1081,5.978492398065401,5.402910468056696,6.55407432807411,6.4271806693697835,1
1082,5.7255936023908385,5.247679496072019,6.203507708709658,5.674486281684244,1
1083,4.548415709536853,3.8156698812288252,5.28116153784488,4.378095308558282,2
1084,7.047040897372372,6.115232143706148,7.978849651038594,7.518166069382295,0
1085,4.6003470067912335,3.9079420485652614,5.292751965017205,4.588347649028254,2
1086,6.632157935018107,5.843458661832448,7.420857208203763,6.069211735435339,1
1087,5.504683194716632,4.478474970967005,6.530891418466258,5.878561066310325,1
1088,2.989088901477482,2.641465930746385,3.3367118722085802,3.097728841076683,3
1089,7.459672527969934,6.596853927583364,8.322491128356509,7.586749025980055,0
1090,6.587205764573015,5.609690218136499,7.564721311009532,7.490907760463049,0
1091,7.305202136858325,6.9066193106155485,7.703784963101105,7.293274072627162,0
1092,6.642907685610934,5.839740626472715,7.446074744749148,6.664843714578675,1
1093,6.083822228677595,5.481087790125379,6.68655666722981,6.610280277896769,1
1094,2.9588147059947976,2.0332721262634963,3.8843572857261015,2.965952110823829,3
1095,3.1134495816885672,2.6613879424542333,3.565511220922901,3.045699584708842,3
1096,4.604081312769156,3.9729902441304317,5.2351723814078825,4.817907323418061,2
1097,3.741347624138935,2.9130144101405095,4.569680838137363,4.200035488481346,2
1098,5.934529930529856,4.9687566844670314,6.900303176592681,5.704733065919016,1
1099,3.3904131593289084,2.6271812564757466,4.15364506218207,4.1206129670625815,3
1100,6.524542378345534,5.668662334972592,7.380422421718477,6.327074967451574,1
1101,7.625954762112229,6.793200246345556,8.458709277878901,7.709678425307283,0
1102,2.902015209419412,2.244267076683304,3.5597633421555166,2.568504457673164,3
1103,6.376210958235313,5.625815837020902,7.126606079449723,6.5069135909905595,1
1104,7.695354404667059,6.857946411887233,8.532762397446884,7.915917792882392,0
1105,4.5061480879287625,3.7542921276519654,5.258004048205559,4.658965633549529,2
1106,7.6542604223076,6.7324749712053125,8.576045873409889,8.5021862391784,0
1107,7.198950067859402,6.098374447765842,8.299525687952961,7.328154399449815,0
1108,5.980412882980403,5.525840681551692,6.434985084409114,5.861477099965594,1
1109,4.68372882154086,4.191921302633946,5.175536340447777,4.531202888788145,2
1110,6.2873632446914645,5.674831531294942,6.8998949580879865,6.349249080698475,1
1111,6.658457826296203,5.862914850319898,7.454000802272512,7.533503410907889,0
1112,5.562961192879304,4.829040692358661,6.296881693399945,6.627157333605457,1
1113,7.0517248992810995,6.445872507643221,7.657577290918973,7.197320007771516,0
1114,6.238331309305374,5.507421959784916,6.969240658825833,5.665373805419932,1
1115,6.532787315279949,5.938801107833198,7.126773522726689,7.08860489721968,1
1116,6.951898218040217,6.20865546223721,7.6951409738432295,7.463696350039917,0
1117,7.139207009029218,6.38308296397426,7.895331054084176,6.357412859014644,0
1118,5.858700281332251,5.139914142387009,6.577486420277499,6.703649802793544,1
1119,6.117592429128518,5.560061354904145,6.67512350335289,5.873518243614771,1
