.id,.placebo,.type,time_unit,California,Alabama,Arkansas,Colorado,Connecticut,Delaware,Georgia,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Mexico,North Carolina,North Dakota,Ohio,Oklahoma,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,West Virginia,Wisconsin,Wyoming,.predictors,.synthetic_control,.unit_weights,.predictor_weights,.original_data,.meta,.loss
Iowa,1,controls,1971,121,95.4000015258789,104.0999984741211,125.5,117.5999984741211,161.10000610351562,115.69999694824219,108.5,125.5999984741211,139.3000030517578,NA,102.80000305175781,163.5,119.80000305175781,133.1999969482422,116.4000015258789,105.4000015258789,127.5999984741211,115.5999984741211,108.5999984741211,190.5,278,92.5999984741211,187.60000610351562,98.5,124.5999984741211,115.4000015258789,106.30000305175781,123.19999694824219,115,96.69999694824219,106.30000305175781,108.9000015258789,67.69999694824219,124.4000015258789,128.39999389648438,111.5,105.4000015258789,131.6999969482422,,,,,,,
Iowa,1,controls,1972,123.5,101.0999984741211,103.9000015258789,134.3000030517578,110.80000305175781,156.3000030517578,117,126.0999984741211,126.5999984741211,149.1999969482422,NA,111,179.39999389648438,125.30000305175781,136.5,96.80000305175781,112.0999984741211,130,122.19999694824219,104.9000015258789,198.60000610351562,296.20001220703125,99.30000305175781,214.10000610351562,103.80000305175781,124.4000015258789,121.69999694824219,109,134.39999389648438,118.69999694824219,103,111.5,108.5999984741211,71.30000305175781,138,137,117.5,108.80000305175781,140,,,,,,,
Iowa,1,controls,1973,124.4000015258789,102.9000015258789,108,137.89999389648438,109.30000305175781,154.6999969482422,119.80000305175781,121.80000305175781,124.4000015258789,156,NA,115.19999694824219,201.89999389648438,126.69999694824219,138,106.80000305175781,115,132.10000610351562,119.9000015258789,106.5999984741211,201.5,279,98.9000015258789,226.5,108.69999694824219,120.5,124.0999984741211,110.69999694824219,142,125.5,103.5,109.69999694824219,110.4000015258789,72.69999694824219,146.8000030517578,143.10000610351562,116.5999984741211,109.5,141.1999969482422,,,,,,,
Iowa,1,controls,1974,126.69999694824219,108.19999694824219,109.69999694824219,132.8000030517578,112.4000015258789,151.3000030517578,123.69999694824219,125.5999984741211,131.89999389648438,159.60000610351562,NA,118.5999984741211,212.39999389648438,129.89999389648438,142.10000610351562,110.5999984741211,117.0999984741211,135.39999389648438,121.9000015258789,110.5,204.6999969482422,269.79998779296875,100.30000305175781,227.3000030517578,110.5,122.0999984741211,130.5,114.19999694824219,146.10000610351562,129.6999969482422,108.4000015258789,114.80000305175781,114.69999694824219,75.5999984741211,151.8000030517578,149.60000610351562,119.9000015258789,111.80000305175781,145.8000030517578,,,,,,,
Iowa,1,controls,1975,127.0999984741211,111.69999694824219,114.80000305175781,131,110.19999694824219,147.60000610351562,122.9000015258789,123.30000305175781,131.8000030517578,162.39999389648438,NA,123.4000015258789,223,133.60000610351562,140.6999969482422,111.5,116.80000305175781,135.60000610351562,123.69999694824219,114.0999984741211,205.1999969482422,269.1000061035156,103.0999984741211,226,117.9000015258789,122.5,132.89999389648438,114.5999984741211,154.6999969482422,130.5,113.5,117.4000015258789,116,75.80000305175781,155.5,152.6999969482422,123.19999694824219,113.5,160.6999969482422,,,,,,,
Iowa,1,controls,1976,128,116.19999694824219,119.0999984741211,134.1999969482422,113.4000015258789,153,125.9000015258789,125.0999984741211,134.39999389648438,166.60000610351562,NA,127.69999694824219,230.89999389648438,139.60000610351562,144.89999389648438,116.69999694824219,120.9000015258789,139.5,124.9000015258789,118.0999984741211,201.39999389648438,290.5,102.4000015258789,230.1999969482422,125.4000015258789,124.5999984741211,138.60000610351562,118.80000305175781,150.1999969482422,136.8000030517578,116.69999694824219,121.69999694824219,121.4000015258789,77.9000015258789,171.10000610351562,158.10000610351562,129.6999969482422,115.4000015258789,161.5,,,,,,,
Iowa,1,controls,1977,126.4000015258789,117.0999984741211,122.5999984741211,132,117.30000305175781,153.3000030517578,127.9000015258789,125,134,173,NA,127.9000015258789,229.39999389648438,140,145.60000610351562,117.19999694824219,122.0999984741211,140.8000030517578,127,117.69999694824219,190.8000030517578,278.79998779296875,102.4000015258789,217,122.19999694824219,127.30000305175781,140.39999389648438,120.0999984741211,148.8000030517578,137.1999969482422,115.5999984741211,124.5999984741211,124.19999694824219,78,169.39999389648438,157.6999969482422,133.89999389648438,117.19999694824219,160.39999389648438,,,,,,,
Iowa,1,controls,1978,126.0999984741211,123,127.30000305175781,129.1999969482422,117.5,155.5,130.60000610351562,122.80000305175781,136.6999969482422,150.89999389648438,NA,127.0999984741211,224.6999969482422,142.6999969482422,143.89999389648438,118.9000015258789,124.9000015258789,141.8000030517578,127.19999694824219,117.4000015258789,187,269.6000061035156,103.0999984741211,205.5,121.9000015258789,131.3000030517578,143.60000610351562,122.30000305175781,146.8000030517578,140.39999389648438,116.9000015258789,127.30000305175781,126.5999984741211,79.5999984741211,162.39999389648438,155.89999389648438,131.60000610351562,116.69999694824219,160.3000030517578,,,,,,,
Iowa,1,controls,1979,121.9000015258789,121.4000015258789,126.5,131.5,117.4000015258789,150.1999969482422,131,117.5,135.3000030517578,148.89999389648438,NA,126.4000015258789,214.89999389648438,140.10000610351562,138.5,118.30000305175781,123.9000015258789,140.1999969482422,120.30000305175781,116.0999984741211,183.3000030517578,254.60000610351562,101,197.3000030517578,121.30000305175781,130.89999389648438,141.60000610351562,122.5999984741211,145.8000030517578,135.6999969482422,117.4000015258789,127.19999694824219,126.4000015258789,79.0999984741211,160.89999389648438,151.8000030517578,122.0999984741211,117.0999984741211,168.60000610351562,,,,,,,
Iowa,1,controls,1980,120.19999694824219,123.19999694824219,131.8000030517578,131,118,150.5,134,115.19999694824219,135.1999969482422,146.89999389648438,NA,127.0999984741211,215.3000030517578,143.8000030517578,141.1999969482422,117.69999694824219,127,142.10000610351562,122,116.30000305175781,177.6999969482422,247.8000030517578,102.69999694824219,187.8000030517578,123.69999694824219,133.5,141.60000610351562,124,149.3000030517578,138.3000030517578,114.69999694824219,130.39999389648438,129.6999969482422,74.80000305175781,161.60000610351562,148.89999389648438,122.30000305175781,117.5999984741211,158.10000610351562,,,,,,,
Iowa,1,controls,1981,118.5999984741211,119.5999984741211,128.6999969482422,133.8000030517578,116.4000015258789,152.60000610351562,131.6999969482422,114.0999984741211,133,148.5,NA,132,209.6999969482422,144,138.89999389648438,120.80000305175781,125.30000305175781,140.5,121.0999984741211,117,171.89999389648438,245.39999389648438,103,179.3000030517578,125.69999694824219,132.8000030517578,143.6999969482422,125.19999694824219,151.1999969482422,136.10000610351562,115.69999694824219,129.10000610351562,129,77.5999984741211,163.8000030517578,149.89999389648438,120.5,119.9000015258789,163.10000610351562,,,,,,,
Iowa,1,controls,1982,115.4000015258789,119.0999984741211,127.4000015258789,130.5,114.69999694824219,154.10000610351562,131.1999969482422,111.5,130.6999969482422,147.6999969482422,NA,130.89999389648438,210.60000610351562,143.89999389648438,139.5,119.4000015258789,125.80000305175781,139.6999969482422,122.4000015258789,117.0999984741211,165.10000610351562,239.8000030517578,97.5,179,126.80000305175781,134,147,123.30000305175781,146.3000030517578,136,113,131.39999389648438,131.1999969482422,73.5999984741211,162.3000030517578,147.39999389648438,119.80000305175781,115.5999984741211,157.6999969482422,,,,,,,
Iowa,1,controls,1983,110.80000305175781,116.30000305175781,128,125.30000305175781,114.0999984741211,149.60000610351562,128.60000610351562,111.30000305175781,127.9000015258789,143,NA,127.5999984741211,201.10000610351562,133.6999969482422,135.39999389648438,113.19999694824219,122.30000305175781,134.10000610351562,113.69999694824219,110.80000305175781,159.1999969482422,232.89999389648438,96.30000305175781,169.8000030517578,119.5999984741211,130,140,125.30000305175781,135.8000030517578,131.10000610351562,109.80000305175781,129,126.4000015258789,69,153.8000030517578,144.6999969482422,115.69999694824219,106.30000305175781,141.1999969482422,,,,,,,
Iowa,1,controls,1984,104.80000305175781,113,123.0999984741211,119.69999694824219,112.5,144,126.30000305175781,103.5999984741211,124,137.8000030517578,NA,121.69999694824219,183.1999969482422,128.89999389648438,135.5,110.80000305175781,116.4000015258789,130,110.0999984741211,107.69999694824219,136.60000610351562,215.10000610351562,88.9000015258789,160.60000610351562,109.4000015258789,127.0999984741211,128.10000610351562,115.30000305175781,136.89999389648438,127,105.69999694824219,125.0999984741211,117.19999694824219,66.30000305175781,144.3000030517578,136.8000030517578,111.9000015258789,105.5999984741211,128.89999389648438,,,,,,,
Iowa,1,controls,1985,102.80000305175781,114.5,125.80000305175781,112.4000015258789,111,144.5,128.8000030517578,100.69999694824219,121.5999984741211,135.3000030517578,NA,115.69999694824219,182.39999389648438,125,127.9000015258789,113,115.30000305175781,129.1999969482422,103.5999984741211,105.0999984741211,146.6999969482422,201.10000610351562,88,156.3000030517578,103.19999694824219,126.69999694824219,124.19999694824219,115.80000305175781,133.39999389648438,125.4000015258789,104.4000015258789,128.6999969482422,115.9000015258789,66.5,144.5,134.60000610351562,109.0999984741211,107,125.69999694824219,,,,,,,
Iowa,1,controls,1986,99.69999694824219,116.30000305175781,126,109.9000015258789,108.5,142.39999389648438,129,96.69999694824219,118.19999694824219,137.60000610351562,NA,109.4000015258789,179.8000030517578,121.19999694824219,119,104.30000305175781,113.19999694824219,128.8000030517578,97.80000305175781,103.0999984741211,142.60000610351562,195.89999389648438,88.19999694824219,154.39999389648438,99.80000305175781,126.30000305175781,119.9000015258789,113.9000015258789,136.3000030517578,126.5999984741211,97,129,113.69999694824219,64.4000015258789,131.1999969482422,135.8000030517578,112.0999984741211,105.4000015258789,124.80000305175781,,,,,,,
Iowa,1,controls,1987,97.5,114,122.30000305175781,102.4000015258789,109,141,129.3000030517578,95,109.5,134,NA,105.19999694824219,171.1999969482422,116.5,125,108.80000305175781,110,128.6999969482422,91.69999694824219,101.30000305175781,147.6999969482422,195.10000610351562,82.30000305175781,150.5,92.30000305175781,124.5999984741211,113.0999984741211,110.5999984741211,124.4000015258789,126.5999984741211,95.80000305175781,130.60000610351562,105.80000305175781,67.69999694824219,128.3000030517578,133,107.5,106,110.4000015258789,,,,,,,
Iowa,1,controls,1988,90.0999984741211,112.0999984741211,121.5,94.5999984741211,104.80000305175781,137.10000610351562,124.0999984741211,84.5,107.5999984741211,134,NA,103.19999694824219,173.1999969482422,110.9000015258789,125,94.0999984741211,109,127.4000015258789,87.0999984741211,92.9000015258789,141.89999389648438,180.39999389648438,77.69999694824219,146,87.0999984741211,122.4000015258789,103.5999984741211,107.5999984741211,138,124.4000015258789,91.9000015258789,125.30000305175781,96.5,55,128.6999969482422,129.5,109.0999984741211,102.5999984741211,114.30000305175781,,,,,,,
Kansas,1,treated,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
Kansas,1,treated,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.80000305175781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
Kansas,1,treated,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
Kansas,1,treated,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.19999694824219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
Kansas,1,treated,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
Kansas,1,treated,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.4000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
Kansas,1,treated,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.69999694824219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
Kansas,1,treated,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.9000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
Kansas,1,treated,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.0999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
Kansas,1,treated,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.4000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
Kansas,1,treated,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.0999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
Kansas,1,treated,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
Kansas,1,treated,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.89999389648438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
Kansas,1,treated,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
Kansas,1,treated,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.69999694824219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
Kansas,1,treated,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.69999694824219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
Kansas,1,treated,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.4000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
Kansas,1,treated,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.19999694824219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
Kansas,1,treated,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.19999694824219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
Kansas,1,controls,1970,123,89.80000305175781,100.30000305175781,124.80000305175781,120,155,109.9000015258789,102.4000015258789,124.80000305175781,134.60000610351562,108.5,NA,155.8000030517578,115.9000015258789,128.5,104.30000305175781,93.4000015258789,121.30000305175781,111.19999694824219,108.0999984741211,189.5,265.70001220703125,90,172.39999389648438,93.80000305175781,121.5999984741211,108.4000015258789,107.30000305175781,123.9000015258789,103.5999984741211,92.69999694824219,99.80000305175781,106.4000015258789,65.5,122.5999984741211,124.30000305175781,114.5,106.4000015258789,132.1999969482422,,,,,,,
Kansas,1,controls,1971,121,95.4000015258789,104.0999984741211,125.5,117.5999984741211,161.10000610351562,115.69999694824219,108.5,125.5999984741211,139.3000030517578,108.4000015258789,NA,163.5,119.80000305175781,133.1999969482422,116.4000015258789,105.4000015258789,127.5999984741211,115.5999984741211,108.5999984741211,190.5,278,92.5999984741211,187.60000610351562,98.5,124.5999984741211,115.4000015258789,106.30000305175781,123.19999694824219,115,96.69999694824219,106.30000305175781,108.9000015258789,67.69999694824219,124.4000015258789,128.39999389648438,111.5,105.4000015258789,131.6999969482422,,,,,,,
Kansas,1,controls,1972,123.5,101.0999984741211,103.9000015258789,134.3000030517578,110.80000305175781,156.3000030517578,117,126.0999984741211,126.5999984741211,149.1999969482422,109.4000015258789,NA,179.39999389648438,125.30000305175781,136.5,96.80000305175781,112.0999984741211,130,122.19999694824219,104.9000015258789,198.60000610351562,296.20001220703125,99.30000305175781,214.10000610351562,103.80000305175781,124.4000015258789,121.69999694824219,109,134.39999389648438,118.69999694824219,103,111.5,108.5999984741211,71.30000305175781,138,137,117.5,108.80000305175781,140,,,,,,,
Kansas,1,controls,1973,124.4000015258789,102.9000015258789,108,137.89999389648438,109.30000305175781,154.6999969482422,119.80000305175781,121.80000305175781,124.4000015258789,156,110.5999984741211,NA,201.89999389648438,126.69999694824219,138,106.80000305175781,115,132.10000610351562,119.9000015258789,106.5999984741211,201.5,279,98.9000015258789,226.5,108.69999694824219,120.5,124.0999984741211,110.69999694824219,142,125.5,103.5,109.69999694824219,110.4000015258789,72.69999694824219,146.8000030517578,143.10000610351562,116.5999984741211,109.5,141.1999969482422,,,,,,,
Kansas,1,controls,1974,126.69999694824219,108.19999694824219,109.69999694824219,132.8000030517578,112.4000015258789,151.3000030517578,123.69999694824219,125.5999984741211,131.89999389648438,159.60000610351562,116.0999984741211,NA,212.39999389648438,129.89999389648438,142.10000610351562,110.5999984741211,117.0999984741211,135.39999389648438,121.9000015258789,110.5,204.6999969482422,269.79998779296875,100.30000305175781,227.3000030517578,110.5,122.0999984741211,130.5,114.19999694824219,146.10000610351562,129.6999969482422,108.4000015258789,114.80000305175781,114.69999694824219,75.5999984741211,151.8000030517578,149.60000610351562,119.9000015258789,111.80000305175781,145.8000030517578,,,,,,,
Kansas,1,controls,1975,127.0999984741211,111.69999694824219,114.80000305175781,131,110.19999694824219,147.60000610351562,122.9000015258789,123.30000305175781,131.8000030517578,162.39999389648438,120.5,NA,223,133.60000610351562,140.6999969482422,111.5,116.80000305175781,135.60000610351562,123.69999694824219,114.0999984741211,205.1999969482422,269.1000061035156,103.0999984741211,226,117.9000015258789,122.5,132.89999389648438,114.5999984741211,154.6999969482422,130.5,113.5,117.4000015258789,116,75.80000305175781,155.5,152.6999969482422,123.19999694824219,113.5,160.6999969482422,,,,,,,
Kansas,1,controls,1976,128,116.19999694824219,119.0999984741211,134.1999969482422,113.4000015258789,153,125.9000015258789,125.0999984741211,134.39999389648438,166.60000610351562,124.4000015258789,NA,230.89999389648438,139.60000610351562,144.89999389648438,116.69999694824219,120.9000015258789,139.5,124.9000015258789,118.0999984741211,201.39999389648438,290.5,102.4000015258789,230.1999969482422,125.4000015258789,124.5999984741211,138.60000610351562,118.80000305175781,150.1999969482422,136.8000030517578,116.69999694824219,121.69999694824219,121.4000015258789,77.9000015258789,171.10000610351562,158.10000610351562,129.6999969482422,115.4000015258789,161.5,,,,,,,
Kansas,1,controls,1977,126.4000015258789,117.0999984741211,122.5999984741211,132,117.30000305175781,153.3000030517578,127.9000015258789,125,134,173,125.5,NA,229.39999389648438,140,145.60000610351562,117.19999694824219,122.0999984741211,140.8000030517578,127,117.69999694824219,190.8000030517578,278.79998779296875,102.4000015258789,217,122.19999694824219,127.30000305175781,140.39999389648438,120.0999984741211,148.8000030517578,137.1999969482422,115.5999984741211,124.5999984741211,124.19999694824219,78,169.39999389648438,157.6999969482422,133.89999389648438,117.19999694824219,160.39999389648438,,,,,,,
Kansas,1,controls,1978,126.0999984741211,123,127.30000305175781,129.1999969482422,117.5,155.5,130.60000610351562,122.80000305175781,136.6999969482422,150.89999389648438,127.0999984741211,NA,224.6999969482422,142.6999969482422,143.89999389648438,118.9000015258789,124.9000015258789,141.8000030517578,127.19999694824219,117.4000015258789,187,269.6000061035156,103.0999984741211,205.5,121.9000015258789,131.3000030517578,143.60000610351562,122.30000305175781,146.8000030517578,140.39999389648438,116.9000015258789,127.30000305175781,126.5999984741211,79.5999984741211,162.39999389648438,155.89999389648438,131.60000610351562,116.69999694824219,160.3000030517578,,,,,,,
Kansas,1,controls,1979,121.9000015258789,121.4000015258789,126.5,131.5,117.4000015258789,150.1999969482422,131,117.5,135.3000030517578,148.89999389648438,124.19999694824219,NA,214.89999389648438,140.10000610351562,138.5,118.30000305175781,123.9000015258789,140.1999969482422,120.30000305175781,116.0999984741211,183.3000030517578,254.60000610351562,101,197.3000030517578,121.30000305175781,130.89999389648438,141.60000610351562,122.5999984741211,145.8000030517578,135.6999969482422,117.4000015258789,127.19999694824219,126.4000015258789,79.0999984741211,160.89999389648438,151.8000030517578,122.0999984741211,117.0999984741211,168.60000610351562,,,,,,,
Kansas,1,controls,1980,120.19999694824219,123.19999694824219,131.8000030517578,131,118,150.5,134,115.19999694824219,135.1999969482422,146.89999389648438,124.5999984741211,NA,215.3000030517578,143.8000030517578,141.1999969482422,117.69999694824219,127,142.10000610351562,122,116.30000305175781,177.6999969482422,247.8000030517578,102.69999694824219,187.8000030517578,123.69999694824219,133.5,141.60000610351562,124,149.3000030517578,138.3000030517578,114.69999694824219,130.39999389648438,129.6999969482422,74.80000305175781,161.60000610351562,148.89999389648438,122.30000305175781,117.5999984741211,158.10000610351562,,,,,,,
Kansas,1,controls,1981,118.5999984741211,119.5999984741211,128.6999969482422,133.8000030517578,116.4000015258789,152.60000610351562,131.6999969482422,114.0999984741211,133,148.5,132.89999389648438,NA,209.6999969482422,144,138.89999389648438,120.80000305175781,125.30000305175781,140.5,121.0999984741211,117,171.89999389648438,245.39999389648438,103,179.3000030517578,125.69999694824219,132.8000030517578,143.6999969482422,125.19999694824219,151.1999969482422,136.10000610351562,115.69999694824219,129.10000610351562,129,77.5999984741211,163.8000030517578,149.89999389648438,120.5,119.9000015258789,163.10000610351562,,,,,,,
Kansas,1,controls,1982,115.4000015258789,119.0999984741211,127.4000015258789,130.5,114.69999694824219,154.10000610351562,131.1999969482422,111.5,130.6999969482422,147.6999969482422,116.19999694824219,NA,210.60000610351562,143.89999389648438,139.5,119.4000015258789,125.80000305175781,139.6999969482422,122.4000015258789,117.0999984741211,165.10000610351562,239.8000030517578,97.5,179,126.80000305175781,134,147,123.30000305175781,146.3000030517578,136,113,131.39999389648438,131.1999969482422,73.5999984741211,162.3000030517578,147.39999389648438,119.80000305175781,115.5999984741211,157.6999969482422,,,,,,,
Kansas,1,controls,1983,110.80000305175781,116.30000305175781,128,125.30000305175781,114.0999984741211,149.60000610351562,128.60000610351562,111.30000305175781,127.9000015258789,143,115.5999984741211,NA,201.10000610351562,133.6999969482422,135.39999389648438,113.19999694824219,122.30000305175781,134.10000610351562,113.69999694824219,110.80000305175781,159.1999969482422,232.89999389648438,96.30000305175781,169.8000030517578,119.5999984741211,130,140,125.30000305175781,135.8000030517578,131.10000610351562,109.80000305175781,129,126.4000015258789,69,153.8000030517578,144.6999969482422,115.69999694824219,106.30000305175781,141.1999969482422,,,,,,,
Kansas,1,controls,1984,104.80000305175781,113,123.0999984741211,119.69999694824219,112.5,144,126.30000305175781,103.5999984741211,124,137.8000030517578,111.19999694824219,NA,183.1999969482422,128.89999389648438,135.5,110.80000305175781,116.4000015258789,130,110.0999984741211,107.69999694824219,136.60000610351562,215.10000610351562,88.9000015258789,160.60000610351562,109.4000015258789,127.0999984741211,128.10000610351562,115.30000305175781,136.89999389648438,127,105.69999694824219,125.0999984741211,117.19999694824219,66.30000305175781,144.3000030517578,136.8000030517578,111.9000015258789,105.5999984741211,128.89999389648438,,,,,,,
Kansas,1,controls,1985,102.80000305175781,114.5,125.80000305175781,112.4000015258789,111,144.5,128.8000030517578,100.69999694824219,121.5999984741211,135.3000030517578,109.4000015258789,NA,182.39999389648438,125,127.9000015258789,113,115.30000305175781,129.1999969482422,103.5999984741211,105.0999984741211,146.6999969482422,201.10000610351562,88,156.3000030517578,103.19999694824219,126.69999694824219,124.19999694824219,115.80000305175781,133.39999389648438,125.4000015258789,104.4000015258789,128.6999969482422,115.9000015258789,66.5,144.5,134.60000610351562,109.0999984741211,107,125.69999694824219,,,,,,,
Kansas,1,controls,1986,99.69999694824219,116.30000305175781,126,109.9000015258789,108.5,142.39999389648438,129,96.69999694824219,118.19999694824219,137.60000610351562,104.0999984741211,NA,179.8000030517578,121.19999694824219,119,104.30000305175781,113.19999694824219,128.8000030517578,97.80000305175781,103.0999984741211,142.60000610351562,195.89999389648438,88.19999694824219,154.39999389648438,99.80000305175781,126.30000305175781,119.9000015258789,113.9000015258789,136.3000030517578,126.5999984741211,97,129,113.69999694824219,64.4000015258789,131.1999969482422,135.8000030517578,112.0999984741211,105.4000015258789,124.80000305175781,,,,,,,
Kansas,1,controls,1987,97.5,114,122.30000305175781,102.4000015258789,109,141,129.3000030517578,95,109.5,134,101.0999984741211,NA,171.1999969482422,116.5,125,108.80000305175781,110,128.6999969482422,91.69999694824219,101.30000305175781,147.6999969482422,195.10000610351562,82.30000305175781,150.5,92.30000305175781,124.5999984741211,113.0999984741211,110.5999984741211,124.4000015258789,126.5999984741211,95.80000305175781,130.60000610351562,105.80000305175781,67.69999694824219,128.3000030517578,133,107.5,106,110.4000015258789,,,,,,,
Kansas,1,controls,1988,90.0999984741211,112.0999984741211,121.5,94.5999984741211,104.80000305175781,137.10000610351562,124.0999984741211,84.5,107.5999984741211,134,100.19999694824219,NA,173.1999969482422,110.9000015258789,125,94.0999984741211,109,127.4000015258789,87.0999984741211,92.9000015258789,141.89999389648438,180.39999389648438,77.69999694824219,146,87.0999984741211,122.4000015258789,103.5999984741211,107.5999984741211,138,124.4000015258789,91.9000015258789,125.30000305175781,96.5,55,128.6999969482422,129.5,109.0999984741211,102.5999984741211,114.30000305175781,,,,,,,
Kentucky,1,treated,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.8000030517578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
Kentucky,1,treated,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
Kentucky,1,treated,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.39999389648438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
