district_id,country_id,year,treatment,mining,price_index,exec_constraints,quality_of_govt,gdp_pc,elevation,temperature,ruggedness,distance_capital,agri_suitability,population,ethnic_frac,ntl_log,conflict
56,2,2006,0,0,0.0,5.0,0.58,3500.0,362.6901707129523,24.431521777372133,51.191013697210536,414445.76048619737,0.14967055717877215,12072.942406479546,0.5096198889475252,-1.0596083845236561,0
56,2,2007,0,0,0.0,5.0,0.58,3500.0,362.6901707129523,24.431521777372133,51.191013697210536,414445.76048619737,0.14967055717877215,12072.942406479546,0.5096198889475252,-1.151476436140417,0
56,2,2008,0,0,0.0,5.0,0.58,3500.0,362.6901707129523,24.431521777372133,51.191013697210536,414445.76048619737,0.14967055717877215,12072.942406479546,0.5096198889475252,-1.3084195642856529,0
56,2,2009,0,0,0.0,5.0,0.58,3500.0,362.6901707129523,24.431521777372133,51.191013697210536,414445.76048619737,0.14967055717877215,12072.942406479546,0.5096198889475252,-0.9855776235401106,0
56,2,2010,0,0,0.0,5.0,0.58,3500.0,362.6901707129523,24.431521777372133,51.191013697210536,414445.76048619737,0.14967055717877215,12072.942406479546,0.5096198889475252,-0.943177926870671,0
56,2,2011,0,0,0.0,5.0,0.58,3500.0,362.6901707129523,24.431521777372133,51.191013697210536,414445.76048619737,0.14967055717877215,12072.942406479546,0.5096198889475252,-0.7058568016125553,0
56,2,2012,0,0,0.0,5.0,0.58,3500.0,362.6901707129523,24.431521777372133,51.191013697210536,414445.76048619737,0.14967055717877215,12072.942406479546,0.5096198889475252,-0.8778101979944481,0
57,2,2003,0,0,0.0,5.0,0.58,3500.0,631.8909818050981,26.096751371251084,30.525483586571074,64188.32138809414,0.0,63218.58386388636,0.39873590650482726,-0.7175466541031726,0
57,2,2004,0,0,0.0,5.0,0.58,3500.0,631.8909818050981,26.096751371251084,30.525483586571074,64188.32138809414,0.0,63218.58386388636,0.39873590650482726,-0.9926467387995653,0
57,2,2005,0,0,0.0,5.0,0.58,3500.0,631.8909818050981,26.096751371251084,30.525483586571074,64188.32138809414,0.0,63218.58386388636,0.39873590650482726,-0.9934789948886027,0
57,2,2006,0,0,0.0,5.0,0.58,3500.0,631.8909818050981,26.096751371251084,30.525483586571074,64188.32138809414,0.0,63218.58386388636,0.39873590650482726,-0.6685671996249731,0
57,2,2007,0,0,0.0,5.0,0.58,3500.0,631.8909818050981,26.096751371251084,30.525483586571074,64188.32138809414,0.0,63218.58386388636,0.39873590650482726,-1.1492554661971273,0
57,2,2008,0,0,0.0,5.0,0.58,3500.0,631.8909818050981,26.096751371251084,30.525483586571074,64188.32138809414,0.0,63218.58386388636,0.39873590650482726,-0.1710333828702283,0
57,2,2009,0,0,0.0,5.0,0.58,3500.0,631.8909818050981,26.096751371251084,30.525483586571074,64188.32138809414,0.0,63218.58386388636,0.39873590650482726,-0.7508308766450846,1
57,2,2010,0,0,0.0,5.0,0.58,3500.0,631.8909818050981,26.096751371251084,30.525483586571074,64188.32138809414,0.0,63218.58386388636,0.39873590650482726,-0.7194379329773504,0
57,2,2011,0,0,0.0,5.0,0.58,3500.0,631.8909818050981,26.096751371251084,30.525483586571074,64188.32138809414,0.0,63218.58386388636,0.39873590650482726,-0.6533712526936193,0
57,2,2012,0,0,0.0,5.0,0.58,3500.0,631.8909818050981,26.096751371251084,30.525483586571074,64188.32138809414,0.0,63218.58386388636,0.39873590650482726,-0.28536112735385805,0
58,2,2003,0,0,0.0,5.0,0.58,3500.0,637.8157315149836,26.80781450488508,27.764828641173636,54315.956222225046,0.4458422748230137,101728.69601426228,0.36857964062880294,-0.7697556512688141,0
58,2,2004,0,0,0.0,5.0,0.58,3500.0,637.8157315149836,26.80781450488508,27.764828641173636,54315.956222225046,0.4458422748230137,101728.69601426228,0.36857964062880294,-1.3391464989379467,0
58,2,2005,0,0,0.0,5.0,0.58,3500.0,637.8157315149836,26.80781450488508,27.764828641173636,54315.956222225046,0.4458422748230137,101728.69601426228,0.36857964062880294,-0.5570149079950897,0
58,2,2006,0,0,0.0,5.0,0.58,3500.0,637.8157315149836,26.80781450488508,27.764828641173636,54315.956222225046,0.4458422748230137,101728.69601426228,0.36857964062880294,-0.9631066490482201,0
58,2,2007,0,0,0.0,5.0,0.58,3500.0,637.8157315149836,26.80781450488508,27.764828641173636,54315.956222225046,0.4458422748230137,101728.69601426228,0.36857964062880294,-0.8210937359771349,0
58,2,2008,0,0,0.0,5.0,0.58,3500.0,637.8157315149836,26.80781450488508,27.764828641173636,54315.956222225046,0.4458422748230137,101728.69601426228,0.36857964062880294,-1.1376959972307823,0
58,2,2009,0,0,0.0,5.0,0.58,3500.0,637.8157315149836,26.80781450488508,27.764828641173636,54315.956222225046,0.4458422748230137,101728.69601426228,0.36857964062880294,-0.6563319996559918,0
58,2,2010,0,0,0.0,5.0,0.58,3500.0,637.8157315149836,26.80781450488508,27.764828641173636,54315.956222225046,0.4458422748230137,101728.69601426228,0.36857964062880294,-0.9207260767038539,0
58,2,2011,0,0,0.0,5.0,0.58,3500.0,637.8157315149836,26.80781450488508,27.764828641173636,54315.956222225046,0.4458422748230137,101728.69601426228,0.36857964062880294,-0.7028400946885973,0
58,2,2012,0,0,0.0,5.0,0.58,3500.0,637.8157315149836,26.80781450488508,27.764828641173636,54315.956222225046,0.4458422748230137,101728.69601426228,0.36857964062880294,-0.7689072555271614,0
59,2,2003,0,0,0.0,5.0,0.58,3500.0,446.1165758505624,24.787104386627828,41.410569508348374,456212.73129413376,0.5042334511464226,45897.28335284893,0.20380088389009032,-0.5491926950572981,0
59,2,2004,0,0,0.0,5.0,0.58,3500.0,446.1165758505624,24.787104386627828,41.410569508348374,456212.73129413376,0.5042334511464226,45897.28335284893,0.20380088389009032,-0.5048808204548636,1
59,2,2005,0,0,0.0,5.0,0.58,3500.0,446.1165758505624,24.787104386627828,41.410569508348374,456212.73129413376,0.5042334511464226,45897.28335284893,0.20380088389009032,-0.9588176029375756,1
59,2,2006,0,0,0.0,5.0,0.58,3500.0,446.1165758505624,24.787104386627828,41.410569508348374,456212.73129413376,0.5042334511464226,45897.28335284893,0.20380088389009032,-0.9244514676490472,0
59,2,2007,0,0,0.0,5.0,0.58,3500.0,446.1165758505624,24.787104386627828,41.410569508348374,456212.73129413376,0.5042334511464226,45897.28335284893,0.20380088389009032,-1.0038066370786396,0
59,2,2008,0,0,0.0,5.0,0.58,3500.0,446.1165758505624,24.787104386627828,41.410569508348374,456212.73129413376,0.5042334511464226,45897.28335284893,0.20380088389009032,-0.6039443226155643,0
59,2,2009,0,0,0.0,5.0,0.58,3500.0,446.1165758505624,24.787104386627828,41.410569508348374,456212.73129413376,0.5042334511464226,45897.28335284893,0.20380088389009032,-0.9326758630746051,0
59,2,2010,0,0,0.0,5.0,0.58,3500.0,446.1165758505624,24.787104386627828,41.410569508348374,456212.73129413376,0.5042334511464226,45897.28335284893,0.20380088389009032,-0.9257802141526857,0
59,2,2011,0,0,0.0,5.0,0.58,3500.0,446.1165758505624,24.787104386627828,41.410569508348374,456212.73129413376,0.5042334511464226,45897.28335284893,0.20380088389009032,-0.5457976795750198,0
59,2,2012,0,0,0.0,5.0,0.58,3500.0,446.1165758505624,24.787104386627828,41.410569508348374,456212.73129413376,0.5042334511464226,45897.28335284893,0.20380088389009032,-0.8950206693204232,0
60,2,2003,0,0,0.0,5.0,0.58,3500.0,748.8557126072219,16.027758515783376,0.0,126890.88210742036,0.0,30385.948490945673,0.7606746975491734,-0.8703332704358818,1
60,2,2004,0,0,0.0,5.0,0.58,3500.0,748.8557126072219,16.027758515783376,0.0,126890.88210742036,0.0,30385.948490945673,0.7606746975491734,-1.2262222072014974,0
60,2,2005,0,0,0.0,5.0,0.58,3500.0,748.8557126072219,16.027758515783376,0.0,126890.88210742036,0.0,30385.948490945673,0.7606746975491734,-0.6248469255429574,0
60,2,2006,0,0,0.0,5.0,0.58,3500.0,748.8557126072219,16.027758515783376,0.0,126890.88210742036,0.0,30385.948490945673,0.7606746975491734,-0.28567777702828206,0
60,2,2007,0,0,0.0,5.0,0.58,3500.0,748.8557126072219,16.027758515783376,0.0,126890.88210742036,0.0,30385.948490945673,0.7606746975491734,-0.5605881686238012,0
60,2,2008,0,0,0.0,5.0,0.58,3500.0,748.8557126072219,16.027758515783376,0.0,126890.88210742036,0.0,30385.948490945673,0.7606746975491734,-0.34544471993692294,0
60,2,2009,0,0,0.0,5.0,0.58,3500.0,748.8557126072219,16.027758515783376,0.0,126890.88210742036,0.0,30385.948490945673,0.7606746975491734,-0.892420045868082,0
60,2,2010,0,0,0.0,5.0,0.58,3500.0,748.8557126072219,16.027758515783376,0.0,126890.88210742036,0.0,30385.948490945673,0.7606746975491734,-0.5918134413166991,1
60,2,2011,0,0,0.0,5.0,0.58,3500.0,748.8557126072219,16.027758515783376,0.0,126890.88210742036,0.0,30385.948490945673,0.7606746975491734,-0.8566844929160966,0
60,2,2012,0,0,0.0,5.0,0.58,3500.0,748.8557126072219,16.027758515783376,0.0,126890.88210742036,0.0,30385.948490945673,0.7606746975491734,-0.6478358982190849,0
61,2,2003,0,0,0.0,5.0,0.58,3500.0,414.53478008522757,24.791160327767408,46.784349934215854,420610.3071411377,0.3861724130547721,231789.7267778547,0.6410082912034791,-0.8137027247527238,0
61,2,2004,0,0,0.0,5.0,0.58,3500.0,414.53478008522757,24.791160327767408,46.784349934215854,420610.3071411377,0.3861724130547721,231789.7267778547,0.6410082912034791,-0.9513004408150251,0
61,2,2005,0,0,0.0,5.0,0.58,3500.0,414.53478008522757,24.791160327767408,46.784349934215854,420610.3071411377,0.3861724130547721,231789.7267778547,0.6410082912034791,-1.2999158497411551,0
61,2,2006,0,0,0.0,5.0,0.58,3500.0,414.53478008522757,24.791160327767408,46.784349934215854,420610.3071411377,0.3861724130547721,231789.7267778547,0.6410082912034791,-1.2455128704752882,0
61,2,2007,0,0,0.0,5.0,0.58,3500.0,414.53478008522757,24.791160327767408,46.784349934215854,420610.3071411377,0.3861724130547721,231789.7267778547,0.6410082912034791,-1.2320465769635431,0
61,2,2008,0,0,0.0,5.0,0.58,3500.0,414.53478008522757,24.791160327767408,46.784349934215854,420610.3071411377,0.3861724130547721,231789.7267778547,0.6410082912034791,-0.7338924466059522,0
61,2,2009,0,0,0.0,5.0,0.58,3500.0,414.53478008522757,24.791160327767408,46.784349934215854,420610.3071411377,0.3861724130547721,231789.7267778547,0.6410082912034791,-0.3107819601766827,0
61,2,2010,0,0,0.0,5.0,0.58,3500.0,414.53478008522757,24.791160327767408,46.784349934215854,420610.3071411377,0.3861724130547721,231789.7267778547,0.6410082912034791,-0.4561410330907966,0
61,2,2011,0,0,0.0,5.0,0.58,3500.0,414.53478008522757,24.791160327767408,46.784349934215854,420610.3071411377,0.3861724130547721,231789.7267778547,0.6410082912034791,-1.2407518938773658,0
61,2,2012,0,0,0.0,5.0,0.58,3500.0,414.53478008522757,24.791160327767408,46.784349934215854,420610.3071411377,0.3861724130547721,231789.7267778547,0.6410082912034791,-0.3814866095734038,0
62,2,2003,0,0,0.0,5.0,0.58,3500.0,248.78053285176136,21.62239859120506,0.0,104590.33052576301,0.32839666238511417,133730.9225411597,0.8861433494290771,-0.8918301518914432,0
62,2,2004,0,0,0.0,5.0,0.58,3500.0,248.78053285176136,21.62239859120506,0.0,104590.33052576301,0.32839666238511417,133730.9225411597,0.8861433494290771,-1.4822552425272946,0
62,2,2005,0,0,0.0,5.0,0.58,3500.0,248.78053285176136,21.62239859120506,0.0,104590.33052576301,0.32839666238511417,133730.9225411597,0.8861433494290771,-1.1417306603227295,0
62,2,2006,0,0,0.0,5.0,0.58,3500.0,248.78053285176136,21.62239859120506,0.0,104590.33052576301,0.32839666238511417,133730.9225411597,0.8861433494290771,-0.7620496532711527,0
62,2,2007,0,0,0.0,5.0,0.58,3500.0,248.78053285176136,21.62239859120506,0.0,104590.33052576301,0.32839666238511417,133730.9225411597,0.8861433494290771,-0.8683218784114088,0
62,2,2008,0,0,0.0,5.0,0.58,3500.0,248.78053285176136,21.62239859120506,0.0,104590.33052576301,0.32839666238511417,133730.9225411597,0.8861433494290771,-1.3032040192421015,0
62,2,2009,0,0,0.0,5.0,0.58,3500.0,248.78053285176136,21.62239859120506,0.0,104590.33052576301,0.32839666238511417,133730.9225411597,0.8861433494290771,-0.7932447171960565,0
62,2,2010,0,0,0.0,5.0,0.58,3500.0,248.78053285176136,21.62239859120506,0.0,104590.33052576301,0.32839666238511417,133730.9225411597,0.8861433494290771,-1.4503054051652522,1
62,2,2011,0,0,0.0,5.0,0.58,3500.0,248.78053285176136,21.62239859120506,0.0,104590.33052576301,0.32839666238511417,133730.9225411597,0.8861433494290771,-0.941635800084408,0
62,2,2012,0,0,0.0,5.0,0.58,3500.0,248.78053285176136,21.62239859120506,0.0,104590.33052576301,0.32839666238511417,133730.9225411597,0.8861433494290771,-0.5714410637950929,0
63,2,2003,0,0,0.0,5.0,0.58,3500.0,85.34554538688798,25.571309873039677,4.189121216849312,30751.770274281876,0.3737826698624547,9595.928511917205,0.32118949249575224,-1.3598279333634613,0
63,2,2004,0,0,0.0,5.0,0.58,3500.0,85.34554538688798,25.571309873039677,4.189121216849312,30751.770274281876,0.3737826698624547,9595.928511917205,0.32118949249575224,-1.459160874746778,0
63,2,2005,0,0,0.0,5.0,0.58,3500.0,85.34554538688798,25.571309873039677,4.189121216849312,30751.770274281876,0.3737826698624547,9595.928511917205,0.32118949249575224,-1.082089923813204,0
63,2,2006,0,0,0.0,5.0,0.58,3500.0,85.34554538688798,25.571309873039677,4.189121216849312,30751.770274281876,0.3737826698624547,9595.928511917205,0.32118949249575224,-1.030738533484646,0
63,2,2007,0,0,0.0,5.0,0.58,3500.0,85.34554538688798,25.571309873039677,4.189121216849312,30751.770274281876,0.3737826698624547,9595.928511917205,0.32118949249575224,-0.9169165640395538,0
63,2,2008,0,0,0.0,5.0,0.58,3500.0,85.34554538688798,25.571309873039677,4.189121216849312,30751.770274281876,0.3737826698624547,9595.928511917205,0.32118949249575224,-0.9958408801446945,0
63,2,2009,0,0,0.0,5.0,0.58,3500.0,85.34554538688798,25.571309873039677,4.189121216849312,30751.770274281876,0.3737826698624547,9595.928511917205,0.32118949249575224,-0.9140827887720047,0
63,2,2010,0,0,0.0,5.0,0.58,3500.0,85.34554538688798,25.571309873039677,4.189121216849312,30751.770274281876,0.3737826698624547,9595.928511917205,0.32118949249575224,-0.9711993478969076,0
63,2,2011,0,0,0.0,5.0,0.58,3500.0,85.34554538688798,25.571309873039677,4.189121216849312,30751.770274281876,0.3737826698624547,9595.928511917205,0.32118949249575224,-1.0580443249771734,1
63,2,2012,0,0,0.0,5.0,0.58,3500.0,85.34554538688798,25.571309873039677,4.189121216849312,30751.770274281876,0.3737826698624547,9595.928511917205,0.32118949249575224,-1.0720492373153379,0
64,2,2003,0,0,0.0,5.0,0.58,3500.0,318.4997861573807,21.86439904650578,3.604951774206203,234694.71480466,0.48557808813898345,49550.89781971951,0.6006892049710462,-1.1627076104821752,0
64,2,2004,0,0,0.0,5.0,0.58,3500.0,318.4997861573807,21.86439904650578,3.604951774206203,234694.71480466,0.48557808813898345,49550.89781971951,0.6006892049710462,-1.376484753972756,0
64,2,2005,0,0,0.0,5.0,0.58,3500.0,318.4997861573807,21.86439904650578,3.604951774206203,234694.71480466,0.48557808813898345,49550.89781971951,0.6006892049710462,-1.2822205579127768,0
64,2,2006,0,0,0.0,5.0,0.58,3500.0,318.4997861573807,21.86439904650578,3.604951774206203,234694.71480466,0.48557808813898345,49550.89781971951,0.6006892049710462,-1.083896301191627,0
64,2,2007,0,0,0.0,5.0,0.58,3500.0,318.4997861573807,21.86439904650578,3.604951774206203,234694.71480466,0.48557808813898345,49550.89781971951,0.6006892049710462,-0.9230296408072173,0
64,2,2008,0,0,0.0,5.0,0.58,3500.0,318.4997861573807,21.86439904650578,3.604951774206203,234694.71480466,0.48557808813898345,49550.89781971951,0.6006892049710462,-0.5931895312067588,0
64,2,2009,0,0,0.0,5.0,0.58,3500.0,318.4997861573807,21.86439904650578,3.604951774206203,234694.71480466,0.48557808813898345,49550.89781971951,0.6006892049710462,-0.9338419876767027,0
64,2,2010,0,0,0.0,5.0,0.58,3500.0,318.4997861573807,21.86439904650578,3.604951774206203,234694.71480466,0.48557808813898345,49550.89781971951,0.6006892049710462,-0.6425236079884087,0
64,2,2011,0,0,0.0,5.0,0.58,3500.0,318.4997861573807,21.86439904650578,3.604951774206203,234694.71480466,0.48557808813898345,49550.89781971951,0.6006892049710462,-0.5935637665997944,0
64,2,2012,0,0,0.0,5.0,0.58,3500.0,318.4997861573807,21.86439904650578,3.604951774206203,234694.71480466,0.48557808813898345,49550.89781971951,0.6006892049710462,-0.8912543801300223,0
65,2,2003,0,0,0.0,5.0,0.58,3500.0,608.5765561786532,29.28264662211267,18.144276982712412,293228.43574569566,0.6134444833143966,42980.93085829448,0.8584160867868629,-0.9584510717440405,0
65,2,2004,0,0,0.0,5.0,0.58,3500.0,608.5765561786532,29.28264662211267,18.144276982712412,293228.43574569566,0.6134444833143966,42980.93085829448,0.8584160867868629,-1.1380056350178018,0
65,2,2005,0,0,0.0,5.0,0.58,3500.0,608.5765561786532,29.28264662211267,18.144276982712412,293228.43574569566,0.6134444833143966,42980.93085829448,0.8584160867868629,-0.7165896510669673,0
65,2,2006,0,0,0.0,5.0,0.58,3500.0,608.5765561786532,29.28264662211267,18.144276982712412,293228.43574569566,0.6134444833143966,42980.93085829448,0.8584160867868629,-0.8581627900201034,0
65,2,2007,0,0,0.0,5.0,0.58,3500.0,608.5765561786532,29.28264662211267,18.144276982712412,293228.43574569566,0.6134444833143966,42980.93085829448,0.8584160867868629,-1.2847445632586751,0
65,2,2008,0,0,0.0,5.0,0.58,3500.0,608.5765561786532,29.28264662211267,18.144276982712412,293228.43574569566,0.6134444833143966,42980.93085829448,0.8584160867868629,-0.9167424615481247,0
65,2,2009,0,0,0.0,5.0,0.58,3500.0,608.5765561786532,29.28264662211267,18.144276982712412,293228.43574569566,0.6134444833143966,42980.93085829448,0.8584160867868629,-0.5150955841306164,0
65,2,2010,0,0,0.0,5.0,0.58,3500.0,608.5765561786532,29.28264662211267,18.144276982712412,293228.43574569566,0.6134444833143966,42980.93085829448,0.8584160867868629,-0.9424313832232617,0
65,2,2011,0,0,0.0,5.0,0.58,3500.0,608.5765561786532,29.28264662211267,18.144276982712412,293228.43574569566,0.6134444833143966,42980.93085829448,0.8584160867868629,-0.7551948670628194,0
65,2,2012,0,0,0.0,5.0,0.58,3500.0,608.5765561786532,29.28264662211267,18.144276982712412,293228.43574569566,0.6134444833143966,42980.93085829448,0.8584160867868629,-0.7006539151518001,0
66,2,2003,0,0,0.0,5.0,0.58,3500.0,615.0131339547411,23.47544987918662,31.975517880925903,242342.67744648288,0.8153961058107506,64175.77840854471,0.39465288204688015,-1.1557462007426225,0
66,2,2004,0,0,0.0,5.0,0.58,3500.0,615.0131339547411,23.47544987918662,31.975517880925903,242342.67744648288,0.8153961058107506,64175.77840854471,0.39465288204688015,-0.7389134886480938,0
66,2,2005,0,0,0.0,5.0,0.58,3500.0,615.0131339547411,23.47544987918662,31.975517880925903,242342.67744648288,0.8153961058107506,64175.77840854471,0.39465288204688015,-1.1850492639601289,0
66,2,2006,0,0,0.0,5.0,0.58,3500.0,615.0131339547411,23.47544987918662,31.975517880925903,242342.67744648288,0.8153961058107506,64175.77840854471,0.39465288204688015,-0.9629965025518215,0
66,2,2007,0,0,0.0,5.0,0.58,3500.0,615.0131339547411,23.47544987918662,31.975517880925903,242342.67744648288,0.8153961058107506,64175.77840854471,0.39465288204688015,-0.5076597340779243,1
66,2,2008,0,0,0.0,5.0,0.58,3500.0,615.0131339547411,23.47544987918662,31.975517880925903,242342.67744648288,0.8153961058107506,64175.77840854471,0.39465288204688015,-0.6574014033743828,0
66,2,2009,0,0,0.0,5.0,0.58,3500.0,615.0131339547411,23.47544987918662,31.975517880925903,242342.67744648288,0.8153961058107506,64175.77840854471,0.39465288204688015,-0.792709927888104,0
66,2,2010,0,0,0.0,5.0,0.58,3500.0,615.0131339547411,23.47544987918662,31.975517880925903,242342.67744648288,0.8153961058107506,64175.77840854471,0.39465288204688015,-0.5749752206401755,0
66,2,2011,0,0,0.0,5.0,0.58,3500.0,615.0131339547411,23.47544987918662,31.975517880925903,242342.67744648288,0.8153961058107506,64175.77840854471,0.39465288204688015,-0.6716135378902552,0
66,2,2012,0,0,0.0,5.0,0.58,3500.0,615.0131339547411,23.47544987918662,31.975517880925903,242342.67744648288,0.8153961058107506,64175.77840854471,0.39465288204688015,-0.623445850363514,0
67,2,2003,0,0,0.0,5.0,0.58,3500.0,822.8720472399157,20.617355868930613,31.661407452365104,320968.2675349489,0.46278164229151075,26020.2717018448,0.3523399686878734,-0.6486225281896039,1
67,2,2004,0,0,0.0,5.0,0.58,3500.0,822.8720472399157,20.617355868930613,31.661407452365104,320968.2675349489,0.46278164229151075,26020.2717018448,0.3523399686878734,-0.9646690950344212,0
67,2,2005,0,0,0.0,5.0,0.58,3500.0,822.8720472399157,20.617355868930613,31.661407452365104,320968.2675349489,0.46278164229151075,26020.2717018448,0.3523399686878734,-0.7427430584809657,0
67,2,2006,0,0,0.0,5.0,0.58,3500.0,822.8720472399157,20.617355868930613,31.661407452365104,320968.2675349489,0.46278164229151075,26020.2717018448,0.3523399686878734,-0.8008942085213016,0
67,2,2007,0,0,0.0,5.0,0.58,3500.0,822.8720472399157,20.617355868930613,31.661407452365104,320968.2675349489,0.46278164229151075,26020.2717018448,0.3523399686878734,-1.0892280035197022,0
67,2,2008,0,0,0.0,5.0,0.58,3500.0,822.8720472399157,20.617355868930613,31.661407452365104,320968.2675349489,0.46278164229151075,26020.2717018448,0.3523399686878734,-0.8929410989319632,0
67,2,2009,0,0,0.0,5.0,0.58,3500.0,822.8720472399157,20.617355868930613,31.661407452365104,320968.2675349489,0.46278164229151075,26020.2717018448,0.3523399686878734,-0.24077554810368018,0
67,2,2010,0,0,0.0,5.0,0.58,3500.0,822.8720472399157,20.617355868930613,31.661407452365104,320968.2675349489,0.46278164229151075,26020.2717018448,0.3523399686878734,-0.5066463312233298,0
67,2,2011,0,0,0.0,5.0,0.58,3500.0,822.8720472399157,20.617355868930613,31.661407452365104,320968.2675349489,0.46278164229151075,26020.2717018448,0.3523399686878734,-0.9037242352199856,0
67,2,2012,0,0,0.0,5.0,0.58,3500.0,822.8720472399157,20.617355868930613,31.661407452365104,320968.2675349489,0.46278164229151075,26020.2717018448,0.3523399686878734,-0.9279157538317409,0
68,2,2003,0,0,0.0,5.0,0.58,3500.0,0.0,19.530463548041567,15.826494301213339,215016.02163686158,0.7874462324859034,180953.13786584992,0.6007205531854809,-1.1368371041981473,0
68,2,2004,0,0,0.0,5.0,0.58,3500.0,0.0,19.530463548041567,15.826494301213339,215016.02163686158,0.7874462324859034,180953.13786584992,0.6007205531854809,-0.6884994958763807,0
68,2,2005,0,0,0.0,5.0,0.58,3500.0,0.0,19.530463548041567,15.826494301213339,215016.02163686158,0.7874462324859034,180953.13786584992,0.6007205531854809,-1.0954856628715894,0
68,2,2006,0,0,0.0,5.0,0.58,3500.0,0.0,19.530463548041567,15.826494301213339,215016.02163686158,0.7874462324859034,180953.13786584992,0.6007205531854809,-0.6920462408194972,0
68,2,2007,0,0,0.0,5.0,0.58,3500.0,0.0,19.530463548041567,15.826494301213339,215016.02163686158,0.7874462324859034,180953.13786584992,0.6007205531854809,-0.9008134364658369,0
68,2,2008,0,0,0.0,5.0,0.58,3500.0,0.0,19.530463548041567,15.826494301213339,215016.02163686158,0.7874462324859034,180953.13786584992,0.6007205531854809,-0.8409835147090278,0
68,2,2009,0,0,0.0,5.0,0.58,3500.0,0.0,19.530463548041567,15.826494301213339,215016.02163686158,0.7874462324859034,180953.13786584992,0.6007205531854809,-1.2627262564966435,0
68,2,2010,0,0,0.0,5.0,0.58,3500.0,0.0,19.530463548041567,15.826494301213339,215016.02163686158,0.7874462324859034,180953.13786584992,0.6007205531854809,-0.6644153987330619,0
68,2,2011,0,0,0.0,5.0,0.58,3500.0,0.0,19.530463548041567,15.826494301213339,215016.02163686158,0.7874462324859034,180953.13786584992,0.6007205531854809,-0.952529138488903,0
68,2,2012,0,0,0.0,5.0,0.58,3500.0,0.0,19.530463548041567,15.826494301213339,215016.02163686158,0.7874462324859034,180953.13786584992,0.6007205531854809,-0.6230230157677741,0
69,2,2003,0,0,0.0,5.0,0.58,3500.0,604.312535735287,22.3716870545987,19.3127232391981,329692.19769530545,0.5238342233950787,42648.24981622745,0.5844010685197756,-1.1608388328179353,0
69,2,2004,0,0,0.0,5.0,0.58,3500.0,604.312535735287,22.3716870545987,19.3127232391981,329692.19769530545,0.5238342233950787,42648.24981622745,0.5844010685197756,-0.8830340004439289,0
69,2,2005,0,0,0.0,5.0,0.58,3500.0,604.312535735287,22.3716870545987,19.3127232391981,329692.19769530545,0.5238342233950787,42648.24981622745,0.5844010685197756,-0.8092955988369992,0
69,2,2006,0,0,0.0,5.0,0.58,3500.0,604.312535735287,22.3716870545987,19.3127232391981,329692.19769530545,0.5238342233950787,42648.24981622745,0.5844010685197756,-0.9058046664653737,0
69,2,2007,0,0,0.0,5.0,0.58,3500.0,604.312535735287,22.3716870545987,19.3127232391981,329692.19769530545,0.5238342233950787,42648.24981622745,0.5844010685197756,-0.7361600390498679,0
69,2,2008,0,0,0.0,5.0,0.58,3500.0,604.312535735287,22.3716870545987,19.3127232391981,329692.19769530545,0.5238342233950787,42648.24981622745,0.5844010685197756,-0.8738956061195342,0
69,2,2009,0,0,0.0,5.0,0.58,3500.0,604.312535735287,22.3716870545987,19.3127232391981,329692.19769530545,0.5238342233950787,42648.24981622745,0.5844010685197756,-0.9395612755817269,0
69,2,2010,0,0,0.0,5.0,0.58,3500.0,604.312535735287,22.3716870545987,19.3127232391981,329692.19769530545,0.5238342233950787,42648.24981622745,0.5844010685197756,-0.34592549162291597,0
69,2,2011,0,0,0.0,5.0,0.58,3500.0,604.312535735287,22.3716870545987,19.3127232391981,329692.19769530545,0.5238342233950787,42648.24981622745,0.5844010685197756,-0.4550581207310465,0
69,2,2012,0,0,0.0,5.0,0.58,3500.0,604.312535735287,22.3716870545987,19.3127232391981,329692.19769530545,0.5238342233950787,42648.24981622745,0.5844010685197756,-0.8775125235834512,1
70,2,2003,0,0,0.0,5.0,0.58,3500.0,157.41853215727878,24.025356249449075,76.95347453191664,261242.22985731153,0.6866429013212345,65612.41290685553,0.8447400381066341,-0.997072211987519,0
70,2,2004,0,0,0.0,5.0,0.58,3500.0,157.41853215727878,24.025356249449075,76.95347453191664,261242.22985731153,0.6866429013212345,65612.41290685553,0.8447400381066341,-1.2948530020614606,0
70,2,2005,0,0,0.0,5.0,0.58,3500.0,157.41853215727878,24.025356249449075,76.95347453191664,261242.22985731153,0.6866429013212345,65612.41290685553,0.8447400381066341,-1.3753544493017533,0
70,2,2006,0,0,0.0,5.0,0.58,3500.0,157.41853215727878,24.025356249449075,76.95347453191664,261242.22985731153,0.6866429013212345,65612.41290685553,0.8447400381066341,-0.7907309280364282,0
70,2,2007,0,0,0.0,5.0,0.58,3500.0,157.41853215727878,24.025356249449075,76.95347453191664,261242.22985731153,0.6866429013212345,65612.41290685553,0.8447400381066341,-1.4452081947980235,0
70,2,2008,0,0,0.0,5.0,0.58,3500.0,157.41853215727878,24.025356249449075,76.95347453191664,261242.22985731153,0.6866429013212345,65612.41290685553,0.8447400381066341,-0.7574693099920369,0
70,2,2009,0,0,0.0,5.0,0.58,3500.0,157.41853215727878,24.025356249449075,76.95347453191664,261242.22985731153,0.6866429013212345,65612.41290685553,0.8447400381066341,-1.0223638665294368,0
