state,state_id,year,cigsale,retprice,treatment
Missouri,18,1980,142.10000610351562,57.29999923706055,0
Missouri,18,1981,140.5,59.900001525878906,0
Missouri,18,1982,139.6999969482422,64.69999694824219,0
Missouri,18,1983,134.10000610351562,74.80000305175781,0
Missouri,18,1984,130,84.80000305175781,0
Missouri,18,1985,129.1999969482422,93.6999969482422,0
Missouri,18,1986,128.8000030517578,101.9000015258789,0
Missouri,18,1987,128.6999969482422,108.5,0
Missouri,18,1988,127.4000015258789,114.5999984741211,0
Missouri,18,1989,122.8000030517578,118.9000015258789,0
Missouri,18,1990,119.0999984741211,129.10000610351562,0
Missouri,18,1991,119.9000015258789,132.5,0
Missouri,18,1992,122.3000030517578,153.10000610351562,0
Missouri,18,1993,121.5999984741211,157.60000610351562,0
Missouri,18,1994,119.4000015258789,146.8000030517578,0
Missouri,18,1995,124,150.3000030517578,0
Missouri,18,1996,124.0999984741211,159.8000030517578,0
Missouri,18,1997,120.5999984741211,163.39999389648438,0
Missouri,18,1998,120.0999984741211,173.8000030517578,0
Missouri,18,1999,118,197,0
Missouri,18,2000,113.8000030517578,258.79998779296875,0
Montana,19,1970,111.1999969482422,34,0
Montana,19,1971,115.5999984741211,34.70000076293945,0
Montana,19,1972,122.1999969482422,40.099998474121094,0
Montana,19,1973,119.9000015258789,40.900001525878906,0
Montana,19,1974,121.9000015258789,41.79999923706055,0
Montana,19,1975,123.6999969482422,43.70000076293945,0
Montana,19,1976,124.9000015258789,45.29999923706055,0
Montana,19,1977,127,47.599998474121094,0
Montana,19,1978,127.1999969482422,51.900001525878906,0
Montana,19,1979,120.3000030517578,53.70000076293945,0
Montana,19,1980,122,56.70000076293945,0
Montana,19,1981,121.0999984741211,60.400001525878906,0
Montana,19,1982,122.4000015258789,65.69999694824219,0
Montana,19,1983,113.6999969482422,77.19999694824219,0
Montana,19,1984,110.0999984741211,91.3000030517578,0
Montana,19,1985,103.5999984741211,95.5,0
Montana,19,1986,97.8000030517578,102,0
Montana,19,1987,91.6999969482422,106.1999969482422,0
Montana,19,1988,87.0999984741211,115.3000030517578,0
Montana,19,1989,86.19999694824219,123,0
Montana,19,1990,84.69999694824219,140.39999389648438,0
Montana,19,1991,82.9000015258789,143.60000610351562,0
Montana,19,1992,86.5999984741211,163.5,0
Montana,19,1993,86,179.39999389648438,0
Montana,19,1994,88.19999694824219,151.3000030517578,0
Montana,19,1995,90.5,155.39999389648438,0
Montana,19,1996,87.30000305175781,156.8000030517578,0
Montana,19,1997,88.9000015258789,164.89999389648438,0
Montana,19,1998,89.0999984741211,175.39999389648438,0
Montana,19,1999,82.5999984741211,196.1999969482422,0
Montana,19,2000,75.5,260.70001220703125,0
Nebraska,20,1970,108.0999984741211,33.900001525878906,0
Nebraska,20,1971,108.5999984741211,34.70000076293945,0
Nebraska,20,1972,104.9000015258789,41.099998474121094,0
Nebraska,20,1973,106.5999984741211,41.20000076293945,0
Nebraska,20,1974,110.5,42,0
Nebraska,20,1975,114.0999984741211,44.599998474121094,0
Nebraska,20,1976,118.0999984741211,46.79999923706055,0
Nebraska,20,1977,117.6999969482422,48.099998474121094,0
Nebraska,20,1978,117.4000015258789,53.599998474121094,0
Nebraska,20,1979,116.0999984741211,55.400001525878906,0
Nebraska,20,1980,116.3000030517578,59.5,0
Nebraska,20,1981,117,60.900001525878906,0
Nebraska,20,1982,117.0999984741211,69.69999694824219,0
Nebraska,20,1983,110.8000030517578,83.69999694824219,0
Nebraska,20,1984,107.6999969482422,94.8000030517578,0
Nebraska,20,1985,105.0999984741211,95.8000030517578,0
Nebraska,20,1986,103.0999984741211,104,0
Nebraska,20,1987,101.3000030517578,113.6999969482422,0
Nebraska,20,1988,92.9000015258789,123.3000030517578,0
Nebraska,20,1989,93.8000030517578,139.3000030517578,0
Nebraska,20,1990,89.9000015258789,143.39999389648438,0
Nebraska,20,1991,92.4000015258789,152.1999969482422,0
Nebraska,20,1992,90.5999984741211,169.5,0
Nebraska,20,1993,91.0999984741211,177.1999969482422,0
Nebraska,20,1994,85.9000015258789,169.60000610351562,0
Nebraska,20,1995,88.5,170.6999969482422,0
Nebraska,20,1996,86.19999694824219,175.5,0
Nebraska,20,1997,85.5,184.8000030517578,0
Nebraska,20,1998,83.0999984741211,194.6000061035156,0
Nebraska,20,1999,86.5999984741211,214.6000061035156,0
Nebraska,20,2000,77.5999984741211,288.29998779296875,0
Nevada,21,1970,189.5,38.900001525878906,0
Nevada,21,1971,190.5,44,0
Nevada,21,1972,198.6000061035156,40.599998474121094,0
Nevada,21,1973,201.5,40.29999923706055,0
Nevada,21,1974,204.6999969482422,41.900001525878906,0
Nevada,21,1975,205.1999969482422,44.5,0
Nevada,21,1976,201.3999938964844,44.900001525878906,0
Nevada,21,1977,190.8000030517578,49.29999923706055,0
Nevada,21,1978,187,54.29999923706055,0
Nevada,21,1979,183.3000030517578,57.099998474121094,0
Nevada,21,1980,177.6999969482422,63.099998474121094,0
Nevada,21,1981,171.89999389648438,63.29999923706055,0
Nevada,21,1982,165.10000610351562,71.5999984741211,0
Nevada,21,1983,159.1999969482422,81.9000015258789,0
Nevada,21,1984,136.60000610351562,99.8000030517578,0
Nevada,21,1985,146.6999969482422,109.3000030517578,0
Nevada,21,1986,142.60000610351562,106.5999984741211,0
Nevada,21,1987,147.6999969482422,114,0
Nevada,21,1988,141.89999389648438,129.60000610351562,0
Nevada,21,1989,137.89999389648438,145.60000610351562,0
Nevada,21,1990,137.3000030517578,173.6999969482422,0
Nevada,21,1991,115.5,186.3000030517578,0
Nevada,21,1992,110,193.8000030517578,0
Nevada,21,1993,108.0999984741211,196.8000030517578,0
Nevada,21,1994,105.1999969482422,190.3000030517578,0
Nevada,21,1995,100.9000015258789,190.3999938964844,0
Nevada,21,1996,99,195,0
Nevada,21,1997,95.5999984741211,198.5,0
Nevada,21,1998,102.4000015258789,200.6000061035156,0
Nevada,21,1999,103.9000015258789,225.8000030517578,0
Nevada,21,2000,93.1999969482422,303.5,0
New Hampshire,22,1970,265.70001220703125,31.399999618530273,0
New Hampshire,22,1971,278,34.099998474121094,0
New Hampshire,22,1972,296.20001220703125,36.099998474121094,0
New Hampshire,22,1973,279,36.900001525878906,0
New Hampshire,22,1974,269.79998779296875,37.900001525878906,0
New Hampshire,22,1975,269.1000061035156,40.79999923706055,0
New Hampshire,22,1976,290.5,43.900001525878906,0
New Hampshire,22,1977,278.79998779296875,45,0
New Hampshire,22,1978,269.6000061035156,49.70000076293945,0
New Hampshire,22,1979,254.6000061035156,53.20000076293945,0
New Hampshire,22,1980,247.8000030517578,55.29999923706055,0
New Hampshire,22,1981,245.3999938964844,58.400001525878906,0
New Hampshire,22,1982,239.8000030517578,67,0
New Hampshire,22,1983,232.8999938964844,74.69999694824219,0
New Hampshire,22,1984,215.1000061035156,90.5,0
New Hampshire,22,1985,201.1000061035156,89.19999694824219,0
New Hampshire,22,1986,195.8999938964844,100,0
New Hampshire,22,1987,195.1000061035156,102,0
New Hampshire,22,1988,180.3999938964844,113.5,0
New Hampshire,22,1989,172.89999389648438,125.9000015258789,0
New Hampshire,22,1990,152.39999389648438,135.89999389648438,0
New Hampshire,22,1991,144.8000030517578,153.89999389648438,0
New Hampshire,22,1992,143.6999969482422,164.39999389648438,0
New Hampshire,22,1993,148.89999389648438,181.1000061035156,0
New Hampshire,22,1994,153.8000030517578,157.8000030517578,0
New Hampshire,22,1995,158.5,163.89999389648438,0
New Hampshire,22,1996,158,168.60000610351562,0
New Hampshire,22,1997,174.39999389648438,176.60000610351562,0
New Hampshire,22,1998,173.8000030517578,197,0
New Hampshire,22,1999,171.6999969482422,222.8000030517578,0
New Hampshire,22,2000,147.3000030517578,313.8999938964844,0
New Mexico,23,1970,90,39.70000076293945,0
New Mexico,23,1971,92.5999984741211,41.70000076293945,0
New Mexico,23,1972,99.3000030517578,41.099998474121094,0
New Mexico,23,1973,98.9000015258789,41.79999923706055,0
New Mexico,23,1974,100.3000030517578,43.70000076293945,0
New Mexico,23,1975,103.0999984741211,46.29999923706055,0
New Mexico,23,1976,102.4000015258789,49.5,0
New Mexico,23,1977,102.4000015258789,51.599998474121094,0
New Mexico,23,1978,103.0999984741211,56,0
New Mexico,23,1979,101,57.599998474121094,0
New Mexico,23,1980,102.6999969482422,62.599998474121094,0
New Mexico,23,1981,103,63,0
New Mexico,23,1982,97.5,69.4000015258789,0
New Mexico,23,1983,96.3000030517578,79.5999984741211,0
New Mexico,23,1984,88.9000015258789,90.1999969482422,0
New Mexico,23,1985,88,97.5,0
New Mexico,23,1986,88.19999694824219,101.1999969482422,0
New Mexico,23,1987,82.30000305175781,110.1999969482422,0
New Mexico,23,1988,77.69999694824219,113.6999969482422,0
New Mexico,23,1989,74.4000015258789,127.1999969482422,0
New Mexico,23,1990,70.80000305175781,133.60000610351562,0
New Mexico,23,1991,69.9000015258789,146.89999389648438,0
New Mexico,23,1992,71.4000015258789,165.39999389648438,0
New Mexico,23,1993,69,172.1999969482422,0
New Mexico,23,1994,68.19999694824219,158.39999389648438,0
New Mexico,23,1995,67,163.5,0
New Mexico,23,1996,65.69999694824219,170.8000030517578,0
New Mexico,23,1997,61.79999923706055,176,0
New Mexico,23,1998,62.599998474121094,183.8000030517578,0
New Mexico,23,1999,59.70000076293945,201.8000030517578,0
New Mexico,23,2000,53.79999923706055,279.79998779296875,0
North Carolina,24,1970,172.39999389648438,27.299999237060547,0
North Carolina,24,1971,187.6000061035156,29.399999618530273,0
North Carolina,24,1972,214.1000061035156,28.700000762939453,0
North Carolina,24,1973,226.5,28.899999618530273,0
North Carolina,24,1974,227.3000030517578,30.100000381469727,0
North Carolina,24,1975,226,32.900001525878906,0
North Carolina,24,1976,230.1999969482422,35.79999923706055,0
North Carolina,24,1977,217,36.599998474121094,0
North Carolina,24,1978,205.5,41.79999923706055,0
North Carolina,24,1979,197.3000030517578,43.70000076293945,0
North Carolina,24,1980,187.8000030517578,47.29999923706055,0
North Carolina,24,1981,179.3000030517578,50,0
North Carolina,24,1982,179,55.5,0
North Carolina,24,1983,169.8000030517578,66,0
North Carolina,24,1984,160.60000610351562,75,0
North Carolina,24,1985,156.3000030517578,78.9000015258789,0
North Carolina,24,1986,154.39999389648438,83.69999694824219,0
North Carolina,24,1987,150.5,90.5999984741211,0
North Carolina,24,1988,146,96,0
North Carolina,24,1989,139.3000030517578,107.5999984741211,0
North Carolina,24,1990,133.6999969482422,116.4000015258789,0
North Carolina,24,1991,132.6999969482422,126.5999984741211,0
North Carolina,24,1992,128.89999389648438,145,0
North Carolina,24,1993,129.6999969482422,153.5,0
North Carolina,24,1994,112.6999969482422,135.89999389648438,0
North Carolina,24,1995,124.9000015258789,142.3000030517578,0
North Carolina,24,1996,129.6999969482422,145.60000610351562,0
North Carolina,24,1997,125.5999984741211,152,0
North Carolina,24,1998,126,167.60000610351562,0
North Carolina,24,1999,113.0999984741211,186.8000030517578,0
North Carolina,24,2000,109,257.29998779296875,0
North Dakota,25,1970,93.8000030517578,37.29999923706055,0
North Dakota,25,1971,98.5,38.900001525878906,0
North Dakota,25,1972,103.8000030517578,38.900001525878906,0
North Dakota,25,1973,108.6999969482422,39.400001525878906,0
North Dakota,25,1974,110.5,39.900001525878906,0
North Dakota,25,1975,117.9000015258789,42.599998474121094,0
North Dakota,25,1976,125.4000015258789,45.900001525878906,0
North Dakota,25,1977,122.1999969482422,47.400001525878906,0
North Dakota,25,1978,121.9000015258789,53.20000076293945,0
North Dakota,25,1979,121.3000030517578,55,0
North Dakota,25,1980,123.6999969482422,59.599998474121094,0
North Dakota,25,1981,125.6999969482422,62,0
North Dakota,25,1982,126.8000030517578,67.80000305175781,0
North Dakota,25,1983,119.5999984741211,77.9000015258789,0
North Dakota,25,1984,109.4000015258789,94.4000015258789,0
North Dakota,25,1985,103.1999969482422,100.5999984741211,0
North Dakota,25,1986,99.8000030517578,104.1999969482422,0
North Dakota,25,1987,92.3000030517578,110.3000030517578,0
North Dakota,25,1988,87.0999984741211,123.3000030517578,0
North Dakota,25,1989,84.0999984741211,135.89999389648438,0
North Dakota,25,1990,77.0999984741211,144.3000030517578,0
North Dakota,25,1991,85.19999694824219,159.8000030517578,0
North Dakota,25,1992,74.30000305175781,168.3000030517578,0
North Dakota,25,1993,83,177.60000610351562,0
North Dakota,25,1994,81,180.10000610351562,0
North Dakota,25,1995,80.5999984741211,179.5,0
North Dakota,25,1996,80.80000305175781,182.6999969482422,0
North Dakota,25,1997,77.5,194.1000061035156,0
North Dakota,25,1998,79.0999984741211,205.1999969482422,0
North Dakota,25,1999,74.69999694824219,223.6000061035156,0
North Dakota,25,2000,72.5,297.5,0
Ohio,26,1970,121.5999984741211,36.599998474121094,0
Ohio,26,1971,124.5999984741211,38.099998474121094,0
Ohio,26,1972,124.4000015258789,38.400001525878906,0
Ohio,26,1973,120.5,42,0
Ohio,26,1974,122.0999984741211,42.900001525878906,0
Ohio,26,1975,122.5,46,0
Ohio,26,1976,124.5999984741211,48.5,0
Ohio,26,1977,127.3000030517578,49.79999923706055,0
Ohio,26,1978,131.3000030517578,53.900001525878906,0
Ohio,26,1979,130.89999389648438,56.29999923706055,0
Ohio,26,1980,133.5,58.70000076293945,0
Ohio,26,1981,132.8000030517578,61.400001525878906,0
Ohio,26,1982,134,68.30000305175781,0
Ohio,26,1983,130,82.5,0
Ohio,26,1984,127.0999984741211,89.19999694824219,0
Ohio,26,1985,126.6999969482422,92.1999969482422,0
Ohio,26,1986,126.3000030517578,98.0999984741211,0
Ohio,26,1987,124.5999984741211,102.1999969482422,0
Ohio,26,1988,122.4000015258789,108.4000015258789,0
Ohio,26,1989,118.5999984741211,120.5,0
Ohio,26,1990,115.5,135.39999389648438,0
Ohio,26,1991,113.1999969482422,139.8000030517578,0
Ohio,26,1992,112.3000030517578,159.60000610351562,0
Ohio,26,1993,108.9000015258789,162.5,0
Ohio,26,1994,108.5999984741211,151.1999969482422,0
Ohio,26,1995,111.6999969482422,155.60000610351562,0
Ohio,26,1996,107.5999984741211,159.6999969482422,0
Ohio,26,1997,108.5999984741211,166.8000030517578,0
Ohio,26,1998,106.4000015258789,172.89999389648438,0
Ohio,26,1999,104,193.1999969482422,0
Ohio,26,2000,99.9000015258789,265.3999938964844,0
Oklahoma,27,1970,108.4000015258789,38.400001525878906,0
Oklahoma,27,1971,115.4000015258789,39.79999923706055,0
Oklahoma,27,1972,121.6999969482422,39.79999923706055,0
Oklahoma,27,1973,124.0999984741211,40.400001525878906,0
Oklahoma,27,1974,130.5,41,0
Oklahoma,27,1975,132.89999389648438,43.599998474121094,0
Oklahoma,27,1976,138.60000610351562,46.400001525878906,0
Oklahoma,27,1977,140.39999389648438,47.900001525878906,0
Oklahoma,27,1978,143.60000610351562,53.099998474121094,0
Oklahoma,27,1979,141.60000610351562,55.5,0
Oklahoma,27,1980,141.60000610351562,62.900001525878906,0
Oklahoma,27,1981,143.6999969482422,65.80000305175781,0
Oklahoma,27,1982,147,71.69999694824219,0
Oklahoma,27,1983,140,83.9000015258789,0
Oklahoma,27,1984,128.10000610351562,93.3000030517578,0
Oklahoma,27,1985,124.1999969482422,95.0999984741211,0
Oklahoma,27,1986,119.9000015258789,104.5999984741211,0
Oklahoma,27,1987,113.0999984741211,114.4000015258789,0
Oklahoma,27,1988,103.5999984741211,122.5999984741211,0
Oklahoma,27,1989,97.5,133.39999389648438,0
Oklahoma,27,1990,88.4000015258789,146.10000610351562,0
Oklahoma,27,1991,87.80000305175781,149.10000610351562,0
Oklahoma,27,1992,86.30000305175781,170.60000610351562,0
Oklahoma,27,1993,86.19999694824219,182.3999938964844,0
Oklahoma,27,1994,104.8000030517578,163.39999389648438,0
Oklahoma,27,1995,109.5,161.10000610351562,0
Oklahoma,27,1996,110.8000030517578,162.6999969482422,0
Oklahoma,27,1997,111.8000030517578,172,0
Oklahoma,27,1998,112.1999969482422,183.6000061035156,0
Oklahoma,27,1999,111.4000015258789,203.3999938964844,0
Oklahoma,27,2000,108.9000015258789,272.6000061035156,0
Pennsylvania,28,1970,107.3000030517578,38.400001525878906,0
Pennsylvania,28,1971,106.3000030517578,44.70000076293945,0
Pennsylvania,28,1972,109,44.70000076293945,0
Pennsylvania,28,1973,110.6999969482422,44.900001525878906,0
Pennsylvania,28,1974,114.1999969482422,46.599998474121094,0
Pennsylvania,28,1975,114.5999984741211,49.79999923706055,0
Pennsylvania,28,1976,118.8000030517578,52.29999923706055,0
Pennsylvania,28,1977,120.0999984741211,53.29999923706055,0
Pennsylvania,28,1978,122.3000030517578,57.400001525878906,0
Pennsylvania,28,1979,122.5999984741211,60.599998474121094,0
Pennsylvania,28,1980,124,61.29999923706055,0
Pennsylvania,28,1981,125.1999969482422,64.80000305175781,0
Pennsylvania,28,1982,123.3000030517578,69.80000305175781,0
Pennsylvania,28,1983,125.3000030517578,81.69999694824219,0
Pennsylvania,28,1984,115.3000030517578,97.6999969482422,0
Pennsylvania,28,1985,115.8000030517578,100.0999984741211,0
Pennsylvania,28,1986,113.9000015258789,104.9000015258789,0
Pennsylvania,28,1987,110.5999984741211,110,0
Pennsylvania,28,1988,107.5999984741211,112.3000030517578,0
Pennsylvania,28,1989,107.0999984741211,122.8000030517578,0
Pennsylvania,28,1990,101.3000030517578,133.6999969482422,0
Pennsylvania,28,1991,102.5,144.10000610351562,0
Pennsylvania,28,1992,96.1999969482422,176.1999969482422,0
Pennsylvania,28,1993,94.6999969482422,183.8000030517578,0
Pennsylvania,28,1994,95.4000015258789,158.10000610351562,0
Pennsylvania,28,1995,95.4000015258789,161.6999969482422,0
Pennsylvania,28,1996,93.3000030517578,169.39999389648438,0
Pennsylvania,28,1997,92.9000015258789,176.5,0
Pennsylvania,28,1998,92.0999984741211,190.8999938964844,0
Pennsylvania,28,1999,91.0999984741211,205,0
Pennsylvania,28,2000,87.9000015258789,280.1000061035156,0
Rhode Island,29,1970,123.9000015258789,39.29999923706055,0
Rhode Island,29,1971,123.1999969482422,40.20000076293945,0
Rhode Island,29,1972,134.39999389648438,41.599998474121094,0
Rhode Island,29,1973,142,40.599998474121094,0
Rhode Island,29,1974,146.10000610351562,41.29999923706055,0
Rhode Island,29,1975,154.6999969482422,44.29999923706055,0
Rhode Island,29,1976,150.1999969482422,52.20000076293945,0
Rhode Island,29,1977,148.8000030517578,52.29999923706055,0
Rhode Island,29,1978,146.8000030517578,56.29999923706055,0
Rhode Island,29,1979,145.8000030517578,58.70000076293945,0
Rhode Island,29,1980,149.3000030517578,60,0
Rhode Island,29,1981,151.1999969482422,64.5,0
Rhode Island,29,1982,146.3000030517578,71.5999984741211,0
Rhode Island,29,1983,135.8000030517578,84,0
Rhode Island,29,1984,136.89999389648438,94.8000030517578,0
Rhode Island,29,1985,133.39999389648438,100.3000030517578,0
Rhode Island,29,1986,136.3000030517578,101.8000030517578,0
Rhode Island,29,1987,124.4000015258789,113.5,0
Rhode Island,29,1988,138,121.5,0
Rhode Island,29,1989,120.8000030517578,134.8000030517578,0
Rhode Island,29,1990,101.4000015258789,150.89999389648438,0
Rhode Island,29,1991,103.5999984741211,170.3000030517578,0
Rhode Island,29,1992,100.0999984741211,190,0
Rhode Island,29,1993,94.0999984741211,197.8999938964844,0
Rhode Island,29,1994,91.9000015258789,168.89999389648438,0
Rhode Island,29,1995,90.8000030517578,209.6000061035156,0
Rhode Island,29,1996,87.5,214.8999938964844,0
Rhode Island,29,1997,90,217,0
Rhode Island,29,1998,88.69999694824219,232.1999969482422,0
Rhode Island,29,1999,86.9000015258789,251.6999969482422,0
Rhode Island,29,2000,83.0999984741211,322.8999938964844,0
South Carolina,30,1970,103.5999984741211,32.5,0
South Carolina,30,1971,115,34.29999923706055,0
South Carolina,30,1972,118.6999969482422,34.099998474121094,0
South Carolina,30,1973,125.5,33.5,0
South Carolina,30,1974,129.6999969482422,35.20000076293945,0
South Carolina,30,1975,130.5,38.099998474121094,0
South Carolina,30,1976,136.8000030517578,41,0
South Carolina,30,1977,137.1999969482422,42.20000076293945,0
South Carolina,30,1978,140.39999389648438,49.20000076293945,0
South Carolina,30,1979,135.6999969482422,50.20000076293945,0
South Carolina,30,1980,138.3000030517578,52.29999923706055,0
South Carolina,30,1981,136.10000610351562,54.70000076293945,0
South Carolina,30,1982,136,61.900001525878906,0
South Carolina,30,1983,131.10000610351562,72.4000015258789,0
South Carolina,30,1984,127,81.30000305175781,0
South Carolina,30,1985,125.4000015258789,83,0
South Carolina,30,1986,126.5999984741211,88.69999694824219,0
South Carolina,30,1987,126.5999984741211,95.3000030517578,0
South Carolina,30,1988,124.4000015258789,99.9000015258789,0
South Carolina,30,1989,122.4000015258789,111.9000015258789,0
South Carolina,30,1990,118.5999984741211,125.1999969482422,0
South Carolina,30,1991,121.5,129,0
South Carolina,30,1992,112.8000030517578,151.89999389648438,0
South Carolina,30,1993,115.1999969482422,164.5,0
South Carolina,30,1994,112.1999969482422,139.10000610351562,0
South Carolina,30,1995,109.1999969482422,140,0
South Carolina,30,1996,102.9000015258789,149.5,0
South Carolina,30,1997,124.5,153.89999389648438,0
South Carolina,30,1998,126.9000015258789,165.3000030517578,0
South Carolina,30,1999,109.4000015258789,179.60000610351562,0
South Carolina,30,2000,103.9000015258789,255.3000030517578,0
South Dakota,31,1970,92.6999969482422,38.5,0
South Dakota,31,1971,96.6999969482422,38.5,0
South Dakota,31,1972,103,39.099998474121094,0
South Dakota,31,1973,103.5,39.599998474121094,0
South Dakota,31,1974,108.4000015258789,40.400001525878906,0
South Dakota,31,1975,113.5,42.79999923706055,0
South Dakota,31,1976,116.6999969482422,45,0
South Dakota,31,1977,115.5999984741211,46.400001525878906,0
South Dakota,31,1978,116.9000015258789,53.20000076293945,0
South Dakota,31,1979,117.4000015258789,54.099998474121094,0
South Dakota,31,1980,114.6999969482422,58.79999923706055,0
South Dakota,31,1981,115.6999969482422,62.29999923706055,0
South Dakota,31,1982,113,68,0
South Dakota,31,1983,109.8000030517578,78.80000305175781,0
South Dakota,31,1984,105.6999969482422,89.80000305175781,0
South Dakota,31,1985,104.4000015258789,92.3000030517578,0
South Dakota,31,1986,97,108.5,0
South Dakota,31,1987,95.8000030517578,113.6999969482422,0
South Dakota,31,1988,91.9000015258789,124.6999969482422,0
South Dakota,31,1989,87.4000015258789,130.10000610351562,0
South Dakota,31,1990,88.30000305175781,138.89999389648438,0
South Dakota,31,1991,91.8000030517578,150.3000030517578,0
South Dakota,31,1992,93,163,0
South Dakota,31,1993,91.5999984741211,180.3000030517578,0
South Dakota,31,1994,94.8000030517578,154.39999389648438,0
South Dakota,31,1995,98.5999984741211,162.10000610351562,0
South Dakota,31,1996,92.3000030517578,171.1999969482422,0
South Dakota,31,1997,88.80000305175781,181.6999969482422,0
South Dakota,31,1998,88.30000305175781,192.8000030517578,0
South Dakota,31,1999,83.5,207.8999938964844,0
South Dakota,31,2000,75.0999984741211,272.8999938964844,0
Tennessee,32,1970,99.8000030517578,39.900001525878906,0
Tennessee,32,1971,106.3000030517578,41.599998474121094,0
Tennessee,32,1972,111.5,41.599998474121094,0
Tennessee,32,1973,109.6999969482422,40.79999923706055,0
Tennessee,32,1974,114.8000030517578,42.5,0
Tennessee,32,1975,117.4000015258789,45.29999923706055,0
Tennessee,32,1976,121.6999969482422,48.29999923706055,0
Tennessee,32,1977,124.5999984741211,49.599998474121094,0
Tennessee,32,1978,127.3000030517578,54.79999923706055,0
Tennessee,32,1979,127.1999969482422,57.29999923706055,0
Tennessee,32,1980,130.39999389648438,60.29999923706055,0
Tennessee,32,1981,129.10000610351562,63.70000076293945,0
Tennessee,32,1982,131.39999389648438,68.30000305175781,0
Tennessee,32,1983,129,79.0999984741211,0
Tennessee,32,1984,125.0999984741211,88.30000305175781,0
Tennessee,32,1985,128.6999969482422,92.5,0
Tennessee,32,1986,129,98.8000030517578,0
Tennessee,32,1987,130.60000610351562,103.5,0
Tennessee,32,1988,125.3000030517578,112.0999984741211,0
Tennessee,32,1989,124.6999969482422,121.5,0
Tennessee,32,1990,121.8000030517578,135,0
Tennessee,32,1991,120.5999984741211,137.39999389648438,0
Tennessee,32,1992,121,163.89999389648438,0
Tennessee,32,1993,120.8000030517578,170.1999969482422,0
Tennessee,32,1994,118.8000030517578,150.3000030517578,0
Tennessee,32,1995,125.4000015258789,153,0
Tennessee,32,1996,119.1999969482422,155.89999389648438,0
Tennessee,32,1997,118.9000015258789,161.10000610351562,0
Tennessee,32,1998,119.6999969482422,167.6999969482422,0
Tennessee,32,1999,115.5999984741211,189.5,0
Tennessee,32,2000,108.6999969482422,261.20001220703125,0
Texas,33,1970,106.4000015258789,40.400001525878906,0
Texas,33,1971,108.9000015258789,42,0
Texas,33,1972,108.5999984741211,46.900001525878906,0
Texas,33,1973,110.4000015258789,46.400001525878906,0
Texas,33,1974,114.6999969482422,47.5,0
Texas,33,1975,116,50.599998474121094,0
Texas,33,1976,121.4000015258789,53.29999923706055,0
Texas,33,1977,124.1999969482422,53.29999923706055,0
Texas,33,1978,126.5999984741211,59.099998474121094,0
Texas,33,1979,126.4000015258789,62.20000076293945,0
Texas,33,1980,129.6999969482422,63.70000076293945,0
Texas,33,1981,129,66.9000015258789,0
Texas,33,1982,131.1999969482422,73.80000305175781,0
Texas,33,1983,126.4000015258789,84.0999984741211,0
Texas,33,1984,117.1999969482422,93.8000030517578,0
Texas,33,1985,115.9000015258789,102.0999984741211,0
Texas,33,1986,113.6999969482422,105.5,0
Texas,33,1987,105.8000030517578,114.4000015258789,0
Texas,33,1988,96.5,128,0
Texas,33,1989,94.5,137,0
Texas,33,1990,85.5999984741211,145.6999969482422,0
Texas,33,1991,79.4000015258789,173.60000610351562,0
Texas,33,1992,77.19999694824219,186,0
Texas,33,1993,81.30000305175781,204.6000061035156,0
Texas,33,1994,78.80000305175781,177.6999969482422,0
Texas,33,1995,75.19999694824219,185,0
Texas,33,1996,74.5999984741211,188.3999938964844,0
Texas,33,1997,72.5999984741211,189.8000030517578,0
Texas,33,1998,73.19999694824219,201.8000030517578,0
Texas,33,1999,67.5999984741211,225,0
Texas,33,2000,69.30000305175781,292.29998779296875,0
Utah,34,1970,65.5,34.599998474121094,0
Utah,34,1971,67.69999694824219,36.599998474121094,0
Utah,34,1972,71.30000305175781,37.20000076293945,0
Utah,34,1973,72.69999694824219,36.5,0
Utah,34,1974,75.5999984741211,37.79999923706055,0
Utah,34,1975,75.80000305175781,40.5,0
Utah,34,1976,77.9000015258789,43.400001525878906,0
Utah,34,1977,78,44.70000076293945,0
Utah,34,1978,79.5999984741211,49.5,0
Utah,34,1979,79.0999984741211,53.70000076293945,0
Utah,34,1980,74.80000305175781,57.20000076293945,0
Utah,34,1981,77.5999984741211,62.70000076293945,0
Utah,34,1982,73.5999984741211,68.0999984741211,0
Utah,34,1983,69,82,0
Utah,34,1984,66.30000305175781,95.3000030517578,0
Utah,34,1985,66.5,104.5999984741211,0
Utah,34,1986,64.4000015258789,103.5,0
Utah,34,1987,67.69999694824219,108.5999984741211,0
Utah,34,1988,55,122.9000015258789,0
Utah,34,1989,57,135.60000610351562,0
Utah,34,1990,53.400001525878906,151.89999389648438,0
Utah,34,1991,53.5,167.10000610351562,0
Utah,34,1992,55,170.10000610351562,0
Utah,34,1993,56.20000076293945,180.10000610351562,0
Utah,34,1994,55.79999923706055,160.39999389648438,0
Utah,34,1995,52,168.8000030517578,0
Utah,34,1996,54,174.89999389648438,0
Utah,34,1997,57,186.1999969482422,0
Utah,34,1998,42.29999923706055,222.6999969482422,0
Utah,34,1999,43.900001525878906,243.6999969482422,0
Utah,34,2000,40.70000076293945,312.8999938964844,0
Vermont,35,1970,122.5999984741211,37.70000076293945,0
Vermont,35,1971,124.4000015258789,39.5,0
Vermont,35,1972,138,40,0
Vermont,35,1973,146.8000030517578,39.79999923706055,0
