"country","year","treated_unit","adopt_year","treat_ms","gdp_index","trade_index","gdp_index_cf","trade_index_cf","true_effect_gdp","true_effect_trade"
"C08",1985,0,NA,0,14.1140299800323,10.0354472032874,14.1140299800323,10.0354472032874,0,0
"C08",1986,0,NA,0,14.2821198977169,10.1185580329172,14.2821198977169,10.1185580329172,0,0
"C08",1987,0,NA,0,14.2848573085388,10.4929214526044,14.2848573085388,10.4929214526044,0,0
"C08",1988,0,NA,0,13.9800605644333,10.3328122877745,13.9800605644333,10.3328122877745,0,0
"C08",1989,0,NA,0,14.2965575372414,10.3144131308963,14.2965575372414,10.3144131308963,0,0
"C08",1990,0,NA,0,13.8221500749282,9.88482943352043,13.8221500749282,9.88482943352043,0,0
"C08",1991,0,NA,0,13.6950038795638,9.93043239730707,13.6950038795638,9.93043239730707,0,0
"C08",1992,0,NA,0,13.5474537833438,9.4983166760919,13.5474537833438,9.4983166760919,0,0
"C08",1993,0,NA,0,12.6225179061405,8.98277288323354,12.6225179061405,8.98277288323354,0,0
"C08",1994,0,NA,0,11.9060691511858,8.55538404322032,11.9060691511858,8.55538404322032,0,0
"C08",1995,0,NA,0,11.908167024349,8.49714296884127,11.908167024349,8.49714296884127,0,0
"C08",1996,0,NA,0,12.5823291759615,9.18485772282626,12.5823291759615,9.18485772282626,0,0
"C08",1997,0,NA,0,13.5483172778422,9.58866874485687,13.5483172778422,9.58866874485687,0,0
"C08",1998,0,NA,0,14.7149504156643,10.3468566684349,14.7149504156643,10.3468566684349,0,0
"C08",1999,0,NA,0,15.5387594290319,11.1945886067738,15.5387594290319,11.1945886067738,0,0
"C08",2000,0,NA,0,15.5810274842232,11.0810047105541,15.5810274842232,11.0810047105541,0,0
"C08",2001,0,NA,0,14.7408148166734,10.8381908169025,14.7408148166734,10.8381908169025,0,0
"C08",2002,0,NA,0,13.7795822673312,10.0867276873721,13.7795822673312,10.0867276873721,0,0
"C08",2003,0,NA,0,12.9734639489313,9.34724108603167,12.9734639489313,9.34724108603167,0,0
"C08",2004,0,NA,0,13.2035115374323,9.29664624340609,13.2035115374323,9.29664624340609,0,0
"C08",2005,0,NA,0,13.3092993927589,9.2210274666995,13.3092993927589,9.2210274666995,0,0
"C08",2006,0,NA,0,13.1253493818008,9.1369878236852,13.1253493818008,9.1369878236852,0,0
"C08",2007,0,NA,0,13.1136492098087,9.37245764584278,13.1136492098087,9.37245764584278,0,0
"C08",2008,0,NA,0,13.1426460419284,9.39704411498776,13.1426460419284,9.39704411498776,0,0
"C08",2009,0,NA,0,13.4327740754364,9.66996213022458,13.4327740754364,9.66996213022458,0,0
"C08",2010,0,NA,0,13.9614701441486,10.2194960161387,13.9614701441486,10.2194960161387,0,0
"C08",2011,0,NA,0,14.8615889791869,10.9859877236359,14.8615889791869,10.9859877236359,0,0
"C08",2012,0,NA,0,15.9473493525313,11.405581395125,15.9473493525313,11.405581395125,0,0
"C08",2013,0,NA,0,15.9861638281441,11.4727818534548,15.9861638281441,11.4727818534548,0,0
"C08",2014,0,NA,0,15.0958714314332,10.7098345466304,15.0958714314332,10.7098345466304,0,0
"C08",2015,0,NA,0,13.8510991175364,9.91216950760262,13.8510991175364,9.91216950760262,0,0
"C08",2016,0,NA,0,12.7426193085676,8.9693154183808,12.7426193085676,8.9693154183808,0,0
"C08",2017,0,NA,0,12.7062975330126,9.034353623241,12.7062975330126,9.034353623241,0,0
"C08",2018,0,NA,0,12.6658242036817,8.927058218887,12.6658242036817,8.927058218887,0,0
"C08",2019,0,NA,0,13.5119602178758,9.53297955822413,13.5119602178758,9.53297955822413,0,0
"C08",2020,0,NA,0,14.3741270512869,9.95262481646501,14.3741270512869,9.95262481646501,0,0
"C08",2021,0,NA,0,14.6408560805757,10.4463603568573,14.6408560805757,10.4463603568573,0,0
"C08",2022,0,NA,0,14.8102082944742,10.6554933136738,14.8102082944742,10.6554933136738,0,0
"C08",2023,0,NA,0,15.24323666319,11.0303939437099,15.24323666319,11.0303939437099,0,0
"C09",1985,0,NA,0,8.9993970738375,7.6479184028707,8.9993970738375,7.6479184028707,0,0
"C09",1986,0,NA,0,8.87043304721685,7.8908350928692,8.87043304721685,7.8908350928692,0,0
"C09",1987,0,NA,0,8.97249933665822,8.41901601895295,8.97249933665822,8.41901601895295,0,0
"C09",1988,0,NA,0,8.76856243009571,8.02272927222414,8.76856243009571,8.02272927222414,0,0
"C09",1989,0,NA,0,8.61129767495178,7.87904094455698,8.61129767495178,7.87904094455698,0,0
"C09",1990,0,NA,0,9.08344803657766,8.11413770901356,9.08344803657766,8.11413770901356,0,0
"C09",1991,0,NA,0,8.96887112779952,7.78792896860066,8.96887112779952,7.78792896860066,0,0
"C09",1992,0,NA,0,9.00419453600348,7.57722152123144,9.00419453600348,7.57722152123144,0,0
"C09",1993,0,NA,0,8.68678193767334,7.25506386206093,8.68678193767334,7.25506386206093,0,0
"C09",1994,0,NA,0,8.76437662706584,7.2414330502838,8.76437662706584,7.2414330502838,0,0
"C09",1995,0,NA,0,8.32232195043537,6.88825650099464,8.32232195043537,6.88825650099464,0,0
"C09",1996,0,NA,0,8.25511883721144,7.19418852794361,8.25511883721144,7.19418852794361,0,0
"C09",1997,0,NA,0,8.60557409739685,7.67936043660932,8.60557409739685,7.67936043660932,0,0
"C09",1998,0,NA,0,9.51437158134876,8.50385307357407,9.51437158134876,8.50385307357407,0,0
"C09",1999,0,NA,0,9.70260611183348,8.7961686353754,9.70260611183348,8.7961686353754,0,0
"C09",2000,0,NA,0,9.43990248592798,8.73014247299536,9.43990248592798,8.73014247299536,0,0
"C09",2001,0,NA,0,9.25786498874892,8.55966535747512,9.25786498874892,8.55966535747512,0,0
"C09",2002,0,NA,0,8.90925066410052,7.9732373746017,8.90925066410052,7.9732373746017,0,0
"C09",2003,0,NA,0,8.88398268314273,7.74533480628717,8.88398268314273,7.74533480628717,0,0
"C09",2004,0,NA,0,8.80331808083028,7.51520031560761,8.80331808083028,7.51520031560761,0,0
"C09",2005,0,NA,0,9.08833961261743,7.5952169771758,9.08833961261743,7.5952169771758,0,0
"C09",2006,0,NA,0,9.57395922397768,7.58878321180858,9.57395922397768,7.58878321180858,0,0
"C09",2007,0,NA,0,9.22090398908109,7.50481297416344,9.22090398908109,7.50481297416344,0,0
"C09",2008,0,NA,0,9.0037204865099,7.71889878616051,9.0037204865099,7.71889878616051,0,0
"C09",2009,0,NA,0,9.14484562355329,8.22462043859703,9.14484562355329,8.22462043859703,0,0
"C09",2010,0,NA,0,8.86810821867801,7.98267824269245,8.86810821867801,7.98267824269245,0,0
"C09",2011,0,NA,0,9.42900752728968,8.66259867270643,9.42900752728968,8.66259867270643,0,0
"C09",2012,0,NA,0,9.95730436591139,9.14042827086327,9.95730436591139,9.14042827086327,0,0
"C09",2013,0,NA,0,9.96916693176107,8.72169175414441,9.96916693176107,8.72169175414441,0,0
"C09",2014,0,NA,0,9.81188422668032,8.67683449811545,9.81188422668032,8.67683449811545,0,0
"C09",2015,0,NA,0,9.05366969731216,7.93173423009262,9.05366969731216,7.93173423009262,0,0
"C09",2016,0,NA,0,9.08889865592722,7.73772880912613,9.08889865592722,7.73772880912613,0,0
"C09",2017,0,NA,0,8.78306858282841,7.27388762047282,8.78306858282841,7.27388762047282,0,0
"C09",2018,0,NA,0,8.94886522587912,7.19704183218697,8.94886522587912,7.19704183218697,0,0
"C09",2019,0,NA,0,9.43429333576326,7.70255242186969,9.43429333576326,7.70255242186969,0,0
"C09",2020,0,NA,0,9.80284097122022,8.15535271906564,9.80284097122022,8.15535271906564,0,0
"C09",2021,0,NA,0,9.47514856558935,8.11190757525187,9.47514856558935,8.11190757525187,0,0
"C09",2022,0,NA,0,9.49720269470749,8.52994421408278,9.49720269470749,8.52994421408278,0,0
"C09",2023,0,NA,0,9.62885651023636,8.79439607492998,9.62885651023636,8.79439607492998,0,0
"C10",1985,0,NA,0,8.56102076052512,7.3135312975077,8.56102076052512,7.3135312975077,0,0
"C10",1986,0,NA,0,8.77427483116151,7.6256696090126,8.77427483116151,7.6256696090126,0,0
"C10",1987,0,NA,0,9.17643012497624,8.1832021190934,9.17643012497624,8.1832021190934,0,0
"C10",1988,0,NA,0,9.08131546254767,8.22665136675684,9.08131546254767,8.22665136675684,0,0
"C10",1989,0,NA,0,8.66856878540513,7.70161372185218,8.66856878540513,7.70161372185218,0,0
"C10",1990,0,NA,0,9.00813383679116,7.95161616411742,9.00813383679116,7.95161616411742,0,0
"C10",1991,0,NA,0,8.80532865600332,7.25502580759689,8.80532865600332,7.25502580759689,0,0
"C10",1992,0,NA,0,8.66860803832248,6.71708659550266,8.66860803832248,6.71708659550266,0,0
"C10",1993,0,NA,0,7.92964377398602,6.09369822964121,7.92964377398602,6.09369822964121,0,0
"C10",1994,0,NA,0,7.22140486895437,5.44202236393319,7.22140486895437,5.44202236393319,0,0
"C10",1995,0,NA,0,7.14730198056016,5.6780030528072,7.14730198056016,5.6780030528072,0,0
"C10",1996,0,NA,0,7.80087487453127,6.42347990584355,7.80087487453127,6.42347990584355,0,0
"C10",1997,0,NA,0,8.60170097831482,7.0045205825097,8.60170097831482,7.0045205825097,0,0
"C10",1998,0,NA,0,10.1136070619338,8.25056160659985,10.1136070619338,8.25056160659985,0,0
"C10",1999,0,NA,0,10.5181975787392,9.11042937291597,10.5181975787392,9.11042937291597,0,0
"C10",2000,0,NA,0,10.5459336237792,9.01915259222486,10.5459336237792,9.01915259222486,0,0
"C10",2001,0,NA,0,10.2360063155,8.7612426918234,10.2360063155,8.7612426918234,0,0
"C10",2002,0,NA,0,9.36391242792845,8.09303163322175,9.36391242792845,8.09303163322175,0,0
"C10",2003,0,NA,0,8.78737622742151,7.12319073001977,8.78737622742151,7.12319073001977,0,0
"C10",2004,0,NA,0,8.84279356673404,6.91712347356791,8.84279356673404,6.91712347356791,0,0
"C10",2005,0,NA,0,8.60135517817845,6.35066819367261,8.60135517817845,6.35066819367261,0,0
"C10",2006,0,NA,0,8.82535806980917,6.53145945762228,8.82535806980917,6.53145945762228,0,0
"C10",2007,0,NA,0,8.66372548691565,6.59735641039311,8.66372548691565,6.59735641039311,0,0
"C10",2008,0,NA,0,8.87475504530922,6.89025542908043,8.87475504530922,6.89025542908043,0,0
"C10",2009,0,NA,0,9.01133783415334,7.3789399748319,9.01133783415334,7.3789399748319,0,0
"C10",2010,0,NA,0,9.72287670472317,8.06896475745344,9.72287670472317,8.06896475745344,0,0
"C10",2011,0,NA,0,10.493739829308,8.90168418990748,10.493739829308,8.90168418990748,0,0
"C10",2012,0,NA,0,11.2324848565453,9.32187874517105,11.2324848565453,9.32187874517105,0,0
"C10",2013,0,NA,0,11.350029582647,9.37336709980079,11.350029582647,9.37336709980079,0,0
"C10",2014,0,NA,0,11.061023202804,9.14486518872928,11.061023202804,9.14486518872928,0,0
"C10",2015,0,NA,0,9.99302513492405,7.72540497284337,9.99302513492405,7.72540497284337,0,0
"C10",2016,0,NA,0,8.85545884908021,6.9374325584129,8.85545884908021,6.9374325584129,0,0
"C10",2017,0,NA,0,8.57048601533572,6.4457683211842,8.57048601533572,6.4457683211842,0,0
"C10",2018,0,NA,0,8.94500276827184,6.65676842799028,8.94500276827184,6.65676842799028,0,0
"C10",2019,0,NA,0,9.48946574495574,7.06393423669936,9.48946574495574,7.06393423669936,0,0
"C10",2020,0,NA,0,10.0458194391525,7.62069423064509,10.0458194391525,7.62069423064509,0,0
"C10",2021,0,NA,0,10.7347051686729,8.5519270383274,10.7347051686729,8.5519270383274,0,0
"C10",2022,0,NA,0,10.9002171361516,8.98064280166067,10.9002171361516,8.98064280166067,0,0
"C10",2023,0,NA,0,11.0150122341798,9.32507645634362,11.0150122341798,9.32507645634362,0,0
"C11",1985,0,NA,0,11.5724109443678,9.55431551836917,11.5724109443678,9.55431551836917,0,0
"C11",1986,0,NA,0,11.9738036918179,10.083289743689,11.9738036918179,10.083289743689,0,0
"C11",1987,0,NA,0,11.7413042884227,10.2533223409313,11.7413042884227,10.2533223409313,0,0
"C11",1988,0,NA,0,11.4000498298161,10.2033099095705,11.4000498298161,10.2033099095705,0,0
"C11",1989,0,NA,0,11.3374770831202,9.98219875632224,11.3374770831202,9.98219875632224,0,0
"C11",1990,0,NA,0,11.3880986727025,9.73610109106854,11.3880986727025,9.73610109106854,0,0
"C11",1991,0,NA,0,11.2915400683686,9.55725347177796,11.2915400683686,9.55725347177796,0,0
"C11",1992,0,NA,0,10.8534388448485,8.62943034168946,10.8534388448485,8.62943034168946,0,0
"C11",1993,0,NA,0,10.2582985981934,8.06669348249137,10.2582985981934,8.06669348249137,0,0
"C11",1994,0,NA,0,9.27946548537823,7.63362069884843,9.27946548537823,7.63362069884843,0,0
"C11",1995,0,NA,0,8.74704171839154,7.11608032616391,8.74704171839154,7.11608032616391,0,0
"C11",1996,0,NA,0,9.75928404063937,8.2570622348288,9.75928404063937,8.2570622348288,0,0
"C11",1997,0,NA,0,10.7106432879005,8.98589593445666,10.7106432879005,8.98589593445666,0,0
"C11",1998,0,NA,0,12.2069111731608,10.1346925502446,12.2069111731608,10.1346925502446,0,0
"C11",1999,0,NA,0,13.0806108530185,11.1074673882887,13.0806108530185,11.1074673882887,0,0
"C11",2000,0,NA,0,12.9918626363172,11.0854360822041,12.9918626363172,11.0854360822041,0,0
"C11",2001,0,NA,0,12.1805405287655,10.4192846133965,12.1805405287655,10.4192846133965,0,0
"C11",2002,0,NA,0,11.1363848563899,9.46620550095556,11.1363848563899,9.46620550095556,0,0
"C11",2003,0,NA,0,10.2605143062174,8.74563591813601,10.2605143062174,8.74563591813601,0,0
"C11",2004,0,NA,0,10.3895084260744,8.3286032316485,10.3895084260744,8.3286032316485,0,0
"C11",2005,0,NA,0,10.451763289467,8.2470174098361,10.451763289467,8.2470174098361,0,0
"C11",2006,0,NA,0,10.4256665578502,7.89859886732156,10.4256665578502,7.89859886732156,0,0
"C11",2007,0,NA,0,10.6731685419723,8.18849195087363,10.6731685419723,8.18849195087363,0,0
"C11",2008,0,NA,0,10.6588883135358,8.63730206888739,10.6588883135358,8.63730206888739,0,0
"C11",2009,0,NA,0,10.7567914811083,9.0509991243926,10.7567914811083,9.0509991243926,0,0
"C11",2010,0,NA,0,11.1307828325503,9.59394512606761,11.1307828325503,9.59394512606761,0,0
"C11",2011,0,NA,0,12.6714964899317,10.7944544346459,12.6714964899317,10.7944544346459,0,0
"C11",2012,0,NA,0,13.6535014503368,11.7086192465283,13.6535014503368,11.7086192465283,0,0
"C11",2013,0,NA,0,13.5912883255172,11.2922544054082,13.5912883255172,11.2922544054082,0,0
"C11",2014,0,NA,0,12.6262773925117,10.5674438724654,12.6262773925117,10.5674438724654,0,0
"C11",2015,0,NA,0,11.3019692446274,9.45719346074894,11.3019692446274,9.45719346074894,0,0
"C11",2016,0,NA,0,9.68744605750469,7.73920528977863,9.68744605750469,7.73920528977863,0,0
"C11",2017,0,NA,0,9.74365151933487,7.8131756704517,9.74365151933487,7.8131756704517,0,0
"C11",2018,0,NA,0,10.4046650436743,7.82849553326766,10.4046650436743,7.82849553326766,0,0
"C11",2019,0,NA,0,10.9524153177067,8.38080573758525,10.9524153177067,8.38080573758525,0,0
"C11",2020,0,NA,0,11.8335202073012,9.19109458551936,11.8335202073012,9.19109458551936,0,0
"C11",2021,0,NA,0,12.3182052945467,10.1933603301708,12.3182052945467,10.1933603301708,0,0
"C11",2022,0,NA,0,12.5740624488507,10.4836775662521,12.5740624488507,10.4836775662521,0,0
"C11",2023,0,NA,0,12.3900062511118,10.6620524979926,12.3900062511118,10.6620524979926,0,0
"C12",1985,0,NA,0,11.4582273978677,8.20943829746647,11.4582273978677,8.20943829746647,0,0
"C12",1986,0,NA,0,11.7591344186044,8.87432439183164,11.7591344186044,8.87432439183164,0,0
"C12",1987,0,NA,0,11.6899886787997,8.62806435045219,11.6899886787997,8.62806435045219,0,0
"C12",1988,0,NA,0,11.4280496296191,8.70489112164725,11.4280496296191,8.70489112164725,0,0
"C12",1989,0,NA,0,11.1772044558461,8.33789663832155,11.1772044558461,8.33789663832155,0,0
"C12",1990,0,NA,0,11.4417793030153,8.37281045453675,11.4417793030153,8.37281045453675,0,0
"C12",1991,0,NA,0,11.5843394863523,8.52608098801084,11.5843394863523,8.52608098801084,0,0
"C12",1992,0,NA,0,11.2813946260033,8.03596326865429,11.2813946260033,8.03596326865429,0,0
"C12",1993,0,NA,0,10.6913455697494,7.69278641338412,10.6913455697494,7.69278641338412,0,0
"C12",1994,0,NA,0,9.68650673882953,6.89152544781145,9.68650673882953,6.89152544781145,0,0
"C12",1995,0,NA,0,9.83990233016976,7.11820624624102,9.83990233016976,7.11820624624102,0,0
"C12",1996,0,NA,0,10.0617248942608,7.0789494792867,10.0617248942608,7.0789494792867,0,0
"C12",1997,0,NA,0,11.3163463943612,8.27876031284293,11.3163463943612,8.27876031284293,0,0
"C12",1998,0,NA,0,12.3907381895992,9.09387636052061,12.3907381895992,9.09387636052061,0,0
"C12",1999,0,NA,0,13.1401318641369,9.83386092231939,13.1401318641369,9.83386092231939,0,0
"C12",2000,0,NA,0,13.0469032236913,9.90638937630981,13.0469032236913,9.90638937630981,0,0
"C12",2001,0,NA,0,12.4501616104175,9.2732334228037,12.4501616104175,9.2732334228037,0,0
"C12",2002,0,NA,0,11.3880679939574,8.60867427715059,11.3880679939574,8.60867427715059,0,0
"C12",2003,0,NA,0,11.0757733659412,8.11871858746069,11.0757733659412,8.11871858746069,0,0
"C12",2004,0,NA,0,10.6628801134711,7.63217207455046,10.6628801134711,7.63217207455046,0,0
"C12",2005,0,NA,0,11.3470898047755,7.96999713207755,11.3470898047755,7.96999713207755,0,0
"C12",2006,0,NA,0,11.0252971273227,7.81262178314316,11.0252971273227,7.81262178314316,0,0
"C12",2007,0,NA,0,11.337919464508,8.19811869297234,11.337919464508,8.19811869297234,0,0
"C12",2008,0,NA,0,11.0309110140529,8.0466191962476,11.0309110140529,8.0466191962476,0,0
"C12",2009,0,NA,0,11.2591822260146,8.1774440397451,11.2591822260146,8.1774440397451,0,0
"C12",2010,0,NA,0,11.9121238998008,8.69695451196698,11.9121238998008,8.69695451196698,0,0
"C12",2011,0,NA,0,12.6936588952809,9.48392837070295,12.6936588952809,9.48392837070295,0,0
"C12",2012,0,NA,0,13.4111040107768,9.88826496044275,13.4111040107768,9.88826496044275,0,0
"C12",2013,0,NA,0,13.7244868922911,10.0803563384407,13.7244868922911,10.0803563384407,0,0
"C12",2014,0,NA,0,13.046952798748,9.56739572271255,13.046952798748,9.56739572271255,0,0
"C12",2015,0,NA,0,11.9477382260095,8.56591546266199,11.9477382260095,8.56591546266199,0,0
"C12",2016,0,NA,0,11.1685993774269,8.24043769551402,11.1685993774269,8.24043769551402,0,0
"C12",2017,0,NA,0,10.5561741886261,7.55755315923967,10.5561741886261,7.55755315923967,0,0
"C12",2018,0,NA,0,10.8388864437062,7.53275975194422,10.8388864437062,7.53275975194422,0,0
"C12",2019,0,NA,0,11.8432756469989,8.36472898403851,11.8432756469989,8.36472898403851,0,0
"C12",2020,0,NA,0,12.7262458950403,8.81341919666091,12.7262458950403,8.81341919666091,0,0
"C12",2021,0,NA,0,12.7032650811098,9.09455925242482,12.7032650811098,9.09455925242482,0,0
"C12",2022,0,NA,0,12.9347304635537,9.3770939352302,12.9347304635537,9.3770939352302,0,0
"C12",2023,0,NA,0,12.9211194066202,9.62421692656083,12.9211194066202,9.62421692656083,0,0
"C13",1985,0,NA,0,8.21889804960087,6.10691310224722,8.21889804960087,6.10691310224722,0,0
"C13",1986,0,NA,0,8.58339979640047,6.75633606998846,8.58339979640047,6.75633606998846,0,0
"C13",1987,0,NA,0,7.76821149588766,6.24278190013662,7.76821149588766,6.24278190013662,0,0
"C13",1988,0,NA,0,7.55055642328254,6.29214535364317,7.55055642328254,6.29214535364317,0,0
"C13",1989,0,NA,0,7.43955729290505,6.37618995583389,7.43955729290505,6.37618995583389,0,0
"C13",1990,0,NA,0,7.69116834121417,6.15914886420891,7.69116834121417,6.15914886420891,0,0
"C13",1991,0,NA,0,7.93504751662849,5.88574546307111,7.93504751662849,5.88574546307111,0,0
"C13",1992,0,NA,0,7.76875933617164,5.55795481454086,7.76875933617164,5.55795481454086,0,0
"C13",1993,0,NA,0,7.36351808521587,4.99670182758682,7.36351808521587,4.99670182758682,0,0
"C13",1994,0,NA,0,6.20951261118578,4.17695796273005,6.20951261118578,4.17695796273005,0,0
"C13",1995,0,NA,0,5.87273550135159,4.19083008491669,5.87273550135159,4.19083008491669,0,0
"C13",1996,0,NA,0,6.05184369726699,4.41742912029044,6.05184369726699,4.41742912029044,0,0
"C13",1997,0,NA,0,7.76606525184998,5.8567790063019,7.76606525184998,5.8567790063019,0,0
"C13",1998,0,NA,0,8.97676453183841,6.88907248538387,8.97676453183841,6.88907248538387,0,0
"C13",1999,0,NA,0,9.57826243120367,7.49112990167414,9.57826243120367,7.49112990167414,0,0
"C13",2000,0,NA,0,9.51473171107023,7.68341793502503,9.51473171107023,7.68341793502503,0,0
"C13",2001,0,NA,0,8.83340348029041,6.84669883292422,8.83340348029041,6.84669883292422,0,0
"C13",2002,0,NA,0,7.63822414938437,6.22670049660586,7.63822414938437,6.22670049660586,0,0
"C13",2003,0,NA,0,7.07289025731957,5.51329339835659,7.07289025731957,5.51329339835659,0,0
"C13",2004,0,NA,0,7.15850907133728,5.32922705082319,7.15850907133728,5.32922705082319,0,0
"C13",2005,0,NA,0,7.96081089559396,5.7030668341527,7.96081089559396,5.7030668341527,0,0
"C13",2006,0,NA,0,8.08860101498176,5.52701716483559,8.08860101498176,5.52701716483559,0,0
"C13",2007,0,NA,0,7.96414016320818,5.22443559102941,7.96414016320818,5.22443559102941,0,0
"C13",2008,0,NA,0,7.7053060686412,5.50063338311578,7.7053060686412,5.50063338311578,0,0
"C13",2009,0,NA,0,7.28799098817668,5.65800004390402,7.28799098817668,5.65800004390402,0,0
"C13",2010,0,NA,0,8.13317854165958,6.5166506386095,8.13317854165958,6.5166506386095,0,0
"C13",2011,0,NA,0,8.95152031115371,7.11750507903672,8.95152031115371,7.11750507903672,0,0
"C13",2012,0,NA,0,10.199176156232,8.02606793775191,10.199176156232,8.02606793775191,0,0
"C13",2013,0,NA,0,9.97884959963215,7.81109575455172,9.97884959963215,7.81109575455172,0,0
"C13",2014,0,NA,0,9.65413640284518,7.41489289924909,9.65413640284518,7.41489289924909,0,0
"C13",2015,0,NA,0,8.45406873798727,6.27220278062903,8.45406873798727,6.27220278062903,0,0
"C13",2016,0,NA,0,7.06631570664689,5.09570871689206,7.06631570664689,5.09570871689206,0,0
"C13",2017,0,NA,0,6.78235737062437,4.92591162107317,6.78235737062437,4.92591162107317,0,0
"C13",2018,0,NA,0,7.47531464443758,5.06346653001149,7.47531464443758,5.06346653001149,0,0
"C13",2019,0,NA,0,8.49624110110352,5.60983641360055,8.49624110110352,5.60983641360055,0,0
"C13",2020,0,NA,0,9.44245119296462,6.55376641252128,9.44245119296462,6.55376641252128,0,0
"C13",2021,0,NA,0,9.35213098150165,6.87916084773031,9.35213098150165,6.87916084773031,0,0
"C13",2022,0,NA,0,9.13750510006245,7.15317985741147,9.13750510006245,7.15317985741147,0,0
"C13",2023,0,NA,0,8.8648510783306,7.17349939093992,8.8648510783306,7.17349939093992,0,0
"C14",1985,0,NA,0,8.57652496853067,6.93393774577368,8.57652496853067,6.93393774577368,0,0
"C14",1986,0,NA,0,8.83739089985927,7.40308798410664,8.83739089985927,7.40308798410664,0,0
"C14",1987,0,NA,0,8.73593557063503,7.74583760750902,8.73593557063503,7.74583760750902,0,0
"C14",1988,0,NA,0,8.23375775593719,7.41026070337719,8.23375775593719,7.41026070337719,0,0
"C14",1989,0,NA,0,8.05025116573917,7.25181887888343,8.05025116573917,7.25181887888343,0,0
"C14",1990,0,NA,0,8.307734336697,7.15554001010532,8.307734336697,7.15554001010532,0,0
"C14",1991,0,NA,0,8.50403560714111,6.72132842508957,8.50403560714111,6.72132842508957,0,0
"C14",1992,0,NA,0,8.60663520885485,6.51553706673457,8.60663520885485,6.51553706673457,0,0
"C14",1993,0,NA,0,8.15259951543712,6.20462204535199,8.15259951543712,6.20462204535199,0,0
"C14",1994,0,NA,0,7.46749414620067,5.58228328576558,7.46749414620067,5.58228328576558,0,0
"C14",1995,0,NA,0,7.36971521936758,5.4696901824502,7.36971521936758,5.4696901824502,0,0
"C14",1996,0,NA,0,7.710473071268,5.89685155294539,7.710473071268,5.89685155294539,0,0
"C14",1997,0,NA,0,8.36023237198027,6.94033142149537,8.36023237198027,6.94033142149537,0,0
"C14",1998,0,NA,0,9.71960231043031,7.97165321854256,9.71960231043031,7.97165321854256,0,0
"C14",1999,0,NA,0,10.2253069693215,8.42168834908431,10.2253069693215,8.42168834908431,0,0
"C14",2000,0,NA,0,9.91133099254545,8.33499392782795,9.91133099254545,8.33499392782795,0,0
"C14",2001,0,NA,0,9.36586103547327,8.21328300594051,9.36586103547327,8.21328300594051,0,0
"C14",2002,0,NA,0,8.74578928267245,7.25403080015348,8.74578928267245,7.25403080015348,0,0
"C14",2003,0,NA,0,8.53141675578416,6.80947129156554,8.53141675578416,6.80947129156554,0,0
"C14",2004,0,NA,0,8.69639982973486,6.65169210314619,8.69639982973486,6.65169210314619,0,0
"C14",2005,0,NA,0,8.90743655102629,6.23985207196655,8.90743655102629,6.23985207196655,0,0
"C14",2006,0,NA,0,8.86593648955043,6.1166473105782,8.86593648955043,6.1166473105782,0,0
"C14",2007,0,NA,0,8.98810311379176,6.57003717376245,8.98810311379176,6.57003717376245,0,0
"C14",2008,0,NA,0,8.98000270959002,6.72606335437222,8.98000270959002,6.72606335437222,0,0
"C14",2009,0,NA,0,8.72255851970236,7.15954504512056,8.72255851970236,7.15954504512056,0,0
"C14",2010,0,NA,0,9.22161794461361,7.43772954226179,9.22161794461361,7.43772954226179,0,0
"C14",2011,0,NA,0,10.062600670343,8.41261326112633,10.062600670343,8.41261326112633,0,0
"C14",2012,0,NA,0,10.9886274915781,9.20811733168681,10.9886274915781,9.20811733168681,0,0
"C14",2013,0,NA,0,11.2890171903917,9.11967309219473,11.2890171903917,9.11967309219473,0,0
"C14",2014,0,NA,0,10.3960667049131,8.47387156260788,10.3960667049131,8.47387156260788,0,0
"C14",2015,0,NA,0,9.35821031946887,7.03670547880816,9.35821031946887,7.03670547880816,0,0
"C14",2016,0,NA,0,8.85225358087371,6.68326760134147,8.85225358087371,6.68326760134147,0,0
"C14",2017,0,NA,0,8.38841405045161,6.24196960242391,8.38841405045161,6.24196960242391,0,0
"C14",2018,0,NA,0,9.14518128161412,6.57752603484331,9.14518128161412,6.57752603484331,0,0
"C14",2019,0,NA,0,9.64533714460566,6.84175722778703,9.64533714460566,6.84175722778703,0,0
"C14",2020,0,NA,0,10.2852113971568,7.65382955580154,10.2852113971568,7.65382955580154,0,0
"C14",2021,0,NA,0,10.489855555697,8.36235286561199,10.489855555697,8.36235286561199,0,0
"C14",2022,0,NA,0,10.3900306710652,8.34487594515296,10.3900306710652,8.34487594515296,0,0
"C14",2023,0,NA,0,10.033259515792,8.38910128931687,10.033259515792,8.38910128931687,0,0
"C15",1985,0,NA,0,5.76007975523978,5.48183706600173,5.76007975523978,5.48183706600173,0,0
"C15",1986,0,NA,0,6.0123950337768,5.96393059882926,6.0123950337768,5.96393059882926,0,0
"C15",1987,0,NA,0,5.54321079321637,5.60674031955066,5.54321079321637,5.60674031955066,0,0
"C15",1988,0,NA,0,5.04027674714038,5.62887650982341,5.04027674714038,5.62887650982341,0,0
"C15",1989,0,NA,0,4.68279352874385,5.18369448343861,4.68279352874385,5.18369448343861,0,0
"C15",1990,0,NA,0,5.03221837000562,5.34084501741795,5.03221837000562,5.34084501741795,0,0
