kecamatan_id,kecamatan_name,district_name,province,flooded,share_pop_flooded,share_area_flooded,flood_intensity_quintile,area_km2,n_pixels,latitude,longitude,year,post,period,avg_luminosity,nl_sum,nl_log,nl_growth
KEC_073,AcehBaratDaya_Kec_01,Aceh Barat Daya,Aceh,1,0.3131,0.00279,5,80.5,94,3.8471,96.959,2001,0,baseline,8.7612,823.5522,6.71363,0.01758
KEC_073,AcehBaratDaya_Kec_01,Aceh Barat Daya,Aceh,1,0.3131,0.00279,5,80.5,94,3.8471,96.959,2002,0,baseline,9.137,858.8796,6.75563,0.042
KEC_073,AcehBaratDaya_Kec_01,Aceh Barat Daya,Aceh,1,0.3131,0.00279,5,80.5,94,3.8471,96.959,2003,0,pre,9.5517,897.862,6.80002,0.04439
KEC_073,AcehBaratDaya_Kec_01,Aceh Barat Daya,Aceh,1,0.3131,0.00279,5,80.5,94,3.8471,96.959,2004,0,pre,10.1945,958.2874,6.86515,0.06513
KEC_073,AcehBaratDaya_Kec_01,Aceh Barat Daya,Aceh,1,0.3131,0.00279,5,80.5,94,3.8471,96.959,2005,1,tsunami,10.3666,974.465,6.88189,0.01674
KEC_073,AcehBaratDaya_Kec_01,Aceh Barat Daya,Aceh,1,0.3131,0.00279,5,80.5,94,3.8471,96.959,2006,1,recovery,10.7698,1012.3634,6.92004,0.03815
KEC_073,AcehBaratDaya_Kec_01,Aceh Barat Daya,Aceh,1,0.3131,0.00279,5,80.5,94,3.8471,96.959,2007,1,recovery,11.5456,1085.2831,6.9896,0.06955
KEC_073,AcehBaratDaya_Kec_01,Aceh Barat Daya,Aceh,1,0.3131,0.00279,5,80.5,94,3.8471,96.959,2008,1,recovery,11.9382,1122.1868,7.02304,0.03344
KEC_073,AcehBaratDaya_Kec_01,Aceh Barat Daya,Aceh,1,0.3131,0.00279,5,80.5,94,3.8471,96.959,2009,1,postrec,12.6651,1190.5193,7.08215,0.05911
KEC_073,AcehBaratDaya_Kec_01,Aceh Barat Daya,Aceh,1,0.3131,0.00279,5,80.5,94,3.8471,96.959,2010,1,postrec,12.9621,1218.4388,7.10533,0.02318
KEC_073,AcehBaratDaya_Kec_01,Aceh Barat Daya,Aceh,1,0.3131,0.00279,5,80.5,94,3.8471,96.959,2011,1,postrec,13.0957,1230.9923,7.11558,0.01025
KEC_073,AcehBaratDaya_Kec_01,Aceh Barat Daya,Aceh,1,0.3131,0.00279,5,80.5,94,3.8471,96.959,2012,1,postrec,13.5625,1274.8762,7.15061,0.03503
KEC_074,AcehBaratDaya_Kec_02,Aceh Barat Daya,Aceh,1,0.1872,0.00224,3,126.7,147,4.1202,96.6891,1999,0,(base year),0.0,0.0009,-6.27894,
KEC_074,AcehBaratDaya_Kec_02,Aceh Barat Daya,Aceh,1,0.1872,0.00224,3,126.7,147,4.1202,96.6891,2000,0,baseline,0.0,0.0009,-6.24781,0.03112
KEC_074,AcehBaratDaya_Kec_02,Aceh Barat Daya,Aceh,1,0.1872,0.00224,3,126.7,147,4.1202,96.6891,2001,0,baseline,0.0,0.0009,-6.25896,-0.01114
KEC_074,AcehBaratDaya_Kec_02,Aceh Barat Daya,Aceh,1,0.1872,0.00224,3,126.7,147,4.1202,96.6891,2002,0,baseline,0.0,0.0009,-6.2558,0.00316
KEC_074,AcehBaratDaya_Kec_02,Aceh Barat Daya,Aceh,1,0.1872,0.00224,3,126.7,147,4.1202,96.6891,2003,0,pre,0.0,0.0009,-6.24298,0.01282
KEC_074,AcehBaratDaya_Kec_02,Aceh Barat Daya,Aceh,1,0.1872,0.00224,3,126.7,147,4.1202,96.6891,2004,0,pre,0.0,0.001,-6.21461,0.02837
KEC_074,AcehBaratDaya_Kec_02,Aceh Barat Daya,Aceh,1,0.1872,0.00224,3,126.7,147,4.1202,96.6891,2005,1,tsunami,0.0,0.001,-6.22047,-0.00586
KEC_074,AcehBaratDaya_Kec_02,Aceh Barat Daya,Aceh,1,0.1872,0.00224,3,126.7,147,4.1202,96.6891,2006,1,recovery,0.0,0.001,-6.22834,-0.00787
KEC_074,AcehBaratDaya_Kec_02,Aceh Barat Daya,Aceh,1,0.1872,0.00224,3,126.7,147,4.1202,96.6891,2007,1,recovery,0.0,0.001,-6.20657,0.02176
KEC_074,AcehBaratDaya_Kec_02,Aceh Barat Daya,Aceh,1,0.1872,0.00224,3,126.7,147,4.1202,96.6891,2008,1,recovery,0.0,0.001,-6.21742,-0.01084
KEC_074,AcehBaratDaya_Kec_02,Aceh Barat Daya,Aceh,1,0.1872,0.00224,3,126.7,147,4.1202,96.6891,2009,1,postrec,0.0,0.001,-6.1966,0.02082
KEC_074,AcehBaratDaya_Kec_02,Aceh Barat Daya,Aceh,1,0.1872,0.00224,3,126.7,147,4.1202,96.6891,2010,1,postrec,0.0,0.001,-6.1981,-0.0015
KEC_074,AcehBaratDaya_Kec_02,Aceh Barat Daya,Aceh,1,0.1872,0.00224,3,126.7,147,4.1202,96.6891,2011,1,postrec,0.0,0.001,-6.21736,-0.01926
KEC_074,AcehBaratDaya_Kec_02,Aceh Barat Daya,Aceh,1,0.1872,0.00224,3,126.7,147,4.1202,96.6891,2012,1,postrec,0.0,0.001,-6.21007,0.00729
KEC_075,AcehBaratDaya_Kec_03,Aceh Barat Daya,Aceh,1,0.2345,0.0017,3,71.7,83,3.8858,96.5638,1999,0,(base year),10.7294,890.5419,6.79183,
KEC_075,AcehBaratDaya_Kec_03,Aceh Barat Daya,Aceh,1,0.2345,0.0017,3,71.7,83,3.8858,96.5638,2000,0,baseline,11.3644,943.244,6.84933,0.05749
KEC_075,AcehBaratDaya_Kec_03,Aceh Barat Daya,Aceh,1,0.2345,0.0017,3,71.7,83,3.8858,96.5638,2001,0,baseline,11.7883,978.4324,6.88595,0.03663
KEC_075,AcehBaratDaya_Kec_03,Aceh Barat Daya,Aceh,1,0.2345,0.0017,3,71.7,83,3.8858,96.5638,2002,0,baseline,12.3564,1025.584,6.93302,0.04707
KEC_075,AcehBaratDaya_Kec_03,Aceh Barat Daya,Aceh,1,0.2345,0.0017,3,71.7,83,3.8858,96.5638,2003,0,pre,12.9918,1078.3221,6.98316,0.05014
KEC_075,AcehBaratDaya_Kec_03,Aceh Barat Daya,Aceh,1,0.2345,0.0017,3,71.7,83,3.8858,96.5638,2004,0,pre,13.8771,1151.7974,7.04908,0.06592
KEC_075,AcehBaratDaya_Kec_03,Aceh Barat Daya,Aceh,1,0.2345,0.0017,3,71.7,83,3.8858,96.5638,2005,1,tsunami,14.4489,1199.2559,7.08946,0.04038
KEC_075,AcehBaratDaya_Kec_03,Aceh Barat Daya,Aceh,1,0.2345,0.0017,3,71.7,83,3.8858,96.5638,2006,1,recovery,14.9987,1244.8911,7.1268,0.03735
KEC_075,AcehBaratDaya_Kec_03,Aceh Barat Daya,Aceh,1,0.2345,0.0017,3,71.7,83,3.8858,96.5638,2007,1,recovery,16.1479,1340.2771,7.20063,0.07383
KEC_075,AcehBaratDaya_Kec_03,Aceh Barat Daya,Aceh,1,0.2345,0.0017,3,71.7,83,3.8858,96.5638,2008,1,recovery,16.7758,1392.3876,7.23878,0.03814
KEC_075,AcehBaratDaya_Kec_03,Aceh Barat Daya,Aceh,1,0.2345,0.0017,3,71.7,83,3.8858,96.5638,2009,1,postrec,17.8279,1479.7159,7.29961,0.06083
KEC_075,AcehBaratDaya_Kec_03,Aceh Barat Daya,Aceh,1,0.2345,0.0017,3,71.7,83,3.8858,96.5638,2010,1,postrec,18.5697,1541.282,7.34037,0.04076
KEC_075,AcehBaratDaya_Kec_03,Aceh Barat Daya,Aceh,1,0.2345,0.0017,3,71.7,83,3.8858,96.5638,2011,1,postrec,19.0451,1580.7447,7.36565,0.02528
KEC_075,AcehBaratDaya_Kec_03,Aceh Barat Daya,Aceh,1,0.2345,0.0017,3,71.7,83,3.8858,96.5638,2012,1,postrec,20.0445,1663.693,7.4168,0.05114
KEC_076,AcehBaratDaya_Kec_04,Aceh Barat Daya,Aceh,1,0.2108,0.00197,3,142.1,165,3.8772,96.8163,1999,0,(base year),9.9249,1637.6162,7.401,
KEC_076,AcehBaratDaya_Kec_04,Aceh Barat Daya,Aceh,1,0.2108,0.00197,3,142.1,165,3.8772,96.8163,2000,0,baseline,10.1617,1676.6845,7.42457,0.02358
KEC_076,AcehBaratDaya_Kec_04,Aceh Barat Daya,Aceh,1,0.2108,0.00197,3,142.1,165,3.8772,96.8163,2001,0,baseline,10.1616,1676.6631,7.42456,-1e-05
KEC_076,AcehBaratDaya_Kec_04,Aceh Barat Daya,Aceh,1,0.2108,0.00197,3,142.1,165,3.8772,96.8163,2002,0,baseline,10.183,1680.1882,7.42666,0.0021
KEC_076,AcehBaratDaya_Kec_04,Aceh Barat Daya,Aceh,1,0.2108,0.00197,3,142.1,165,3.8772,96.8163,2003,0,pre,10.1937,1681.9547,7.42771,0.00105
KEC_076,AcehBaratDaya_Kec_04,Aceh Barat Daya,Aceh,1,0.2108,0.00197,3,142.1,165,3.8772,96.8163,2004,0,pre,10.6291,1753.7957,7.46954,0.04183
KEC_076,AcehBaratDaya_Kec_04,Aceh Barat Daya,Aceh,1,0.2108,0.00197,3,142.1,165,3.8772,96.8163,2005,1,tsunami,10.678,1761.8773,7.47414,0.0046
KEC_076,AcehBaratDaya_Kec_04,Aceh Barat Daya,Aceh,1,0.2108,0.00197,3,142.1,165,3.8772,96.8163,2006,1,recovery,10.7229,1769.2736,7.47832,0.00419
KEC_076,AcehBaratDaya_Kec_04,Aceh Barat Daya,Aceh,1,0.2108,0.00197,3,142.1,165,3.8772,96.8163,2007,1,recovery,11.1937,1846.9546,7.52129,0.04297
KEC_076,AcehBaratDaya_Kec_04,Aceh Barat Daya,Aceh,1,0.2108,0.00197,3,142.1,165,3.8772,96.8163,2008,1,recovery,11.2158,1850.6126,7.52327,0.00198
KEC_076,AcehBaratDaya_Kec_04,Aceh Barat Daya,Aceh,1,0.2108,0.00197,3,142.1,165,3.8772,96.8163,2009,1,postrec,11.5866,1911.783,7.55579,0.03252
KEC_076,AcehBaratDaya_Kec_04,Aceh Barat Daya,Aceh,1,0.2108,0.00197,3,142.1,165,3.8772,96.8163,2010,1,postrec,11.7017,1930.7752,7.56568,0.00989
KEC_076,AcehBaratDaya_Kec_04,Aceh Barat Daya,Aceh,1,0.2108,0.00197,3,142.1,165,3.8772,96.8163,2011,1,postrec,11.5921,1912.6998,7.55627,-0.00941
KEC_076,AcehBaratDaya_Kec_04,Aceh Barat Daya,Aceh,1,0.2108,0.00197,3,142.1,165,3.8772,96.8163,2012,1,postrec,11.7733,1942.5992,7.57178,0.01551
KEC_077,AcehBaratDaya_Kec_05,Aceh Barat Daya,Aceh,1,0.001,0.0001,1,213.2,248,3.7881,96.5307,1999,0,(base year),3.1743,787.2385,6.66853,
KEC_077,AcehBaratDaya_Kec_05,Aceh Barat Daya,Aceh,1,0.001,0.0001,1,213.2,248,3.7881,96.5307,2000,0,baseline,3.3545,831.9265,6.72375,0.05521
KEC_077,AcehBaratDaya_Kec_05,Aceh Barat Daya,Aceh,1,0.001,0.0001,1,213.2,248,3.7881,96.5307,2001,0,baseline,3.4599,858.0617,6.75468,0.03093
KEC_077,AcehBaratDaya_Kec_05,Aceh Barat Daya,Aceh,1,0.001,0.0001,1,213.2,248,3.7881,96.5307,2002,0,baseline,3.6237,898.6847,6.80093,0.04626
KEC_077,AcehBaratDaya_Kec_05,Aceh Barat Daya,Aceh,1,0.001,0.0001,1,213.2,248,3.7881,96.5307,2003,0,pre,3.7797,937.3543,6.84306,0.04213
KEC_077,AcehBaratDaya_Kec_05,Aceh Barat Daya,Aceh,1,0.001,0.0001,1,213.2,248,3.7881,96.5307,2004,0,pre,4.0417,1002.3444,6.9101,0.06704
KEC_077,AcehBaratDaya_Kec_05,Aceh Barat Daya,Aceh,1,0.001,0.0001,1,213.2,248,3.7881,96.5307,2005,1,tsunami,4.1957,1040.5458,6.9475,0.0374
KEC_077,AcehBaratDaya_Kec_05,Aceh Barat Daya,Aceh,1,0.001,0.0001,1,213.2,248,3.7881,96.5307,2006,1,recovery,4.3578,1080.7305,6.98539,0.03789
KEC_077,AcehBaratDaya_Kec_05,Aceh Barat Daya,Aceh,1,0.001,0.0001,1,213.2,248,3.7881,96.5307,2007,1,recovery,4.6529,1153.909,7.05091,0.06552
KEC_077,AcehBaratDaya_Kec_05,Aceh Barat Daya,Aceh,1,0.001,0.0001,1,213.2,248,3.7881,96.5307,2008,1,recovery,4.7703,1183.0235,7.07583,0.02492
KEC_077,AcehBaratDaya_Kec_05,Aceh Barat Daya,Aceh,1,0.001,0.0001,1,213.2,248,3.7881,96.5307,2009,1,postrec,5.0326,1248.088,7.12937,0.05354
KEC_077,AcehBaratDaya_Kec_05,Aceh Barat Daya,Aceh,1,0.001,0.0001,1,213.2,248,3.7881,96.5307,2010,1,postrec,5.2287,1296.7168,7.16759,0.03822
KEC_077,AcehBaratDaya_Kec_05,Aceh Barat Daya,Aceh,1,0.001,0.0001,1,213.2,248,3.7881,96.5307,2011,1,postrec,5.3301,1321.8631,7.1868,0.01921
KEC_077,AcehBaratDaya_Kec_05,Aceh Barat Daya,Aceh,1,0.001,0.0001,1,213.2,248,3.7881,96.5307,2012,1,postrec,5.5643,1379.941,7.2298,0.043
KEC_078,AcehBaratDaya_Kec_06,Aceh Barat Daya,Aceh,1,0.1022,0.00114,2,172.9,201,3.6274,96.3599,1999,0,(base year),0.0,0.0011,-6.17814,
KEC_078,AcehBaratDaya_Kec_06,Aceh Barat Daya,Aceh,1,0.1022,0.00114,2,172.9,201,3.6274,96.3599,2000,0,baseline,0.0,0.0011,-6.17193,0.00621
KEC_078,AcehBaratDaya_Kec_06,Aceh Barat Daya,Aceh,1,0.1022,0.00114,2,172.9,201,3.6274,96.3599,2001,0,baseline,0.0,0.001,-6.19862,-0.02669
KEC_078,AcehBaratDaya_Kec_06,Aceh Barat Daya,Aceh,1,0.1022,0.00114,2,172.9,201,3.6274,96.3599,2002,0,baseline,0.0,0.001,-6.20371,-0.00509
KEC_078,AcehBaratDaya_Kec_06,Aceh Barat Daya,Aceh,1,0.1022,0.00114,2,172.9,201,3.6274,96.3599,2003,0,pre,0.0,0.001,-6.22663,-0.02292
KEC_078,AcehBaratDaya_Kec_06,Aceh Barat Daya,Aceh,1,0.1022,0.00114,2,172.9,201,3.6274,96.3599,2004,0,pre,0.0,0.001,-6.21461,0.01202
KEC_078,AcehBaratDaya_Kec_06,Aceh Barat Daya,Aceh,1,0.1022,0.00114,2,172.9,201,3.6274,96.3599,2005,1,tsunami,0.0,0.001,-6.22295,-0.00834
KEC_078,AcehBaratDaya_Kec_06,Aceh Barat Daya,Aceh,1,0.1022,0.00114,2,172.9,201,3.6274,96.3599,2006,1,recovery,0.0,0.0009,-6.24689,-0.02395
KEC_078,AcehBaratDaya_Kec_06,Aceh Barat Daya,Aceh,1,0.1022,0.00114,2,172.9,201,3.6274,96.3599,2007,1,recovery,0.0,0.001,-6.2395,0.00739
KEC_078,AcehBaratDaya_Kec_06,Aceh Barat Daya,Aceh,1,0.1022,0.00114,2,172.9,201,3.6274,96.3599,2008,1,recovery,0.0,0.0009,-6.25012,-0.01062
KEC_078,AcehBaratDaya_Kec_06,Aceh Barat Daya,Aceh,1,0.1022,0.00114,2,172.9,201,3.6274,96.3599,2009,1,postrec,0.0,0.0009,-6.2491,0.00102
KEC_078,AcehBaratDaya_Kec_06,Aceh Barat Daya,Aceh,1,0.1022,0.00114,2,172.9,201,3.6274,96.3599,2010,1,postrec,0.0,0.0009,-6.2585,-0.0094
KEC_078,AcehBaratDaya_Kec_06,Aceh Barat Daya,Aceh,1,0.1022,0.00114,2,172.9,201,3.6274,96.3599,2011,1,postrec,0.0,0.0009,-6.29212,-0.03362
KEC_078,AcehBaratDaya_Kec_06,Aceh Barat Daya,Aceh,1,0.1022,0.00114,2,172.9,201,3.6274,96.3599,2012,1,postrec,0.0,0.0008,-6.29761,-0.00549
KEC_079,AcehBaratDaya_Kec_07,Aceh Barat Daya,Aceh,0,0.0,0.0,0,55.5,65,3.9131,96.8503,1999,0,(base year),0.195,12.6778,2.53993,
KEC_079,AcehBaratDaya_Kec_07,Aceh Barat Daya,Aceh,0,0.0,0.0,0,55.5,65,3.9131,96.8503,2000,0,baseline,0.2008,13.055,2.56925,0.02932
KEC_079,AcehBaratDaya_Kec_07,Aceh Barat Daya,Aceh,0,0.0,0.0,0,55.5,65,3.9131,96.8503,2001,0,baseline,0.2011,13.0736,2.57067,0.00143
KEC_079,AcehBaratDaya_Kec_07,Aceh Barat Daya,Aceh,0,0.0,0.0,0,55.5,65,3.9131,96.8503,2002,0,baseline,0.204,13.2619,2.58497,0.0143
KEC_079,AcehBaratDaya_Kec_07,Aceh Barat Daya,Aceh,0,0.0,0.0,0,55.5,65,3.9131,96.8503,2003,0,pre,0.2067,13.434,2.59786,
KEC_079,AcehBaratDaya_Kec_07,Aceh Barat Daya,Aceh,0,0.0,0.0,0,55.5,65,3.9131,96.8503,2004,0,pre,0.215,13.9759,2.63741,0.03955
KEC_079,AcehBaratDaya_Kec_07,Aceh Barat Daya,Aceh,0,0.0,0.0,0,55.5,65,3.9131,96.8503,2005,1,tsunami,0.2179,14.1642,2.65078,0.01338
KEC_079,AcehBaratDaya_Kec_07,Aceh Barat Daya,Aceh,0,0.0,0.0,0,55.5,65,3.9131,96.8503,2006,1,recovery,0.2173,14.1257,2.64807,-0.00272
KEC_079,AcehBaratDaya_Kec_07,Aceh Barat Daya,Aceh,0,0.0,0.0,0,55.5,65,3.9131,96.8503,2007,1,recovery,0.2245,14.5945,2.68072,0.03265
KEC_079,AcehBaratDaya_Kec_07,Aceh Barat Daya,Aceh,0,0.0,0.0,0,55.5,65,3.9131,96.8503,2008,1,recovery,0.225,14.6276,2.68298,
KEC_079,AcehBaratDaya_Kec_07,Aceh Barat Daya,Aceh,0,0.0,0.0,0,55.5,65,3.9131,96.8503,2009,1,postrec,0.2329,15.1394,2.71737,0.03439
KEC_079,AcehBaratDaya_Kec_07,Aceh Barat Daya,Aceh,0,0.0,0.0,0,55.5,65,3.9131,96.8503,2010,1,postrec,0.2366,15.3768,2.73293,0.01556
KEC_079,AcehBaratDaya_Kec_07,Aceh Barat Daya,Aceh,0,0.0,0.0,0,55.5,65,3.9131,96.8503,2011,1,postrec,0.2363,15.3605,2.73186,-0.00106
KEC_079,AcehBaratDaya_Kec_07,Aceh Barat Daya,Aceh,0,0.0,0.0,0,55.5,65,3.9131,96.8503,2012,1,postrec,0.2423,15.7493,2.75686,0.02499
KEC_080,AcehBaratDaya_Kec_08,Aceh Barat Daya,Aceh,0,0.0,0.0,0,249.6,290,4.1274,96.6038,1999,0,(base year),0.0,0.0006,-6.44751,
KEC_080,AcehBaratDaya_Kec_08,Aceh Barat Daya,Aceh,0,0.0,0.0,0,249.6,290,4.1274,96.6038,2000,0,baseline,0.0,0.0007,-6.39303,0.05447
KEC_080,AcehBaratDaya_Kec_08,Aceh Barat Daya,Aceh,0,0.0,0.0,0,249.6,290,4.1274,96.6038,2001,0,baseline,0.0,0.0007,-6.37162,0.02141
KEC_080,AcehBaratDaya_Kec_08,Aceh Barat Daya,Aceh,0,0.0,0.0,0,249.6,290,4.1274,96.6038,2002,0,baseline,0.0,0.0008,-6.32097,0.05065
KEC_080,AcehBaratDaya_Kec_08,Aceh Barat Daya,Aceh,0,0.0,0.0,0,249.6,290,4.1274,96.6038,2003,0,pre,0.0,0.0009,-6.27765,0.04332
KEC_080,AcehBaratDaya_Kec_08,Aceh Barat Daya,Aceh,0,0.0,0.0,0,249.6,290,4.1274,96.6038,2004,0,pre,0.0,0.001,-6.21461,0.06305
KEC_080,AcehBaratDaya_Kec_08,Aceh Barat Daya,Aceh,0,0.0,0.0,0,249.6,290,4.1274,96.6038,2005,1,tsunami,0.0,0.0011,-6.17501,0.0396
KEC_080,AcehBaratDaya_Kec_08,Aceh Barat Daya,Aceh,0,0.0,0.0,0,249.6,290,4.1274,96.6038,2006,1,recovery,0.0,0.0011,-6.14527,0.02973
KEC_080,AcehBaratDaya_Kec_08,Aceh Barat Daya,Aceh,0,0.0,0.0,0,249.6,290,4.1274,96.6038,2007,1,recovery,0.0,0.0013,-6.07986,0.06541
KEC_080,AcehBaratDaya_Kec_08,Aceh Barat Daya,Aceh,0,0.0,0.0,0,249.6,290,4.1274,96.6038,2008,1,recovery,0.0,0.0014,-6.04506,
KEC_080,AcehBaratDaya_Kec_08,Aceh Barat Daya,Aceh,0,0.0,0.0,0,249.6,290,4.1274,96.6038,2009,1,postrec,0.0,0.0015,-5.98875,
KEC_080,AcehBaratDaya_Kec_08,Aceh Barat Daya,Aceh,0,0.0,0.0,0,249.6,290,4.1274,96.6038,2010,1,postrec,0.0,0.0016,-5.94929,0.03947
KEC_080,AcehBaratDaya_Kec_08,Aceh Barat Daya,Aceh,0,0.0,0.0,0,249.6,290,4.1274,96.6038,2011,1,postrec,0.0,0.0016,-5.93496,0.01432
KEC_080,AcehBaratDaya_Kec_08,Aceh Barat Daya,Aceh,0,0.0,0.0,0,249.6,290,4.1274,96.6038,2012,1,postrec,0.0,0.0018,-5.88501,0.04995
KEC_081,AcehBaratDaya_Kec_09,Aceh Barat Daya,Aceh,0,0.0,0.0,0,130.7,152,4.1854,96.9967,1999,0,(base year),1.684,255.9722,5.54507,
KEC_081,AcehBaratDaya_Kec_09,Aceh Barat Daya,Aceh,0,0.0,0.0,0,130.7,152,4.1854,96.9967,2000,0,baseline,1.8262,277.5858,5.62613,0.08106
KEC_081,AcehBaratDaya_Kec_09,Aceh Barat Daya,Aceh,0,0.0,0.0,0,130.7,152,4.1854,96.9967,2001,0,baseline,1.9327,293.7732,5.68281,0.05668
KEC_081,AcehBaratDaya_Kec_09,Aceh Barat Daya,Aceh,0,0.0,0.0,0,130.7,152,4.1854,96.9967,2002,0,baseline,2.0603,313.1616,5.74672,
KEC_081,AcehBaratDaya_Kec_09,Aceh Barat Daya,Aceh,0,0.0,0.0,0,130.7,152,4.1854,96.9967,2003,0,pre,2.1842,331.9967,5.80513,0.05841
KEC_081,AcehBaratDaya_Kec_09,Aceh Barat Daya,Aceh,0,0.0,0.0,0,130.7,152,4.1854,96.9967,2004,0,pre,2.3987,364.5987,5.8988,0.09367
KEC_081,AcehBaratDaya_Kec_09,Aceh Barat Daya,Aceh,0,0.0,0.0,0,130.7,152,4.1854,96.9967,2005,1,tsunami,2.51,381.5227,5.94417,0.04537
KEC_081,AcehBaratDaya_Kec_09,Aceh Barat Daya,Aceh,0,0.0,0.0,0,130.7,152,4.1854,96.9967,2006,1,recovery,2.6649,405.0654,6.00405,0.05988
KEC_081,AcehBaratDaya_Kec_09,Aceh Barat Daya,Aceh,0,0.0,0.0,0,130.7,152,4.1854,96.9967,2007,1,recovery,2.9059,441.7036,6.09064,0.08659
KEC_081,AcehBaratDaya_Kec_09,Aceh Barat Daya,Aceh,0,0.0,0.0,0,130.7,152,4.1854,96.9967,2008,1,recovery,3.0785,467.9338,6.14833,0.05769
KEC_081,AcehBaratDaya_Kec_09,Aceh Barat Daya,Aceh,0,0.0,0.0,0,130.7,152,4.1854,96.9967,2009,1,postrec,3.3321,506.4747,6.22748,0.07915
KEC_081,AcehBaratDaya_Kec_09,Aceh Barat Daya,Aceh,0,0.0,0.0,0,130.7,152,4.1854,96.9967,2010,1,postrec,3.5425,538.4575,6.28871,0.06123
KEC_081,AcehBaratDaya_Kec_09,Aceh Barat Daya,Aceh,0,0.0,0.0,0,130.7,152,4.1854,96.9967,2011,1,postrec,3.6755,558.6707,6.32556,0.03685
KEC_081,AcehBaratDaya_Kec_09,Aceh Barat Daya,Aceh,0,0.0,0.0,0,130.7,152,4.1854,96.9967,2012,1,postrec,3.9322,597.6947,6.39308,0.06752
KEC_082,AcehBaratDaya_Kec_10,Aceh Barat Daya,Aceh,0,0.0,0.0,0,150.7,175,3.8884,96.9036,1999,0,(base year),0.0,0.0003,-6.66875,
KEC_082,AcehBaratDaya_Kec_10,Aceh Barat Daya,Aceh,0,0.0,0.0,0,150.7,175,3.8884,96.9036,2000,0,baseline,0.0,0.0004,-6.56625,0.1025
KEC_082,AcehBaratDaya_Kec_10,Aceh Barat Daya,Aceh,0,0.0,0.0,0,150.7,175,3.8884,96.9036,2001,0,baseline,0.0,0.0005,-6.50399,0.06226
KEC_082,AcehBaratDaya_Kec_10,Aceh Barat Daya,Aceh,0,0.0,0.0,0,150.7,175,3.8884,96.9036,2002,0,baseline,0.0,0.0006,-6.40982,0.09417
KEC_082,AcehBaratDaya_Kec_10,Aceh Barat Daya,Aceh,0,0.0,0.0,0,150.7,175,3.8884,96.9036,2003,0,pre,0.0,0.0008,-6.32289,0.08693
KEC_082,AcehBaratDaya_Kec_10,Aceh Barat Daya,Aceh,0,0.0,0.0,0,150.7,175,3.8884,96.9036,2004,0,pre,0.0,0.001,-6.21461,0.10828
KEC_082,AcehBaratDaya_Kec_10,Aceh Barat Daya,Aceh,0,0.0,0.0,0,150.7,175,3.8884,96.9036,2005,1,tsunami,0.0,0.0012,-6.13704,0.07757
KEC_082,AcehBaratDaya_Kec_10,Aceh Barat Daya,Aceh,0,0.0,0.0,0,150.7,175,3.8884,96.9036,2006,1,recovery,0.0,0.0014,-6.04407,0.09297
KEC_082,AcehBaratDaya_Kec_10,Aceh Barat Daya,Aceh,0,0.0,0.0,0,150.7,175,3.8884,96.9036,2007,1,recovery,0.0,0.0017,-5.93269,0.11138
KEC_082,AcehBaratDaya_Kec_10,Aceh Barat Daya,Aceh,0,0.0,0.0,0,150.7,175,3.8884,96.9036,2008,1,recovery,0.0,0.0019,-5.84332,0.08936
KEC_082,AcehBaratDaya_Kec_10,Aceh Barat Daya,Aceh,0,0.0,0.0,0,150.7,175,3.8884,96.9036,2009,1,postrec,0.0,0.0022,-5.75109,0.09223
KEC_082,AcehBaratDaya_Kec_10,Aceh Barat Daya,Aceh,0,0.0,0.0,0,150.7,175,3.8884,96.9036,2010,1,postrec,0.0,0.0024,-5.67037,0.08072
KEC_082,AcehBaratDaya_Kec_10,Aceh Barat Daya,Aceh,0,0.0,0.0,0,150.7,175,3.8884,96.9036,2011,1,postrec,0.0,0.0026,-5.61665,0.05372
KEC_082,AcehBaratDaya_Kec_10,Aceh Barat Daya,Aceh,0,0.0,0.0,0,150.7,175,3.8884,96.9036,2012,1,postrec,0.0,0.003,-5.52979,0.08686
KEC_083,AcehBaratDaya_Kec_11,Aceh Barat Daya,Aceh,0,0.0,0.0,0,347.6,404,3.5771,96.664,1999,0,(base year),0.0,0.0011,-6.18676,
KEC_083,AcehBaratDaya_Kec_11,Aceh Barat Daya,Aceh,0,0.0,0.0,0,347.6,404,3.5771,96.664,2000,0,baseline,0.0,0.0011,-6.17994,0.00682
KEC_083,AcehBaratDaya_Kec_11,Aceh Barat Daya,Aceh,0,0.0,0.0,0,347.6,404,3.5771,96.664,2001,0,baseline,0.0,0.001,-6.20327,-0.02333
KEC_083,AcehBaratDaya_Kec_11,Aceh Barat Daya,Aceh,0,0.0,0.0,0,347.6,404,3.5771,96.664,2002,0,baseline,0.0,0.001,-6.21945,-0.01617
KEC_083,AcehBaratDaya_Kec_11,Aceh Barat Daya,Aceh,0,0.0,0.0,0,347.6,404,3.5771,96.664,2003,0,pre,0.0,0.001,-6.22654,-0.0071
KEC_083,AcehBaratDaya_Kec_11,Aceh Barat Daya,Aceh,0,0.0,0.0,0,347.6,404,3.5771,96.664,2004,0,pre,0.0,0.001,-6.21461,0.01194
KEC_083,AcehBaratDaya_Kec_11,Aceh Barat Daya,Aceh,0,0.0,0.0,0,347.6,404,3.5771,96.664,2005,1,tsunami,0.0,0.001,-6.23203,-0.01742
