district_id,district_name,province,region_group,district_type,coastal,flooded,neighbour_of_flooded,flood_treatment_group,latitude,longitude,year,post,period,gdp_const_usd_m,gdp_growth,population,pop_growth,gdp_pc_usd,gdp_pc_growth,va_agri_share,va_manu_share,va_serv_share,capital_formation_pc_usd,poverty_rate,doctors_per_1000,water_access_pct,sanitation_access_pct,electricity_access_pct,hdi
SUMUT_D11,North Sumatra District 11,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.9963,98.104,2000,0,baseline,266.091,0.06027,367368,-0.00816,724.32,0.06844,56.021,6.424,30.998,19.59,19.97,0.205,59.88,50.56,79.53,66.56
SUMUT_D11,North Sumatra District 11,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.9963,98.104,2001,0,baseline,265.385,-0.00265,363456,-0.01065,730.17,0.008,54.961,7.92,29.489,26.07,23.91,0.225,62.14,48.2,80.31,66.7
SUMUT_D11,North Sumatra District 11,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.9963,98.104,2002,0,baseline,269.793,0.01661,361927,-0.00421,745.44,0.02082,54.041,7.927,31.337,31.93,18.43,0.26,62.74,56.13,79.68,65.94
SUMUT_D11,North Sumatra District 11,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.9963,98.104,2003,0,pre,290.258,0.07585,374791,0.03554,774.45,0.04031,54.247,6.81,31.469,58.33,18.41,0.285,63.43,50.13,81.76,68.08
SUMUT_D11,North Sumatra District 11,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.9963,98.104,2004,0,pre,313.026,0.07844,386499,0.03124,809.9,0.0472,52.206,7.867,31.868,61.5,18.67,0.285,64.07,55.06,84.65,68.05
SUMUT_D11,North Sumatra District 11,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.9963,98.104,2005,1,tsunami,285.154,-0.08904,394826,0.02154,722.23,-0.11059,54.967,5.999,30.954,74.17,18.34,0.299,66.73,59.17,87.97,68.85
SUMUT_D11,North Sumatra District 11,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.9963,98.104,2006,1,recovery,349.498,0.22565,405861,0.02795,861.13,0.1977,53.401,7.307,32.444,93.27,14.18,0.305,66.89,60.94,88.52,69.24
SUMUT_D11,North Sumatra District 11,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.9963,98.104,2007,1,recovery,374.353,0.07112,416379,0.02591,899.07,0.0452,53.818,7.701,32.316,101.21,16.26,0.377,71.91,61.91,89.17,69.52
SUMUT_D11,North Sumatra District 11,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.9963,98.104,2008,1,recovery,458.723,0.22537,427627,0.02701,1072.72,0.19836,52.676,8.527,33.578,115.68,14.09,0.366,69.97,60.21,92.39,69.01
SUMUT_D11,North Sumatra District 11,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.9963,98.104,2009,1,postrec,426.581,-0.07007,440719,0.03061,967.92,-0.10068,53.947,6.766,32.915,117.81,13.21,0.4,72.95,63.9,92.97,70.03
SUMUT_D11,North Sumatra District 11,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.9963,98.104,2010,1,postrec,395.508,-0.07284,458207,0.03968,863.16,-0.11252,51.049,6.552,33.712,133.79,14.31,0.404,74.17,66.8,94.12,71.43
SUMUT_D11,North Sumatra District 11,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.9963,98.104,2011,1,postrec,441.822,0.1171,471278,0.02853,937.5,0.08857,53.654,5.851,33.576,143.02,18.73,0.393,74.22,66.05,96.35,72.62
SUMUT_D11,North Sumatra District 11,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.9963,98.104,2012,1,postrec,446.592,0.0108,488999,0.0376,913.28,-0.02681,52.561,7.393,35.044,169.23,13.35,0.452,74.34,69.14,96.14,72.06
SUMUT_D12,North Sumatra District 12,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,2.9309,97.6681,1999,0,(base year),138.679,,196719,,704.96,,51.787,7.615,32.697,15.19,18.83,0.227,57.4,49.7,77.38,65.12
SUMUT_D12,North Sumatra District 12,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,2.9309,97.6681,2000,0,baseline,149.691,0.07941,197577,0.00436,757.64,0.07505,51.589,5.483,32.461,15.78,18.85,0.237,56.03,49.39,79.04,66.78
SUMUT_D12,North Sumatra District 12,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,2.9309,97.6681,2001,0,baseline,160.615,0.07297,194979,-0.01315,823.75,0.08612,51.996,8.022,33.384,28.97,19.22,0.249,57.33,51.19,80.87,66.53
SUMUT_D12,North Sumatra District 12,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,2.9309,97.6681,2002,0,baseline,168.831,0.05116,192662,-0.01189,876.31,0.06304,48.879,8.765,32.061,41.96,19.3,0.249,63.46,52.27,81.41,67.24
SUMUT_D12,North Sumatra District 12,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,2.9309,97.6681,2003,0,pre,181.693,0.07618,196266,0.01871,925.75,0.05748,52.128,7.015,33.164,60.94,17.8,0.252,63.54,55.92,84.72,68.32
SUMUT_D12,North Sumatra District 12,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,2.9309,97.6681,2004,0,pre,205.438,0.13068,203551,0.03712,1009.27,0.09356,49.388,7.758,34.499,69.0,14.65,0.294,64.22,56.8,86.37,67.4
SUMUT_D12,North Sumatra District 12,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,2.9309,97.6681,2005,1,tsunami,220.848,0.07501,207548,0.01964,1064.08,0.05538,50.022,7.209,34.955,86.55,17.95,0.322,63.95,53.74,87.42,68.65
SUMUT_D12,North Sumatra District 12,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,2.9309,97.6681,2006,1,recovery,253.769,0.14906,204344,-0.01544,1241.87,0.1645,49.869,7.15,35.232,103.19,17.79,0.308,69.62,61.56,90.26,69.14
SUMUT_D12,North Sumatra District 12,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,2.9309,97.6681,2007,1,recovery,304.688,0.20065,202701,-0.00804,1503.14,0.20869,50.768,7.297,34.539,116.65,16.11,0.373,69.6,61.78,91.93,70.02
SUMUT_D12,North Sumatra District 12,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,2.9309,97.6681,2008,1,recovery,346.793,0.13819,201623,-0.00532,1720.01,0.14351,48.823,7.639,34.587,122.94,17.85,0.348,67.99,67.73,91.47,70.52
SUMUT_D12,North Sumatra District 12,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,2.9309,97.6681,2009,1,postrec,347.368,0.00166,202958,0.00662,1711.53,-0.00497,47.544,7.488,36.696,134.65,15.93,0.361,72.57,68.76,93.03,70.98
SUMUT_D12,North Sumatra District 12,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,2.9309,97.6681,2010,1,postrec,357.953,0.03047,202623,-0.00165,1766.59,0.03212,51.989,6.413,35.037,149.81,15.1,0.384,73.81,63.97,94.85,70.7
SUMUT_D12,North Sumatra District 12,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,2.9309,97.6681,2011,1,postrec,354.969,-0.00834,203274,0.00321,1746.25,-0.01155,49.24,6.72,35.124,156.45,14.97,0.413,73.94,62.54,99.07,71.07
SUMUT_D12,North Sumatra District 12,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,2.9309,97.6681,2012,1,postrec,384.902,0.08433,205378,0.01035,1874.11,0.07398,49.624,7.321,37.433,171.53,11.23,0.443,76.45,69.62,98.39,71.86
SUMUT_D13,North Sumatra District 13,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,2.9944,99.1981,1999,0,(base year),196.044,,291450,,672.65,,54.275,7.281,29.535,10.96,23.93,0.181,53.48,50.35,78.65,66.0
SUMUT_D13,North Sumatra District 13,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,2.9944,99.1981,2000,0,baseline,217.451,0.1092,296980,0.01897,732.21,0.09022,53.892,7.623,28.255,24.32,21.05,0.21,60.0,49.26,80.35,66.87
SUMUT_D13,North Sumatra District 13,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,2.9944,99.1981,2001,0,baseline,251.766,0.15781,306994,0.03372,820.1,0.12409,54.795,7.622,29.273,27.2,19.59,0.211,62.72,49.83,81.83,67.74
SUMUT_D13,North Sumatra District 13,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,2.9944,99.1981,2002,0,baseline,275.067,0.09255,319013,0.03915,862.24,0.0534,53.469,7.211,30.291,47.43,23.27,0.248,63.97,51.66,83.85,67.45
SUMUT_D13,North Sumatra District 13,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,2.9944,99.1981,2003,0,pre,270.093,-0.01809,328295,0.0291,822.71,-0.04718,53.726,7.458,31.015,57.05,17.94,0.281,63.88,54.7,82.5,68.24
SUMUT_D13,North Sumatra District 13,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,2.9944,99.1981,2004,0,pre,288.454,0.06798,340213,0.0363,847.86,0.03168,52.463,8.415,31.275,68.59,14.66,0.279,63.86,58.54,84.73,68.24
SUMUT_D13,North Sumatra District 13,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,2.9944,99.1981,2005,1,tsunami,333.489,0.15612,346516,0.01853,962.41,0.1376,55.515,7.201,33.037,82.17,16.41,0.303,65.94,60.96,86.52,69.69
SUMUT_D13,North Sumatra District 13,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,2.9944,99.1981,2006,1,recovery,340.817,0.02197,349768,0.00939,974.41,0.01259,52.926,6.694,32.787,95.24,15.57,0.328,68.56,60.86,86.75,68.37
SUMUT_D13,North Sumatra District 13,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,2.9944,99.1981,2007,1,recovery,356.257,0.0453,357453,0.02197,996.65,0.02333,54.351,6.719,31.537,111.25,17.62,0.341,69.36,57.42,91.06,70.31
SUMUT_D13,North Sumatra District 13,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,2.9944,99.1981,2008,1,recovery,389.669,0.09379,361209,0.01051,1078.79,0.08328,51.813,6.557,33.047,115.94,16.25,0.338,69.36,59.65,92.48,69.01
SUMUT_D13,North Sumatra District 13,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,2.9944,99.1981,2009,1,postrec,384.546,-0.01315,357001,-0.01165,1077.16,-0.0015,51.895,7.237,32.584,127.26,13.69,0.353,71.55,64.54,93.4,70.65
SUMUT_D13,North Sumatra District 13,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,2.9944,99.1981,2010,1,postrec,433.4,0.12704,352249,-0.01331,1230.38,0.14035,52.85,7.772,33.515,142.15,14.91,0.399,80.77,66.34,94.9,71.39
SUMUT_D13,North Sumatra District 13,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,2.9944,99.1981,2011,1,postrec,421.705,-0.02698,350464,-0.00507,1203.28,-0.02191,52.227,5.951,34.051,171.9,13.18,0.425,78.3,65.72,96.27,71.79
SUMUT_D13,North Sumatra District 13,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,2.9944,99.1981,2012,1,postrec,438.222,0.03917,345457,-0.01429,1268.53,0.05345,50.454,8.66,35.271,165.31,13.96,0.444,76.74,67.08,98.39,70.65
SUMUT_D14,North Sumatra District 14,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,1.621,98.8297,1999,0,(base year),833.094,,728860,,1143.01,,57.224,9.103,28.221,7.24,23.46,0.221,56.6,46.31,76.9,66.67
SUMUT_D14,North Sumatra District 14,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,1.621,98.8297,2000,0,baseline,867.774,0.04163,725055,-0.00522,1196.84,0.04685,56.225,6.551,26.035,10.31,21.2,0.176,58.03,50.18,80.89,66.74
SUMUT_D14,North Sumatra District 14,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,1.621,98.8297,2001,0,baseline,851.932,-0.01826,738560,0.01863,1153.5,-0.03688,56.705,7.68,27.345,24.23,20.12,0.204,62.29,51.84,81.68,66.85
SUMUT_D14,North Sumatra District 14,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,1.621,98.8297,2002,0,baseline,917.334,0.07677,753492,0.02022,1217.44,0.05655,56.314,7.476,27.339,37.92,20.39,0.263,65.95,52.31,83.61,67.3
SUMUT_D14,North Sumatra District 14,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,1.621,98.8297,2003,0,pre,1000.4,0.09055,747950,-0.00735,1337.52,0.09791,57.627,8.271,27.086,45.14,15.31,0.245,64.09,54.89,85.79,68.01
SUMUT_D14,North Sumatra District 14,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,1.621,98.8297,2004,0,pre,993.553,-0.00684,757980,0.01341,1310.79,-0.02025,57.477,8.167,27.33,54.51,19.77,0.287,68.08,58.87,85.41,67.7
SUMUT_D14,North Sumatra District 14,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,1.621,98.8297,2005,1,tsunami,1077.319,0.08431,764877,0.0091,1408.49,0.07521,56.724,7.989,29.322,67.69,19.25,0.317,64.03,60.66,88.33,68.98
SUMUT_D14,North Sumatra District 14,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,1.621,98.8297,2006,1,recovery,1084.09,0.00629,813793,0.06395,1332.14,-0.05767,55.057,6.959,30.229,70.8,18.16,0.332,69.88,56.7,86.55,68.94
SUMUT_D14,North Sumatra District 14,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,1.621,98.8297,2007,1,recovery,1218.773,0.12424,862866,0.0603,1412.47,0.06393,55.8,7.473,30.097,88.88,15.59,0.328,71.58,61.04,89.63,70.04
SUMUT_D14,North Sumatra District 14,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,1.621,98.8297,2008,1,recovery,1334.739,0.09515,912092,0.05705,1463.38,0.0381,55.355,7.792,32.408,93.07,12.91,0.363,71.02,63.93,89.03,69.52
SUMUT_D14,North Sumatra District 14,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,1.621,98.8297,2009,1,postrec,1387.939,0.03986,923905,0.01295,1502.25,0.02691,54.95,8.415,29.522,104.71,13.13,0.375,70.04,65.39,91.47,70.75
SUMUT_D14,North Sumatra District 14,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,1.621,98.8297,2010,1,postrec,1458.952,0.05116,939897,0.01731,1552.25,0.03386,55.859,8.174,29.724,107.53,11.76,0.387,71.64,68.22,92.52,70.87
SUMUT_D14,North Sumatra District 14,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,1.621,98.8297,2011,1,postrec,1474.125,0.0104,964218,0.02588,1528.83,-0.01548,56.077,8.188,33.225,123.64,13.33,0.439,79.48,66.91,95.79,71.02
SUMUT_D14,North Sumatra District 14,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,1.621,98.8297,2012,1,postrec,1548.447,0.05042,1007480,0.04487,1536.95,0.00555,56.158,7.556,32.724,126.62,14.79,0.445,76.74,73.03,99.92,71.98
SUMUT_D15,North Sumatra District 15,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.3499,98.3324,1999,0,(base year),273.774,,384954,,711.19,,56.305,6.143,28.291,8.47,24.77,0.248,55.84,46.83,76.78,66.27
SUMUT_D15,North Sumatra District 15,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.3499,98.3324,2000,0,baseline,269.575,-0.01534,396285,0.02944,680.25,-0.04478,54.969,7.61,29.26,18.75,17.82,0.234,60.7,48.01,77.51,67.55
SUMUT_D15,North Sumatra District 15,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.3499,98.3324,2001,0,baseline,286.749,0.06371,409046,0.0322,701.02,0.03151,55.218,7.779,29.564,28.53,19.12,0.216,62.1,49.63,82.7,66.94
SUMUT_D15,North Sumatra District 15,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.3499,98.3324,2002,0,baseline,296.853,0.03524,429813,0.05077,690.66,-0.01553,53.645,8.465,31.436,40.07,20.91,0.218,63.51,52.35,85.31,66.58
SUMUT_D15,North Sumatra District 15,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.3499,98.3324,2003,0,pre,287.568,-0.03128,428160,-0.00385,671.64,-0.02743,52.741,6.843,33.827,47.54,19.52,0.286,66.1,55.01,83.25,67.35
SUMUT_D15,North Sumatra District 15,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.3499,98.3324,2004,0,pre,298.522,0.03809,425018,-0.00734,702.37,0.04543,52.357,7.417,32.057,60.5,17.65,0.277,66.97,54.45,84.98,68.52
SUMUT_D15,North Sumatra District 15,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.3499,98.3324,2005,1,tsunami,305.974,0.02496,430088,0.01193,711.42,0.01304,52.002,7.904,33.428,68.22,19.14,0.315,67.83,56.85,86.34,68.86
SUMUT_D15,North Sumatra District 15,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.3499,98.3324,2006,1,recovery,269.639,-0.11875,449108,0.04422,600.39,-0.16297,51.48,7.77,32.755,77.61,19.92,0.347,70.85,61.09,87.17,69.92
SUMUT_D15,North Sumatra District 15,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.3499,98.3324,2007,1,recovery,238.714,-0.11469,474050,0.05554,503.56,-0.17023,52.279,7.771,34.061,91.76,17.49,0.352,68.99,62.27,87.57,70.22
SUMUT_D15,North Sumatra District 15,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.3499,98.3324,2008,1,recovery,224.297,-0.0604,493232,0.04046,454.75,-0.10086,51.461,6.5,34.681,100.4,15.15,0.359,70.59,62.6,89.36,69.46
SUMUT_D15,North Sumatra District 15,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.3499,98.3324,2009,1,postrec,217.309,-0.03115,508345,0.03064,427.48,-0.06179,50.706,7.164,33.445,114.03,14.01,0.373,71.41,64.3,91.8,70.39
SUMUT_D15,North Sumatra District 15,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.3499,98.3324,2010,1,postrec,202.814,-0.0667,520847,0.02459,389.39,-0.0913,49.516,7.997,34.741,123.34,13.98,0.397,75.77,68.07,96.19,70.4
SUMUT_D15,North Sumatra District 15,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.3499,98.3324,2011,1,postrec,215.379,0.06195,534233,0.0257,403.16,0.03625,52.84,7.213,33.954,131.75,12.98,0.42,71.84,66.81,94.85,71.66
SUMUT_D15,North Sumatra District 15,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,1.3499,98.3324,2012,1,postrec,218.188,0.01304,556740,0.04213,391.9,-0.02909,50.671,5.638,37.33,138.06,13.68,0.442,79.91,71.15,96.56,71.48
SUMUT_D16,North Sumatra District 16,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,3.0651,99.6027,1999,0,(base year),567.979,,728239,,779.93,,45.675,8.361,35.523,6.89,20.92,0.216,59.2,47.37,77.65,66.29
SUMUT_D16,North Sumatra District 16,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,3.0651,99.6027,2000,0,baseline,628.626,0.10678,727443,-0.00109,864.16,0.10787,49.685,8.095,36.073,18.34,23.0,0.204,60.11,45.96,78.92,67.8
SUMUT_D16,North Sumatra District 16,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,3.0651,99.6027,2001,0,baseline,664.243,0.05666,735581,0.01119,903.02,0.04547,49.043,7.648,35.078,26.89,19.0,0.249,60.48,50.64,83.03,66.7
SUMUT_D16,North Sumatra District 16,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,3.0651,99.6027,2002,0,baseline,690.016,0.0388,736950,0.00186,936.31,0.03694,48.954,7.635,36.846,34.72,16.86,0.236,62.72,52.58,84.6,67.82
SUMUT_D16,North Sumatra District 16,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,3.0651,99.6027,2003,0,pre,726.306,0.05259,762022,0.03402,953.13,0.01857,46.36,6.613,35.349,45.84,18.68,0.269,63.66,53.19,82.74,68.35
SUMUT_D16,North Sumatra District 16,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,3.0651,99.6027,2004,0,pre,703.107,-0.03194,787102,0.03291,893.29,-0.06485,46.788,8.606,38.554,51.03,19.43,0.271,66.83,57.44,84.54,68.23
SUMUT_D16,North Sumatra District 16,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,3.0651,99.6027,2005,1,tsunami,742.915,0.05662,811905,0.03151,915.03,0.0251,47.891,7.053,38.499,62.59,18.47,0.33,67.6,57.34,87.15,68.92
SUMUT_D16,North Sumatra District 16,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,3.0651,99.6027,2006,1,recovery,828.62,0.11536,796543,-0.01892,1040.27,0.13428,47.244,7.409,38.784,79.12,18.02,0.313,66.87,59.66,87.98,69.29
SUMUT_D16,North Sumatra District 16,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,3.0651,99.6027,2007,1,recovery,930.414,0.12285,789704,-0.00859,1178.18,0.13143,47.973,6.859,38.908,86.45,18.27,0.329,69.99,62.76,91.49,69.96
SUMUT_D16,North Sumatra District 16,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,3.0651,99.6027,2008,1,recovery,1150.094,0.23611,778932,-0.01364,1476.5,0.24975,45.836,6.702,38.734,98.45,15.82,0.34,69.41,62.33,90.96,70.08
SUMUT_D16,North Sumatra District 16,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,3.0651,99.6027,2009,1,postrec,1183.71,0.02923,809785,0.03961,1461.76,-0.01038,45.773,7.988,40.008,107.08,14.94,0.394,71.24,65.75,93.97,71.59
SUMUT_D16,North Sumatra District 16,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,3.0651,99.6027,2010,1,postrec,1219.314,0.03008,843113,0.04116,1446.21,-0.01108,45.316,6.563,39.904,122.48,12.93,0.397,71.4,66.19,94.8,71.97
SUMUT_D16,North Sumatra District 16,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,3.0651,99.6027,2011,1,postrec,1391.93,0.14157,880706,0.04459,1580.47,0.09698,45.043,6.996,37.978,128.46,14.24,0.454,73.87,66.78,95.57,71.24
SUMUT_D16,North Sumatra District 16,North Sumatra,North Sumatra,Kabupaten,1,0,0,Control: North Sumatra,3.0651,99.6027,2012,1,postrec,1515.911,0.08907,934209,0.06075,1622.67,0.02832,44.862,5.88,42.059,142.47,11.27,0.453,77.19,70.48,98.34,72.73
SUMUT_D17,North Sumatra District 17,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,3.0182,98.5801,1999,0,(base year),364.009,,464515,,783.63,,49.222,8.159,32.434,6.27,23.38,0.2,58.7,53.09,77.48,66.77
SUMUT_D17,North Sumatra District 17,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,3.0182,98.5801,2000,0,baseline,363.541,-0.00129,466453,0.00417,779.37,-0.00546,48.933,7.593,33.67,13.49,19.59,0.233,60.02,47.87,79.22,67.66
SUMUT_D17,North Sumatra District 17,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,3.0182,98.5801,2001,0,baseline,379.088,0.04277,473212,0.01449,801.1,0.02828,50.752,8.558,32.708,32.12,20.76,0.237,60.42,51.56,81.14,67.78
SUMUT_D17,North Sumatra District 17,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,3.0182,98.5801,2002,0,baseline,408.385,0.07728,476932,0.00786,856.28,0.06942,49.561,8.329,35.457,35.51,19.92,0.27,62.91,53.94,81.83,66.5
SUMUT_D17,North Sumatra District 17,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,3.0182,98.5801,2003,0,pre,458.526,0.12278,476390,-0.00113,962.5,0.12391,49.857,7.017,35.797,42.21,17.07,0.289,65.46,54.56,85.38,67.83
SUMUT_D17,North Sumatra District 17,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,3.0182,98.5801,2004,0,pre,471.13,0.02749,471499,-0.01027,999.22,0.03776,51.944,7.855,36.405,50.7,18.16,0.266,65.86,56.03,84.69,68.88
SUMUT_D17,North Sumatra District 17,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,3.0182,98.5801,2005,1,tsunami,497.623,0.05623,477417,0.01255,1042.32,0.04368,50.138,7.569,37.553,61.12,19.63,0.298,67.39,52.54,87.22,68.82
SUMUT_D17,North Sumatra District 17,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,3.0182,98.5801,2006,1,recovery,524.861,0.05474,473673,-0.00784,1108.07,0.06258,47.098,8.126,36.866,73.73,16.98,0.328,65.5,57.81,87.4,69.06
SUMUT_D17,North Sumatra District 17,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,3.0182,98.5801,2007,1,recovery,567.73,0.08168,473766,0.0002,1198.33,0.08148,48.687,8.028,36.353,76.27,16.71,0.35,68.13,60.63,91.48,69.81
SUMUT_D17,North Sumatra District 17,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,3.0182,98.5801,2008,1,recovery,579.863,0.02137,471037,-0.00576,1231.04,0.02713,46.707,6.48,37.279,89.01,16.15,0.402,72.65,60.82,92.09,71.09
SUMUT_D17,North Sumatra District 17,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,3.0182,98.5801,2009,1,postrec,602.308,0.03871,468064,-0.00631,1286.81,0.04502,47.763,6.822,37.79,93.99,15.61,0.358,73.63,62.88,92.75,70.58
SUMUT_D17,North Sumatra District 17,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,3.0182,98.5801,2010,1,postrec,639.386,0.06156,459677,-0.01792,1390.95,0.07948,46.025,7.199,39.84,102.14,14.14,0.448,73.29,66.96,93.51,71.1
SUMUT_D17,North Sumatra District 17,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,3.0182,98.5801,2011,1,postrec,657.015,0.02757,457680,-0.00434,1435.53,0.03192,47.433,8.292,38.618,120.25,15.78,0.403,76.9,68.0,97.11,71.27
SUMUT_D17,North Sumatra District 17,North Sumatra,North Sumatra,Kabupaten,0,0,0,Control: North Sumatra,3.0182,98.5801,2012,1,postrec,696.45,0.06002,458643,0.0021,1518.5,0.05792,47.727,8.051,39.189,122.82,16.7,0.46,74.2,67.74,94.43,72.32
