id,year,emp,wage,cap,indoutpt,n,w,k,ys,n_lag1,w_lag1,k_lag1,n_lag2,d_n,d_w,d_k,d_n_lag1,d_w_lag1,d_k_lag1
36,1979,0.45100000500679,23.3782997131348,0.17399999499321,102.199996948242,-0.796287953853607,3.15180826187134,-1.74870002269745,4.62693166732788,-0.816445410251617,3.1653356552124,-1.92004752159119,-0.73814457654953,0.020157456398010032,-0.013527393341060012,0.17134749889374,-0.07830083370208696,0.024568557739260033,0.11022305488585982
36,1980,0.41100001335144,23.3950996398926,0.192699998617172,100.0,-0.889162003993988,3.15252661705017,-1.64662075042725,4.60517024993896,-0.796287953853607,3.15180826187134,-1.74870002269745,-0.816445410251617,-0.09287405014038108,0.0007183551788298992,0.10207927227019997,0.020157456398010032,-0.013527393341060012,0.17134749889374
36,1981,0.386000007390976,23.8803005218506,0.171200007200241,93.9000015258789,-0.951917886734009,3.17305397987366,-1.76492273807526,4.5422306060791,-0.889162003993988,3.15252661705017,-1.64662075042725,-0.796287953853607,-0.06275588274002097,0.02052736282348988,-0.11830198764800981,-0.09287405014038108,0.0007183551788298992,0.10207927227019997
36,1982,0.360000014305115,22.9678001403809,0.153799995779991,98.1999969482422,-1.02165114879608,3.13409328460693,-1.8721022605896,4.58700609207153,-0.951917886734009,3.17305397987366,-1.76492273807526,-0.889162003993988,-0.06973326206207098,-0.03896069526672985,-0.10717952251434015,-0.06275588274002097,0.02052736282348988,-0.11830198764800981
37,1977,14.3999996185303,32.2196998596191,1.63709998130798,116.224998474121,2.66722822189331,3.47257804870605,0.492926359176636,4.75552797317505,,,,,,,,,,
37,1978,14.7189998626709,31.0016002655029,1.58930003643036,114.974998474121,2.68913912773132,3.43403887748718,0.463293701410294,4.74471473693848,2.66722822189331,3.47257804870605,0.492926359176636,,0.02191090583801003,-0.03853917121886985,-0.029632657766341997,,,
37,1979,14.4370002746582,32.0145988464355,1.74800002574921,111.824996948242,2.66979432106018,3.46619200706482,0.558472275733948,4.71693515777588,2.68913912773132,3.43403887748718,0.463293701410294,2.66722822189331,-0.019344806671139914,0.03215312957763983,0.09517857432365395,0.02191090583801003,-0.03853917121886985,-0.029632657766341997
37,1980,13.4359998703003,29.8911991119385,1.7775000333786,106.675003051758,2.59793758392334,3.39756417274475,0.575207889080048,4.66978693008423,2.66979432106018,3.46619200706482,0.558472275733948,2.68913912773132,-0.07185673713684038,-0.06862783432006969,0.016735613346100076,-0.019344806671139914,0.03215312957763983,0.09517857432365395
37,1981,11.6969995498657,30.167200088501,2.1308000087738,97.3000030517578,2.45933246612549,3.40675520896912,0.756497502326965,4.57779884338379,2.59793758392334,3.39756417274475,0.575207889080048,2.66979432106018,-0.1386051177978498,0.00919103622437012,0.18128961324691695,-0.07185673713684038,-0.06862783432006969,0.016735613346100076
37,1982,10.039999961853,32.0463981628418,2.25340008735657,89.5250015258789,2.30657720565796,3.4671847820282,0.81244021654129,4.49451780319214,2.45933246612549,3.40675520896912,0.756497502326965,2.59793758392334,-0.15275526046753019,0.06042957305907981,0.05594271421432495,-0.1386051177978498,0.00919103622437012,0.18128961324691695
37,1983,9.08699989318848,36.2481002807617,2.13039994239807,89.5999984741211,2.20684480667114,3.59038686752319,0.756309747695923,4.49535512924194,2.30657720565796,3.4671847820282,0.81244021654129,2.45933246612549,-0.09973239898681996,0.12320208549498979,-0.05613046884536699,-0.15275526046753019,0.06042957305907981,0.05594271421432495
38,1976,7.45800018310547,26.4115009307861,2.08619999885559,106.174697875977,2.00928735733032,3.27379965782166,0.735344231128693,4.6650857925415,,,,,,,,,,
38,1977,7.88000011444092,22.8421001434326,2.06240010261536,108.967498779297,2.06432795524597,3.12860536575317,0.723870396614075,4.69104957580566,2.00928735733032,3.27379965782166,0.735344231128693,,0.05504059791564986,-0.14519429206849033,-0.01147383451461792,,,
38,1978,8.25500011444092,22.4106006622314,2.25180006027222,107.862396240234,2.11081910133362,3.10953402519226,0.811729907989502,4.68085622787476,2.06432795524597,3.12860536575317,0.723870396614075,2.00928735733032,0.04649114608765004,-0.019071340560909977,0.08785951137542691,0.05504059791564986,-0.14519429206849033,-0.01147383451461792
38,1979,8.16199970245361,25.4636993408203,2.39039993286133,104.566802978516,2.09948921203613,3.23725390434265,0.871460676193237,4.64982604980469,2.11081910133362,3.10953402519226,0.811729907989502,2.06432795524597,-0.011329889297489792,0.12771987915039018,0.05973076820373502,0.04649114608765004,-0.019071340560909977,0.08785951137542691
38,1980,7.4520001411438,27.408899307251,2.02589988708496,100.0,2.00848245620728,3.31086778640747,0.706013977527618,4.60517024993896,2.09948921203613,3.23725390434265,0.871460676193237,2.11081910133362,-0.09100675582885032,0.07361388206481978,-0.165446698665619,-0.011329889297489792,0.12771987915039018,0.05973076820373502
38,1981,5.93300008773804,27.7595996856689,1.38999998569489,92.7429962158203,1.78052997589111,3.32358169555664,0.329303741455078,4.52983236312866,2.00848245620728,3.31086778640747,0.706013977527618,2.09948921203613,-0.22795248031616988,0.012713909149170366,-0.37671023607253995,-0.09100675582885032,0.07361388206481978,-0.165446698665619
38,1982,5.03800010681152,27.7856998443604,1.39260005950928,90.0385971069336,1.61700916290283,3.32452154159546,0.331172555685043,4.5002384185791,1.78052997589111,3.32358169555664,0.329303741455078,2.00848245620728,-0.16352081298827992,0.0009398460388196916,0.001868814229964988,-0.22795248031616988,0.012713909149170366,-0.37671023607253995
39,1977,1.48399996757507,31.7101993560791,0.233700007200241,116.224998474121,0.394741117954254,3.45663833618164,-1.45371699333191,4.75552797317505,,,,,,,,,,
39,1978,1.55099999904633,26.5751991271973,0.293900012969971,114.974998474121,0.438899874687195,3.27997851371765,-1.22451567649841,4.74471473693848,0.394741117954254,3.45663833618164,-1.45371699333191,,0.04415875673294101,-0.17665982246399015,0.2292013168335001,,,
39,1979,1.55599999427795,25.7082004547119,0.344799995422363,111.824996948242,0.442118436098099,3.24680995941162,-1.06479072570801,4.71693515777588,0.438899874687195,3.27997851371765,-1.22451567649841,0.394741117954254,0.003218561410903986,-0.03316855430602983,0.15972495079039994,0.04415875673294101,-0.17665982246399015,0.2292013168335001
39,1980,1.625,27.4095001220703,0.346100002527237,106.675003051758,0.485507816076279,3.31088972091675,-1.06102752685547,4.66978693008423,0.442118436098099,3.24680995941162,-1.06479072570801,0.438899874687195,0.04338937997818004,0.06407976150512962,0.0037631988525399507,0.003218561410903986,-0.03316855430602983,0.15972495079039994
39,1981,1.40699994564056,27.8052005767822,0.299800008535385,97.3000030517578,0.34145975112915,3.32522296905518,-1.20463967323303,4.57779884338379,0.485507816076279,3.31088972091675,-1.06102752685547,0.442118436098099,-0.14404806494712902,0.014333248138429955,-0.14361214637755992,0.04338937997818004,0.06407976150512962,0.0037631988525399507
39,1982,0.814000010490417,27.4953002929688,0.206599995493889,89.5250015258789,-0.205794900655746,3.31401515007019,-1.57697069644928,4.49451780319214,0.34145975112915,3.32522296905518,-1.20463967323303,0.485507816076279,-0.547254651784896,-0.011207818984989792,-0.37233102321625,-0.14404806494712902,0.014333248138429955,-0.14361214637755992
39,1983,0.699000000953674,29.1182994842529,0.174199998378754,89.5999984741211,-0.358104526996613,3.37136673927307,-1.74755120277405,4.49535512924194,-0.205794900655746,3.31401515007019,-1.57697069644928,0.34145975112915,-0.152309626340867,0.05735158920287997,-0.17058050632477006,-0.547254651784896,-0.011207818984989792,-0.37233102321625
40,1976,13.1630001068115,26.1228008270264,1.66859996318817,106.555603027344,2.57740998268127,3.26280856132507,0.511984944343567,4.66866683959961,,,,,,,,,,
40,1977,12.8940000534058,23.8500995635986,1.66149997711182,108.269302368164,2.55676198005676,3.17178845405579,0.507720768451691,4.68462181091309,2.57740998268127,3.26280856132507,0.511984944343567,,-0.020648002624509942,-0.09102010726928,-0.004264175891875999,,,
40,1978,12.168999671936,23.37619972229,1.63209998607635,108.138702392578,2.49889159202576,3.15171837806702,0.489867508411407,4.68341445922852,2.55676198005676,3.17178845405579,0.507720768451691,2.57740998268127,-0.057870388031000086,-0.020070075988769975,-0.01785326004028398,-0.020648002624509942,-0.09102010726928,-0.004264175891875999
40,1979,12.3800001144409,24.3960990905762,1.60119998455048,105.390701293945,2.51608228683472,3.19442319869995,0.470753341913223,4.65767431259155,2.49889159202576,3.15171837806702,0.489867508411407,2.55676198005676,0.01719069480895996,0.042704820632929685,-0.019114166498184038,-0.057870388031000086,-0.020070075988769975,-0.01785326004028398
40,1980,12.6619997024536,27.2357997894287,1.92530000209808,101.141700744629,2.53860545158386,3.304532289505,0.655081808567047,4.61652231216431,2.51608228683472,3.19442319869995,0.470753341913223,2.49889159202576,0.02252316474914018,0.11010909080505016,0.18432846665382402,0.01719069480895996,0.042704820632929685,-0.019114166498184038
40,1981,12.7360000610352,28.7735996246338,1.82169997692108,94.5572967529297,2.54443264007568,3.35945820808411,0.599770128726959,4.5492057800293,2.53860545158386,3.304532289505,0.655081808567047,2.51608228683472,0.005827188491819957,0.05492591857911,-0.055311679840088,0.02252316474914018,0.11010909080505016,0.18432846665382402
40,1982,12.1949996948242,28.9251003265381,1.68710005283356,90.7146987915039,2.50102591514587,3.36470985412598,0.523011088371277,4.50771951675415,2.54443264007568,3.35945820808411,0.599770128726959,2.53860545158386,-0.043406724929810014,0.005251646041870117,-0.07675904035568204,0.005827188491819957,0.05492591857911,-0.055311679840088
41,1977,12.4289999008179,28.0720996856689,1.38999998569489,116.224998474121,2.52003240585327,3.3347761631012,0.329303741455078,4.75552797317505,,,,,,,,,,
41,1978,14.2340002059937,25.7457008361816,1.56239998340607,114.974998474121,2.65563344955444,3.24826765060425,0.446223080158234,4.74471473693848,2.52003240585327,3.3347761631012,0.329303741455078,,0.13560104370116965,-0.08650851249695002,0.11691933870315596,,,
41,1979,14.7370004653931,25.456600189209,1.92369997501373,111.824996948242,2.6903612613678,3.2369749546051,0.654250383377075,4.71693515777588,2.65563344955444,3.24826765060425,0.446223080158234,2.52003240585327,0.034727811813360265,-0.011292695999149949,0.208027303218841,0.13560104370116965,-0.08650851249695002,0.11691933870315596
41,1980,14.8290004730225,26.2250003814697,2.22510004043579,106.675003051758,2.69658470153809,3.26671314239502,0.799801886081696,4.66978693008423,2.6903612613678,3.2369749546051,0.654250383377075,2.65563344955444,0.006223440170289862,0.0297381877899201,0.14555150270462103,0.034727811813360265,-0.011292695999149949,0.208027303218841
41,1981,14.91100025177,26.9354991912842,2.27819991111755,97.3000030517578,2.70209932327271,3.29344511032104,0.82338559627533,4.57779884338379,2.69658470153809,3.26671314239502,0.799801886081696,2.6903612613678,0.005514621734620029,0.02673196792602006,0.023583710193634033,0.006223440170289862,0.0297381877899201,0.14555150270462103
41,1982,13.8240003585815,27.9655990600586,2.21059989929199,89.5250015258789,2.62640619277954,3.33097505569458,0.793263912200928,4.49451780319214,2.70209932327271,3.29344511032104,0.82338559627533,2.69658470153809,-0.07569313049316984,0.03752994537354004,-0.030121684074402078,0.005514621734620029,0.02673196792602006,0.023583710193634033
41,1983,13.1260004043579,29.7914009094238,2.16300010681152,89.5999984741211,2.57459497451782,3.39421987533569,0.771496176719666,4.49535512924194,2.62640619277954,3.33097505569458,0.793263912200928,2.70209932327271,-0.05181121826172008,0.06324481964110973,-0.021767735481261985,-0.07569313049316984,0.03752994537354004,-0.030121684074402078
42,1976,1.22800004482269,24.0060005187988,0.283199995756149,106.174697875977,0.205386862158775,3.17830371856689,-1.26160192489624,4.6650857925415,,,,,,,,,,
42,1977,1.80499994754791,23.360200881958,0.292600005865097,108.967498779297,0.590560555458069,3.15103363990784,-1.22894871234894,4.69104957580566,0.205386862158775,3.17830371856689,-1.26160192489624,,0.38517369329929396,-0.027270078659050068,0.032653212547300026,,,
42,1978,1.72300004959106,21.2241992950439,0.30019998550415,107.862396240234,0.544066965579987,3.05514192581177,-1.2033064365387,4.68085622787476,0.590560555458069,3.15103363990784,-1.22894871234894,0.205386862158775,-0.04649358987808194,-0.09589171409607022,0.025642275810239923,0.38517369329929396,-0.027270078659050068,0.032653212547300026
42,1979,1.77900004386902,22.4841995239258,0.326900005340576,104.566802978516,0.576051414012909,3.11281275749207,-1.11810100078583,4.64982604980469,0.544066965579987,3.05514192581177,-1.2033064365387,0.590560555458069,0.03198444843292203,0.05767083168030007,0.08520543575286998,-0.04649358987808194,-0.09589171409607022,0.025642275810239923
42,1980,1.31400001049042,24.0149993896484,0.269800007343292,100.0,0.273075938224792,3.17867851257324,-1.31007432937622,4.60517024993896,0.576051414012909,3.11281275749207,-1.11810100078583,0.544066965579987,-0.30297547578811707,0.0658657550811701,-0.19197332859038996,0.03198444843292203,0.05767083168030007,0.08520543575286998
42,1981,0.699000000953674,22.7355995178223,0.183899998664856,92.7429962158203,-0.358104526996613,3.12393188476562,-1.69336318969727,4.52983236312866,0.273075938224792,3.17867851257324,-1.31007432937622,0.576051414012909,-0.631180465221405,-0.05474662780761985,-0.38328886032105003,-0.30297547578811707,0.0658657550811701,-0.19197332859038996
42,1982,0.606000006198883,24.7679004669189,0.12950000166893,90.0385971069336,-0.500875294208527,3.20954847335815,-2.04407429695129,4.5002384185791,-0.358104526996613,3.12393188476562,-1.69336318969727,0.273075938224792,-0.14277076721191406,0.08561658859252974,-0.3507111072540199,-0.631180465221405,-0.05474662780761985,-0.38328886032105003
43,1977,12.0719995498657,18.7269992828369,2.36290001869202,127.164001464844,2.49088859558105,2.92996621131897,0.859889686107635,4.84547758102417,,,,,,,,,,
43,1978,17.8589992523193,15.7566995620728,2.44169998168945,127.386596679688,2.88250756263733,2.75726556777954,0.892694532871246,4.84722661972046,2.49088859558105,2.92996621131897,0.859889686107635,,0.3916189670562802,-0.17270064353943004,0.03280484676361095,,,
43,1979,17.6989994049072,16.1252002716064,2.32249999046326,124.642402648926,2.87350821495056,2.78038334846497,0.842644214630127,4.82544898986816,2.88250756263733,2.75726556777954,0.892694532871246,2.49088859558105,-0.008999347686769799,0.02311778068542969,-0.05005031824111905,0.3916189670562802,-0.17270064353943004,0.03280484676361095
43,1980,17.9190006256104,16.6000995635986,2.25449991226196,118.913200378418,2.88586163520813,2.80940866470337,0.812928199768066,4.77839374542236,2.87350821495056,2.78038334846497,0.842644214630127,2.88250756263733,0.012353420257569692,0.02902531623840021,-0.02971601486206099,-0.008999347686769799,0.02311778068542969,-0.05005031824111905
43,1981,10.9829998016357,24.5007991790771,2.3283998966217,99.3575973510742,2.39634871482849,3.19870567321777,0.845181286334991,4.59872531890869,2.88586163520813,2.80940866470337,0.812928199768066,2.87350821495056,-0.48951292037964,0.38929700851439986,0.03225308656692505,0.012353420257569692,0.02902531623840021,-0.02971601486206099
43,1982,9.88199996948242,28.2183990478516,2.02579998970032,97.2427978515625,2.29071497917175,3.33997416496277,0.705964684486389,4.57721090316772,2.39634871482849,3.19870567321777,0.845181286334991,2.88586163520813,-0.10563373565674006,0.141268491745,-0.13921660184860196,-0.48951292037964,0.38929700851439986,0.03225308656692505
43,1983,8.94099998474121,29.1312999725342,1.86370003223419,97.1943969726562,2.19064736366272,3.37181329727173,0.622563779354095,4.57671308517456,2.29071497917175,3.33997416496277,0.705964684486389,2.39634871482849,-0.10006761550902965,0.03183913230895996,-0.08340090513229403,-0.10563373565674006,0.141268491745,-0.13921660184860196
44,1977,0.781000018119812,23.7287006378174,0.242400005459785,116.224998474121,-0.247180104255676,3.1666853427887,-1.41716599464417,4.75552797317505,,,,,,,,,,
44,1978,0.839999973773956,21.9246997833252,0.234099999070168,114.974998474121,-0.174353420734406,3.08761382102966,-1.4520069360733,4.74471473693848,-0.247180104255676,3.1666853427887,-1.41716599464417,,0.07282668352127,-0.07907152175903986,-0.03484094142912997,,,
44,1979,0.880999982357025,21.68630027771,0.257999986410141,111.824996948242,-0.126697674393654,3.0766806602478,-1.3547956943512,4.71693515777588,-0.174353420734406,3.08761382102966,-1.4520069360733,-0.247180104255676,0.04765574634075198,-0.010933160781859907,0.09721124172209983,0.07282668352127,-0.07907152175903986,-0.03484094142912997
44,1980,0.865000009536743,20.979700088501,0.237800002098083,106.675003051758,-0.145025759935379,3.04355525970459,-1.43632531166077,4.66978693008423,-0.126697674393654,3.0766806602478,-1.3547956943512,-0.174353420734406,-0.018328085541724992,-0.033125400543210226,-0.08152961730956987,0.04765574634075198,-0.010933160781859907,0.09721124172209983
44,1981,0.711000025272369,20.5713996887207,0.202399998903275,97.3000030517578,-0.341082811355591,3.02390170097351,-1.59750938415527,4.57779884338379,-0.145025759935379,3.04355525970459,-1.43632531166077,-0.126697674393654,-0.196057051420212,-0.01965355873107999,-0.16118407249450017,-0.018328085541724992,-0.033125400543210226,-0.08152961730956987
44,1982,0.58899998664856,22.0109996795654,0.171700000762939,89.5250015258789,-0.529329121112823,3.09154224395752,-1.76200652122498,4.49451780319214,-0.341082811355591,3.02390170097351,-1.59750938415527,-0.145025759935379,-0.18824630975723206,0.06764054298401012,-0.16449713706970992,-0.196057051420212,-0.01965355873107999,-0.16118407249450017
44,1983,0.755999982357025,23.7078990936279,0.169699996709824,89.5999984741211,-0.279713928699493,3.16580820083618,-1.77372312545776,4.49535512924194,-0.529329121112823,3.09154224395752,-1.76200652122498,-0.341082811355591,0.24961519241333002,0.07426595687865989,-0.01171660423277987,-0.18824630975723206,0.06764054298401012,-0.16449713706970992
45,1977,32.2900009155273,24.8593997955322,11.4903001785278,127.164001464844,3.4747576713562,3.21323585510254,2.44150328636169,4.84547758102417,,,,,,,,,,
45,1978,33.9160003662109,25.7803993225098,11.5710000991821,127.386596679688,3.52388691902161,3.24961447715759,2.44850206375122,4.84722661972046,3.4747576713562,3.21323585510254,2.44150328636169,,0.04912924766541016,0.03637862205505016,0.00699877738952992,,,
45,1979,34.3889999389648,26.4298000335693,12.8853998184204,124.642402648926,3.53773665428162,3.27449226379395,2.55609488487244,4.82544898986816,3.52388691902161,3.24961447715759,2.44850206375122,3.4747576713562,0.01384973526001021,0.02487778663636009,0.10759282112122026,0.04912924766541016,0.03637862205505016,0.00699877738952992
45,1980,33.3479995727539,29.2707004547119,13.1730003356934,118.913200378418,3.50699782371521,3.3765869140625,2.57816934585571,4.77839374542236,3.53773665428162,3.27449226379395,2.55609488487244,3.52388691902161,-0.030738830566410247,0.1020946502685498,0.022074460983269706,0.01384973526001021,0.02487778663636009,0.10759282112122026
45,1981,31.0340003967285,28.0545997619629,11.6648998260498,99.3575973510742,3.43508338928223,3.33415269851685,2.45658421516418,4.59872531890869,3.50699782371521,3.3765869140625,2.57816934585571,3.53773665428162,-0.07191443443297985,-0.042434215545649856,-0.12158513069152965,-0.030738830566410247,0.1020946502685498,0.022074460983269706
45,1982,26.2259998321533,32.1654014587402,10.8769998550415,97.2427978515625,3.26675128936768,3.47089147567749,2.38665056228638,4.57721090316772,3.43508338928223,3.33415269851685,2.45658421516418,3.50699782371521,-0.16833209991455034,0.13673877716063965,-0.06993365287780007,-0.07191443443297985,-0.042434215545649856,-0.12158513069152965
45,1983,24.378999710083,32.5037002563477,10.1732997894287,97.1943969726562,3.19372200965881,3.4813539981842,2.31976652145386,4.57671308517456,3.26675128936768,3.47089147567749,2.38665056228638,3.43508338928223,-0.07302927970886985,0.010462522506710314,-0.06688404083251998,-0.16833209991455034,0.13673877716063965,-0.06993365287780007
46,1976,2.97099995613098,19.5527000427246,1.02409994602203,126.763603210449,1.08889853954315,2.97311329841614,0.0238141249865294,4.84232378005981,,,,,,,,,,
46,1977,3.06500005722046,19.2621002197266,0.926699995994568,128.365295410156,1.1200475692749,2.95813941955566,-0.0761253982782364,4.85487985610962,1.08889853954315,2.97311329841614,0.0238141249865294,,0.031149029731749822,-0.01497387886047985,-0.0999395232647658,,,
46,1978,3.02999997138977,18.7115001678467,0.906799972057343,124.450698852539,1.10856258869171,2.92913842201233,-0.0978333875536919,4.82390975952148,1.1200475692749,2.95813941955566,-0.0761253982782364,1.08889853954315,-0.011484980583189808,-0.029000997543330076,-0.021707989275455503,0.031149029731749822,-0.01497387886047985,-0.0999395232647658
46,1979,2.96000003814697,21.9029006958008,0.919200003147125,125.217597961426,1.08518922328949,3.08661913871765,-0.0842515453696251,4.83005285263062,1.10856258869171,2.92913842201233,-0.0978333875536919,1.1200475692749,-0.023373365402220125,0.15748071670532005,0.0135818421840668,-0.011484980583189808,-0.029000997543330076,-0.021707989275455503
46,1980,2.55699992179871,19.7124004364014,0.863200008869171,100.0,0.938834667205811,2.9812479019165,-0.147108852863312,4.60517024993896,1.08518922328949,3.08661913871765,-0.0842515453696251,1.10856258869171,-0.14635455608367898,-0.10537123680115013,-0.06285730749368688,-0.023373365402220125,0.15748071670532005,0.0135818421840668
46,1981,2.26600003242493,23.8852996826172,0.850499987602234,97.4304962158203,0.818016171455383,3.17326331138611,-0.16193088889122,4.5791392326355,0.938834667205811,2.9812479019165,-0.147108852863312,1.08518922328949,-0.12081849575042802,0.19201540946961027,-0.01482203602790802,-0.14635455608367898,-0.10537123680115013,-0.06285730749368688
46,1982,2.16799998283386,26.3391990661621,0.799499988555908,96.6797027587891,0.77380508184433,3.27105832099915,-0.223768755793571,4.57140350341797,0.818016171455383,3.17326331138611,-0.16193088889122,0.938834667205811,-0.04421108961105302,0.09779500961303977,-0.06183786690235099,-0.12081849575042802,0.19201540946961027,-0.01482203602790802
47,1976,2.42600011825562,27.3670997619629,0.52590000629425,116.400001525879,0.886243879795074,3.30934166908264,-0.642644166946411,4.75703239440918,,,,,,,,,,
47,1977,2.14199995994568,25.9188995361328,0.405499994754791,115.699996948242,0.76173996925354,3.25497245788574,-0.90263444185257,4.75100040435791,0.886243879795074,3.30934166908264,-0.642644166946411,,-0.12450391054153398,-0.05436921119689986,-0.259990274906159,,,
47,1978,1.97300004959106,24.8391990661621,0.360500007867813,112.800003051758,0.679555237293243,3.21242308616638,-1.02026331424713,4.72561645507812,0.76173996925354,3.25497245788574,-0.90263444185257,0.886243879795074,-0.08218473196029707,-0.04254937171935991,-0.11762887239455999,-0.12450391054153398,-0.05436921119689986,-0.259990274906159
47,1979,1.7940000295639,24.4500007629395,0.339700013399124,108.900001525879,0.584447801113129,3.19663023948669,-1.07969236373901,4.69043016433716,0.679555237293243,3.21242308616638,-1.02026331424713,0.76173996925354,-0.09510743618011397,-0.015792846679690165,-0.05942904949187988,-0.08218473196029707,-0.04254937171935991,-0.11762887239455999
47,1980,1.55299997329712,22.2278995513916,0.31479999423027,100.0,0.440188527107239,3.10134816169739,-1.15581774711609,4.60517024993896,0.584447801113129,3.19663023948669,-1.07969236373901,0.679555237293243,-0.14425927400589,-0.09528207778929998,-0.07612538337708008,-0.09510743618011397,-0.015792846679690165,-0.05942904949187988
47,1981,1.22500002384186,22.2387008666992,0.257499992847443,89.1999969482422,0.202940866351128,3.1018340587616,-1.35673558712006,4.49088096618652,0.440188527107239,3.10134816169739,-1.15581774711609,0.584447801113129,-0.23724766075611098,0.00048589706420987255,-0.20091784000396995,-0.14425927400589,-0.09528207778929998,-0.07612538337708008
47,1982,1.07700002193451,23.0421009063721,0.231099992990494,90.5,0.0741794183850288,3.13732290267944,-1.46490478515625,4.50534963607788,0.202940866351128,3.1018340587616,-1.35673558712006,0.440188527107239,-0.12876144796609923,0.03548884391784002,-0.10816919803619007,-0.23724766075611098,0.00048589706420987255,-0.20091784000396995
48,1976,1.64699995517731,25.6131992340088,0.37389999628067,126.763603210449,0.498955428600311,3.24310779571533,-0.983766913414001,4.84232378005981,,,,,,,,,,
48,1977,2.33699989318848,23.1620998382568,0.521200001239777,128.365295410156,0.848868012428284,3.14251732826233,-0.651621460914612,4.85487985610962,0.498955428600311,3.24310779571533,-0.983766913414001,,0.349912583827973,-0.10059046745299982,0.332145452499389,,,
48,1978,2.39299988746643,23.7968997955322,0.560599982738495,124.450698852539,0.872547745704651,3.16955542564392,-0.578747689723969,4.82390975952148,0.848868012428284,3.14251732826233,-0.651621460914612,0.498955428600311,0.023679733276366965,0.02703809738159002,0.07287377119064309,0.349912583827973,-0.10059046745299982,0.332145452499389
48,1979,2.35400009155273,27.4151992797852,0.566699981689453,125.217597961426,0.856116056442261,3.31109762191772,-0.567925274372101,4.83005285263062,0.872547745704651,3.16955542564392,-0.578747689723969,0.848868012428284,-0.016431689262390026,0.14154219627380016,0.010822415351867898,0.023679733276366965,0.02703809738159002,0.07287377119064309
48,1980,2.28699994087219,22.88450050354,0.618099987506866,100.0,0.827240884304047,3.13045978546143,-0.481105029582977,4.60517024993896,0.856116056442261,3.31109762191772,-0.567925274372101,0.872547745704651,-0.028875172138214,-0.1806378364562904,0.08682024478912403,-0.016431689262390026,0.14154219627380016,0.010822415351867898
48,1981,2.04500007629395,26.3206996917725,0.523899972438812,97.4304962158203,0.715397834777832,3.27035570144653,-0.646454513072968,4.5791392326355,0.827240884304047,3.13045978546143,-0.481105029582977,0.856116056442261,-0.11184304952621493,0.13989591598510032,-0.16534948348999096,-0.028875172138214,-0.1806378364562904,0.08682024478912403
48,1982,1.932000041008,27.6618003845215,0.436899989843369,96.6797027587891,0.658555746078491,3.3200523853302,-0.828050971031189,4.57140350341797,0.715397834777832,3.27035570144653,-0.646454513072968,0.827240884304047,-0.05684208869934104,0.0496966838836701,-0.181596457958221,-0.11184304952621493,0.13989591598510032,-0.16534948348999096
49,1976,3.75799989700317,27.2661991119385,1.01489996910095,117.599998474121,1.32388687133789,3.30564785003662,0.0147900553420186,4.76728916168213,,,,,,,,,,
49,1977,3.69199991226196,24.301399230957,0.950500011444092,115.875,1.3061683177948,3.19053387641907,-0.0507671050727367,4.75251197814941,1.32388687133789,3.30564785003662,0.0147900553420186,,-0.017718553543089932,-0.11511397361755016,-0.0655571604147553,,,
49,1978,3.72099995613098,22.9647998809814,0.907100021839142,113.525001525879,1.31399238109589,3.13396263122559,-0.0975025594234467,4.73202323913574,1.3061683177948,3.19053387641907,-0.0507671050727367,1.32388687133789,0.007824063301089978,-0.05657124519348011,-0.04673545435071,-0.017718553543089932,-0.11511397361755016,-0.0655571604147553
49,1979,3.69899988174438,22.391300201416,0.970600008964539,109.875,1.30806243419647,3.10867238044739,-0.0298408325761557,4.69934320449829,1.31399238109589,3.13396263122559,-0.0975025594234467,1.3061683177948,-0.005929946899420058,-0.02529025077820002,0.06766172684729099,0.007824063301089978,-0.05657124519348011,-0.04673545435071
49,1980,3.44700002670288,22.2397994995117,0.880599975585938,102.224998474121,1.23750424385071,3.10188341140747,-0.127151817083359,4.62717628479004,1.30806243419647,3.10867238044739,-0.0298408325761557,1.31399238109589,-0.07055819034575994,-0.006788969039920101,-0.09731098450720328,-0.005929946899420058,-0.02529025077820002,0.06766172684729099
49,1981,2.83599996566772,20.6868991851807,0.77649998664856,91.9000015258789,1.04239463806152,3.02950072288513,-0.252958655357361,4.52070093154907,1.23750424385071,3.10188341140747,-0.127151817083359,1.30806243419647,-0.1951096057891899,-0.07238268852233976,-0.12580683827400202,-0.07055819034575994,-0.006788969039920101,-0.09731098450720328
49,1982,2.61299991607666,21.7929000854492,0.650799989700317,90.1750030517578,0.960498929023743,3.08158421516418,-0.429552912712097,4.5017523765564,1.04239463806152,3.02950072288513,-0.252958655357361,1.23750424385071,-0.0818957090377771,0.05208349227905007,-0.176594257354736,-0.1951096057891899,-0.07238268852233976,-0.12580683827400202
50,1976,72.8619995117188,25.400899887085,26.8554000854492,106.174697875977,4.28856706619263,3.2347846031189,3.29046702384949,4.6650857925415,,,,,,,,,,
50,1977,73.2910003662109,22.7905006408691,25.6364994049072,108.967498779297,4.29443788528442,3.12634372711182,3.24401712417603,4.69104957580566,4.28856706619263,3.2347846031189,3.29046702384949,,0.005870819091790658,-0.10844087600708008,-0.04644989967346014,,,
