"country","year","treated_unit","adopt_year","treat_ms","gdp_index","trade_index","true_effect_gdp","true_effect_trade"
"C02",2023,1,2010,1,14.7158796788632,10.3345300105078,3.9,2.34
"C03",2000,1,2013,0,9.50809605264893,7.70841491157043,0,0
"C03",2001,1,2013,0,9.95162117293493,8.32414641443739,0,0
"C03",2002,1,2013,0,9.5801181977948,8.25922151098651,0,0
"C03",2003,1,2013,0,9.87850997060263,8.8288249779981,0,0
"C03",2004,1,2013,0,9.83799472461016,8.2418521449659,0,0
"C03",2005,1,2013,0,9.62580762529676,7.78410489966715,0,0
"C03",2006,1,2013,0,9.53808325677494,7.69169478764726,0,0
"C03",2007,1,2013,0,9.69590264897234,7.71842212650496,0,0
"C03",2008,1,2013,0,8.93570138169327,7.14766448066009,0,0
"C03",2009,1,2013,0,7.72783000514491,6.18449998555417,0,0
"C03",2010,1,2013,0,7.81477528697756,6.10117833396514,0,0
"C03",2011,1,2013,0,8.50775214841553,6.61621929035835,0,0
"C03",2012,1,2013,0,9.70045970343616,7.82464580053601,0,0
"C03",2013,1,2013,1,10.5919066015097,8.53206471791308,0,0
"C03",2014,1,2013,1,11.5742164592583,9.44320977218775,0.5,0.3
"C03",2015,1,2013,1,11.8179352568018,9.78175681031987,1,0.6
"C03",2016,1,2013,1,11.8673673760343,9.55070724929291,1.5,0.9
"C03",2017,1,2013,1,12.0371852727682,9.57319680656899,2,1.2
"C03",2018,1,2013,1,12.030202288765,9.37238186970533,2.5,1.5
"C03",2019,1,2013,1,11.9309204366505,8.98803993900611,3,1.8
"C03",2020,1,2013,1,13.1398316438803,9.49031745987101,3.5,2.1
"C03",2021,1,2013,1,13.919258120949,9.50493456331514,4,2.4
"C03",2022,1,2013,1,14.1451252029049,9.78553302331877,4.5,2.7
"C03",2023,1,2013,1,14.2021740690478,10.3081934670604,5,3
"C04",2000,1,2016,0,9.59657657591751,7.75300785053031,0,0
"C04",2001,1,2016,0,10.1027944531129,8.17998650500774,0,0
"C04",2002,1,2016,0,9.12600533146917,8.13466666174464,0,0
"C04",2003,1,2016,0,9.54285893881721,8.50339705116052,0,0
"C04",2004,1,2016,0,9.84675669023323,8.63930316604948,0,0
"C04",2005,1,2016,0,9.4644124503989,7.83197931210763,0,0
"C04",2006,1,2016,0,9.40419493307024,7.57012356560782,0,0
"C04",2007,1,2016,0,9.53340944448054,7.11250817998188,0,0
"C04",2008,1,2016,0,9.14337680794227,6.94274863935732,0,0
"C04",2009,1,2016,0,8.58166289442355,6.75862258854467,0,0
"C04",2010,1,2016,0,8.16152912903131,6.64437048167635,0,0
"C04",2011,1,2016,0,8.15206349807268,6.42387580763203,0,0
"C04",2012,1,2016,0,9.66398773186487,7.94512164157931,0,0
"C04",2013,1,2016,0,10.1270579611981,8.05774162246363,0,0
"C04",2014,1,2016,0,11.3411901414002,9.04928155599529,0,0
"C04",2015,1,2016,0,11.0081887531901,9.09733411339523,0,0
"C04",2016,1,2016,1,10.218266689356,8.89624659563853,0,0
"C04",2017,1,2016,1,9.71727094869822,8.08521868456042,0.2,0.12
"C04",2018,1,2016,1,9.7179821966854,7.99168702372238,0.4,0.24
"C04",2019,1,2016,1,9.9578758242038,7.6841943012374,0.6,0.36
"C04",2020,1,2016,1,9.97448814896178,7.88162824633047,0.8,0.48
"C04",2021,1,2016,1,10.6665772764097,7.6867224247565,1,0.6
"C04",2022,1,2016,1,10.6468434256301,7.93285952213333,1.2,0.72
"C04",2023,1,2016,1,10.3235138642573,7.971557561144,1.4,0.84
"C05",2000,1,2016,0,15.7053644904941,13.0828285325405,0,0
"C05",2001,1,2016,0,16.6769759724885,14.1021288670055,0,0
"C05",2002,1,2016,0,15.8375860893916,14.3195450781527,0,0
"C05",2003,1,2016,0,15.6149701324652,13.8690484745503,0,0
"C05",2004,1,2016,0,15.2830157523107,13.7645873324421,0,0
"C05",2005,1,2016,0,15.6556545394936,13.799752651039,0,0
"C05",2006,1,2016,0,15.97830324407,12.9490125902463,0,0
"C05",2007,1,2016,0,15.60261641025,12.5602071740393,0,0
"C05",2008,1,2016,0,14.3158007028308,11.2902793900629,0,0
"C05",2009,1,2016,0,13.0663453544843,10.5883768954847,0,0
"C05",2010,1,2016,0,12.2045091043702,10.1110858300365,0,0
"C05",2011,1,2016,0,13.6803805251498,11.5709644002325,0,0
"C05",2012,1,2016,0,15.4845054682391,12.9398150834255,0,0
"C05",2013,1,2016,0,17.2038793419985,14.464078313397,0,0
"C05",2014,1,2016,0,18.9400493819457,16.2094594610346,0,0
"C05",2015,1,2016,0,18.5685553807896,15.6660338270998,0,0
"C05",2016,1,2016,1,17.1690765332035,14.6681102355799,0,0
"C05",2017,1,2016,1,15.2037883786374,13.1222084665952,-0.35,-0.21
"C05",2018,1,2016,1,14.015153733265,12.3565264343189,-0.7,-0.42
"C05",2019,1,2016,1,13.6666501742713,11.2079638086548,-1.05,-0.63
"C05",2020,1,2016,1,13.9787795540005,11.0559605163554,-1.4,-0.84
"C05",2021,1,2016,1,14.2341266378639,11.2420282790965,-1.75,-1.05
"C05",2022,1,2016,1,13.5676569245767,10.936676585027,-2.1,-1.26
"C05",2023,1,2016,1,13.3939423497296,11.2608562858168,-2.45,-1.47
