"id","time","growth","ln_y_initial","s_k","n_pop","hcap","gov_cons","log_s_k","log_n_gd","log_hcap"
"38","7",-0.0766363271696179,3.71763241527745,0.228955854201709,0.0119478507318667,2.14963619840038,0.144687606849663,-1.47422607042341,-2.78146236510258,0.765298617775603
"38","8",-0.047116120787324,3.33445077942936,0.221456529017815,0.0120885385434281,2.10112523793907,0.149351106170131,-1.50752896601384,-2.7791938715949,0.74247302881507
"39","1",-0.181314780971052,7.6428012467095,0.158200179386187,0.0181129348265498,2.00611916980544,0.1151456100355,-1.84389408972895,-2.68658814514689,0.696202094457908
"39","2",-0.197062434072806,6.73622734185424,0.156517488035253,0.0210597020046081,2.02073637188814,0.145957304691216,-1.85458753061069,-2.64423488197238,0.703461985523036
"39","3",-0.160977440551613,5.7509151714902,0.164416201143434,0.0236800945145097,1.95254304775345,0.148975083755636,-1.80535425411432,-2.60802260426569,0.66913264999363
"39","4",-0.094876680289911,4.94602796873214,0.155823297068119,0.0191683772595035,1.94539403600437,0.13984640215256,-1.85903262483647,-2.67121149682261,0.665464545757319
"39","5",-0.111518942270516,4.47164456728259,0.149582152739811,0.0195075590622127,1.95395201206588,0.134427105512313,-1.89990952042613,-2.66631976884064,0.669853994499099
"39","6",-0.139846001477001,3.91404985593001,0.17453123524911,0.0250755767450533,1.92342903260812,0.123708557421365,-1.74565155479575,-2.58925998289046,0.654109547602682
"39","7",-0.0518175947090639,3.214819848545,0.170451248050569,0.0237665385310139,1.83436526673869,0.133436235073874,-1.7693059583331,-2.60685005763478,0.606698517983415
"39","8",-0.0900443974694009,2.95573187499968,0.168630067373844,0.0216225642592471,1.7555160895993,0.142313912801423,-1.7800479137636,-2.63634511137718,0.562762881836014
"40","1",-0.18394699767489,6.99807055342264,0.143818945031007,0.0234005272821088,1.12321023196129,0.0983133251627695,-1.93920009667743,-2.61182415970751,0.116190863900061
"40","2",-0.13009553968799,6.07833556504819,0.135723096633051,0.0200601484182303,1.16154358811323,0.113774474184951,-1.99713852299092,-2.65840114277042,0.149749799957018
"40","3",-0.104332424029114,5.42785786660824,0.162636004791177,0.02285850953513,1.1489933946245,0.119241110255459,-1.81624067470075,-2.6192359441697,0.138886250046351
"40","4",-0.145261189593033,4.90619574646267,0.18056651404397,0.0259092893776957,1.2618381120558,0.122309687490627,-1.71165607022967,-2.5782162123766,0.232569477012453
"40","5",-0.117592396310584,4.1798897984975,0.161039859556058,0.0301963000160551,1.32204829709185,0.111175006430825,-1.82610336975693,-2.52327789963705,0.279182274114553
"40","6",-0.0541844018194969,3.59192781694458,0.145682724193688,0.0297201822969565,1.32552172065671,0.100092148543612,-1.92632414389078,-2.5292324969247,0.281806133377461
"40","7",-0.0509776640595712,3.3210058078471,0.145436292826886,0.0306056167085106,1.32197186374369,0.105734760032066,-1.92801713824192,-2.51818694568772,0.279124458104432
"40","8",-0.083754880134674,3.06611748754924,0.153137360050972,0.0315923198835085,1.24662611674171,0.109711656089375,-1.8764199822405,-2.5060201405162,0.220440795551556
"41","1",-0.182636857455074,7.45062210849109,0.261022683331605,0.0247534678422355,1.76878873190774,0.165166797164126,-1.34314796611935,-2.59355967524917,0.570294980068024
"41","2",-0.163388555867281,6.53743782121572,0.245931229757193,0.0270013905682818,1.75758007586361,0.147125690487671,-1.40270333596478,-2.56393179796319,0.563937906033802
"41","3",-0.0919657634326753,5.72049504187931,0.220336880763563,0.0261865368318757,1.78107721523339,0.154354859887197,-1.51259762763968,-2.57457051389602,0.577218358355591
"41","4",-0.126209639941839,5.26066622471593,0.230613563213559,0.0226092306460534,1.88461213372158,0.150818551512084,-1.4670118558189,-2.62266322134845,0.633722035123596
"41","5",-0.119349004660909,4.62961802500674,0.243725813595393,0.0234644106732018,1.95920087869239,0.146149509708728,-1.41171140030275,-2.61095419855802,0.672536675151222
"41","6",-0.0890367980511334,4.0328730017022,0.207700804181799,0.0254590565536301,1.89165758551638,0.153859775660755,-1.57165667626453,-2.58416506712644,0.637453474079753
"41","7",-0.0865078755959545,3.58768901144653,0.209942835373892,0.027134857859193,1.85438418679114,0.143262247668257,-1.5609199978265,-2.56219998827364,0.617552666167906
"41","8",-0.0493869472128126,3.15514963346676,0.218679384699579,0.0248250675444443,1.83819210277414,0.150938275096791,-1.52014861866161,-2.59260232254489,0.608782535759288
"42","1",-0.22793458796323,8.41802191225758,0.282376620043237,0.0182427550831976,2.08083701033562,0.220067585748955,-1.26451356700552,-2.6846840031788,0.732770221583717
"42","2",-0.178378237804769,7.27834897244143,0.284896831269445,0.0184971008445322,2.10570645457353,0.196491325560385,-1.2556281597955,-2.6809638580471,0.744651018704028
"42","3",-0.153136285378898,6.38645778341759,0.298308692890261,0.0177978089776699,2.10648226687932,0.176784397579686,-1.20962644645036,-2.69122540052153,0.74501938411492
"42","4",-0.0972351505889529,5.6207763565231,0.285688035887263,0.0147868590707637,2.18350093316685,0.174703818152623,-1.25285484711066,-2.73665248830685,0.780929521315427
"42","5",-0.124816107432954,5.13460060357833,0.2891192828106,0.0182234117714838,2.12503702020723,0.179028491765032,-1.24091593273551,-2.6849674919334,0.753789223498622
"42","6",-0.155792210156757,4.51052006641356,0.27924525837459,0.0166012702177198,2.15289280731836,0.176224337458747,-1.27566482103522,-2.70903162927953,0.766812429552611
"42","7",-0.101693798950381,3.73155901562978,0.2826312865093,0.0169734752175351,2.11722191969141,0.159920717587522,-1.26361210534328,-2.7034586302528,0.750104814099155
"42","8",-0.0592435883845005,3.22309002087787,0.255937871477901,0.0172008017058069,2.21061194496691,0.164039896754521,-1.3628205534959,-2.70007010137826,0.793269375375511
"43","1",-0.164699003702502,6.64271656507505,0.124814432875332,0.0295381750635506,1.33391262646765,0.137093829947209,-2.08092718169401,-2.5315181830973,0.288116447947821
"43","2",-0.144151973435101,5.81922154656254,0.138382243533114,0.0263783298734346,1.31963183696485,0.130816511768031,-1.97773554220062,-2.57205626344328,0.277352786305002
"43","3",-0.115878476141573,5.09846167938703,0.122489857394786,0.0273188473030201,1.25745797481138,0.122689506951769,-2.09972704920246,-2.5598175328879,0.229092202800209
"43","4",-0.127028947252284,4.51906929867917,0.123611333505,0.024095362596409,1.28215379894094,0.120658355524246,-2.090613043138,-2.60240233168291,0.248541319275546
"43","5",-0.051322330717059,3.88392456241775,0.116589521211737,0.0222573924014266,1.2966620570313,0.115130088479107,-2.14909587864338,-2.62752064024886,0.259793313967212
"43","6",-0.104722971784397,3.62731290883245,0.112181904262591,0.0241223201091654,1.31454503531761,0.117806161237613,-2.18763357998281,-2.60203857598843,0.273490625017515
"43","7",-0.0383628961851754,3.10369804991047,0.13393829395901,0.0212593063350695,1.3583143505441,0.118877981118171,-2.01037607793383,-2.64142985313376,0.306244482867508
"43","8",-0.0702862299464617,2.91188356898459,0.137928052185028,0.0236545547627376,1.40780461259022,0.11155239602728,-1.98102309075889,-2.60836929463558,0.342031478639305
"44","1",-0.199206145634186,8.38103094218492,0.224223990902923,0.0219874958793274,2.5458139946018,0.159816519371402,-1.49510976736539,-2.63126284339085,0.934450439572328
"44","2",-0.189526020281353,7.38500021401399,0.228211972682811,0.0246476770322202,2.50600335644139,0.160131070503202,-1.47748037718631,-2.59497587360275,0.918689195835068
"44","3",-0.1817629485607,6.43737011260722,0.229107392116935,0.0236967367223199,2.33227533178582,0.137797649595458,-1.47356442414651,-2.60779675861897,0.846844328322436
"44","4",-0.128898197807522,5.52855536980372,0.242468510989111,0.0239847369291573,2.15889830865756,0.146261006549893,-1.41688342862734,-2.6038964647661,0.769598049292093
"44","5",-0.129223770550434,4.88406438076611,0.232440045939895,0.0214606172139148,2.06559934453128,0.156932513480037,-1.4591229541333,-2.63860878922973,0.725420423784128
"44","6",-0.116203559330403,4.23794552801394,0.226406614275346,0.0223564336909278,2.07649650270104,0.149330112992362,-1.48542271808275,-2.62615090531186,0.730682099859487
"44","7",-0.0797543560298102,3.65692773136192,0.226582159689229,0.0194532915016431,2.07431599722289,0.15081112664404,-1.48464766389704,-2.66710081707268,0.729631459446907
"44","8",-0.0692566229347703,3.25815595121287,0.220265319176894,0.0163281780226359,1.95682039644625,0.13426436148515,-1.5129224630005,-2.71314046419769,0.671320909264317
"45","1",-0.191423223127407,7.6302607370153,0.182632987564399,0.0233666481896973,1.55162877771995,0.169401227914545,-1.70027667234878,-2.61228583096206,0.439305203537197
"45","2",-0.149792539906007,6.67314462137827,0.180011957888891,0.0223438017747623,1.65669032532189,0.178878621159926,-1.71473199758242,-2.62632549958473,0.504821832216864
"45","3",-0.167266583332729,5.92418192184823,0.192939742431751,0.0213943586599986,1.72411235959469,0.166204481965425,-1.64537735420615,-2.63953642312225,0.544712343896604
"45","4",-0.0956054120638358,5.08784900518459,0.208312496078304,0.0225480125184824,1.82169654661197,0.180428629324399,-1.5687159417402,-2.6235066946725,0.599768235357603
"45","5",-0.135053900550715,4.60982194486541,0.219184127980657,0.0218933441252611,1.83702875436217,0.165432465735126,-1.51784313537729,-2.63257158981604,0.608149459002247
"45","6",-0.069476302803104,3.93455244211183,0.213184950021466,0.0227356600363914,1.87385914579863,0.145421626693317,-1.54559518007579,-2.62092350526167,0.628000018664094
"45","7",-0.102776221896153,3.58717092809631,0.228860375176897,0.0250637491352051,1.82475136571237,0.140923823549419,-1.47464317676464,-2.58941753801205,0.601443739787398
"45","8",-0.0985420191805785,3.07328981861554,0.219709272224442,0.0225978703958774,1.8161889977048,0.131086760157236,-1.51545009645646,-2.62281969097174,0.59674034838981
"46","1",-0.157090140491956,7.91144182225061,0.23094425651896,0.0261175137703179,1.70018445726444,0.144635730802193,-1.46557891135193,-2.57547689906451,0.530736749449205
"46","2",-0.160507083821243,7.12599111979083,0.219345418486374,0.0261615631832617,1.69529791569224,0.157037219719213,-1.5171075383609,-2.57489836371936,0.527858486858522
"46","3",-0.192848120175874,6.32345570068461,0.20517018758888,0.0267619206475932,1.78234850853529,0.163527439763641,-1.58391546089494,-2.56704658669145,0.577931881495615
"46","4",-0.124097843185088,5.35921509980524,0.207283195204953,0.0281715544355767,1.79148878840552,0.149579249182944,-1.57366932792547,-2.54884945162617,0.583046999527001
"46","5",-0.102494738618639,4.7387258838798,0.178545560174692,0.0238419376542983,1.80346105355565,0.157737176416002,-1.72291147125649,-2.60582844787644,0.589707626204882
"46","6",-0.080224411128661,4.2262521907866,0.193284961314892,0.0210235981543949,1.89228878826153,0.167709519798747,-1.64358969551044,-2.64474308879119,0.637787095483789
"46","7",-0.144973497909441,3.8251301351433,0.194568096659596,0.0228381233215483,1.86249953384666,0.149865888632113,-1.63697306583793,-2.61951578884854,0.621919420987875
"46","8",-0.0457760635282562,3.10026264559609,0.199924866764925,0.017759816623161,1.86696627421446,0.153209990453558,-1.60981364918969,-2.69178593491176,0.624314800237057
"47","1",-0.214369912764709,8.7570142771562,0.226489670820565,0.020366466375114,2.32236457487667,0.114496560866855,-1.48505593854013,-2.65403845919821,0.842585879941891
"47","2",-0.175834841538024,7.68516471333265,0.213684812871749,0.0169233620291132,2.28902403798066,0.124235247448665,-1.54325318669883,-2.70420716459898,0.828125542435891
"47","3",-0.155887595413865,6.80599050564253,0.224696935776589,0.0147459463508096,2.25995934379621,0.131192899541981,-1.49300273683716,-2.73728418498294,0.815346823651679
"47","4",-0.15845683804224,6.02655252857321,0.240216769792824,0.0142542107542335,2.24997399742865,0.149182912099842,-1.42621355581647,-2.74490802032339,0.81091865945117
"47","5",-0.129476513249875,5.23426833836201,0.243452722641588,0.0144665304027341,2.22019923262286,0.147641349374182,-1.41283251283992,-2.74160909834475,0.797596936282111
"47","6",-0.121551134443351,4.58688577211263,0.237224608845546,0.0147096974123977,2.16935276227645,0.158986882129601,-1.43874786999902,-2.73784420598018,0.774428856830098
"47","7",-0.0774037880358317,3.97913009989588,0.252723851344417,0.0159231810351766,2.16432513047603,0.158251548807108,-1.37545788303329,-2.71926513855041,0.772108594835362
"47","8",-0.0828241276164352,3.59211115971672,0.26358665659158,0.016873460293951,2.20207253244445,0.140531792222029,-1.33337309754556,-2.70495309767287,0.789398977106068
"48","1",-0.148381802946772,7.32126606505329,0.136834855430905,0.0251456512577737,1.27948991649831,0.116703316965788,-1.98898051508585,-2.58832703195224,0.246461495772517
"48","2",-0.171709983392819,6.57935705031943,0.165345168791097,0.0203266306265544,1.24102702476334,0.101132286267489,-1.79972005805741,-2.65460473786395,0.215939282587568
"48","3",-0.0754766302927088,5.72080713335534,0.189775132465629,0.0239616679263725,1.28556903849934,0.119061054727495,-1.66191542106543,-2.6042083209818,0.25120145184324
"48","4",-0.091276259677978,5.3434239818918,0.190793474714699,0.0280261950805745,1.27153531361021,0.106881094952093,-1.65656372016127,-2.55071067430594,0.240225078683678
"48","5",-0.0810445178038713,4.88704268350191,0.19461319061223,0.0290604840227014,1.34126984807136,0.105653869920213,-1.63674132831965,-2.53754209891249,0.29361681304255
"48","6",-0.0952277833310977,4.48182009448255,0.208949670334512,0.0305251081200523,1.30721536820235,0.116144059239548,-1.56566186781373,-2.51918624107652,0.267899201635238
"48","7",-0.0478825692632904,4.00568117782706,0.198574498278148,0.0287047937429298,1.28402625793999,0.121766476190873,-1.6165909430775,-2.54205121381369,0.250000655167694
"48","8",-0.0967567319878737,3.76626833151061,0.209386708823598,0.028755174524176,1.29078323194535,0.114730561668549,-1.56357245522685,-2.54141129519158,0.255249190675404
"49","1",-0.199961581134875,8.20736968606252,0.360302645409371,0.0162451434289793,2.21802822518403,0.155863151387159,-1.02081091901421,-2.71439312353526,0.796618614358491
"49","2",-0.210691577412007,7.20756178038815,0.341431346379752,0.0155924360951512,2.21259328122432,0.154341743430061,-1.07460865567284,-2.72429489310762,0.79416525801654
"49","3",-0.161023618105853,6.15410389332811,0.324918174016855,0.0165062035564994,2.16518318986989,0.173016521694397,-1.12418190060818,-2.71046004910735,0.772504972133481
"49","4",-0.11994025241374,5.34898580279885,0.283386772400102,0.0154564831470654,2.10833968723724,0.179207793068475,-1.26094262747928,-2.72636973657286,0.745900759650295
"49","5",-0.10379825771538,4.74928454073015,0.269132842425232,0.0161141908846989,2.0716865065305,0.176246167946372,-1.31255018326614,-2.71637186704719,0.72836301301323
"49","6",-0.136771887280365,4.23029325215325,0.262022267022256,0.0165502101468549,2.03267333441779,0.183214719032609,-1.33932579019781,-2.70979857641715,0.709351840189945
"49","7",-0.06734848327978,3.54643381575143,0.284292703483919,0.020109397495541,2.08091131748028,0.160646059943347,-1.25775092550181,-2.65769843550235,0.732805931164793
"49","8",-0.0747745934239271,3.20969139935253,0.254294777026568,0.0188126709508836,2.13546491980942,0.171159645887284,-1.36926114539429,-2.67636738020247,0.758684384008953
"50","1",-0.166031020734673,7.98633903753605,0.14680204288345,0.0190714796711595,2.38168266132303,0.0930937344444923,-1.91867024679876,-2.67261337333441,0.867807238432121
"50","2",-0.136566568062511,7.15618393386269,0.169057159921964,0.0189149439012348,2.42559373773198,0.108254236178354,-1.77751839685372,-2.67488223186444,0.8860763347228
"50","3",-0.176316439396464,6.47335109355013,0.179708888202239,0.0206331080416835,2.32231976087689,0.108208938724482,-1.7164170250789,-2.65025629197499,0.842566583043958
"50","4",-0.131343705247662,5.59176889656781,0.179935204257604,0.0221832632667672,2.2081452626599,0.105403721333806,-1.71515846924561,-2.62854707066521,0.792152915498976
"50","5",-0.107193812289304,4.9350503703295,0.18947937613588,0.0208248794202892,2.22682449661678,0.120865211521515,-1.66347509343844,-2.6475449357691,0.80057657808258
"50","6",-0.0684411539078103,4.39908130888299,0.181496501332631,0.0189919315249226,2.2051253195421,0.124188303990642,-1.70651890186726,-2.67376571564365,0.790784341543259
"50","7",-0.0777022869907617,4.05687553934394,0.169136415202774,0.0202505341732548,2.13740628043809,0.148063283173984,-1.77704969911319,-2.65568736690744,0.75959307545846
"50","8",-0.084676602782211,3.66836410439013,0.167169116021479,0.017845053783251,2.11755806378062,0.143531060364955,-1.78874930818324,-2.6905287946474,0.750263568079873
"51","1",-0.198420326577396,8.17913910315987,0.170377337248456,0.0380174753797737,2.02380067091269,0.130594147797387,-1.76973967080007,-2.43021990035803,0.704977263824825
"51","2",-0.172519231606541,7.18703747027289,0.187631250864318,0.0340794613609597,1.92402983400304,0.110627881798266,-1.67327667385093,-2.47599295870228,0.654421858361879
"51","3",-0.134609934141492,6.32444131224018,0.204107745878832,0.0303869828275921,1.97924370474739,0.126283387712715,-1.58910725849582,-2.52090302103472,0.682714804439056
"51","4",-0.121220413800969,5.65139164153272,0.226585732939283,0.0253455510415776,1.93533743372388,0.137066127645166,-1.48463189380338,-2.58567039956019,0.660281695631985
"51","5",-0.0743575945879574,5.04528957252788,0.19703596178732,0.0250163648044045,1.87308456525245,0.125245370666044,-1.6243690197601,-2.59004899185535,0.627586572070316
"51","6",-0.080299308771668,4.67350159958809,0.215043946573863,0.0222140104043132,1.96799756388361,0.125320999327709,-1.53691286907272,-2.62812120198737,0.677016560765276
"51","7",-0.107294778384196,4.27200505572975,0.231146257417065,0.0244106914082778,2.02807279394536,0.128282293840019,-1.46470461982298,-2.59815564574303,0.707085979535122
"51","8",-0.0470835492434982,3.73553116380877,0.241749504309468,0.0231429163566097,1.98228211096285,0.121503257144919,-1.41985319507703,-2.61533999343525,0.68424876228893
"52","1",-0.234193894014721,8.97087614685382,0.225539936759682,0.0182661928346544,1.95578801637766,0.167747923403953,-1.48925803257317,-2.6843406154076,0.670793189654474
"52","2",-0.197384958007365,7.79990667678022,0.236402431196273,0.0178013903630773,2.06881263351061,0.170778605120439,-1.44221970925488,-2.691172577416,0.726974835702138
"52","3",-0.154859586892756,6.81298188674339,0.218999583685569,0.0166456577058258,2.06329910029934,0.182868417068544,-1.51868545014658,-2.70836538518011,0.724306206759583
"52","4",-0.150981860638562,6.03868395227961,0.219776619673541,0.01719811728498,2.09462435949005,0.181508190165792,-1.51514361358241,-2.70011004843807,0.739374233951295
"52","5",-0.143141273179797,5.2837746490868,0.241632928685997,0.0197480798822485,2.05602067945407,0.188557524464096,-1.42033552797857,-2.66286538722949,0.720772405642565
"52","6",-0.108713165740647,4.56806828318781,0.246467716646151,0.0209158733894509,2.10643747760723,0.181437299066892,-1.40052426102905,-2.64626098630702,0.744998121297296
"52","7",-0.0466942670257477,4.02450245448458,0.274439858608879,0.0226047077648406,2.12510498058637,0.172704971601047,-1.29302313635824,-2.62272551400801,0.753821203784989
"52","8",-0.104050222144699,3.79103111935584,0.26948959891343,0.021719208081134,2.20592165587459,0.163082794400468,-1.3112254833911,-2.63499667211969,0.791145406091235
"53","1",-0.178443498681312,7.87747822830857,0.108053258091292,0.019437567154152,2.06216706594388,0.151712104374093,-2.22513104293186,-2.66732724446626,0.723757403624011
"53","2",-0.147544371192534,6.98526073490201,0.11317649777425,0.0204978676171907,2.02990974011615,0.149149894034989,-2.17880675160366,-2.65217281618602,0.707991329068215
"53","3",-0.118702675416303,6.24753887893934,0.153438322258515,0.0203029728890484,1.97835494134816,0.144139399241874,-1.87445660209269,-2.65494119245299,0.682265661666557
"53","4",-0.139136162733562,5.65402550185783,0.164834634377137,0.019835445781257,1.96178560869086,0.159852345397691,-1.80281252353185,-2.66161357889464,0.673855083353439
"53","5",-0.0813811928894483,4.95834468819001,0.171075658452181,0.018231733411641,2.06226020638503,0.14892725959236,-1.76564937324155,-2.68484552305994,0.723802568896672
"53","6",-0.0610700328327441,4.55143872374277,0.179940686175558,0.0188700161232261,2.01764595037115,0.137312986704008,-1.71512800364288,-2.67553437531453,0.701931460736799
"53","7",-0.0604060945726473,4.24608855957905,0.1936456216415,0.0197298000033716,1.94305861654982,0.132989485400477,-1.64172548292583,-2.66312750591092,0.664263338005013
"53","8",-0.0972992486215119,3.94405808671582,0.184478995211303,0.019125646658449,1.97356370935368,0.140376400327778,-1.69021966907584,-2.67182946426912,0.679840898018588
"54","1",-0.179317125082037,8.35000078599043,0.342731702879866,0.0174604036055859,1.97139177393913,0.192657254876513,-1.07080734524732,-2.6962144664791,0.678739777540448
"54","2",-0.167145024162906,7.45341516058024,0.319074760512327,0.0162178118533292,1.96887479125527,0.17888496451147,-1.14232984468225,-2.71480579100112,0.677462207617418
"54","3",-0.119315229129013,6.61769003976572,0.31408647706357,0.0152220077228075,2.00918973654981,0.187260959504908,-1.15808692632973,-2.72995832524308,0.697731524653457
"54","4",-0.126579786070952,6.02111389412065,0.299880979016813,0.0147852809783543,2.05562514199248,0.185027576961477,-1.20436961965735,-2.7366768468211,0.720580007036272
"54","5",-0.118738244395143,5.38821496376589,0.295211198687587,0.0136570586011629,2.09808768374318,0.184843524721938,-1.22006425104181,-2.7542450630156,0.741026303067958
"54","6",-0.128374229655024,4.79452374179018,0.2864011666714,0.0143315274159922,2.17792861961496,0.186349001276438,-1.25036177033062,-2.74370545039337,0.778374250610514
"54","7",-0.0528797384350157,4.15265259351506,0.291156662595985,0.0149005634015035,2.21145057113383,0.192003576479458,-1.23389379723772,-2.73489897423884,0.793648667243918
"54","8",-0.0957036777931596,3.88825390133998,0.293827277706265,0.0159774689835583,2.3182293388085,0.209224837462137,-1.22476317507881,-2.7184419742758,0.840803678249771
"55","1",-0.183688579066542,7.66451522601482,0.247729682930541,0.0245399278622619,2.11709444631321,0.150885963838379,-1.39541711546959,-2.59642035270367,0.750044604437328
"55","2",-0.149625551041151,6.74607233068212,0.219245097997312,0.0202580478397635,2.18173878577459,0.148220703588776,-1.51756500603082,-2.65558041733314,0.780122167034135
"55","3",-0.11955713099556,5.99794457547636,0.223689402579323,0.0235626773789156,2.16779885191996,0.146623929468147,-1.49749678496841,-2.60961748269637,0.773712298793301
"55","4",-0.121920781491648,5.40015892049856,0.222856347494149,0.0217259657309268,2.17220106729049,0.147163039741905,-1.50122789673675,-2.63490245284945,0.775740970204481
"55","5",-0.108689741543679,4.79055501304032,0.207014989690248,0.0239936877284277,2.10852434853902,0.144375961572482,-1.57496407437598,-2.6037754903835,0.745988341939091
"55","6",-0.134930104251133,4.24710630532193,0.205499030503368,0.0243963008609008,2.11898933505142,0.150055643072024,-1.58231396280215,-2.5983490579907,0.750939246263313
"55","7",-0.120246855543474,3.57245578406626,0.176133614832432,0.022836777264576,2.07372495740558,0.145803187750964,-1.73651239678743,-2.61953426913535,0.729346486454704
"55","8",-0.0693388086515845,2.97122150634889,0.174869555045914,0.0188369095654797,2.17626277156243,0.151174523676771,-1.74371498274477,-2.67601520165233,0.777609080693005
"56","1",-0.196630760728501,6.94821691760478,0.177211661693561,0.0314515255716812,1.54648116552315,0.154498775834384,-1.73041043206486,-2.50774721394766,0.435982134292978
"56","2",-0.122396247647063,5.96506311396228,0.155777930698544,0.030245899518973,1.53691790062506,0.13541912383374,-1.85932380706461,-2.52265961461426,0.429779047791525
"56","3",-0.158177377209727,5.35308187572696,0.128420904118589,0.0274116752950845,1.60151985054684,0.139160750286353,-2.05244209631561,-2.55861766615647,0.470953084961745
"56","4",-0.0856539066728314,4.56219498967833,0.142296622724184,0.0281874645640061,1.50968951349569,0.135386602246909,-1.9498415076593,-2.54864594397326,0.411904009482573
"56","5",-0.124448279317282,4.13392545631417,0.130879884413763,0.0290387364014058,1.43639313800355,0.134786507257552,-2.03347528927476,-2.53781721249463,0.362135206140022
"56","6",-0.0712502119215021,3.51168405972776,0.129749572820689,0.0265118120734142,1.4707612591209,0.126276332632104,-2.04214904926766,-2.57031014388063,0.385780130093251
"56","7",-0.0573418283155249,3.15543300012025,0.140818825455455,0.0268173535298689,1.46052797619466,0.126852108533107,-1.96028114067686,-2.56632470693288,0.378797997879355
"56","8",-0.0311357691078397,2.86872385854262,0.141510187940367,0.0278777231965154,1.49642890193808,0.13061435641196,-1.95538356491213,-2.55261533367031,0.403081537618404
"57","1",-0.177857020209686,7.19235569443304,0.150541927111021,0.0237326492558485,1.24440689550877,0.127903830692249,-1.89351364813564,-2.60730957576868,0.218659027257726
"57","2",-0.138724358860904,6.30307059338461,0.145871102579122,0.0258967280738004,1.32980147016093,0.14798720483089,-1.92503190627049,-2.57838170389182,0.28502966053601
"57","3",-0.0871075618900417,5.60944879908009,0.169515157491732,0.0289404088437587,1.36190261038019,0.140292628621495,-1.7748129314298,-2.53906202958985,0.30888270031037
"57","4",-0.126076446211544,5.17391098962988,0.151069064921164,0.0286566324460604,1.38213126184195,0.103777259610575,-1.89001816315133,-2.54266332441207,0.323626700460343
"57","5",-0.0912919948487663,4.54352875857216,0.153548745166371,0.0226712179694723,1.40810055619577,0.102870986060767,-1.87373720427868,-2.62180987421508,0.342241672938405
"57","6",-0.11053497871999,4.08706878432833,0.159861467646638,0.0269871001259257,1.32751126341043,0.106163155164107,-1.8334476660017,-2.56411740199544,0.283305958776254
"57","7",-0.0195619257047366,3.53439389072838,0.15634514690347,0.0269021403106601,1.28448495806313,0.0862850891792727,-1.85568923551226,-2.56522157046955,0.25035782715523
"57","8",-0.133273020562761,3.4365842622047,0.137453847188577,0.0276509987786373,1.25126440364124,0.112145161611534,-1.98446707503121,-2.55553086689917,0.224154562982626
"58","1",-0.145938754127533,7.06808330842928,0.186467563697134,0.0211003043377114,2.32968730746198,0.132096510713904,-1.67949797621931,-2.64366366176422,0.84573405576559
"58","2",-0.162430812816043,6.33838953779162,0.195814454063884,0.0232078818260668,2.2660416064133,0.135421626022926,-1.63058773105934,-2.61445218859194,0.818034523608167
"58","3",-0.131969462535479,5.5262354737114,0.188858388068339,0.024249787072023,2.06235708732643,0.11219828911128,-1.66675781424485,-2.6003203690203,0.723849545832721
"58","4",-0.0856197823860094,4.86638816103401,0.165365417506198,0.0242681710805129,2.03651780576045,0.128822378656403,-1.79959760225488,-2.60007280288335,0.71124139138284
"58","5",-0.121166326240183,4.43828924910396,0.176940345543021,0.0251460761701999,2.00304561283465,0.130253735542267,-1.73194263404635,-2.58832137745038,0.694668828683336
"58","6",-0.0318492833807003,3.83245761790304,0.205550924297514,0.0230835157903314,2.04746614520386,0.142113158923981,-1.58206146894432,-2.61615243984009,0.716603001909419
"58","7",-0.0525498434103869,3.67321120099954,0.209056787122989,0.0223850771006596,1.98487239575754,0.122819539910099,-1.56514935520102,-2.62575511822978,0.685554627819704
"58","8",-0.0904772757657675,3.41046198394761,0.20346128153116,0.0226203179885266,1.9509918376057,0.118038430324702,-1.59227955494788,-2.62251053420456,0.66833787793448
"59","1",-0.238451051261063,8.912708398108,0.253399692532446,0.0181202277581231,2.29108848170733,0.171197097132634,-1.37278722446424,-2.68648107970934,0.82902702416046
"59","2",-0.213796688407109,7.72045314180269,0.259682315275263,0.0191637138176087,2.29262128496789,0.176123354596445,-1.34829625937736,-2.67127892068442,0.829695828860461
"59","3",-0.180926623663725,6.65146969976714,0.259841259594069,0.0197252649070958,2.27831840695804,0.171457583225076,-1.34768437444488,-2.66319254616285,0.823437630041444
"59","4",-0.149897744295653,5.74683658144852,0.26452874791583,0.0193855283899507,2.40512895129149,0.168066514087869,-1.32980534581736,-2.66807695785414,0.87760352012095
"59","5",-0.11365360650782,4.99734785997025,0.249043438759889,0.0204136002671454,2.36394982595777,0.168904685815406,-1.3901279448816,-2.65336884886322,0.860333875104476
"59","6",-0.0926682032630823,4.42907982743115,0.26785772989854,0.0188625898421612,2.32647826232585,0.170389047003884,-1.31729929801412,-2.67564221152398,0.844355648749717
"59","7",-0.0817857676372087,3.96573881111574,0.265058914139231,0.0186559160679425,2.35178842376855,0.177810567221511,-1.32780316019826,-2.67864797323514,0.855176070109391
"59","8",-0.143022290142437,3.5568099729297,0.23812740807852,0.0157622583860585,2.27493733162428,0.178651316319831,-1.4349494204866,-2.72170918597023,0.821952505484722
"60","1",-0.193664337135571,8.05499849012405,0.288491999519559,0.0197093363463659,1.92617487551468,0.152497246255397,-1.24308792471986,-2.66342101973621,0.655536106509918
