id,time,growth,ln_y_initial,log_s_k,log_n_gd,log_hcap,gov_cons,growth_dm,ln_y_initial_dm,log_s_k_dm,log_n_gd_dm,log_hcap_dm,gov_cons_dm
39,7,-0.0518175947090639,3.214819848545,-1.7693059583331,-2.60685005763478,0.606698517983415,0.133436235073874,0.03817156497333461,-0.1639623663799341,0.04499085282766768,0.0314956905539745,-0.04838706941514814,-3.834561672379222e-4
39,8,-0.0900443974694009,2.95573187499968,-1.7800479137636,-2.63634511137718,0.562762881836014,0.142313912801423,-0.010217779726328244,0.006552434089200254,0.03489455655484308,0.0030169303456792917,-0.08862052542631338,0.008740935092440255
40,1,-0.18394699767489,6.99807055342264,-1.93920009667743,-2.61182415970751,0.116190863900061,0.0983133251627695,-0.010045177747114956,-0.28901383290112204,-0.04417266471846948,-0.04376814643590654,-0.0890418528258915,-0.01201234294446199
40,2,-0.13009553968799,6.07833556504819,-1.99713852299092,-2.65840114277042,0.149749799957018,0.113774474184951,0.0199163146971945,-0.2612622594704792,-0.11542673104470635,-0.08752677003770959,-0.06011213032927332,0.003511259190952132
40,3,-0.104332424029114,5.42785786660824,-1.81624067470075,-2.6192359441697,0.138886250046351,0.119241110255459,0.019838088017144054,-0.08370322381828821,0.05693914014461199,-0.05240438537621772,-0.07139873689083764,0.00787883839742859
40,4,-0.145261189593033,4.90619574646267,-1.71165607022967,-2.5782162123766,0.232569477012453,0.122309687490627,-0.03414651922364108,0.0934646784336497,0.15809357812373892,-0.011571608643873521,0.01683953837931662,0.011324161961099088
40,5,-0.117592396310584,4.1798897984975,-1.82610336975693,-2.52327789963705,0.279182274114553,0.111175006430825,-0.022749572244991065,7.095444816584973e-4,0.052671569104535854,0.046328001954230036,0.0631173063628071,1.8308475672318414e-4
40,6,-0.0541844018194969,3.59192781694458,-1.92632414389078,-2.5292324969247,0.281806133377461,0.100092148543612,0.031431827895684564,-0.03506085457707897,-0.04873619063648604,0.03655148162197941,0.06506557491147713,-0.00980325934663645
40,7,-0.0509776640595712,3.3210058078471,-1.92801713824192,-2.51818694568772,0.279124458104432,0.105734760032066,0.019347398310075967,0.20007574706756603,-0.05580575806616617,0.04960416410594304,0.06525589140452104,-0.0026526758022706043
40,8,-0.083754880134674,3.06611748754924,-1.8764199822405,-2.5060201405162,0.220440795551556,0.109711656089375,-0.02359235970435268,0.3747902007841599,-0.0035629429070707097,0.06278726281156777,0.0102744089878809,0.0015709337871675777
41,1,-0.182636857455074,7.45062210849109,-1.34314796611935,-2.59355967524917,0.570294980068024,0.165166797164126,-0.003943043913758229,-0.1871060560256872,0.14797915082326063,-0.005472181581326563,-0.03288130899234065,0.013425686682403931
41,2,-0.163388555867281,6.53743782121572,-1.40270333596478,-2.56393179796319,0.563937906033802,0.147125690487671,-0.008584707868555766,-0.15280378149596352,0.07510814096508356,0.026974055165760458,-0.043867596586901425,-0.004552966880818438
41,3,-0.0919657634326753,5.72049504187931,-1.51259762763968,-2.57457051389602,0.577218358355591,0.154354859887197,0.036996742227123444,-0.14170982674023236,-0.04331812781066802,0.012292525293702283,-0.03101020091600981,0.0015771456546760099
41,4,-0.126209639941839,5.26066622471593,-1.4670118558189,-2.62266322134845,0.633722035123596,0.150818551512084,-0.010302975958906377,0.09729137849389513,-0.0011625224818412327,-0.03598713721948332,0.02004852415604752,-0.001582416391934488
41,5,-0.119349004660909,4.62961802500674,-1.41171140030275,-2.61095419855802,0.672536675151222,0.146149509708728,-0.01971418698177535,0.09979399279788304,0.06316322354236581,-0.021316816570499775,0.058528135065063935,-0.006257854339864366
41,6,-0.0890367980511334,4.0328730017022,-1.57165667626453,-2.58416506712644,0.637453474079753,0.153859775660755,0.0013714252775887809,0.05524055198752631,-0.09796903802658607,0.001650391816479413,0.02276934327935687,0.0025489253960159775
41,7,-0.0865078755959545,3.58768901144653,-1.5609199978265,-2.56219998827364,0.617552666167906,0.143262247668257,-0.011390819612766612,0.11611517247398151,-0.09260893266709624,0.02562260191626331,0.005740527133582973,-0.0065406305405701914
41,8,-0.0493869472128126,3.15514963346676,-1.52014861866161,-2.59260232254489,0.608782535759288,0.150938275096791,0.015567566831049415,0.11317856850866548,-0.05119189434453064,-0.003763438820882481,6.725768612007021e-4,0.0013821104200930079
42,1,-0.22793458796323,8.41802191225758,-1.26451356700552,-2.6846840031788,0.732770221583717,0.220067585748955,-0.025522208866568766,0.28919076483893136,0.01858091923382177,0.014204342731349406,-0.01863698716474882,0.038878367339500175
42,2,-0.178378237804769,7.27834897244143,-1.2556281597955,-2.6809638580471,0.744651018704028,0.196491325560385,1.4417574930168653e-4,0.0970043868278756,0.014150686431094961,0.020742847324156877,-0.011385403604776578,0.01536456026416283
42,3,-0.153136285378898,6.38645778341759,-1.20962644645036,-2.69122540052153,0.74501938411492,0.176784397579686,-4.5521416375378376e-4,0.03314993189617699,0.05162042267538314,0.00643849091049864,-0.011440094844781923,-0.005441424580567733
42,4,-0.0972351505889529,5.6207763565231,-1.25285484711066,-2.73665248830685,0.780929521315427,0.174703818152623,0.042390078949325186,-0.03370147260080536,0.00496185552313011,-0.03917555193557698,0.01902509065977742,-0.007145257679128242
42,5,-0.124816107432954,5.13460060357833,-1.24091593273551,-2.6849674919334,0.753789223498622,0.179028491765032,-0.0014627241984748879,0.113673588467603,0.02592606040633716,0.015470742296426199,-0.008450236275637124,-0.0028269802112931286
42,6,-0.155792210156757,4.51052006641356,-1.27566482103522,-2.70903162927953,0.766812429552611,0.176224337458747,-0.041665421272689365,0.04178463379701558,-0.01000981350054464,-0.012415318094304073,0.003897379064113804,-0.004534620733724792
42,7,-0.101693798950381,3.73155901562978,-1.26361210534328,-2.7034586302528,0.750104814099155,0.159920717587522,-0.0028581774118476427,-0.2311178062446393,-0.0033336708871449794,-0.0048351878205905585,-0.009938244623269199,-0.019330268549037938
42,8,-0.0592435883845005,3.22309002087787,-1.3628205534959,-2.70007010137826,0.793269375375511,0.164039896754521,0.02942949121470699,-0.3099840269820948,-0.10189645988208929,-4.303654119461875e-4,0.03692849678932264,-0.014964375849909756
43,1,-0.164699003702502,6.64271656507505,-2.08092718169401,-2.5315181830973,0.288116447947821,0.137093829947209,0.002491233207173052,-0.3989787634323241,0.008604180868087896,0.06163254684031827,0.017044655627339367,0.014984078982009819
43,2,-0.144151973435101,5.81922154656254,-1.97773554220062,-2.57205626344328,0.277352786305002,0.130816511768031,-8.517020680164772e-4,-0.27498722013974053,0.09848018034873096,0.023912825955445527,0.0016517804241815703,0.008769213916064444
43,3,-0.115878476141573,5.09846167938703,-2.09972704920246,-2.5598175328879,0.229092202800209,0.122689506951769,0.0015804528865850792,-0.1677103532231099,-0.032043303753960695,0.03210874257159757,-0.047031859731508696,-4.568477642291069e-4
43,4,-0.127028947252284,4.51906929867917,-2.090613043138,-2.60240233168291,0.248541319275546,0.120658355524246,-0.02262585990099207,-0.048272711533461354,-0.026359464181453962,-0.010663011284168356,-0.033027694952119435,-0.0021112528632496186
43,5,-0.051322330717059,3.88392456241775,-2.14909587864338,-2.62752064024886,0.259793313967212,0.115130088479107,0.036808910330433944,-0.04986663378170331,-0.07581700917877665,-0.03282002199156464,-0.022110729379063,-0.007645916052962498
43,6,-0.104722971784397,3.62731290883245,-2.18763357998281,-2.60203857598843,0.273490625017515,0.117806161237613,-0.02581832508731552,0.24571329512717988,-0.11554169612537879,-0.011159880775735598,-0.00908900904299803,-0.0038733295106031518
43,7,-0.0383628961851754,3.10369804991047,-2.01037607793383,-2.64142985313376,0.306244482867508,0.118877981118171,0.025250583166371784,0.22815704694732464,0.05633923284506115,-0.04854402667408175,0.026536840573067932,-0.0012935375741333077
43,8,-0.0702862299464617,2.91188356898459,-1.98102309075889,-2.60836929463558,0.342031478639305,0.11155239602728,-0.016835292534240376,0.4659453400358995,0.08633787917767677,-0.014467174641797254,0.06602601648110085,-0.008372409132895109
44,1,-0.199206145634186,8.38103094218492,-1.49510976736539,-2.63126284339085,0.934450439572328,0.159816519371402,0.0026564402710672202,0.31899035741309056,-0.002075610692649388,0.004110416680844331,0.15063186618226565,0.010116827210188056
44,2,-0.189526020281353,7.38500021401399,-1.47748037718631,-2.59497587360275,0.918689195835068,0.160131070503202,-0.011553399918690324,0.2704461910472551,0.0022381394736834537,0.04321574593005151,0.13024140888466695,0.010493831455220676
44,3,-0.1817629485607,6.43737011260722,-1.47356442414651,-2.60779675861897,0.846844328322436,0.137797649595458,-0.029631670536963764,0.15085282373262565,-0.0023778845873680954,0.02635204697460347,0.0579734847211375,-0.012938646316554864
44,4,-0.128898197807522,5.52855536980372,-1.41688342862734,-2.6038964647661,0.769598049292093,0.146261006549893,0.010177238539348085,-0.05913189667336649,0.0508729444398488,0.03006538576671769,-0.024717746005153196,-0.004098543033617397
44,5,-0.129223770550434,4.88406438076611,-1.4591229541333,-2.63860878922973,0.725420423784128,0.156932513480037,-0.0064201805073628715,-0.0700720716977985,0.017658709441945808,-0.0016856408383589816,-0.0692304006317277,0.0065665677519527454
44,6,-0.116203559330403,4.23794552801394,-1.48542271808275,-2.62615090531186,0.730682099859487,0.149330112992362,-0.0026265636377433427,-0.16399934195578503,-0.009828040114675973,0.006950320034910362,-0.06464431527060677,6.068104813108932e-5
44,7,-0.0797543560298102,3.65692773136192,-1.48464766389704,-2.66710081707268,0.729631459446907,0.15081112664404,0.018531472317315154,-0.23895852786568028,-0.01442955900750631,-0.0319924604789259,-0.06282296391711373,0.0030496667557209367
44,8,-0.0692566229347703,3.25815595121287,-1.5129224630005,-2.71314046419769,0.671320909264317,0.13426436148515,0.01886666347302919,-0.20812753400027617,-0.04205869895329073,-0.07701581406983138,-0.11743133396346794,-0.013250384871039883
45,1,-0.191423223127407,7.6302607370153,-1.70027667234878,-2.61228583096206,0.439305203537197,0.169401227914545,-4.756450573491222e-5,-0.025682496400377453,-0.09755754591196575,0.008644161136185602,-0.11905140428724703,0.00939737626859996
45,2,-0.149792539906007,6.67314462137827,-1.71473199758242,-2.62632549958473,0.504821832216864,0.178878621159926,0.017693153173074558,-0.03531205023231365,-0.12532851115835264,-0.0025771480253773404,-0.05816398916791876,0.01893722262721359
45,3,-0.167266583332729,5.92418192184823,-1.64537735420615,-2.63953642312225,0.544712343896604,0.166204481965425,-0.025622232592573915,0.04376198432978651,-0.06450584488293432,-0.019830885502125195,-0.018696534139076237,0.005164026568681035
45,4,-0.0956054120638358,5.08784900518459,-1.5687159417402,-2.6235066946725,0.599768235357603,0.180428629324399,0.03298309699945316,-0.09374090993634532,0.008725401091062679,-0.003988112113130882,0.03091440562597514,0.019764920256157503
45,5,-0.135053900550715,4.60982194486541,-1.51784313537729,-2.63257158981604,0.608149459002247,0.165432465735126,-0.022737237791225023,0.06178284375765308,0.06862349796202949,-0.010091709398117654,0.03896060015200964,0.0047623605223106324
45,6,-0.069476302803104,3.93455244211183,-1.54559518007579,-2.62092350526167,0.628000018664094,0.145421626693317,0.0336137656059745,-0.06129507650174393,0.03968446765635769,-0.0022655478883484292,0.05813556909961859,-0.014151964735645006
45,7,-0.102776221896153,3.58717092809631,-1.47464317676464,-2.58941753801205,0.601443739787398,0.140923823549419,-0.014977320832608776,0.09738202022486142,0.10525989788896761,0.03124755060825546,0.0344512819889955,-0.01714179582363118
45,8,-0.0985420191805785,3.07328981861554,-1.51545009645646,-2.62281969097174,0.59674034838981,0.131086760157236,-0.020905660056360145,0.013103684758545953,0.06509863735482324,-0.0011383088173300138,0.03345007072764339,-0.026732145683684982
46,1,-0.157090140491956,7.91144182225061,-1.46557891135193,-2.57547689906451,0.530736749449205,0.144635730802193,0.0340449801295447,-0.005776808517767407,0.14600591080689185,0.028047816674533266,-0.04891509329925514,-0.01105869312737931
46,2,-0.160507083821243,7.12599111979083,-1.5171075383609,-2.57489836371936,0.527858486858522,0.157037219719213,0.006738071257667136,0.1562590508275461,0.08116164378517476,0.03144471148079031,-0.056422569450276905,0.0014052489028733295
46,3,-0.192848120175874,6.32345570068461,-1.58391546089494,-2.56704658669145,0.577931881495615,0.163527439763641,-0.051444307435890305,0.18176036581346722,0.005821744150283248,0.03525367456947226,-0.006772231464081235,0.006796412083269782
46,4,-0.124097843185088,5.35921509980524,-1.57366932792547,-2.54884945162617,0.583046999527001,0.149579249182944,0.004250127878029572,-0.08365021266839445,0.012637710627799947,0.05326385457399674,-0.007102065128642976,-0.0067750321689247495
46,5,-0.102494738618639,4.7387258838798,-1.72291147125649,-2.60582844787644,0.589707626204882,0.157737176416002,0.00958138614067959,-0.07058861458065646,-0.12757914219516286,-7.538438177201456e-4,-7.764675693714418e-4,0.0013764989195593769
46,6,-0.080224411128661,4.2262521907866,-1.64358969551044,-2.64474308879119,0.637787095483789,0.167709519798747,0.022625119280246117,-0.03087072517967293,-0.049444352056284835,-0.04349040777707058,0.046627410995297436,0.01244535608615771
46,7,-0.144973497909441,3.8251301351433,-1.63697306583793,-2.61951578884854,0.621919420987875,0.149865888632113,-0.05741513484606818,0.07406582991915123,-0.04820429546231497,-0.016255976587436827,0.03363172826545646,-0.0038903030245644177
46,8,-0.0457760635282562,3.10026264559609,-1.60981364918969,-2.69178593491176,0.624314800237057,0.153209990453558,0.03161975759579076,-0.221198885613604,-0.020399219656399348,-0.08750982911655214,0.039729287650874245,-2.9948767099025053e-4
47,1,-0.214369912764709,8.7570142771562,-1.48505593854013,-2.65403845919821,0.842585879941891,0.114496560866855,-0.0097606856125617009,0.3327152967809788,-0.02917390875848458,0.06398185755612218,0.04578313590714034,-0.026349985277948795
47,2,-0.175834841538024,7.68516471333265,-1.54325318669883,-2.70420716459898,0.828125542435891,0.124235247448665,0.0048844200715327385,0.20835229476252248,-0.10068679692993143,0.01663151161645926,0.026693584840801532,-0.016548845582906146
47,3,-0.155887595413865,6.80599050564253,-1.49300273683716,-2.73728418498294,0.815346823651679,0.131192899541981,-0.001009676143234703,0.15721482116454322,-0.05896832416911302,-0.020488322706728734,0.013491809405692168,-0.010690250353621727
47,4,-0.15845683804224,6.02655252857321,-1.42621355581647,-2.74490802032339,0.81091865945117,0.149182912099842,-0.016634760448475852,0.07660686649273085,0.004390690359623806,-0.028299113107934648,0.0036186935092354933,0.007676508532741766
47,5,-0.129476513249875,5.23426833836201,-1.41283251283992,-2.74160909834475,0.797596936282111,0.147641349374182,-0.003926281959909822,-0.082126509705291,0.026797023844230772,-0.022038893270741156,-0.010038058778433001,0.006128549662507893
47,6,-0.121551134443351,4.58688577211263,-1.43874786999902,-2.73784420598018,0.774428856830098,0.158986882129601,-0.005227497503797293,-0.17731749346048709,-3.05318922040998e-4,-0.022095923950771645,-0.03388172894468411,0.018570596201780226
47,7,-0.0774037880358317,3.97913009989588,-1.37545788303329,-2.71926513855041,0.772108594835362,0.158251548807108,0.023628681558187717,-0.27901455493511307,0.05760809496514874,-0.0015097252740177147,-0.033329999173347113,0.0193432349351991
47,8,-0.0828241276164352,3.59211115971672,-1.33337309754556,-2.70495309767287,0.789398977106068,0.140531792222029,0.008045800038258347,-0.23643072109981844,0.10033853961055428,0.01381860913762667,-0.012337436766405308,0.001870191882249267
48,1,-0.148381802946772,7.32126606505329,-1.98898051508585,-2.58832703195224,0.246461495772517,0.116703316965788,0.017721365154385285,-0.532851555715701,-0.2853722943670407,-0.021065184642097723,8.983893785640129e-4,0.003662579890761075
48,2,-0.171709983392819,6.57935705031943,-1.79972005805741,-2.65460473786395,0.215939282587568,0.101132286267489,-0.029496780834252265,-0.32727400864446743,-0.10942747735134772,-0.08452453109270053,-0.034253037366723804,-0.011845997694305277
48,3,-0.0754766302927088,5.72080713335534,-1.66191542106543,-2.6042083209818,0.25120145184324,0.119061054727495,0.040895229926931495,-0.357787191516417,0.019845182539780515,-0.03817092814977885,5.86075238050876e-4,0.004983713901669129
48,4,-0.091276259677978,5.3434239818918,-1.65656372016127,-2.55071067430594,0.240225078683678,0.106881094952093,0.012039758864796149,-0.036340320582448626,0.021766716951987508,0.01513976346532564,-0.015835249617458858,-0.0068194995452303675
48,5,-0.0810445178038713,4.88704268350191,-1.63674132831965,-2.53754209891249,0.29361681304255,0.105653869920213,0.005999654435103877,0.14082919504083957,0.05061439930166456,0.031269636717329075,0.037221455622803656,-0.008053120721684237
48,6,-0.0952277833310977,4.48182009448255,-1.56566186781373,-2.51918624107652,0.267899201635238,0.116144059239548,-0.017410205442533994,0.2877981885156622,0.12050687420041273,0.045803571508698404,0.010828253501253604,0.0035335823815040857
48,7,-0.0478825692632904,4.00568117782706,-1.6165909430775,-2.54205121381369,0.250000655167694,0.121766476190873,0.014643841279739014,0.31771788260229705,0.0642012258581024,0.02494573001851208,-0.004198301200217358,0.01066397138874095
48,8,-0.0967567319878737,3.76626833151061,-1.56357245522685,-2.54141129519158,0.255249190675404,0.114730561668549,-0.044392863384170145,0.507907810300301,0.11786537286642806,0.026601942174726556,0.0047524144437284255,0.00387477039854614
49,1,-0.199961581134875,8.20736968606252,-1.02081091901421,-2.71439312353526,0.796618614358491,0.155863151387159,-5.39166525028209e-4,0.284744858715654,0.21650803149545816,-0.009917220300863061,0.04883030757355811,-0.013630470995074917
49,2,-0.210691577412007,7.20756178038815,-1.07460865567284,-2.72429489310762,0.79416525801654,0.154341743430061,-0.035159128344750754,0.2324235148463769,0.1493946548240812,-0.017000630412115747,0.04174773767126838,-0.015089425838940296
49,3,-0.161023618105853,6.15410389332811,-1.12418190060818,-2.71046004910735,0.772504972133481,0.173016521694397,-0.01133251137752321,0.007002361878478247,0.0912894327878897,-0.007208600351074068,0.019664395137311996,0.002486295561364149
49,4,-0.11994025241374,5.34898580279885,-1.26094262747928,-2.72636973657286,0.745900759650295,0.179207793068475,0.016695012637723647,-0.09928570625327371,-0.04890146057516365,-0.023305242877339705,-0.01238476904182173,0.009054313263944652
49,5,-0.10379825771538,4.74928454073015,-1.31255018326614,-2.71637186704719,0.72836301301323,0.176246167946372,0.016565161032284684,-0.06543615430879601,-0.09148372585396647,-0.010346075493116391,-0.030257544797496205,0.006086291997267762
49,6,-0.136771887280365,4.23029325215325,-1.33932579019781,-2.70979857641715,0.709351840189945,0.183214719032609,-0.02563506288311178,-0.032235860391512716,-0.11944631839280828,-0.007594707907677023,-0.04994430833501928,0.014151356867358106
49,7,-0.06734848327978,3.54643381575143,-1.25775092550181,-2.65769843550235,0.732805931164793,0.160646059943347,0.02849717377193893,-0.2100366860512075,-0.04324802677534856,0.04651256425410688,-0.02361822559409832,-0.006909330165992045
49,8,-0.0747745934239271,3.20969139935253,-1.36926114539429,-2.67636738020247,0.758684384008953,0.171159645887284,0.010908521688465941,-0.11717632843565351,-0.154112587510153,0.02885991308809155,0.005962407386297497,0.0038509693100741427
50,1,-0.166031020734673,7.98633903753605,-1.91867024679876,-2.67261337333441,0.867807238432121,0.0930937344444923,0.017636561205857534,-0.13794705404809804,-0.14333567210852194,-0.010878505185714538,0.06359069885640078,-0.026138973855557412
50,2,-0.136566568062511,7.15618393386269,-1.77751839685372,-2.67488223186444,0.8860763347228,0.108254236178354,0.023211048335429016,-0.020615595916364526,-0.015499462176228995,-0.01032900425463712,0.07723058158674101,-0.01091601900846309
50,3,-0.176316439396464,6.47335109355013,-1.7164170250789,-2.65025629197499,0.842566583043958,0.108208938724482,-0.042380165337450454,0.1245882978632169,0.03706993249773949,0.010254121695584484,0.03329777325700167,-0.012060373326366641
50,4,-0.131343705247662,5.59176889656781,-1.71515846924561,-2.62854707066521,0.792152915498976,0.105403721333806,-0.0104632728655146,-0.05816387672159529,0.03489832183907615,0.03177638794460913,-0.022560845983928046,-0.014488844388540145
50,5,-0.107193812289304,4.9350503703295,-1.66347509343844,-2.6475449357691,0.80057657808258,0.120865211521515,-0.0025852262109555685,-0.08133158894672743,0.09560698815430335,0.01573982069927249,-0.014472212518933603,9.662496545949639e-4
50,6,-0.0684411539078103,4.39908130888299,-1.70651890186726,-2.67376571564365,0.790784341543259,0.124188303990642,0.02694083782012667,-0.06510906789905402,0.05137619411831151,-0.014302882219878299,-0.024940039772492595,0.005385855907575288
50,7,-0.0777022869907617,4.05687553934394,-1.77704969911319,-2.65568736690744,0.75959307545846,0.148063283173984,0.002388537391640952,0.09874377330402062,-0.024531176206158856,0.005782597763315689,-0.053259314091218646,0.03076880714682917
50,8,-0.084676602782211,3.66836410439013,-1.78874930818324,-2.6905287946474,0.750263568079873,0.143531060364955,-0.014748320339134188,0.13983511236466484,-0.03558512611853315,-0.028042536442539845,-0.0588866413335698,0.02648329786992934
51,1,-0.198420326577396,8.17913910315987,-1.76973967080007,-2.43021990035803,0.704977263824825,0.130594147797387,-0.016311051174075386,-0.04531231772389166,-0.18202533859684333,0.1253432592743633,0.03719661649218442,0.004697067472337946
51,2,-0.172519231606541,7.18703747027289,-1.67327667385093,-2.47599295870228,0.654421858361879,0.110627881798266,-0.014299921745810934,-0.08992738880577722,-0.09887798166045014,0.08238856039122044,-0.017988002531100222,-0.015206745413550438
51,3,-0.134609934141492,6.32444131224018,-1.58910725849582,-2.52090302103472,0.682714804439056,0.126283387712715,-0.002231966619688386,-0.12448681274634676,-0.02324054340619175,0.033435684119552445,0.009881886895179326,-6.502963631329906e-4
51,4,-0.121220413800969,5.65139164153272,-1.48463189380338,-2.58567039956019,0.660281695631985,0.137066127645166,-0.0018982879560315163,-0.09870646105629888,0.07780465479429499,-0.03151864946667349,-0.01799617360783934,0.010509189897820514
51,5,-0.0743575945879574,5.04528957252788,-1.6243690197601,-2.59004899185535,0.627586572070316,0.125245370666044,0.0286926849531811,-0.0712577160479606,-0.05290718065436795,-0.03293594390328014,-0.051026326288117874,-0.0013179632258753793
51,6,-0.080299308771668,4.67350159958809,-1.53691286907272,-2.62812120198737,0.677016560765276,0.125320999327709,0.013524376419059056,0.10914589350643311,0.03336198442584015,-0.07483007707990064,-0.002271928307395865,-1.458207803570477e-4
51,7,-0.107294778384196,4.27200505572975,-1.46470461982298,-2.59815564574303,0.707085979535122,0.128282293840019,-0.028762260539003257,0.21370796039021744,0.10019366059703994,-0.042857389588576655,0.03066948222852306,0.00432344578786481
51,8,-0.0470835492434982,3.73553116380877,-1.41985319507703,-2.61533999343525,0.68424876228893,0.121503257144919,0.02128642666236867,0.10683684248369207,0.14569074450066566,-0.059025443746692385,0.011534445118566827,-0.002208877375106
52,1,-0.234193894014721,8.97087614685382,-1.48925803257317,-2.6843406154076,0.670793189654474,0.167747923403953,-0.026557857295078244,0.4687386947310692,-0.04806619866607176,-0.015479321596485462,-0.05621897092393979,-0.008619439340971813
52,2,-0.197384958007365,7.79990667678022,-1.44221970925488,-2.691172577416,0.726974835702138,0.170778605120439,-0.013638886830312794,0.24525578646256285,-0.014343515360528913,-0.019492924143778012,-0.004666538436614576,-0.005526304511253188
52,3,-0.154859586892756,6.81298188674339,-1.51868545014658,-2.70836538518011,0.724306206759583,0.182868417068544,0.003045141945369742,0.08636773051787294,-0.09934123335308054,-0.04072854584711649,-0.007758224030066874,0.005464450572820273
52,4,-0.150981860638562,6.03868395227961,-1.51514361358241,-2.70011004843807,0.739374233951295,0.181508190165792,-0.006132973477302392,0.010899818451600929,-0.09922956328086352,-0.03266016416583195,0.0018648514656973703,0.004480969998570755
52,5,-0.143141273179797,5.2837746490868,-1.42033552797857,-2.66286538722949,0.720772405642565,0.188557524464096,-0.014564232322336362,-0.11045867072803084,0.004603812831033283,0.0075457949013015835,-0.017072005961642156,0.011523908152300866
52,6,-0.108713165740647,4.56806828318781,-1.40052426102905,-2.64626098630702,0.744998121297296,0.181437299066892,0.010637280766402177,-0.2739734541328369,0.023228094173381564,0.02032827277917093,0.006478118978850866,0.005500196538950203
52,7,-0.0466942670257477,4.02450245448458,-1.29302313635824,-2.62272551400801,0.753821203784989,0.172704971601047,0.05736501213576718,-0.3114806720939427,0.1253526457656513,0.04587087632516473,0.01817319323261679,-0.001724158870982928
52,8,-0.104050222144699,3.79103111935584,-1.3112254833911,-2.63499667211969,0.791145406091235,0.163082794400468,-0.01015348492250999,-0.11534923320822799,0.10779595789046703,0.034616011747589326,0.05919957567509859,-0.011099622539432752
53,1,-0.178443498681312,7.87747822830857,-2.22513104293186,-2.66732724446626,0.723757403624011,0.151712104374093,-0.002811955799698271,-0.2714602529970973,-0.3459999296832419,-8.966363490916507e-4,0.036054975484882346,0.00587297290641331
53,2,-0.147544371192534,6.98526073490201,-2.17880675160366,-2.65217281618602,0.707991329068215,0.149149894034989,0.004197206146489205,-0.21619118459856423,-0.31299127836778884,0.01707615139225549,0.015659687368747677,0.003373215680541941
53,3,-0.118702675416303,6.24753887893934,-1.87445660209269,-2.65494119245299,0.682265661666557,0.144139399241874,0.007197559583793742,-0.12587630646909354,-0.01717310595767052,0.010264961186057242,-0.01048903668380774,-0.002736335976604609
53,4,-0.139136162733562,5.65402550185783,-1.80281252353185,-2.66161357889464,0.673855083353439,0.159852345397691,-0.026291769410331386,-0.020559661153095377,0.05104080611121642,0.003405619683651828,-0.024344566692873437,0.01335335650771488
53,5,-0.0813811928894483,4.95834468819001,-1.76564937324155,-2.68484552305994,0.723802568896672,0.14892725959236,0.015191354129983334,-0.08268966080773676,0.09722924690957346,-0.01686502662309497,0.025267889731750093,0.002421874557810011
53,6,-0.0610700328327441,4.55143872374277,-1.71512800364288,-2.67553437531453,0.701931460736799,0.137312986704008,0.02627591983627607,0.06259595723920608,0.1465636309010716,-0.0113758019222856,0.002721190857639,-0.008095884546688664
53,7,-0.0604060945726473,4.24608855957905,-1.64172548292583,-2.66312750591092,0.664263338005013,0.132989485400477,0.011648690750838561,0.2633044038176111,0.21458957853958127,0.003038198728308128,-0.03207494010807399,-0.010911413794307795
53,8,-0.0972992486215119,3.94405808671582,-1.69021966907584,-2.67182946426912,0.679840898018588,0.140376400327778,-0.03540700523735189,0.39087670496883575,0.16674105154724694,-0.004647466095787145,-0.01279519995826317,-0.003277785334877603
54,1,-0.179317125082037,8.35000078599043,-1.07080734524732,-2.6962144664791,0.678739777540448,0.192657254876513,0.009323140022475182,-0.07414165514433169,0.1346671780712294,0.032410540502266993,-0.05529498467998839,0.0028441458186996837
54,2,-0.167145024162906,7.45341516058024,-1.14232984468225,-2.71480579100112,0.677462207617418,0.17888496451147,-0.0023947246009843326,-0.023240718749427458,0.04982903862355226,0.016637575441354358,-0.061201768163357095,-0.010865691433110669
54,3,-0.119315229129013,6.61769003976572,-1.15808692632973,-2.72995832524308,0.697731524653457,0.187260959504908,0.0195937280939822,-0.030929105471806828,0.02553997987522072,-0.002557772739833819,-0.041355507778215506,-0.0035887533037042285
54,4,-0.126579786070952,6.02111389412065,-1.20436961965735,-2.7366768468211,0.720580007036272,0.185027576961477,-7.266705248229199e-4,0.07132477128063108,-0.024172879944352355,-0.00946324937860954,-0.02395197709134822,-0.005445389518632743
54,5,-0.118738244395143,5.38821496376589,-1.22006425104181,-2.7542450630156,0.741026303067958,0.184843524721938,-0.009156975152812899,0.07197665493904903,-0.030842220820755495,-0.024070167714556057,-0.0038407101782717,-0.005635837902745633
54,6,-0.128374229655024,4.79452374179018,-1.25036177033062,-2.74370545039337,0.778374250610514,0.186349001276438,-0.028019554763105387,0.030477015457522683,-0.06232672571673725,-0.017352478136926752,0.03283164665004623,-0.003033847564392289
54,7,-0.0528797384350157,4.15265259351506,-1.23389379723772,-2.73489897423884,0.793648667243918,0.192003576479458,0.03218376911136865,-0.10533552207547281,-0.05123532570237743,-0.006538870735413038,0.05097805504952324,0.004128699694539578
54,8,-0.0957036777931596,3.88825390133998,-1.22476317507881,-2.7184419742758,0.840803678249771,0.209224837462137,-0.02080271218610112,0.05986855976390171,-0.04145904438579184,0.010934422761731621,0.101835246191612,0.021596674209347744
