year,country,gdp,ish,sed,pgrw,pop,ipr,opem,gsh,lnlex,polity
1990,32,0.3326174008657534,0.05515637665917983,0.077598413156029,-0.1112471079863524,0.026951304503177176,-0.021725385067619785,0.09134542904349974,-0.23766942169258543,-0.03021907513707256,0.02388730268232786
2000,32,0.2463682155232898,0.1670194206985014,0.30475880022348223,-0.19051119307775943,0.013967422777110383,0.8413668892520723,-0.14078469762262336,-0.07254900533482367,-0.03521656295991393,-0.39331846157500605
1960,33,0.4628277753315057,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,33,0.1858243277698623,-0.8318570198459975,-0.1909578203094921,1.0665144519786618,0.07748613099280988,0.36202883212286197,-1.0256228289890066,0.1071981560248112,0.005295756101530935,-0.11426254299259142
1980,33,0.01778582650958889,-0.18436056804292622,-0.14982115792303768,-0.9333626627959903,0.02897712861874019,-0.09090885219714606,-0.16932908340527708,0.9687191713748389,-0.04572301453575468,-0.03167243574276224
1990,33,-0.28986428113424695,0.565354611040428,-0.12258443808533548,-0.6481141310402274,-0.02537526674184276,0.02244181209724823,0.6093421089235453,-0.3777335024864823,-0.042472385305369925,-0.17731728529573965
2000,33,-0.37657364847671,0.45086297684849586,0.4633634163178653,0.5149623418575557,-0.08108799286970725,-0.2935617920229642,0.5856098034707384,-0.6981838249131709,0.08289964373959363,0.32325226403109353
1960,34,0.3814887437315062,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,34,0.07287324616986224,-0.18897431241102158,0.23463512597028113,-0.34956725657753474,0.03375480007203069,0.08213763780410915,0.18729605083683565,-0.41580525144816305,-0.1683923276712166,0.7893931503825884
1980,34,-0.0578478690904114,0.29220446688529966,0.12067095612305312,0.459356153352797,0.003921203262217565,0.007907991805562398,0.360015249442285,0.08073861828848494,-0.015943516970264415,-0.0881509165787111
1990,34,-0.07282523573424671,0.1037157311005441,-0.02214263407858319,0.41467507338206744,-0.014266856352257745,0.11848891819631946,-0.229990941832177,-0.10376482743654714,0.123388032450782,-0.3185134873856117
2000,34,-0.3236888850767099,-0.20694588557482207,-0.3331634480147513,-0.5244639701573304,-0.02340914698199048,-0.20853454780599107,-0.3173203584469437,0.43883146059622546,0.06094781219069889,-0.38272874641826604
1960,35,-0.15350451626849382,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,35,-0.2357949508301378,-1.2343371681738944,0.2967688931000396,-0.057143890422927,0.08290033789756096,-0.07546571973720284,-1.1310524070224799,-1.4062642952066946,-0.23136826562119583,1.4953741608319477
1980,35,0.07950266790958849,-0.2777677430747464,0.1407593169244037,0.2512563659080235,0.031008004465809424,-0.24340404206718613,0.26359725756147623,-0.5629199594083725,-0.06078075735416899,-0.681174965356173
1990,35,0.08253226326575347,0.02531429185043195,-0.11884706863392136,0.4506106181429787,-0.026248578793644728,0.047250026444472515,0.46924699603310627,0.9101693372408519,0.08332331388871284,-0.8409394351181374
2000,35,0.22726453592328943,1.4867906193982088,-0.3186811413905217,-0.6447230936280752,-0.08765976356972571,0.2716197353599162,0.3982081534278976,1.0590149173742143,0.20882570908665188,0.026740239642362607
1960,36,0.13693801493150604,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,36,-0.10289807763013803,-0.30413425707298813,0.30868175822642185,-0.4688227995301173,0.06781216596374018,0.4947498032351822,-0.07281188787552226,0.09497124203122032,0.011923674059305167,-0.2201596945599955
1980,36,0.06715724410958801,0.6799488850298593,0.14986915496222508,0.11979191941043732,0.0222203123785239,-0.05072547954226825,0.3647556581888674,-0.052663667089888566,-0.03360613591803663,-0.052851866056243146
1990,36,-0.06069702453424641,-0.027258934313753924,-0.11440894241036714,1.039793002345923,-0.02469613659530806,-0.40295879583546285,0.039761986569030155,-0.15097422562377782,0.12712692262324876,-0.2973340570721308
2000,36,-0.04050015687671005,-0.3485556936431171,-0.34414197077828,-0.6907621222262431,-0.06533634174695596,-0.041065527857451045,-0.33170575688237525,0.1086666506824463,-0.10544446076451708,0.5703456176883692
1960,37,-0.4737316506684941,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,37,-0.4184361112301378,-0.7653775200797023,-0.09004884512131314,-0.0035524127529121263,0.05375278933436206,0.1369204695154158,-0.619924265041726,0.07187675476722845,-0.21989819472241895,0.6693763786061973
1980,37,0.021106002509588606,-0.41577812715030954,-0.12272522940028605,-0.15153118791878295,0.019109806916713323,-0.01336295900200396,-0.6033853218346891,0.04950044003007771,0.028436854209725693,0.07422471582464163
1990,37,0.2763056198657541,0.29411463677878125,0.030647709422640085,0.0674614737660974,-0.018591578281691362,-0.04078671291821562,-0.12945557756031234,0.08018239664929079,0.09437911901743767,-0.12789861456428475
2000,37,0.5947561395232892,0.8870410104512304,0.18212636509895905,0.08762212690559751,-0.054271017969383994,-0.08277079759519634,1.3527651644367271,-0.20155959144659696,0.09708222149525564,-0.6157024798665542
1960,38,0.39099406353150656,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,38,-0.06373513103013795,-0.05738495085425466,0.3535301916433904,-0.30933795166866196,0.0724716704132145,-0.2911112873644166,0.014282545324734053,-0.009148027914887086,-0.05740181315459614,-0.3084073208661654
1980,38,-0.09426982229041214,-0.008140678027537596,0.1863085071135122,-0.18731522260146696,0.026878928991857703,-0.332401946413197,-0.014437075038137265,0.1308875050254077,-0.1380548474444261,-0.14109949236241304
1990,38,-0.11948721293424636,0.08261778973492839,-0.14524224038453304,-0.13237792286199934,-0.02332907761843639,0.06766763334555032,0.11856595014147472,0.06801055042494998,0.10466555208031303,-0.3855816833783007
2000,38,-0.1135018972767099,-0.01709216085313614,-0.39459645837236934,0.6290310971321282,-0.07602152178663579,0.5558456004320633,-0.11841142042807151,-0.18975002753547057,0.09079110851870897,0.835088496606879
1960,39,-0.18365728546849347,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,39,-0.3253067180301379,0.34592313823023435,-0.09191752984702023,0.5947162144172456,0.08413587760924124,-0.22473783444443662,-0.07625762449602336,0.015006285065180092,0.1201796593482724,0.037523374254020636
1980,39,-0.16597354929041153,-0.07879463651041185,-0.08722021961185261,-0.07996680924497485,0.031922534500140765,-0.1361832529179723,-9.085525237526593e-4,0.11103384930537252,-0.029965789142164412,0.20483120275777278
1990,39,0.21781023106575326,-0.21229036080370267,-0.0011199309143792302,-0.2710678806764228,-0.02641873410763229,0.01426056085836791,-0.08988123080641941,-0.04442609678323628,-0.05417722344090009,0.07330597341378287
2000,39,0.4571273217232896,-0.054838140916119826,0.18025768037325202,-0.24368152449584818,-0.08963967800174982,0.34666052650404117,0.16704740782619476,-0.081614037587316,-0.036036646765208014,-0.3156605504255767
1960,40,-0.04210943126849359,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,40,-0.005572852830138697,0.10858185877685494,-0.11527608891835789,0.34687911042106767,-0.08898567795270111,-0.12191218956624678,-0.0392730808168853,-0.11850528645616287,-0.02329955142230722,-0.3754755168588545
1980,40,0.11200178590958848,-0.056501834408792556,-0.05358389454912632,0.39787002281356154,-0.038717779980816824,-0.030608105362695592,-0.07448912606418479,-0.04417568227534385,-0.05792855130715052,-0.08109110647421758
1990,40,-0.02103446373424661,-0.032847253195392376,-0.10856930264253284,-0.2749479718176979,0.03422672328622453,-0.057038744982989886,-0.0014125850057497003,0.01838176314137152,0.020619628573902538,0.05565644815254889
2000,40,-0.04328503807670964,-0.019232771172670027,0.277429286110017,-0.4698011614169313,0.09347673464729342,0.2095590399119324,0.11517479188681978,0.14429920559013487,0.0606084741555552,0.40091017518052324
1960,41,0.22770065233150683,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,41,0.1211910327698622,-0.11051760406722422,0.3666109847233394,-0.21769810418133834,0.06371864756837942,2.7823286723941845,-0.12012239868413571,-0.32039004264414633,0.026113326634561007,-0.23427931476898278
1980,41,0.012189705509588089,-0.19479725999937436,0.20966706618484987,0.3781663791920242,0.024146444428962466,1.324380403903258,0.19575237210267218,-0.0020525442522265624,0.1497976788036306,-0.06697148626523042
1990,41,-0.07679926013424665,0.09556902733310912,-0.15178263692450766,-1.513435879197022,-0.013979068440916731,-1.9054595609114795,0.060053838751846056,0.09599849606263577,0.06030317824841247,-0.2549751964451692
2000,41,-0.28428213047671025,0.20974583673349012,-0.42449541398368185,1.352967604186336,-0.07388602355642515,-2.201249515385962,-0.13568381217038256,0.2264440908337373,-0.23621418368660319,0.5562259974793824
1960,42,0.22171948473150627,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,42,0.01815272016986258,-0.7737927508516534,0.26897220780514774,-0.7750972831810743,0.055149998695379676,0.6165654231770306,-0.16224790218049956,0.07331908885582766,-0.33242958113601695,-0.6402183957773644
1980,42,-0.21193919509041192,-0.38442605496053595,0.09334144200958794,-0.055970316165601164,0.015970947610981195,-0.08680824597925973,-0.12533112806718838,-0.08407631503902323,-0.191645610382694,-0.4446713268556375
1990,42,-0.04655112873424683,0.48348199188043345,-0.11487611359179395,0.33204307761458685,-0.01988143914731591,-0.26630886499872763,0.09310091322074854,-0.08913080897001846,0.13436905929477372,0.20038255529466742
2000,42,0.01861811892328946,0.6747368139317557,-0.24743753622294173,0.49902452173208867,-0.05123950715904507,-0.2634483121990435,0.19447811702693962,0.0998880351532141,0.3897061322239377,0.8845071673383342
1960,43,-0.07468492866849408,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,43,0.0146836267698629,0.4181050745391509,-0.9447385215415607,0.2118582272596583,0.07123012073381413,-0.4246455312755981,-0.4977028882534979,0.21563301225080797,0.3805147799051951,0.10106166519446314
1980,43,-0.039132057490412375,0.027265682556655624,0.3643007272371057,-0.04505097380365708,0.02953132238770617,-0.0635424094532705,-0.0612423695554708,-0.17161639852144253,0.022993658234929937,0.2683694936982155
1990,43,0.029719604865754423,-0.22644809375679997,0.2625982010010237,-0.2319353582303858,-0.021395527962636218,-0.03869333241399066,0.16743354487150908,-0.07884053878088143,-0.14715340067357396,0.02388730268232786
2000,43,0.06941375452328957,-0.2189226633390069,0.3178395933034315,0.06512810477438413,-0.07936591515888408,0.5268812731428593,0.39151171293745957,0.034823925051515964,-0.25635503746655086,-0.39331846157500605
1960,44,0.17482699633150633,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,44,0.06139184176986201,0.011764445304184246,0.02137148164896785,0.306242966681449,0.08157441912270214,-0.0511041545455142,-0.15747949420616664,0.08996893458216135,0.38230187730832665,0.10106166519446314
1980,44,-0.09446224249041113,-0.15463259025779558,-0.14491586051805694,-0.16843879716565469,0.03149584386579074,0.008803566902599744,-0.05846940839558806,-0.011219575438768475,0.014082149107666142,0.2683694936982155
1990,44,-0.06572076113424719,0.062183417889241366,0.3635071761892026,-0.3401058371837353,-0.02563807382776162,-0.03785335748961011,0.08441912843165209,-0.09460908578868196,-0.19305183866611808,0.02388730268232786
2000,44,-0.07603583447671025,0.08068472706437008,-0.2399627973201135,0.20230166766794117,-0.0874321891607312,0.08015394513252456,0.13152977417010267,0.015859726645289035,-0.20333218774987483,-0.39331846157500605
1960,45,0.4107334121315066,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,45,0.44345002156986124,-0.09383356320509151,0.18067685451549104,-0.008851790489053601,0.07816961684827295,-0.31130467479691426,0.03135775911039318,-0.9029516409358426,-0.2917506172631317,-0.6649277311430919
1980,45,0.0714534003095885,-0.1947870773809015,0.18443982238780526,-0.013556385473603716,0.028942772395441685,-0.6183050870209175,0.14505458561728332,-1.122872363914567,-0.01811656060064376,-0.3846629409674418
1990,45,-0.30588200233424667,0.011539956156468523,-0.14430789802167943,-0.24554543042986632,-0.024711487813360633,1.329203954786435,-0.15512540457810442,1.6442875193026794,0.04216148154649657,0.09095549867501695
2000,45,-0.6197548316767097,0.2770806844295246,-0.22080877888161665,0.26795360639252375,-0.08240090143035406,-0.39959419296860327,-0.02128694014957222,0.3815364855477299,0.26770569631727875,0.9586351734355171
1960,46,0.5381641657315064,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,46,0.19774969216986227,-0.31960824438132285,0.3596034170019382,-0.37994605777976764,0.07073946985272145,0.332294208469265,-0.17871755117505272,0.1673934292278414,-0.031747563610081464,-0.19192045414202097
1980,46,0.0788803319095881,-0.10536697056926814,0.19518475956062042,-0.042326836017837044,0.024961443858359744,0.5031874669848535,0.033160023622746615,0.16311444015816856,0.011868352439318386,-0.024612625638268604
1990,46,-0.20686857073424703,0.30130309471713823,-0.14757809629166663,0.2083816158354439,-0.023415670098417607,-0.251401785473078,0.20545650404960403,-0.1280243087780062,0.01653011561108153,-0.26909481665415624
2000,46,-0.6079256190767102,0.12367212023345275,-0.4072100802708918,0.2138912779621609,-0.07228524361266347,-0.5840798899810405,-0.05989897649729814,-0.2024835606080031,0.0033490955596806593,0.48562789643444615
1960,47,-0.2159442406684946,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,47,-0.15717519223013743,0.26285830703833635,-0.9466072062672677,-0.017241499303534136,0.08302710306581224,-0.3996338434236537,-0.09986441360699286,0.010495761136202764,0.3868408490258184,0.10106166519446314
1980,47,-0.004464349490411523,0.3885999519003378,-0.3476681532572681,-0.08757205437856386,0.03180104133324496,0.00762659803691218,0.06731217861903084,0.02408986830889409,0.052962538310115104,0.2683694936982155
1990,47,0.12009231486575334,0.014402593640033823,-0.07469939198909326,-0.16249494858424662,-0.025978355999450142,0.001988748380508998,0.05004736157958638,-0.09406384532712292,-0.1564402146685746,0.02388730268232786
2000,47,0.25749146752329,-0.6658608525787074,1.3689747515136292,0.2673085022663442,-0.08884978839960711,0.3900184970062325,-0.017495126591624374,0.059478215882026286,-0.2833631726673591,-0.39331846157500605
1960,48,-0.2192414562684939,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,48,-0.06645445283013762,0.33825287676114074,-0.07790239440421753,-0.18036613594081397,-0.12997413017765,0.3373453518940743,0.12617724044096323,-3.717778300216246e-5,-0.29100926837278984,-0.13191206825382543
1980,48,-0.047649397090411494,-0.17848304843621632,0.2388652650240221,-0.13964167298695962,-0.06720294966483203,-0.0032382752639058543,0.08013798065841116,-0.22728015205738572,-0.07416453782314258,0.33190778463865767
1990,48,0.20071397926575374,-0.00803946666069888,-0.06745823867697842,0.4105895017898724,0.021510001522370092,-0.17340414799857873,0.04583445832592181,0.14105097661955587,0.14901235776283128,-0.5620769359906406
2000,48,0.13263132692328972,-0.1517303616642255,-0.09350463194282621,-0.09058169286209883,0.17566707832011197,-0.16070292863158964,-0.2521496794252963,0.08626635322083201,0.21616144843310137,0.3620812196058084
1960,49,-0.23013843206849388,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,49,-0.08105100063013708,-0.045864460239441796,-0.1928265050351992,0.3402884459837345,0.08118454143772297,0.21622903075862868,0.1866957777645477,0.13610241526870173,0.02778306638311978,0.39757368958319395
1980,49,0.09108138810958906,0.5462248355070027,-0.09189193142612015,0.13469653762313744,0.030618976675255483,-0.023048346307013967,0.41073931562304944,0.39795291168074354,0.01133681893810301,-0.6494058198859518
1990,49,0.07231326246575272,-0.5904115928429294,0.023172970519811903,-0.221342690002625,-0.025512369130455903,-0.027987029793684948,-0.4457133990147555,-0.032741072399573135,0.01465157496149061,-0.6114956067220959
2000,49,0.14779478212328917,0.09005121757536858,0.26154546594150746,-0.253642293604247,-0.08629114898252238,-0.1651936546579298,-0.15172169437284166,-0.5013142545498721,-0.05377146028271318,0.8633277370248537
1960,50,-0.011780498468494119,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,50,-0.13011246003013816,-0.48405080724246663,-0.023243366177287283,-0.3194024196237055,0.07787503547278879,0.17054931036355941,-0.2867606274183665,0.04240683658277,0.3299387247554556,-0.4990221936874927
1980,50,0.1393057557095883,-0.1617948483640309,0.010418557306339116,-0.18300909624022388,0.028704352347098894,-0.06462861249014218,-0.18867166374136934,-0.0804283618940762,0.07699652244868105,-0.23287702372082986
1990,50,0.10937776206575371,0.37750556439924815,-0.045501193149920904,0.1368463313145888,-0.025219954226921415,0.014965162643461094,-0.08039368514297185,-0.2801934166810358,-0.15199937725946866,-0.33616301264684545
2000,50,-0.10679055927670973,0.2683400912072493,0.0583260020208691,0.3655651845493406,-0.08135943359296638,-0.12088586051687822,0.5558259763027078,0.3182149419923419,-0.25493586994466805,1.0680622300551679
1960,51,0.1821484921315058,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,51,0.2819182815698625,1.0306500597403367,-0.14190484625968294,0.06916243117006904,0.04276616995413876,-0.048906672293835496,0.25730629006200467,0.015645451079952466,-0.33069510919456996,0.136360715716931
1980,51,0.13166326330958783,-0.6447509536481226,-0.05778843518196711,0.11198637038032533,0.014042679441965383,-0.2036194438592165,-8.364589716081117e-4,0.07679551531475642,-0.07721709450332365,-0.6847048704084198
1990,51,-0.2958515283342457,-0.3407972823267263,0.13108951342939226,-0.044741612958998145,-0.014185706611351212,-0.02449971396089312,-0.04575759911953858,-0.025707582598659517,0.12897824814153835,0.8357654646990909
2000,51,-0.29987850867671034,-0.04510182376548802,0.06860376801225779,-0.136407188591396,-0.04262314278475296,0.2770258301139451,-0.2107122319708581,-0.06673338379604932,0.27893395555635514,-0.28742131000760224
1960,52,0.08481348353150614,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,52,-0.02385123203013767,-0.10688009032667678,-0.07626729526922392,0.1934070701468661,-0.04372419179721368,0.2932616049183378,-0.20643237942577086,0.08189867369406995,0.01727691495682064,0.6164278028224953
1980,52,0.05417182370958801,-0.041964275692150055,0.021864251251294556,0.10185484687341873,-0.020748627198351757,-0.06999157132989664,-0.28758926796103146,0.22555843717917043,-0.05237700648404103,-0.8400206927072789
1990,52,-0.051931030934246725,0.0721778028544039,-0.0022878588679461354,-0.1636572767705794,0.013505312615881362,-0.2019417854630391,0.004722732291955967,-0.24969915772201162,-0.02808660849741458,-0.3644022530648201
2000,52,-0.06320304427670981,0.07666656316442283,0.056690902885875485,-0.1316046402497057,0.05096750637968407,-0.021328248125402016,0.48929891509484635,-0.05775795315122867,0.06318670002463499,0.5879951429496034
1960,53,-0.46363844326849313,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,53,-0.10669066983013809,-0.046319372509275425,-0.06972689872924936,-0.6888522202032896,0.08227717557541897,-0.14491364350292646,-0.07554287150377303,-0.3956213018155911,0.09625506387664773,-1.5509338992570378
1980,53,0.015038247909587077,-0.17681760659046192,-0.021115497439966824,0.5635976035533977,0.02745667508066077,-0.028125111145999748,-0.08434352354169328,-0.29696268955804384,-0.025134801902833348,-0.11286025194443872
1990,53,0.24972899526575387,-0.06984759114212785,-0.05274234646203557,0.03128596215714996,-0.023662896418905788,-0.10526938425966292,0.009094501289651002,0.14771160377261489,0.006397065295609239,1.026380337520418
2000,53,0.30556186992329015,0.2929845702418652,0.14358474263125187,0.09396865449274183,-0.08607095423717409,0.2783081389085892,0.1507918937558153,0.54487238760102,-0.07751732726942351,0.6374138136810584
1960,54,0.39117714273150583,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,54,0.14093616116986252,-0.10848858237493997,0.40655412073532693,-0.36139827165156724,0.07294640284760934,-0.21918591050380054,-0.30160718780980933,-0.7559555002625413,0.4257142216689127,0.2704971077023094
1980,54,0.0759976679095884,-0.18193396416412888,0.21690821949696448,0.7129666732609033,0.0250666486468325,0.009475938838013676,-0.15815831759667953,-0.21159755618066564,0.24014230178307594,0.24013025328024096
1990,54,-0.22008476673424648,0.14207729020736326,-0.15481924960378146,0.8524418035449642,-0.023897317410444985,0.8720322212429918,0.11009510746062318,0.2658727727870973,0.1183395749333811,-0.08906965898956964
2000,54,-0.38802620507671004,0.1483452563317047,-0.4686430906285102,-1.2040102051543005,-0.07411573408399691,-0.6623222495772041,0.3496703979458656,0.7016802836561096,-0.7841960983853706,-0.4215577019929806
1960,55,0.5802234535315065,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,55,0.12432515796986254,-0.14912564955649055,0.3205946233528041,-0.24339523917325934,0.07155272965446735,-0.5186083660718029,0.08633578527423325,0.19121686278971303,-0.2003886134417303,-0.20956997940325506
1980,55,-0.16543696629041205,-0.1448724241328978,0.1487012270086583,-0.09372299927851879,0.026030795062398027,0.05085872284689533,0.07804260575611988,-0.15097893764709375,-0.12331752454796541,-0.056381771108489964
1990,55,-0.21972615993424705,0.11149808647176562,-0.12492029399246929,-0.07599716909667065,-0.02329776811488482,0.05323909085026607,0.1018686225375155,0.03377213121989535,0.08017356013009813,0.33451894728004583
2000,55,-0.3193854852767102,0.1824999872176225,-0.3443755563689934,0.4131154075484488,-0.07428575660198056,0.41451055237464157,-0.2662470135678685,-0.07401005636251465,0.24353257785959714,-0.06856719676830081
1960,56,-0.5824228494684938,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,56,-0.38404230203013756,0.014185089598757195,0.2881262262436446,-0.03308686041574582,0.08093254584360854,-0.38880352221477155,-1.7877155751477325,0.05764668572549492,0.095565950357688,0.4822914108371171
1980,56,0.028980835709588648,0.21637589795394918,0.12744493825374117,-0.8186545551223461,0.030706020661649902,-0.12233003494843542,-1.0183376308166756,0.07865132635214733,0.03245061112900394,0.14129291181733072
1990,56,0.3548082090657527,0.2442357915636153,-0.4311510034177068,-0.19175487110533881,-0.026078097180904758,0.018787037252308347,0.6003122735232131,-0.10318246646602991,-0.07087106578530689,-0.10318927919855697
2000,56,0.5826761067232902,-0.4747967791163208,0.015579838920321054,1.0434962866434305,-0.0855604693243538,0.4923465199108983,2.205740932441194,-0.03311554561161212,-0.05714549570138516,-0.5203950434558908
1960,57,0.10180948753150576,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,57,0.08694914796986242,-0.02597404871257314,0.282753757657237,0.14955988095623696,0.01573460240274656,-0.06211201237828434,0.31182134160489083,-0.21538272554574564,-0.07426477484387572,-0.03307472679091522
1980,57,0.015930902709587635,0.07849919365519198,0.2846480408038441,0.1626915834566739,0.002654238324753727,0.015284825800840007,0.177378043188674,-0.052590286462915636,-0.057117073552543696,0.13423310171283703
1990,57,-0.04163937493424574,0.10240499753818966,-0.14687733951952667,0.21769502805787933,-0.007292546816829809,-0.01705852558130405,-0.17395250825531608,0.022330938331057704,-0.011175696097458387,-0.11024908930305066
2000,57,-0.16305016327670996,-0.15493014248080872,-0.4205244589415543,-0.5299464924707903,-0.01109629391067049,0.06388571215874833,-0.3152468765382488,0.2456420736776035,0.14255754449387775,0.009090714381128795
1960,58,-0.3847431438684943,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,58,-0.016270913430137313,0.03942719446297216,-0.13793389121755562,0.04840054165731722,0.04926526329830043,-0.25383133745798825,-0.1771313946335783,0.10014447040196994,0.18640523190592995,-1.2897209253907749
1980,58,0.0025049343095879806,-0.019876819960500502,-0.18836278039074494,0.25043324582786275,0.021009973554215078,-0.1352447984715333,-0.060593111383566156,-0.26625549621028777,0.025101341475048833,-0.3317143651837401
1990,58,0.173701440665754,-0.16465690662116733,-0.004156543593653028,-0.16816818858238358,-0.009793729197192048,-0.05272543179588124,0.077684795088233,-0.1282831957399203,-0.06302560886451358,1.0052009072069372
2000,58,0.22480768232328963,0.1451065321186955,0.3304532152019537,-0.1306655989027965,-0.06048150765532345,0.4418015677254029,0.16003971092891145,0.2943942215482382,-0.1484809645164653,0.6162343833675776
1960,59,-0.33326743326849384,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,59,-0.24943091783013804,0.04420685813232855,-1.1839269666297225e-4,0.4745419049558087,0.05736793478773483,0.466189647537871,1.3078992368513154,1.6362121845593949,0.08303674502268854,0.21401862686636064
1980,59,-0.07878271209041154,0.11480617479823974,-0.07297149857833665,-0.026041707437188144,0.02401968305488278,-0.18207055185572862,-0.1517454999753618,-0.057297479818279706,0.05068127755022833,0.46604417662403597
1990,59,0.23049101726575338,0.12795973990381532,0.11777513475872986,-0.18463229173819817,-0.017365668177380694,-0.29178158538132326,-0.49092956727191023,-0.77755140144028,-0.04740028085498871,-0.11730889940754413
2000,59,0.43099004592328993,-0.28697277283438366,-0.044685243483730264,-0.26386790578042246,-0.06402194966523689,0.007662489699180819,-0.6652241696040435,-0.8013633033008349,-0.08631774171792822,-0.5627539040828524
1960,60,-0.03677987826849405,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,60,0.033981057169861995,0.32039088857472686,-0.40585656376579915,0.038627925921926654,0.08110982471466316,-0.1437532675708591,-0.21345615931772546,-0.1500256619486972,0.331476393605753,0.10106166519446314
1980,60,-0.05598364409041112,-0.06162337237963467,-0.16383629336584038,-0.1419811640224573,0.03190568458432977,0.07144671781993056,-0.029445984963040545,-0.013924847980922694,0.0734495465733016,0.2683694936982155
1990,60,0.04869082926575308,-0.07980322152410824,0.4819350706808847,-0.13396185264532123,-0.02542298034604934,-0.12466629834202442,0.10417952566928312,0.01697460887161495,-0.16954924237816305,0.02388730268232786
2000,60,0.010091635923289655,-0.17896429467098396,0.08775778645075483,0.23731509074585166,-0.08759252895294367,0.19697284809295296,0.13872261861148294,0.14697590105800507,-0.23537669780089177,-0.39331846157500605
1960,61,0.03263975813150677,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,61,0.07316838356986222,0.15500065076683156,-0.9405339809087199,0.49436698191590567,0.07962624483269937,-0.5190897833084271,-0.27984606519322686,0.14263355495915775,0.27985123997941885,0.10106166519446314
1980,61,-0.028469747690412772,-0.2792544266465069,-0.16406987895655378,-0.5327394119831954,0.032408877099449424,-0.036392169410897623,-0.07150112548926182,-0.02598069811247461,0.028855264055992924,0.2683694936982155
1990,61,0.030776271665753585,0.03971934355985485,0.7685445904861985,0.008869636272948789,-0.025943333899046295,0.028918920596928632,0.20277840814386738,-0.1888331341849021,-0.12124265282273683,0.02388730268232786
2000,61,-0.10811466567670958,0.0845344323198205,0.33605926937907427,0.02950279379434062,-0.08609178803310252,0.5265630321223961,0.14856878253862127,0.07218027733821875,-0.1874638512126745,-0.39331846157500605
1960,62,-0.06981890146849357,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,62,-0.11768863203013802,-0.0861936581188304,-0.04566758288577155,-0.23218718407604166,0.059487083932777796,-1.5972383762493219,0.28874085305136166,-1.0355301610859444,-0.2503469099348669,0.47170169568037656
1980,62,0.23316989570958824,-0.09466322222413459,-0.06152580463338109,0.06764683334928345,0.01910559159213196,0.27015558264947126,0.14970392386721412,0.8490308936497002,-0.0585153877080411,0.14482281686957754
1990,62,-0.06951773993424681,0.2167488381724283,-0.038026454247092834,0.3053789095371662,-0.021165259691848015,1.2141041148987348,-0.21735399054033813,0.6035437514945274,0.09527717402192237,-0.0996593741463101
2000,62,0.02385537772328994,-0.03589195782946297,0.14521984176624547,-0.14083855881040774,-0.05742741583306171,0.11297867870111755,-0.22109078637823765,-0.41704448405828287,0.21358512362098558,-0.516865138403644
1960,63,-0.5192904204684936,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,63,-0.3108191090301373,-0.4968189757741369,0.19469198995829368,0.6495903032667315,-0.022008693006593815,0.16815718403701396,-0.25657166989870606,0.04339232781993174,-0.1861084155876291,-0.784944502919483
1980,63,-0.09681706829041214,-0.15792280464026742,0.0386824137826578,0.2489628886893871,-0.002801772762029763,-0.08811208894983968,-0.1936755524138671,0.05218815839789798,-0.052033861268853746,-0.010493005429281554
1990,63,0.4133086380657538,-0.04411954747119595,-0.1340301320302909,-0.339792655642725,0.01322805542765081,-0.122551805400541,-0.05841293962098143,0.11575266255127792,0.0855949794403576,0.23921151086938233
2000,63,0.5136179597232893,0.6988613278856,-0.09934427171066063,-0.5587605363133934,0.011582410340972769,0.04250671031336695,0.5086601619335546,-0.21133314876910758,0.15254729741612524,0.5562259974793822
1960,64,0.23475480833150653,NA,NA,NA,NA,NA,NA,NA,NA,NA
