fips,year,qtr,state,gdp,revenuepop,rev_state_total,rev_local_total,popestimate,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,avg_wkly_wage,year_qtr,treated,gdpcapita,lngdp,lngdpcapita,revstatecapita,revlocalcapita,emplvl1capita,emplvl2capita,emplvl3capita,emplvlcapita,totalwagescapita,taxwagescapita,avgwklywagecapita,estabscapita,abb
18,2004,3,Indiana,235448,3005.3326359832636,16440.274,12006.03,6255811.5,153138,2830318,2853874,2888601,24336599150,2178635349,655,2004.5,0,37636.683905837,12.369245361263145,10.535734489548254,2628.00022027518,1919.1802694182843,0.4524301923099825,0.4561956510358408,0.46174680934679696,0.45679088423087344,3890.2385645731174,348.25783177769983,655,0.02447931815081065,IN
18,2004,4,Indiana,238447.5,3005.3326359832636,16440.274,12006.03,6267213.75,153501,2885827,2888057,2884216,26495406820,1815126052,706,2004.75,0,38046.811471844245,12.381904439293132,10.546572561403893,2623.218970311967,1915.6886104291561,0.4604641097489295,0.460819929749484,0.4602070577216231,0.4604970324066789,4227.621376405105,289.6224900578826,706,0.024492702199601857,IN
18,2005,1,Indiana,241447,3518.3154969039456,17313.46,15055.45,6278616,155082,2797658,2814029,2838271,24424500867,11604453870,667,2005,0,38455.449417514945,12.3944052662918,10.557255692265015,2757.5280921782764,2397.8931025563597,0.44558514169364716,0.44819256345665986,0.45205360544425716,0.44861043686485474,3890.1090410689235,1848.2502943323816,667,0.024700029433238152,IN
18,2005,2,Indiana,244158,3518.3154969039456,17313.46,15055.45,6292129.25,152931,2878384,2903488,2890116,24956523484,3420402892,664,2005.25,0,38803.7165638325,12.405570835694746,10.566271308751656,2751.6059051075595,2392.7432832057607,0.45745786293248825,0.4614476093287499,0.45932241458644546,0.4594092956158945,3966.3081434635183,543.6002275382375,664,0.024305126917092492,IN
18,2005,3,Indiana,247138,3518.3154969039456,17313.46,15055.45,6305642.5,153757,2848604,2871935,2915118,25792019226,2231864281,689,2005.5,0,39193.15121337754,12.41770216404633,10.576257296569844,2745.709101015479,2387.6155364025158,0.4517547577427677,0.45545477720945965,0.4623030880675522,0.45650420767325983,4090.307883137999,353.9471641470318,689,0.02438403382367459,IN
18,2005,4,Indiana,248044,3518.3154969039456,17313.46,15055.45,6319155.75,153913,2907368,2912309,2908260,26647259769,1840993814,705,2005.75,0,39252.71188322902,12.421361428765005,10.577775813390117,2739.837517060724,2382.50972054297,0.46008804261550285,0.46086995086329374,0.46022920071245277,0.4603957313970831,4216.901881078023,291.3354072654405,705,0.024356576430324572,IN
18,2006,1,Indiana,252329,3550.9759271307744,22333.143,15366.038,6332669,156073,2825221,2838885,2870385,26543871540,12104886032,718,2006,0,39845.6006464257,12.438489070552498,10.592767280292847,3526.6556644599614,2426.471050358072,0.44613432345824483,0.4482920234738307,0.45326622945238415,0.4492308587948199,4191.577285975313,1911.4983006375353,718,0.024645690466373656,IN
18,2006,2,Indiana,255039,3550.9759271307744,22333.143,15366.038,6344401.5,156167,2893013,2922918,2917479,25887565520,3295031619,684,2006.25,0,40199.0636941877,12.449171753622725,10.601598983146507,3520.1339322550757,2421.9838545842345,0.4559946277044415,0.4607082322895233,0.4598509410225693,0.4588512670055113,4080.379452656015,519.3605132020728,684,0.024614930186874207,IN
18,2006,3,Indiana,257997,3550.9759271307744,22333.143,15366.038,6356134,155698,2858364,2888574,2924145,25819427045,2156775948,687,2006.5,0,40590.2392869628,12.460703235929174,10.611282905035148,3513.6362763906486,2417.513224233473,0.449701658272151,0.45445454737109064,0.46005087369146086,0.45473569311156753,4062.1275519049786,339.32197590547963,687,0.024495707610947156,IN
18,2006,4,Indiana,260372,3550.9759271307744,22333.143,15366.038,6367866.5,156210,2921754,2922965,2925330,27476895486,1795893936,723,2006.75,0,40888.420006920685,12.469866656653402,10.618602172527051,3507.1625637880443,2413.0590677427044,0.45882777222166954,0.4590179458064958,0.45938934178346863,0.45907835327054464,4314.929574293054,282.0244325159769,723,0.02453097909637396,IN
18,2007,1,Indiana,263018,3418,19586.192,14821.948,6379599,158622,2835188,2837171,2880026,27370367867,12150457717,739,2007,0,41227.98313812514,12.479977749882558,10.626872507165748,3070.1290159459863,2323.3353695114693,0.4444147665080517,0.44472560109185544,0.4514431079445589,0.446861158514822,4290.295967975417,1904.5801651483112,739,0.024863945210349427,IN
18,2007,2,Indiana,269489,3418,19586.192,14821.948,6390900.75,159347,2904259,2942070,2933100,26703641626,3343981152,702,2007.25,0,42167.60837664393,12.504282852171649,10.649407631275162,3064.699760827924,2319.226753756112,0.45443656749011474,0.4603529479001845,0.45894938988060485,0.4579129684236347,4178.384655089503,523.2409769467943,702,0.02493341803187915,IN
18,2007,3,Indiana,273072,3418,19586.192,14821.948,6402202.5,159124,2876319,2919079,2938404,26575148435,2187938390,702,2007.5,0,42652.8214313746,12.517490775658539,10.660848703870714,3059.289674139485,2315.1326438050028,0.44927023161169927,0.4559491831131552,0.458967675577272,0.4547290301007088,4150.938436420904,341.7477641483536,702,0.024854571532218796,IN
18,2007,4,Indiana,275401,3418,19586.192,14821.948,6413504.25,159697,2934266,2937361,2931460,28396843601,1839171702,744,2007.75,0,42940.799485710166,12.525983496352161,10.66757768992992,3053.898654545992,2311.0529629726216,0.45751369074090814,0.4579962662377592,0.45707617641322995,0.4575287111306324,4427.664268094934,286.76549204750273,744,0.02490011603251062,IN
18,2008,1,Indiana,275068,3678,20895.834,15343.696,6424806,160744,2836227,2846708,2860357,28029332085,12185412355,757,2008,0,42813.43281026695,12.52477361880912,10.66460718303623,3252.3680870675316,2388.196001560203,0.4414494383176706,0.44308077162174236,0.44520519374437145,0.44324513456126147,4362.673687734696,1896.6195018184208,757,0.025019276846647197,IN
18,2008,2,Indiana,275421,3678,20895.834,15343.696,6433435.75,160613,2887995,2924880,2905490,27026499486,3210762279,715,2008.25,0,42810.87286835809,12.526056115092912,10.66454738828778,3248.00539120951,2384.992497982124,0.44890399348435245,0.4546373219006656,0.4516233802443741,0.4517215652097974,4200.943405084911,499.0742744263825,715,0.02496535385466467,IN
18,2008,3,Indiana,274287,3678,20895.834,15343.696,6442065.5,161449,2845042,2892451,2897522,26870360875,2038532667,718,2008.5,0,42577.493196863645,12.521930282437665,10.65908106393055,3243.6543838307757,2381.797577190111,0.44163506254321694,0.4489943481636441,0.44978151805503996,0.4468036429206337,4171.078495709179,316.44084758219236,718,0.02506168246814628,IN
18,2008,4,Indiana,269123,3678,20895.834,15343.696,6450695.25,160953,2882781,2858616,2831238,28382866929,1587874425,764,2008.75,0,41719.99909622145,12.502923803148107,10.638735887451752,3239.3150180207317,2378.6112047379697,0.4468946196148392,0.443148511782509,0.43890431810431596,0.4429824831672214,4399.970209257676,246.15554811708085,764,0.024951263974220452,IN
18,2009,1,Indiana,259425,3724,20521.887,16288.934,6459325,160252,2708886,2699443,2701754,25963964474,11261197625,739,2009,0,40162.86531487423,12.466222922473479,10.600698099302429,3177.0946654642707,2521.770308817098,0.41937601839201466,0.41791410093159886,0.4182718782535327,0.41852066585904873,4019.60955270094,1743.4016131716548,739,0.024809403459339793,IN
18,2009,2,Indiana,258204,3724,20521.887,16288.934,6467125.75,160009,2712988,2727531,2701663,25039364437,2868561773,710,2009.25,0,39925.61919798761,12.461505249141451,10.59477348199207,3173.262403317269,2518.7285093381706,0.4195044452321033,0.4217532031134542,0.41775328089143776,0.4196703097456651,3871.791798234324,443.5605373840148,710,0.0247419033099828,IN
18,2009,3,Indiana,261005,3724,20521.887,16288.934,6474926.5,159978,2653349,2693470,2716028,24934833577,1714130938,714,2009.5,0,40310.110083875086,12.472294843209458,10.604357587039635,3169.4393751033313,2515.694039152413,0.4097882809943866,0.4159846447677823,0.41946854531862254,0.4150804903602638,3850.9832624354885,264.7336518800638,714,0.024707307488355274,IN
18,2009,4,Indiana,269638,3724,20521.887,16288.934,6482727.25,159651,2718161,2719479,2711217,27594631367,1440229778,781,2009.75,0,41593.29701862746,12.50483559764273,10.635694303906709,3165.62554748852,2512.6668718015244,0.41929282155130004,0.41949613104577244,0.41822166743171246,0.419003540009595,4256.639266598791,222.16417912692532,781,0.024627135130511624,IN
18,2010,1,Indiana,273526,3598,19399.932,16572.416,6490528,158277,2630177,2632622,2665740,25406003324,11210472242,739,2010,0,42142.33418298172,12.519151960311254,10.648808076972266,2988.9605283268174,2553.3232427315625,0.4052331335755735,0.4056098363646224,0.4107123488258582,0.40718510625535137,3914.319963491414,1727.2049734628677,739,0.024385843493780476,IN
18,2010,2,Indiana,280731,3598,19399.932,16572.416,6497016,157536,2712261,2745838,2733995,26028464583,3198594787,733,2010.25,0,43209.22097159681,12.545152194442364,10.673809199871922,2985.9757156208325,2550.773462771217,0.41746257050929225,0.4226306353562928,0.42080779853397315,0.42030033479985274,4006.2183289990357,492.3175173033282,733,0.02424743913205693,IN
18,2010,3,Indiana,285959,3598,19399.932,16572.416,6503504,158719,2693698,2719966,2740983,26236732890,1971202541,742,2010.5,0,43969.989101259875,12.563603722882087,10.691262614307185,2982.996858308998,2548.2287702137187,0.4141917956842957,0.41823084909304276,0.4214624916045258,0.4179617121272881,4034.2456758695007,303.09853595846175,742,0.02440515143836307,IN
18,2010,4,Indiana,288820,3598,19399.932,16572.416,6509992,158326,2750638,2748088,2743963,28705903345,1608416189,804,2010.75,0,44365.64591784445,12.573558935680555,10.700220708339481,2980.023938585485,2545.689149848418,0.42252555763509386,0.42213385208461085,0.42150021075294714,0.4220532068242173,4409.514381123663,247.06884263452244,804,0.024320459994420885,IN
18,2011,1,Indiana,286385,3556,20591.455,15428.375,6516480,159512,2678189,2684110,2717305,27047542796,13365998238,773,2011,0,43947.80617756826,12.56509233839537,10.690757985543645,3159.9045803869576,2367.593393979572,0.4109870666372029,0.41189568601453547,0.41698969382243173,0.41329081549139,4150.636969038499,2051.107075906011,773,0.024478245924179926,IN
18,2011,2,Indiana,289780,3556,20591.455,15428.375,6521795.75,159260,2755293,2780036,2768833,26953789735,4740243369,749,2011.25,0,44432.54758476605,12.576877293374713,10.701727533578627,3157.3290224552034,2365.6636287635965,0.42247459221641526,0.42626848594576117,0.4245507075256075,0.42443126189592795,4132.878545759425,726.8310064754788,749,0.024419654663364765,IN
18,2011,3,Indiana,293101,3556,20591.455,15428.375,6527111.5,160280,2729546,2762104,2799390,28209798476,2826293669,785,2011.5,0,44905.162107311946,12.588272538498009,10.712308036104368,3154.7576596477634,2363.7370067908296,0.4181859004553546,0.4231740180936085,0.42888649902793907,0.42341547252563405,4321.942175493708,433.0083328590296,785,0.024556038302700974,IN
18,2011,4,Indiana,297014,3556,20591.455,15428.375,6532427.25,159713,2798754,2796370,2799977,28705269882,2190421512,789,2011.75,0,45467.632264867556,12.601534554721011,10.724755972994963,3152.1904817233135,2361.8135203878464,0.42844013303018413,0.4280751844576608,0.4286273528725483,0.4283808901201311,4394.273182606052,335.31510236107107,789,0.024449258122239324,IN
18,2012,1,Indiana,297158,3751,21785.739,14896.217,6537743,160389,2729707,2748326,2777642,29396421748,14163858814,822,2012,0,45452.68910081047,12.602019262862154,10.724427263989822,3332.3027534119956,2278.4953461768073,0.4175304841441458,0.4203784088790275,0.4248625251864443,0.4209238060698725,4496.4174559936055,2166.4753132694264,822,0.024532778360972587,IN
18,2012,2,Indiana,301557,3751,21785.739,14896.217,6545582.75,160431,2805567,2838170,2831348,28022440252,4697914487,763,2012.25,0,46070.30596320855,12.616714332007152,10.737923899175732,3328.3116006745163,2275.7663555624595,0.4286198963720992,0.43360081270074846,0.4325585831146967,0.4315930973958481,4281.122296101138,717.7228776154423,763,0.024509811597752697,IN
18,2012,3,Indiana,302226,3751,21785.739,14896.217,6553422.5,160224,2784522,2834264,2850088,28327754846,2789965847,772,2012.5,0,46117.27688852657,12.618930360857837,10.738942928592268,3324.3299970359,2273.043894239994,0.42489584640697287,0.4324860788389578,0.43490069501851897,0.4307608734214832,4322.589432620894,425.7265340362231,772,0.024448904370197404,IN
18,2012,4,Indiana,299045,3751,21785.739,14896.217,6561262.25,159187,2846417,2850381,2851733,30233562651,2251134491,816,2012.75,0,45577.3582285939,12.608349342720825,10.727166342115904,3320.357908266813,2270.327938804763,0.4338215562104685,0.4344257082545359,0.4346317661666397,0.434293010210548,4607.888162220615,343.0947286095751,816,0.0242616426435325,IN
18,2013,1,Indiana,311552,3783,22181.749,15182.013,6569102,159574,2762851,2785878,2807644,30100891945,14467356247,831,2013,0,47426.87813341915,12.64932153746709,10.766944396199758,3376.6790346686657,2311.124564666525,0.42058275240664555,0.42408810214851284,0.427401492624106,0.42402411572642146,4582.1928088496725,2202.3339334660964,831,0.024291600282656596,IN
18,2013,2,Indiana,308462,3783,22181.749,15182.013,6575634.75,159323,2836328,2869715,2865075,28801986319,4741379271,775,2013.25,0,46909.84395080642,12.639353938079447,10.755982824751344,3373.3243775439323,2308.8285127150652,0.4313390429722393,0.4364164235247403,0.4357107882246653,0.43448875157388167,4380.107383397473,721.0527122115474,775,0.02422929588660623,IN
18,2013,3,Indiana,311022,3783,22181.749,15182.013,6582167.5,159675,2819053,2876421,2884084,29162013899,2832259059,784,2013.5,0,47252.21593039071,12.647618928209287,10.7632548298199,3369.9763793613574,2306.5370183909786,0.4282864269254771,0.4370020969536251,0.43816630312127425,0.4344849423334588,4430.457580880462,430.2927658708169,784,0.024258726323813547,IN
18,2013,4,Indiana,313565,3783,22181.749,15182.013,6588700.25,158709,2883918,2902495,2898272,30637151721,2343530325,814,2013.75,0,47591.328805707926,12.655761954086993,10.770405855677604,3366.6350203137563,2304.2500681374904,0.4377066630099009,0.4405261872400402,0.43988524140250573,0.4393726972174823,4649.953793390434,355.6893220328243,814,0.0240880589460721,IN
18,2014,1,Indiana,319832,3749,22204.265,15647.043,6595233,159101,2797059,2812823,2842964,30943885119,14714317165,845,2014,0,48494.42013648342,12.675551136915155,10.78920402157466,3366.714261649285,2372.477666823901,0.42410313631072627,0.426493347543597,0.4310634665977684,0.42721998348403056,4691.856242076664,2231.0534237380243,845,0.024123635965552694,IN
18,2014,2,Indiana,323417,3749,22204.265,15647.043,6599616.75,158208,2879623,2917358,2917522,29608330944,4892919123,784,2014.25,0,49005.42141329646,12.686697791224713,10.799686212060173,3364.477944874602,2370.9017648638464,0.4363318521488388,0.44204960841097324,0.44207445833881187,0.44015197296620795,4486.371264513201,741.3944336995023,784,0.02397230111884906,IN
18,2014,3,Indiana,329492,3749,22204.265,15647.043,6604000.5,158625,2859631,2916737,2925258,30124036850,2988850883,799,2014.5,0,49892.78846965563,12.705307353419029,10.81763175164946,3362.2445970438675,2369.3279550781376,0.433014958130303,0.44166214100074647,0.44295241952207604,0.4392098395510418,4561.483126780502,452.581868066182,799,0.024019531797430965,IN
18,2014,4,Indiana,330874,3749,22204.265,15647.043,6608384.25,157397,2929032,2943619,2947475,32334260077,2524946773,846,2014.75,0,50068.819772397466,12.709492917235451,10.821153733494299,3360.0142122486295,2367.756233303171,0.4432296744851058,0.44543702191651463,0.44602052309533907,0.44489573983231984,4892.914645058661,382.0823180794912,846,0.023817773610848976,IN
18,2015,1,Indiana,331021,3839,23140.438,16655.366,6612768,158691,2863071,2869544,2894075,32025538182,15196442858,857,2015,0,50057.85776848666,12.70993709645547,10.820934770791775,3499.3573039308194,2518.667825636708,0.4329610535255433,0.43393991744455573,0.43764955915586334,0.4348501767086541,4842.985294811492,2298.0456683192274,857,0.023997666332767155,IN
18,2015,2,Indiana,335172,3839,23140.438,16655.366,6617839.25,158955,2928329,2962818,2964719,31117836145,4962997516,811,2015.25,0,50646.74243938458,12.722399111881485,10.83263019249272,3496.675746543707,2516.7377705646145,0.4424901979902277,0.4477017177472239,0.4479889716269551,0.4460602957881356,4702.114235397906,749.9422890938307,811,0.02401916909662017,IN
18,2015,3,Indiana,337057,3839,23140.438,16655.366,6622910.5,159981,2916788,2965736,2971851,31401821149,3080287563,818,2015.5,0,50892.579629454456,12.728007334497907,10.837472408599886,3493.998295764377,2514.8106712298168,0.4404087900629187,0.44779949842293654,0.448722808499375,0.4456436989950768,4741.39294936871,465.0957555594327,818,0.02415569408645942,IN
18,2015,4,Indiana,339630,3839,23140.438,16655.366,6627981.75,159583,2979140,2991621,2996202,34618135215,2705440736,891,2015.75,0,51241.84296373477,12.735612068740265,10.844311722649866,3491.324942166595,2512.886520847768,0.4494792098665631,0.45136228686809526,0.45205344749176474,0.4509649814088077,5223.02814352197,408.18469906016264,891,0.024077163459298903,IN
18,2016,1,Indiana,340779,NA,NA,NA,6633053,161703,2915430,2927163,2949061,32484453049,15598181837,853,2016,0,51375.889805192266,12.738989452320416,10.846924271457645,NA,NA,0.43953063544042237,0.441299504164975,0.44460084971430197,0.44181032977323315,4897.360694841425,2351.5840800608707,853,0.024378366945055317,IN
19,1990,1,Iowa,56121,NA,NA,NA,2781018,82744,1135454,1137203,1145870,5386426899,0,364,1990,0,20180.020409792385,10.935265353017014,9.912448305294223,NA,NA,0.4082871811689101,0.40891608756218045,0.4120325722451275,0.409745280325406,1936.854381740787,0,364,0.02975313356475938,IA
19,1990,2,Iowa,56576.75,NA,NA,NA,2785166.75,82513,1174871,1190172,1208633,5592713174,0,361,1990.25,0,20313.59522728756,10.943353402413974,9.919045656500371,NA,NA,0.4218314756199068,0.4273252220894853,0.43395355053696516,0.4277034160821191,2008.0353084783883,0,361,0.02962587428562401,IA
19,1990,3,Iowa,57032.5,NA,NA,NA,2789315.5,82539,1206341,1200187,1206162,5672019535,0,362,1990.5,0,20446.77269387418,10.95137655976703,9.925580334536452,NA,NA,0.4324863931670691,0.43028011711116937,0.4324222197166294,0.431729576664956,2033.4808073880492,0,362,0.029591130870638332,IA
19,1990,4,Iowa,57488.25,NA,NA,NA,2793464.25,83146,1200745,1200556,1196744,6146300349,0,394,1990.75,0,20579.554579944957,10.959335858077493,9.932053365808095,NA,NA,0.42984083293709596,0.4297731750102046,0.4284085611620052,0.4293408563697686,2200.2430670090016,0,394,0.029764476133890026,IA
19,1991,1,Iowa,57944,NA,NA,NA,2797613,82784,1162337,1160623,1171327,5620941090,0,371,1991,0,20711.94264539091,10.967232305875163,9.93846575227878,NA,NA,0.41547454919604676,0.41486188404186,0.4186880029510872,0.41634147872966465,2009.1917967209904,0,371,0.029590940562543855,IA
19,1991,2,Iowa,58925.5,NA,NA,NA,2802810,83699,1191469,1208471,1225024,5890209782,0,375,1991.25,0,21023.722621226556,10.98402921313108,9.953406727762493,NA,NA,0.4250980266232816,0.43116408176080434,0.43706994052397413,0.4311106829693534,2101.5373079159845,0,375,0.029862530817286938,IA
19,1991,3,Iowa,59907,NA,NA,NA,2808007,83652,1219940,1218268,1226023,5924545039,0,373,1991.5,0,21334.348525484445,11.000548638711502,9.968073659673552,NA,NA,0.43445048391973384,0.4338550438086515,0.43661678906071105,0.43497410559636546,2109.8754522335594,0,373,0.029790524026471445,IA
19,1991,4,Iowa,60888.5,NA,NA,NA,2813204,83987,1208738,1207729,1205663,6370043682,0,406,1991.75,0,21643.826754120924,11.016799601712224,9.982475554393172,NA,NA,0.42966596094701986,0.42930729516949356,0.42857290121868163,0.429182052445065,2264.3376313982208,0,406,0.02985457151347716,IA
19,1992,1,Iowa,61870,2050.9693623085145,NA,NA,2818401,83645,1172228,1174511,1185225,5941088227,0,388,1992,0,21952.163655916953,11.032790688525035,9.996620985668967,NA,NA,0.41591952316224695,0.4167295569367169,0.420531003217782,0.4177266944389153,2107.9641353377324,0,388,0.029678175674788646,IA
19,1992,2,Iowa,62249,2050.9693623085145,NA,NA,2823043.75,83616,1210136,1225274,1240899,6208672721,0,390,1992.25,0,22050.31360211828,11.038897749940894,10.001082103092145,NA,NA,0.42866356569925634,0.434025863042328,0.4395606692244851,0.4340833659886898,2199.2832101875856,0,390,0.02961909463854395,IA
19,1992,3,Iowa,62628,2050.9693623085145,NA,NA,2827686.5,83808,1228933,1226932,1225423,6264787010,0,393,1992.5,0,22148.141245502284,11.044967741431414,10.005508855270467,NA,NA,0.4346072310349821,0.4338995854031202,0.43336593359978204,0.43395758334596146,2215.5168226746496,0,393,0.02963836337585514,IA
19,1992,4,Iowa,63007,2050.9693623085145,NA,NA,2832329.25,84088,1227358,1228755,1225701,7022523314,0,440,1992.75,0,22245.648171023902,11.051001110312399,10.009901680645443,NA,NA,0.43333874407433387,0.43383197769115295,0.43275371322031153,0.4333081449952661,2479.4163016181824,0,440,0.02968863877672414,IA
19,1993,1,Iowa,63386,NA,NA,NA,2836972,84152,1189991,1192956,1203194,6047849231,0,389,1993,0,22342.835953262846,11.056998295851676,10.014261009654208,NA,NA,0.41945814058087283,0.42050326897833323,0.4241120462239317,0.42135781859437926,2131.797293381817,0,389,0.029662612108966886,IA
19,1993,2,Iowa,65079.75,NA,NA,NA,2840415.5,85095,1226952,1245826,1264664,6517738920,0,402,1993.25,0,22912.05283170719,11.083368719899658,10.039418375610856,NA,NA,0.43196215483262923,0.43860695732719385,0.4452390856196919,0.4386027325931717,2294.6427802552125,0,402,0.029958645134840308,IA
19,1993,3,Iowa,66773.5,NA,NA,NA,2843859,86270,1242960,1252810,1254812,6635040976,0,408,1993.5,0,23479.891232300895,11.109061574229036,10.063899641576146,NA,NA,0.4370680824893217,0.4405316859942775,0.44123565901122386,0.439611809164941,2333.1117949237287,0,408,0.030335540545434917,IA
19,1993,4,Iowa,68467.25,NA,NA,NA,2847302.5,84825,1257872,1259528,1261307,7381214179,0,451,1993.75,0,24046.35615639715,11.134110807733242,10.087738752886413,NA,NA,0.4417767342950038,0.4423583374088282,0.44298313930465766,0.44237273700282986,2592.3533516372077,0,451,0.029791355151059642,IA
19,1994,1,Iowa,70161,NA,NA,NA,2850746,85683,1218172,1218443,1235633,6538499241,0,411,1994,0,24611.452581184014,11.15854788008018,10.110967165665357,NA,NA,0.4273169198518563,0.42741198268804026,0.43344198325631256,0.42939029526540307,2293.609897549624,0,411,0.03005634314667108,IA
19,1994,2,Iowa,70905,NA,NA,NA,2854902.75,86414,1271299,1288808,1313167,6951012526,0,414,1994.25,0,24836.222529821727,11.169096231895447,10.120058452414916,NA,NA,0.44530378486622707,0.45143674333565303,0.4599690830099204,0.45223653707060013,2434.7633298542305,0,414,0.0302686317423597,IA
19,1994,3,Iowa,71649,NA,NA,NA,2859059.5,84688,1290463,1280802,1290833,7239026167,0,433,1994.5,0,25060.338898158643,11.179534476424797,10.129041751828636,NA,NA,0.4513592669197685,0.44798018369327397,0.4514886801061678,0.4502760435730701,2531.960655942977,0,433,0.02962092953994137,IA
19,1994,4,Iowa,72393,NA,NA,NA,2863216.25,85522,1296336,1305616,1305667,7691034228,0,454,1994.75,0,25283.804532752285,11.189864888616631,10.13791933269505,NA,NA,0.4527551839648856,0.4559962943769965,0.4560141065139596,0.4549218616186139,2686.1520599430796,0,454,0.02986920739919662,IA
19,1995,1,Iowa,73137,NA,NA,NA,2867373,85336,1273178,1275781,1292020,7224583856,0,434,1995,0,25506.622263653873,11.200089673634908,10.146693394045066,NA,NA,0.4440224553973271,0.4449302549755473,0.45059362698888494,0.4465154457872531,2519.5828572006503,0,434,0.02976103911140964,IA
19,1995,2,Iowa,74557.5,NA,NA,NA,2870529.75,85424,1310704,1325244,1346564,7401298562,0,429,1995.25,0,25973.42877216305,11.21932591875441,10.164829324134487,NA,NA,0.456607007817982,0.4616722749520363,0.4690994754539646,0.462459586074661,2578.373752092275,0,429,0.029758966964198854,IA
19,1995,3,Iowa,75978,NA,NA,NA,2873686.5,85785,1322770,1327826,1334071,7446985965,0,431,1995.5,0,26439.209705025234,11.238199103678664,10.182603403391266,NA,NA,0.46030421202869554,0.4620636245463797,0.4642367913131791,0.4622015426294181,2591.439937863786,0,431,0.029851899293816497,IA
19,1995,4,Iowa,77398.5,NA,NA,NA,2876843.25,86447,1334503,1338969,1338227,8102719535,0,466,1995.75,0,26903.968438322107,11.256722679545065,10.200029080297284,NA,NA,0.46387755050609725,0.4654299465221124,0.46517202492697507,0.4648265073183949,2816.531465522148,0,466,0.030049256246408283,IA
19,1996,1,Iowa,78819,NA,NA,NA,2880000,85692,1305418,1301847,1318627,7602346948,0,447,1996,0,27367.708333333336,11.274909363533267,10.217119069385413,NA,NA,0.4532701388888889,0.45203020833333335,0.4578565972222222,0.45438564814814814,2639.7038013888887,0,447,0.02975416666666667,IA
19,1996,2,Iowa,80057.25,NA,NA,NA,2882779.75,86076,1340191,1354034,1369033,7825780327,0,444,1996.25,0,27770.852074286977,11.290497282718544,10.23174226309577,NA,NA,0.46489538439417716,0.4696973468056309,0.4749003110626124,0.4698310140874735,2714.664665935717,0,444,0.02985868067097391,IA
19,1996,3,Iowa,81295.5,NA,NA,NA,2885559.5,86418,1347205,1355338,1354110,7849430970,0,447,1996.5,0,28173.219093212254,11.305845943450498,10.246127128151116,NA,NA,0.46687826052451875,0.4696967780425252,0.46927121066122535,0.46861541640942306,2720.245751300571,0,447,0.02994843807587402,IA
19,1996,4,Iowa,82533.75,NA,NA,NA,2888339.25,86925,1358365,1360550,1361200,8578555139,0,485,1996.75,0,28574.81163267092,11.320962579576992,10.26028089660877,NA,NA,0.4702927469479217,0.47104923703128015,0.47127427984783987,0.47087208794234725,2970.0649392206956,0,485,0.030095148968390745,IA
19,1997,1,Iowa,83772,2521.14576033637,NA,NA,2891119,86565,1319302,1319473,1333650,7983082321,0,464,1997,0,28975.631926600046,11.335854101758402,10.27421047734373,NA,NA,0.4563291929526249,0.45638833960137926,0.46129197725863236,0.45800316993754553,2761.2430761238124,0,464,0.029941693856254274,IA
19,1997,2,Iowa,84236.25,2521.14576033637,NA,NA,2894057.25,86706,1357638,1381545,1398466,8283763582,0,462,1997.25,0,29106.628764859437,11.341380630147489,10.278721219825641,NA,NA,0.4691123508354923,0.4773730720081643,0.483219881016521,0.4765684346200592,2862.3357682367896,0,462,0.02996001547654249,IA
19,1997,3,Iowa,84700.5,2521.14576033637,NA,NA,2896995.5,87907,1377090,1373329,1381917,8360626875,0,467,1997.5,0,29237.359878536226,11.346876783810444,10.28320261835547,NA,NA,0.47535110082152354,0.474052859246761,0.47701730983013263,0.4754737566328057,2885.9647434730223,0,467,0.03034419625436077,IA
19,1997,4,Iowa,85164.75,2521.14576033637,NA,NA,2899933.75,88781,1388268,1390374,1394878,9376779668,0,518,1997.75,0,29367.826075337067,11.35234289481218,10.287655002908284,NA,NA,0.47872403981642686,0.47945026330342894,0.48100340223289584,0.4797259017842505,3233.4461668305353,0,518,0.030614837321714678,IA
19,1998,1,Iowa,85629,NA,NA,NA,2902872,90146,1351622,1355642,1367099,8587707310,0,486,1998,0,29498.028159698395,11.357779289801867,10.29207869804976,NA,NA,0.4656154318895218,0.4670002673214665,0.47094704830250866,0.46785424917116564,2958.348597526863,0,486,0.031054073345293903,IA
19,1998,2,Iowa,86396,NA,NA,NA,2906562.5,90968,1395316,1416905,1436384,9027919201,0,490,1998.25,0,29724.459735512308,11.366696657424145,10.299725545969494,NA,NA,0.48005711213847974,0.48748478658208794,0.494186517578755,0.48724280543310755,3106.046816815396,0,490,0.03129745188689388,IA
19,1998,3,Iowa,87163,NA,NA,NA,2910253,92498,1417047,1407913,1417361,9111604716,0,496,1998.5,0,29950.31703429221,11.375535207924687,10.307295188939731,NA,NA,0.4869153987642999,0.4837768400204381,0.48702329316385895,0.485905177316199,3130.863439020594,0,496,0.03178349098858416,IA
19,1998,4,Iowa,87930,NA,NA,NA,2913943.5,93255,1422124,1423400,1428450,10156029871,0,548,1998.75,0,30175.602237998093,11.384296322373048,10.314789003943806,NA,NA,0.488041034426371,0.4884789289840383,0.4902119756268438,0.48891064634575104,3485.321479637474,0,548,0.032003022707887095,IA
