ID,year,age,wagerate,schooling,region,union,lwage,gender,female
3.406001e+06,2012,40.0,52.499554,16.0,Northeast,0,3.9608047,Male,0.0
3.408003e+06,2010,31.0,13.262786,11.0,West,0,2.5849621,Male,0.0
3.408003e+06,2012,33.0,19.240047,11.0,West,0,2.9569938,Male,0.0
3.413004e+06,2010,28.0,31.178596,17.0,West,0,3.4397318,Male,0.0
3.413004e+06,2012,30.0,26.309595,17.0,West,0,3.2699337,Male,0.0
3.414003e+06,2010,30.0,22.104643,16.0,West,0,3.0957878,Female,1.0
3.414003e+06,2012,32.0,21.752457,16.0,North Central,0,3.0797267,Female,1.0
3.414171e+06,2010,29.0,13.528041,17.0,North Central,0,2.6047647,Male,0.0
3.414171e+06,2012,30.0,28.930767,17.0,North Central,0,3.3649056,Male,0.0
3.415002e+06,2010,34.0,17.982126,9.0,West,0,2.8893783,Female,1.0
3.415002e+06,2012,36.0,22.448534,9.0,West,0,3.1112254,Female,1.0
3.423004e+06,2010,31.0,35.03586,17.0,West,0,3.5563722,Female,1.0
3.423004e+06,2012,33.0,74.93721,17.0,West,0,4.3166504,Female,1.0
3.432001e+06,2010,38.0,28.736034,12.0,West,0,3.358152,Male,0.0
3.432001e+06,2012,40.0,26.342224,12.0,West,0,3.2711732,Male,0.0
3.433001e+06,2010,33.0,19.739447,14.0,West,0,2.982619,Female,1.0
3.433001e+06,2012,35.0,16.303465,14.0,West,0,2.7913775,Female,1.0
3.434009e+06,2010,28.0,9.007642,14.0,West,0,2.1980734,Male,0.0
3.434009e+06,2012,30.0,10.006129,14.0,West,0,2.3031979,Male,0.0
3.435003e+06,2010,45.0,17.694767,10.0,West,0,2.8732688,Male,0.0
3.435003e+06,2012,47.0,17.782633,10.0,West,0,2.8782222,Male,0.0
3.435005e+06,2010,38.0,32.339092,12.0,West,1,3.4762769,Male,0.0
3.435005e+06,2012,39.0,39.948383,12.0,West,1,3.6875882,Male,0.0
3.437003e+06,2010,25.0,6.0345674,12.0,West,0,1.7975042,Male,0.0
3.437003e+06,2012,27.0,13.116732,12.0,West,0,2.5738885,Male,0.0
3.44217e+06,2010,43.0,85.213394,17.0,Northeast,0,4.4451585,Male,0.0
3.44217e+06,2012,44.0,80.092545,17.0,Northeast,0,4.383183,Male,0.0
3.445004e+06,2010,26.0,27.08924,17.0,Northeast,0,3.2991366,Female,1.0
3.445004e+06,2012,28.0,14.21523,17.0,Northeast,0,2.654314,Female,1.0
3.451001e+06,2010,47.0,21.894648,12.0,West,0,3.0862422,Male,0.0
3.451001e+06,2012,49.0,20.20803,12.0,West,0,3.0060802,Male,0.0
3.464001e+06,2010,46.0,16.357435,6.0,West,0,2.7946825,Male,0.0
3.464001e+06,2012,48.0,12.192251,6.0,West,0,2.5008006,Male,0.0
3.472002e+06,2010,44.0,16.954262,6.0,West,0,2.8305192,Female,1.0
3.472002e+06,2012,46.0,15.998931,6.0,West,0,2.772522,Female,1.0
3.473003e+06,2010,34.0,27.630804,14.0,West,0,3.3189313,Female,1.0
3.473003e+06,2012,36.0,22.198381,14.0,West,0,3.1000195,Female,1.0
3.473005e+06,2010,31.0,23.209875,14.0,West,0,3.1445777,Male,0.0
3.473005e+06,2012,33.0,15.85754,14.0,West,0,2.7636452,Male,0.0
3.473006e+06,2010,28.0,11.505466,12.0,West,0,2.4428222,Female,1.0
3.473006e+06,2012,30.0,11.4091625,12.0,West,0,2.4344168,Female,1.0
3.473172e+06,2010,26.0,22.303585,13.0,West,0,3.1047475,Female,1.0
3.473172e+06,2012,28.0,23.764559,13.0,West,0,3.1681952,Female,1.0
3.477001e+06,2010,44.0,12.831744,7.0,North Central,0,2.551922,Male,0.0
3.477001e+06,2012,46.0,9.157784,7.0,North Central,0,2.2146044,Male,0.0
3.478002e+06,2010,40.0,18.656317,13.0,West,0,2.926185,Female,1.0
3.478002e+06,2012,42.0,10.658704,13.0,West,0,2.3663769,Female,1.0
3.480003e+06,2010,32.0,20.723103,17.0,West,0,3.031249,Female,1.0
3.480003e+06,2012,34.0,19.816486,17.0,West,0,2.9865143,Female,1.0
3.480004e+06,2010,27.0,14.633273,14.0,West,1,2.6832979,Female,1.0
3.480004e+06,2012,29.0,18.663607,14.0,West,1,2.9265754,Female,1.0
3.48317e+06,2010,30.0,6.631393,14.0,West,0,1.8918148,Male,0.0
3.48317e+06,2012,32.0,9.592833,14.0,West,0,2.2610161,Male,0.0
3.489001e+06,2010,46.0,9.85867,6.0,South,0,2.2883513,Female,1.0
3.489001e+06,2012,48.0,12.214004,6.0,South,0,2.502583,Female,1.0
3.49217e+06,2010,30.0,26.945559,16.0,South,0,3.2938185,Male,0.0
3.49217e+06,2012,32.0,21.36091,16.0,South,0,3.0615625,Male,0.0
3.50717e+06,2010,31.0,9.659728,11.0,West,0,2.2679656,Female,1.0
3.50717e+06,2012,33.0,10.038758,11.0,West,0,2.3064535,Female,1.0
3.511003e+06,2010,39.0,20.667841,12.0,West,1,3.028579,Male,0.0
3.511003e+06,2012,40.0,26.070318,12.0,West,1,3.2607975,Male,0.0
3.51117e+06,2010,34.0,9.438683,12.0,West,0,2.2448163,Female,1.0
3.51117e+06,2012,36.0,25.276354,12.0,West,0,3.2298694,Female,1.0
5.010005e+06,2010,45.0,19.219986,14.0,North Central,1,2.9559507,Female,1.0
5.010005e+06,2012,47.0,18.315569,14.0,North Central,1,2.9077516,Female,1.0
5.012007e+06,2010,45.0,22.049381,12.0,North Central,0,3.0932846,Male,0.0
5.012007e+06,2012,47.0,18.402578,12.0,North Central,0,2.9124908,Male,0.0
5.014032e+06,2010,31.0,9.405525,12.0,North Central,1,2.2412972,Female,1.0
5.014032e+06,2012,33.0,6.7432613,12.0,North Central,0,1.9085437,Female,1.0
5.014034e+06,2010,29.0,13.3291,17.0,North Central,0,2.5899496,Female,1.0
5.014034e+06,2012,31.0,15.128833,17.0,North Central,0,2.7166023,Female,1.0
5.014035e+06,2010,26.0,16.025866,16.0,North Central,0,2.774204,Female,1.0
5.014035e+06,2012,28.0,15.618263,16.0,North Central,0,2.748441,Female,1.0
5.015034e+06,2010,26.0,9.107113,17.0,North Central,1,2.2090557,Female,1.0
5.015034e+06,2012,29.0,14.846051,17.0,North Central,1,2.6977339,Female,1.0
5.015184e+06,2010,41.0,12.942268,11.0,North Central,0,2.5604985,Male,0.0
5.015184e+06,2012,43.0,13.943324,11.0,North Central,0,2.635001,Male,0.0
5.017175e+06,2010,25.0,16.633743,13.0,North Central,0,2.8114333,Female,1.0
5.017175e+06,2012,26.0,17.238821,13.0,North Central,0,2.847164,Female,1.0
5.031036e+06,2010,31.0,7.957671,12.0,South,1,2.0741365,Male,0.0
5.031036e+06,2012,32.0,20.197155,12.0,South,1,3.0055418,Male,0.0
5.034036e+06,2010,31.0,18.788946,16.0,West,0,2.9332688,Male,0.0
5.034036e+06,2012,33.0,16.499237,16.0,West,0,2.8033142,Male,0.0
5.034038e+06,2010,31.0,34.129566,17.0,North Central,1,3.530164,Female,1.0
5.034038e+06,2012,33.0,32.944096,17.0,North Central,1,3.494812,Female,1.0
5.034183e+06,2010,33.0,24.978247,17.0,West,1,3.2180054,Female,1.0
5.034183e+06,2012,35.0,35.77191,17.0,West,1,3.577163,Female,1.0
5.040006e+06,2010,45.0,12.9533205,11.0,North Central,0,2.5613523,Female,1.0
5.040006e+06,2012,47.0,6.3843455,11.0,North Central,0,1.8538489,Female,1.0
5.045033e+06,2010,25.0,9.847618,12.0,North Central,0,2.2872295,Male,0.0
5.045033e+06,2012,27.0,9.212166,12.0,North Central,0,2.220525,Male,0.0
5.045187e+06,2010,25.0,16.059023,13.0,North Central,0,2.7762709,Female,1.0
5.045187e+06,2012,27.0,9.407937,13.0,North Central,0,2.2415538,Female,1.0
5.04803e+06,2010,39.0,14.345913,15.0,North Central,0,2.663465,Female,1.0
5.04803e+06,2012,41.0,15.107081,15.0,North Central,0,2.7151637,Female,1.0
5.048037e+06,2010,29.0,11.372839,14.0,North Central,0,2.431228,Female,1.0
5.048037e+06,2012,31.0,10.397675,14.0,North Central,1,2.3415823,Female,1.0
5.04818e+06,2010,38.0,32.460667,13.0,North Central,0,3.480029,Male,0.0
5.04818e+06,2012,40.0,31.725958,13.0,North Central,0,3.4571352,Male,0.0
5.052036e+06,2010,34.0,12.433862,11.0,North Central,1,2.5204237,Female,1.0
5.052036e+06,2012,37.0,9.592833,11.0,North Central,1,2.2610161,Female,1.0
5.052043e+06,2010,31.0,8.499235,11.0,North Central,0,2.1399763,Female,1.0
5.052043e+06,2012,33.0,10.462932,11.0,North Central,0,2.3478386,Female,1.0
5.052202e+06,2010,32.0,10.245502,15.0,Northeast,0,2.3268387,Male,0.0
5.052202e+06,2012,34.0,12.13787,15.0,Northeast,0,2.4963303,Male,0.0
5.054032e+06,2010,26.0,31.720163,17.0,South,0,3.4569526,Male,0.0
5.054032e+06,2012,28.0,42.70007,17.0,South,0,3.7542005,Male,0.0
5.055036e+06,2010,27.0,7.825043,11.0,North Central,1,2.0573292,Female,1.0
5.055036e+06,2012,29.0,4.709407,11.0,North Central,1,1.549562,Female,1.0
5.057178e+06,2010,30.0,20.369429,17.0,North Central,0,3.0140352,Female,1.0
5.057178e+06,2012,32.0,24.069092,17.0,North Central,0,3.1809285,Female,1.0
5.05719e+06,2010,35.0,14.62222,14.0,North Central,0,2.6825423,Female,1.0
5.05719e+06,2012,37.0,8.711859,14.0,North Central,0,2.1646852,Female,1.0
5.061177e+06,2010,34.0,11.693356,16.0,North Central,0,2.4590209,Female,1.0
5.061177e+06,2012,36.0,12.029109,16.0,North Central,0,2.4873295,Female,1.0
5.065034e+06,2010,38.0,11.162845,11.0,North Central,0,2.4125907,Female,1.0
5.065034e+06,2012,40.0,11.398287,11.0,North Central,0,2.433463,Female,1.0
5.06518e+06,2010,44.0,18.247383,17.0,North Central,0,2.9040217,Female,1.0
5.06518e+06,2012,46.0,23.873322,17.0,North Central,0,3.1727617,Female,1.0
5.066037e+06,2010,26.0,25.984007,17.0,North Central,0,3.2574813,Female,1.0
5.066037e+06,2012,28.0,23.884195,17.0,North Central,0,3.173217,Female,1.0
5.066038e+06,2010,26.0,12.400704,12.0,North Central,1,2.5177534,Male,0.0
5.066038e+06,2012,27.0,20.512568,12.0,North Central,1,3.0210378,Male,0.0
5.069035e+06,2010,27.0,14.876425,14.0,North Central,0,2.6997778,Female,1.0
5.069035e+06,2012,29.0,13.366884,14.0,North Central,0,2.5927804,Female,1.0
5.070176e+06,2010,25.0,15.937448,14.0,North Central,1,2.7686715,Female,1.0
5.070176e+06,2012,27.0,2.8930767,14.0,North Central,1,1.0623205,Female,1.0
5.071032e+06,2010,42.0,17.318987,14.0,North Central,1,2.8518033,Female,1.0
5.071032e+06,2012,44.0,8.526963,14.0,North Central,1,2.1432333,Female,1.0
5.071034e+06,2010,32.0,16.269016,17.0,North Central,0,2.7892625,Female,1.0
5.071034e+06,2012,34.0,37.414227,17.0,North Central,0,3.622051,Female,1.0
5.136031e+06,2010,34.0,3.0393884,15.0,South,0,1.1116563,Female,1.0
5.136031e+06,2012,36.0,7.9505224,15.0,South,0,2.0732377,Female,1.0
5.13618e+06,2010,26.0,11.693356,17.0,South,1,2.4590209,Female,1.0
5.13618e+06,2012,28.0,17.750004,17.0,South,1,2.8763857,Female,1.0
5.136181e+06,2010,25.0,27.045029,17.0,South,0,3.2975032,Female,1.0
5.136181e+06,2012,27.0,27.19057,17.0,South,0,3.3028703,Female,1.0
5.142032e+06,2010,25.0,34.925335,17.0,South,1,3.5532124,Female,1.0
5.142032e+06,2012,27.0,43.657177,17.0,South,0,3.7763677,Female,1.0
5.142174e+06,2010,45.0,22.32569,15.0,South,1,3.105738,Female,1.0
5.142174e+06,2012,48.0,21.295654,15.0,South,1,3.058503,Female,1.0
5.16303e+06,2010,39.0,17.175306,13.0,West,0,2.8434727,Male,0.0
5.16303e+06,2012,41.0,19.0334,13.0,West,0,2.9461954,Male,0.0
5.164031e+06,2010,35.0,21.673603,14.0,South,0,3.076095,Female,1.0
5.164031e+06,2012,37.0,17.206192,14.0,South,0,2.8452692,Female,1.0
5.170011e+06,2010,44.0,28.492886,14.0,South,0,3.3496544,Female,1.0
5.170011e+06,2012,46.0,28.822004,14.0,South,0,3.361139,Female,1.0
5.17003e+06,2010,40.0,23.010933,12.0,South,0,3.1359694,Female,1.0
5.17003e+06,2012,42.0,20.121021,12.0,South,0,3.001765,Female,1.0
5.170032e+06,2010,39.0,17.683714,16.0,South,0,2.8726442,Female,1.0
5.170032e+06,2012,42.0,18.489588,16.0,South,0,2.9172077,Female,1.0
5.170035e+06,2010,31.0,19.04315,17.0,South,0,2.9467075,Female,1.0
5.170035e+06,2012,33.0,16.92341,17.0,South,0,2.828698,Female,1.0
5.170184e+06,2010,39.0,31.985418,15.0,South,0,3.46528,Female,1.0
5.170184e+06,2012,42.0,35.391247,15.0,South,0,3.5664644,Female,1.0
5.170193e+06,2010,35.0,123.576004,16.0,South,0,4.8168564,Female,1.0
5.170193e+06,2012,37.0,48.23607,16.0,South,0,3.876107,Female,1.0
5.170195e+06,2010,36.0,22.557787,17.0,South,0,3.1160803,Male,0.0
5.170195e+06,2012,38.0,30.3338,17.0,South,0,3.4122627,Male,0.0
5.171176e+06,2010,33.0,16.843737,15.0,Northeast,0,2.823979,Male,0.0
5.171176e+06,2012,35.0,31.986986,15.0,Northeast,1,3.4653292,Male,0.0
5.177007e+06,2010,44.0,14.544854,12.0,North Central,0,2.6772373,Female,1.0
5.177007e+06,2012,46.0,9.407937,12.0,North Central,0,2.2415538,Female,1.0
5.17703e+06,2010,34.0,26.680304,16.0,North Central,1,3.2839255,Female,1.0
5.17703e+06,2012,36.0,31.367043,16.0,North Central,1,3.4457576,Female,1.0
5.182034e+06,2010,42.0,19.66208,14.0,South,0,2.978692,Male,0.0
5.182034e+06,2012,43.0,35.46738,14.0,South,0,3.5686135,Male,0.0
5.182039e+06,2010,31.0,16.335331,17.0,South,0,2.7933302,Male,0.0
5.182039e+06,2012,32.0,29.974884,17.0,South,0,3.4003599,Male,0.0
5.182177e+06,2010,32.0,9.748147,15.0,South,0,2.2770772,Female,1.0
5.182177e+06,2012,34.0,16.162075,15.0,South,0,2.7826674,Female,1.0
5.182182e+06,2010,41.0,7.4382124,13.0,South,0,2.0066307,Female,1.0
5.182182e+06,2012,43.0,7.3197017,13.0,South,0,1.9905696,Female,1.0
5.199004e+06,2010,46.0,41.09253,17.0,South,1,3.7158263,Male,0.0
5.199004e+06,2012,48.0,48.051174,17.0,South,1,3.8722665,Male,0.0
5.200031e+06,2010,25.0,15.90429,17.0,South,0,2.766589,Female,1.0
5.200031e+06,2012,27.0,17.945776,17.0,South,0,2.8873549,Female,1.0
5.215031e+06,2010,28.0,16.655848,14.0,South,1,2.8127613,Female,1.0
5.215031e+06,2012,30.0,20.425556,14.0,South,0,3.0167868,Female,1.0
5.230039e+06,2010,26.0,13.108052,12.0,South,0,2.5732267,Male,0.0
5.230039e+06,2012,28.0,7.2000628,12.0,South,0,1.9740897,Male,0.0
5.23004e+06,2010,27.0,9.129217,17.0,South,0,2.21148,Female,1.0
5.23004e+06,2012,29.0,9.059897,17.0,South,0,2.203858,Female,1.0
5.24103e+06,2010,37.0,24.779305,14.0,North Central,1,3.2100089,Female,1.0
5.24103e+06,2012,39.0,36.46799,14.0,North Central,1,3.5964348,Female,1.0
5.25901e+06,2010,46.0,17.429512,14.0,South,0,2.8581648,Female,1.0
5.25901e+06,2012,48.0,10.723961,14.0,South,1,2.3724806,Female,1.0
5.264004e+06,2010,46.0,41.711464,16.0,South,0,3.730776,Female,1.0
5.264004e+06,2012,48.0,39.8505,16.0,South,0,3.685135,Female,1.0
5.274003e+06,2010,45.0,6.7087593,12.0,South,1,1.903414,Female,1.0
5.274003e+06,2012,46.0,17.064802,12.0,South,1,2.837018,Female,1.0
5.274031e+06,2010,25.0,6.7640204,10.0,South,0,1.9116174,Male,0.0
5.274031e+06,2012,27.0,7.0151668,10.0,South,0,1.9480745,Male,0.0
5.277171e+06,2010,33.0,16.578482,16.0,South,0,2.8081055,Female,1.0
5.277171e+06,2012,35.0,13.595285,16.0,South,0,2.609723,Female,1.0
5.28103e+06,2010,32.0,63.76084,17.0,South,0,4.1551394,Female,1.0
5.28103e+06,2012,33.0,84.46479,17.0,South,0,4.4363346,Female,1.0
5.290008e+06,2010,44.0,10.168136,12.0,South,0,2.319259,Female,1.0
5.290008e+06,2012,46.0,10.897981,12.0,South,0,2.3885775,Female,1.0
5.29003e+06,2010,43.0,24.281948,14.0,South,0,3.1897333,Male,0.0
5.29003e+06,2012,45.0,25.896297,14.0,South,0,3.2541,Male,0.0
5.290174e+06,2010,34.0,24.403524,12.0,South,0,3.1947277,Male,0.0
5.290174e+06,2012,36.0,35.57614,12.0,South,0,3.5716753,Male,0.0
5.290186e+06,2010,40.0,15.539564,14.0,South,0,2.7433894,Female,1.0
5.290186e+06,2012,41.0,14.87868,14.0,South,0,2.6999292,Female,1.0
5.290189e+06,2010,31.0,34.99165,16.0,South,0,3.5551095,Female,1.0
5.290189e+06,2012,33.0,32.72657,16.0,South,0,3.4881873,Female,1.0
5.295006e+06,2010,43.0,8.04609,12.0,South,0,2.0851862,Male,0.0
5.295006e+06,2012,45.0,8.265933,12.0,South,0,2.1121426,Male,0.0
5.299035e+06,2010,36.0,38.5726,16.0,South,1,3.652542,Male,0.0
5.299035e+06,2012,37.0,45.995567,16.0,South,1,3.828545,Male,0.0
5.299038e+06,2010,28.0,11.173897,13.0,South,0,2.4135804,Female,1.0
5.299038e+06,2012,30.0,19.011646,13.0,South,0,2.9450517,Female,1.0
5.299041e+06,2010,25.0,27.08924,13.0,South,0,3.2991366,Male,0.0
5.299041e+06,2012,27.0,14.639403,13.0,South,0,2.6837168,Male,0.0
5.299044e+06,2010,25.0,10.831275,14.0,South,0,2.3824377,Female,1.0
5.299044e+06,2012,27.0,11.50705,14.0,South,0,2.4429598,Female,1.0
5.299184e+06,2010,30.0,12.345443,12.0,South,1,2.513287,Male,0.0
5.299184e+06,2012,32.0,10.038758,12.0,South,1,2.3064535,Male,0.0
5.306031e+06,2010,28.0,10.95285,15.0,South,0,2.3935997,Male,0.0
5.306031e+06,2012,30.0,14.171724,15.0,South,0,2.6512487,Male,0.0
5.306176e+06,2010,26.0,8.653968,16.0,South,0,2.1580179,Female,1.0
5.306176e+06,2012,28.0,11.0067425,16.0,South,0,2.398508,Female,1.0
5.308173e+06,2010,39.0,18.04844,12.0,South,0,2.8930593,Female,1.0
5.308173e+06,2012,41.0,12.71431,12.0,South,0,2.5427282,Female,1.0
5.31403e+06,2010,40.0,15.594825,12.0,South,1,2.7469392,Female,1.0
5.31403e+06,2012,42.0,12.5511675,12.0,South,1,2.5298138,Female,1.0
5.323003e+06,2010,46.0,28.503937,17.0,South,0,3.350042,Female,1.0
5.323003e+06,2012,48.0,13.214617,17.0,South,0,2.5813236,Female,1.0
5.332032e+06,2010,34.0,19.739447,13.0,South,0,2.982619,Female,1.0
5.332032e+06,2012,36.0,36.837784,13.0,South,0,3.606524,Female,1.0
5.33204e+06,2010,26.0,21.043621,17.0,South,1,3.0465975,Female,1.0
5.33204e+06,2012,27.0,18.402578,17.0,South,1,2.9124908,Female,1.0
5.336007e+06,2010,44.0,17.683714,16.0,South,0,2.8726442,Female,1.0
5.336007e+06,2012,46.0,18.489588,16.0,South,0,2.9172077,Female,1.0
5.35003e+06,2010,41.0,21.264666,12.0,South,0,3.057047,Female,1.0
5.35003e+06,2012,42.0,18.489588,12.0,South,0,2.9172077,Female,1.0
5.350181e+06,2010,33.0,25.89559,12.0,South,1,3.2540727,Male,0.0
5.350181e+06,2012,35.0,27.19057,12.0,South,1,3.3028703,Male,0.0
5.35503e+06,2010,31.0,13.439623,14.0,North Central,0,2.5982072,Male,0.0
5.35503e+06,2012,32.0,8.90763,14.0,North Central,0,2.1869082,Male,0.0
5.355173e+06,2010,29.0,10.422339,12.0,North Central,0,2.3439515,Female,1.0
5.355173e+06,2012,32.0,12.518538,12.0,North Central,0,2.5272107,Female,1.0
5.364006e+06,2010,46.0,11.494413,15.0,South,0,2.4418612,Female,1.0
5.364006e+06,2012,48.0,14.56327,15.0,South,0,2.6785026,Female,1.0
5.36403e+06,2010,34.0,21.043621,15.0,South,0,3.0465975,Male,0.0
5.36403e+06,2012,36.0,21.926476,15.0,South,0,3.087695,Male,0.0
5.364031e+06,2010,29.0,15.406936,15.0,South,0,2.7348177,Female,1.0
5.364031e+06,2012,31.0,17.782633,15.0,South,0,2.8782222,Female,1.0
5.364033e+06,2010,27.0,11.837036,12.0,South,0,2.4712334,Female,1.0
5.364033e+06,2012,29.0,19.718601,12.0,South,0,2.9815624,Female,1.0
5.364178e+06,2010,33.0,12.433862,12.0,South,0,2.5204237,Female,1.0
5.364178e+06,2012,35.0,15.357234,12.0,South,0,2.7315867,Female,1.0
5.366033e+06,2010,39.0,21.297823,14.0,South,0,3.058605,Female,1.0
5.366033e+06,2012,41.0,26.102947,14.0,South,0,3.2620482,Female,1.0
5.366207e+06,2010,25.0,26.492413,17.0,South,0,3.2768583,Male,0.0
5.366207e+06,2012,27.0,29.909626,17.0,South,0,3.3981805,Male,0.0
5.375003e+06,2010,45.0,31.00176,14.0,North Central,1,3.434044,Male,0.0
5.375003e+06,2012,47.0,30.583954,14.0,North Central,1,3.4204755,Male,0.0
5.393031e+06,2010,36.0,20.99941,17.0,North Central,1,3.0444944,Male,0.0
5.393031e+06,2012,38.0,24.950068,17.0,North Central,1,3.2168765,Male,0.0
5.393033e+06,2010,35.0,19.37472,14.0,South,0,2.963969,Male,0.0
5.393033e+06,2012,37.0,23.405643,14.0,South,0,3.1529772,Male,0.0
5.393171e+06,2010,41.0,25.829275,13.0,South,0,3.2515085,Female,1.0
5.393171e+06,2012,43.0,20.262411,13.0,South,0,3.0087676,Female,1.0
5.403171e+06,2010,43.0,17.274778,14.0,South,0,2.8492475,Female,1.0
5.403171e+06,2012,45.0,8.320314,14.0,South,0,2.1187,Female,1.0
5.408175e+06,2010,42.0,19.396824,13.0,South,1,2.9651093,Female,1.0
5.408175e+06,2012,44.0,7.743874,13.0,South,1,2.0469022,Female,1.0
5.416174e+06,2010,40.0,40.451492,17.0,South,0,3.7001035,Male,0.0
5.416174e+06,2012,43.0,25.798412,17.0,South,0,3.250313,Male,0.0
5.425003e+06,2010,46.0,18.965782,17.0,West,0,2.9426365,Female,1.0
5.425003e+06,2012,48.0,13.356008,17.0,West,0,2.5919664,Female,1.0
5.429007e+06,2010,46.0,10.709699,12.0,South,0,2.3711498,Female,1.0
5.429007e+06,2012,48.0,12.409776,12.0,South,0,2.5184846,Female,1.0
5.429008e+06,2010,45.0,14.832215,12.0,South,0,2.6968014,Female,1.0
5.429008e+06,2012,47.0,16.695011,12.0,South,0,2.81511,Female,1.0
5.430037e+06,2010,30.0,25.630333,14.0,South,0,3.2437766,Female,1.0
5.430037e+06,2012,32.0,22.23101,14.0,South,0,3.101488,Female,1.0
5.430171e+06,2010,42.0,13.218576,14.0,South,0,2.581623,Female,1.0
5.430171e+06,2012,44.0,15.096205,14.0,South,0,2.7144434,Female,1.0
5.430193e+06,2010,34.0,10.234449,16.0,South,1,2.3257594,Female,1.0
5.430193e+06,2012,36.0,7.406711,16.0,South,1,2.0023866,Female,1.0
5.430194e+06,2010,32.0,23.453026,12.0,South,0,3.1549995,Male,0.0
5.430194e+06,2012,35.0,23.003222,12.0,South,0,3.1356342,Male,0.0
5.430214e+06,2010,27.0,8.18977,12.0,South,0,2.1028857,Female,1.0
5.430214e+06,2012,29.0,21.404417,12.0,South,0,3.0635972,Female,1.0
5.440003e+06,2010,44.0,10.499705,12.0,South,0,2.3513472,Female,1.0
5.440003e+06,2012,46.0,10.658704,12.0,South,0,2.3663769,Female,1.0
5.442034e+06,2010,36.0,23.121456,12.0,South,0,3.1407611,Female,1.0
5.442034e+06,2012,38.0,10.876228,12.0,South,0,2.3865795,Female,1.0
5.449031e+06,2010,37.0,27.08924,14.0,South,0,3.2991366,Female,1.0
5.449031e+06,2012,39.0,25.276354,14.0,South,0,3.2298694,Female,1.0
5.45103e+06,2010,27.0,11.140739,14.0,South,0,2.4106085,Female,1.0
5.45103e+06,2012,29.0,13.388638,14.0,South,0,2.5944064,Female,1.0
5.451182e+06,2010,31.0,5.636684,13.0,South,0,1.729296,Female,1.0
5.451182e+06,2012,32.0,10.462932,13.0,South,0,2.3478386,Female,1.0
5.458033e+06,2010,36.0,21.938858,17.0,South,0,3.0882595,Male,0.0
5.458033e+06,2012,37.0,21.328283,17.0,South,0,3.060034,Male,0.0
5.459003e+06,2010,47.0,19.341562,14.0,South,0,2.9622562,Female,1.0
5.459003e+06,2012,48.0,22.557297,14.0,South,0,3.1160586,Female,1.0
5.45918e+06,2010,45.0,38.683125,17.0,South,0,3.6554034,Female,1.0
5.45918e+06,2012,47.0,63.973972,17.0,South,0,4.1584764,Female,1.0
5.46203e+06,2010,33.0,36.605286,14.0,South,1,3.6001925,Male,0.0
5.46203e+06,2012,35.0,30.377306,14.0,South,0,3.4136958,Male,0.0
5.462172e+06,2010,29.0,18.833157,17.0,South,0,2.9356189,Female,1.0
5.462172e+06,2012,31.0,23.41652,17.0,South,0,3.1534417,Female,1.0
5.464032e+06,2010,41.0,14.014343,14.0,South,1,2.6400814,Female,1.0
5.464032e+06,2012,43.0,17.913147,14.0,South,1,2.885535,Female,1.0
5.477035e+06,2010,28.0,11.825983,13.0,North Central,0,2.470299,Female,1.0
5.477035e+06,2012,30.0,11.126381,13.0,North Central,0,2.409319,Female,1.0
5.488007e+06,2010,45.0,11.80388,12.0,South,0,2.4684284,Female,1.0
5.488007e+06,2012,47.0,10.952361,12.0,South,0,2.3935552,Female,1.0
5.48903e+06,2010,41.0,22.624102,12.0,South,0,3.1190157,Female,1.0
5.48903e+06,2012,44.0,32.878838,12.0,South,0,3.4928293,Female,1.0
5.494005e+06,2010,45.0,28.769194,11.0,North Central,0,3.3593051,Male,0.0
5.494005e+06,2012,47.0,27.4516,11.0,North Central,0,3.3124244,Male,0.0
5.494173e+06,2010,39.0,16.158493,16.0,North Central,0,2.782446,Female,1.0
5.494173e+06,2012,41.0,16.314342,16.0,North Central,0,2.7920446,Female,1.0
5.49503e+06,2010,42.0,20.590473,17.0,North Central,1,3.0248284,Female,1.0
5.49503e+06,2012,43.0,21.241274,17.0,North Central,0,3.055946,Female,1.0
5.498174e+06,2010,46.0,26.580832,16.0,North Central,0,3.2801902,Male,0.0
5.498174e+06,2012,48.0,24.960943,16.0,North Central,0,3.2173123,Male,0.0
5.501012e+06,2010,44.0,14.953791,13.0,North Central,0,2.7049649,Male,0.0
5.501012e+06,2012,46.0,22.872707,13.0,North Central,0,3.1299443,Male,0.0
5.526038e+06,2010,31.0,11.273368,12.0,South,0,2.4224432,Male,0.0
5.526038e+06,2012,33.0,12.355394,12.0,South,0,2.5140927,Male,0.0
5.526208e+06,2010,31.0,12.754378,12.0,South,0,2.5458746,Female,1.0
5.526208e+06,2012,33.0,13.073227,12.0,South,0,2.5705664,Female,1.0
5.526209e+06,2010,28.0,21.253613,12.0,South,0,3.056527,Male,0.0
5.526209e+06,2012,30.0,24.373627,12.0,South,0,3.1935017,Male,0.0
5.537009e+06,2010,44.0,11.372839,12.0,South,1,2.431228,Female,1.0
5.537009e+06,2012,46.0,15.966303,12.0,South,1,2.7704804,Female,1.0
5.537173e+06,2010,35.0,21.47466,14.0,South,1,3.0668738,Male,0.0
5.537173e+06,2012,37.0,23.568787,14.0,South,1,3.1599233,Male,0.0
5.537174e+06,2010,39.0,19.67313,14.0,South,0,2.9792538,Male,0.0
5.537174e+06,2012,41.0,13.704047,14.0,South,0,2.6176913,Male,0.0
