country_id,year,ln_co2,ln_gdp,ln_gdp_sq,ln_gdp_cb,fossil_fuel,renewable,urban,globalization,pop_density,democracy,corruption,industry,services,trade,fdi,credit
12,2000,-18.65345,10.585845,112.06011,1186.251,41.991379,10.061893,65.125603,49.148949,65.01992,7.7643638,43.810513,31.063091,53.196236,103.68941,3.2987604,51.411999
63,2000,-18.517275,8.8610249,78.517761,695.74786,51.82383,16.681469,52.650055,49.79985,48.403381,-.82425249,48.149967,21.877171,39.677887,68.946747,6.6383028,47.584385
43,2000,-19.226669,7.0999656,50.409512,357.90579,12.177056,34.567253,22.81119,44.432224,1.1160754,-2.6018584,0,29.197195,35.897282,69.002434,2.8456328,35.56937
9,2000,-19.366667,8.2807131,68.570206,567.81024,40.599045,33.194942,43.999939,46.021935,11.639111,-2.4780605,32.087395,9.2272339,45.401485,56.237766,1.8047537,70.882607
14,2000,-18.523483,10.122245,102.45984,1037.1235,66.403824,19.197027,50.97839,56.501797,25.831631,6.0234256,61.958015,23.754156,45.884949,104.89672,.67204905,57.358421
80,2000,-18.847532,9.6723661,93.554665,904.89502,63.027332,37.4659,58.065578,55.649757,101.877,-4.311038,38.519218,26.89398,41.937836,70.199364,3.5542035,56.650875
58,2000,-19.603611,8.9932709,80.878922,727.36603,37.83017,40.100113,51.392021,50.990845,50.281975,4.2753973,53.274162,16.979437,43.583408,64.690765,.98000681,52.75457
76,2000,-19.890814,8.4951715,72.167938,613.07904,50.480221,47.126369,23.237291,46.285378,6.8262596,-3.3606091,91.496658,32.147942,37.669991,67.206223,4.5749545,44.147308
38,2000,-19.430588,8.9018784,79.243439,705.41547,48.123051,34.39064,45.724991,51.341591,19.882805,-2.5366395,89.926369,29.226349,28.238495,57.207878,-4.7282748,49.61776
69,2000,-18.805698,11.148438,124.28768,1385.6135,74.443329,32.646214,61.920528,65.417633,48.97065,1.4962546,32.64986,28.533073,30.316683,83.850037,10.284158,57.665051
8,2000,-18.667862,10.192101,103.87891,1058.7444,77.104691,17.715961,67.96711,67.286964,113.98106,2.1020105,94.092621,28.385809,34.584515,89.36338,5.8851452,37.94902
10,2000,-17.933653,11.480063,131.79185,1512.9789,86.476784,18.682209,62.627987,83.822609,25.610207,1.8267109,82.342514,25.431713,56.048645,71.765228,.41596073,73.685806
66,2000,-18.935593,9.2106161,84.835449,781.38678,57.134415,18.762999,41.803276,43.362831,26.060471,1.9051986,22.238928,23.808804,45.148415,52.664265,4.7291756,45.565449
59,2000,-19.195566,8.0143156,64.229256,514.75354,25.150669,26.934258,60.022346,48.645092,26.16716,1.1636817,52.894787,24.664612,24.573288,70.943359,-1.5120741,39.393574
48,2000,-19.127655,10.109083,102.19357,1033.0833,54.510361,16.487411,68.577713,84.679832,26.942753,6.1097431,45.687195,21.305441,43.256451,86.819885,-3.8465424,39.954918
56,2000,-18.155487,11.469846,131.55736,1508.9426,80.259178,15.6668,79.744553,93.073997,168.18903,-.93086696,93.088181,40.335232,58.995499,92.158485,6.0094924,56.154751
3,2000,-18.083403,10.200983,104.06006,1061.5149,72.846802,22.846811,50.749897,53.402489,40.878567,6.152586,74.867439,24.450453,47.217335,69.128311,-.81973851,69.44149
37,2000,-17.342127,11.080359,122.77435,1360.3838,68.509811,4.8743773,64.963158,70.073036,38.493385,6.9437518,67.159874,28.412033,47.632595,78.242256,10.475084,75.076416
68,2000,-20.117594,9.3340845,87.125137,813.23334,39.041821,22.80747,40.01265,52.450565,22.742203,-.20413984,88.968666,21.003262,43.638397,78.941811,11.030187,43.279778
45,2000,-18.944252,8.2414694,67.921814,559.77557,38.193504,40.367069,45.354816,44.052254,51.948505,3.6115377,49.31673,22.344645,32.226105,38.973206,-2.0418296,41.04892
20,2000,-19.021898,8.876545,78.793053,699.41003,43.140511,33.86142,56.688389,55.859451,27.513817,-2.2087905,25.583521,24.267971,44.572159,68.06321,11.920664,54.823483
23,2000,-19.895716,7.4135232,54.960327,407.44965,30.601429,51.546757,31.172455,45.315895,16.340336,9.2278404,100,20.963602,33.987526,43.15176,2.6779191,30.456839
71,2000,-18.947298,11.269838,127.00925,1431.3738,68.691589,17.744024,71.88858,72.005295,49.538345,8.6412954,65.265167,25.216848,50.318787,44.820595,-.39303333,28.764124
30,2000,-19.593281,8.7850046,77.176308,677.9942,48.191624,29.390205,43.443325,49.465271,24.640625,9.0696106,18.903559,31.359516,32.423515,75.395432,-2.928097,28.434492
50,2000,-19.789078,7.6269264,58.170006,443.65836,40.54493,32.83807,31.919655,62.900055,36.49778,-1.6454802,18.714125,13.14818,35.738529,64.813324,-2.3790376,12.056368
35,2000,-20.149973,8.1714182,66.772072,545.62256,37.588184,36.645119,30.42367,47.654522,25.329643,-2.2571318,100,19.679878,27.533934,41.242859,4.410181,18.024117
47,2000,-19.353359,7.7775664,60.49054,470.46918,39.367847,24.699955,57.373455,55.696888,87.987488,-2.2139337,90.301414,16.884987,22.102119,33.060013,6.0395932,53.464828
31,2000,-19.940851,8.4468699,71.349609,602.68085,49.397896,35.731281,52.515285,40.970295,70.735519,5.6310468,20.180487,25.839783,35.970909,49.558884,2.4400027,30.423126
49,2000,-18.196978,9.2778502,86.078506,798.62347,64.540474,38.443684,42.852352,50.283051,77.445129,3.2579277,85.730736,23.056576,40.815441,51.331036,-2.1462717,44.736279
67,2000,-17.785265,11.532493,132.99838,1533.8029,82.175499,19.080507,86.239174,84.087746,77.104683,-2.218081,82.444534,25.95006,61.800243,70.807983,5.3901858,105.93952
79,2000,-17.984831,10.990005,120.78022,1327.3752,62.31929,21.735085,80.099747,67.993896,105.17724,-3.963968,48.790394,38.828785,51.19416,70.596664,4.674387,68.51545
29,2000,-19.976112,8.42344,70.954338,597.67963,40.004906,36.063202,49.822418,59.734035,83.116089,-4.8043294,5.805388,16.695168,33.703049,69.794914,-.33303317,52.811775
74,2000,-19.114573,9.8094749,96.2258,943.92456,45.077133,40.181614,52.929596,71.794319,100.91963,.2144807,57.323383,30.752848,42.736401,59.493679,.84410375,53.219788
33,2000,-18.253033,10.843937,117.59097,1275.149,61.309692,12.508424,77.167946,79.118073,85.201881,.93852264,7.7431278,36.673878,48.852859,84.153358,2.4437194,78.492302
32,2000,-19.107243,8.9025173,79.254814,705.56738,45.139126,33.664154,55.19825,52.961998,166.66512,3.9273801,56.543312,22.399254,55.662422,64.113815,1.2521434,24.719128
73,2000,-18.640575,9.5812654,91.800644,879.56635,56.185944,37.377686,36.447308,46.734276,145.8047,-3.2593081,77.006943,26.814692,43.107712,77.530678,5.8027282,29.365906
65,2000,-19.854185,8.3177652,69.185219,575.46643,55.479008,30.61677,33.79129,47.897789,12.875878,-.18912145,37.21439,19.826561,37.998005,51.376614,1.3801961,53.627785
6,2000,-18.375877,11.599534,134.54919,1560.7079,78.182869,16.251957,64.413101,67.383606,240.47954,7.4369044,19.632181,28.803549,51.307709,109.17113,-2.6794629,77.415611
36,2000,-20.137125,8.0216284,64.346519,516.16388,29.176071,35.820068,36.711372,33.681671,143.56319,.58361745,0,22.420233,29.551098,46.52655,5.4502902,23.87722
21,2000,-19.117748,9.0694475,82.254875,746.00629,61.084526,27.305033,55.097046,37.730869,12.331163,1.7362154,47.801434,28.203375,40.817841,89.577248,.99743623,48.532139
19,2000,-18.283237,10.747314,115.50477,1241.3661,56.16415,15.305145,61.16708,62.741203,491.56848,.95735621,78.071671,29.946909,54.423973,74.90799,-2.39256,46.377861
18,2000,-19.848513,7.2128448,52.025131,375.24921,30.144178,49.337276,40.580631,45.090912,49.214924,8.8199377,30.663036,22.943918,35.684204,42.455582,-6.4716029,31.682112
77,2000,-18.326849,11.431356,130.6759,1493.8029,93.477829,10.620975,70.50927,62.593029,1377.8331,-1.9915502,61.188961,30.772198,58.634289,88.215256,-.85366493,73.040901
54,2000,-20.583368,8.0180473,64.289085,515.4729,28.748945,38.559578,40.624733,39.954498,205.36346,8.8707275,94.86219,19.001871,24.369658,22.302345,5.867382,47.650749
78,2000,-19.207928,11.526311,132.85585,1531.3378,80.905067,33.447575,53.177139,69.574745,23.704834,-2.274096,19.563272,26.204159,56.234142,83.029579,1.6216501,54.654427
17,2000,-19.821861,8.7253561,76.131836,664.2774,60.991749,46.315941,50.676235,47.293453,8.6324682,-1.8772918,58.103977,25.985731,38.4832,70.053253,3.4449496,49.377018
72,2000,-18.965982,7.524291,56.614956,425.9874,35.29945,47.59351,46.490665,42.665192,23.434685,4.6794019,27.707794,17.075912,39.775997,36.699116,6.2847114,29.851629
55,2000,-19.126703,10.736487,115.27216,1237.6182,65.93718,30.65521,77.278717,64.56868,7.0607257,1.6808269,33.609726,39.359112,41.523632,68.979195,9.0096684,62.840729
24,2000,-19.735918,7.4142466,54.97105,407.56894,28.418039,52.293999,32.549839,38.864853,101.17368,6.6911545,54.258587,16.318771,48.25721,41.209553,6.5116587,42.491512
39,2000,-19.533367,7.9545646,63.275097,503.32584,38.566177,28.976927,34.857113,34.330173,264.02417,9.3754911,53.547184,19.894241,34.660931,66.24456,.96200585,33.892349
60,2000,-18.325788,10.778365,116.17316,1252.1567,68.685455,21.387278,62.412895,57.413944,734.40796,-2.272537,52.699036,36.207844,55.695694,76.577507,-4.1575675,72.851418
4,2000,-19.458517,11.562806,133.69849,1545.9297,49.942787,19.804548,75.687531,58.454285,473.98865,3.7059128,46.15641,25.733761,54.638927,57.938129,.21690041,63.001148
62,2000,-17.317314,11.009588,121.21104,1334.4835,87.620361,5.8170033,72.338226,67.557312,55.856125,.27611583,69.189484,27.562832,54.946346,86.361008,2.3670106,81.08577
7,2001,-18.550751,11.453067,131.17274,1502.3302,85.072113,10.550328,54.589901,75.412323,19.563309,-2.6123066,78.141624,27.257713,57.794216,99.093231,13.290072,89.954521
70,2001,-17.915621,10.038877,100.77905,1011.7084,85.559647,19.593931,47.592182,66.785339,35.52924,2.6729085,85.745674,23.591827,41.844643,78.129387,-2.5013566,77.91008
60,2001,-18.680508,10.701982,114.53243,1225.724,68.886353,23.094358,65.186882,54.697426,744.58759,-3.2602217,55.147442,35.750614,52.01965,69.848618,-4.0444002,74.406067
28,2001,-18.205818,11.483462,131.8699,1514.3231,92.885239,26.209709,76.159836,67.126366,21.296238,2.9596198,36.050514,29.105114,52.258461,68.725906,.52099371,81.672539
58,2001,-19.589348,8.8935642,79.095482,703.4408,43.256321,40.195789,48.804905,41.988003,46.28429,3.2642238,50.529041,16.121992,50.374786,80.533302,6.4179168,50.938282
1,2001,-19.021425,8.5778074,73.578781,631.14459,45.797585,24.16153,38.264328,39.126965,44.389927,8.8321943,77.385864,22.638365,54.188919,47.937069,3.1688724,35.782536
72,2001,-18.569967,7.5447631,56.92345,429.47394,43.819466,46.230442,51.487171,36.53698,21.887962,3.7630396,20.587671,17.458033,33.315952,33.7859,2.9555807,42.5826
20,2001,-18.840618,8.8453732,78.240623,692.0675,43.794228,34.627579,58.029018,57.528225,31.72604,-2.6844568,20.486324,22.210224,42.613964,74.317993,10.660039,52.546329
76,2001,-19.94384,8.5770664,73.566071,630.98108,46.807976,49.926739,24.165134,55.232327,4.102488,-3.0601368,98.443443,31.601564,32.50518,74.091751,1.2585113,47.324593
46,2001,-18.923504,8.7666798,76.854675,673.76031,44.169079,27.000036,32.564434,60.495266,38.665432,4.0186853,1.6239532,20.8207,37.417633,58.895153,4.6729579,57.787952
36,2001,-20.069138,7.963799,63.422096,505.08081,20.02062,36.408295,37.337631,37.546879,157.28229,.57950628,2.9576001,19.531977,29.333588,34.873646,4.6634245,24.935656
43,2001,-19.469742,7.1579633,51.236439,366.74854,13.946753,36.924164,23.035599,43.268684,5.4586086,-3.689199,5.4683967,28.235018,40.54113,59.130096,4.5148306,33.832703
14,2001,-18.362707,10.085167,101.71059,1025.7683,73.73246,20.220499,51.494743,59.242496,26.921049,5.4126863,65.582191,25.121111,49.151527,119.09096,2.9581347,59.932701
50,2001,-19.873556,7.6023664,57.795975,439.3862,40.638931,32.773865,35.38604,59.882027,19.891756,-1.4794774,15.358686,10.962247,38.946674,66.480247,.447474,23.676275
5,2001,-17.845829,9.8178387,96.389954,946.34106,56.864479,15.510353,51.132561,62.675663,16.676544,7.5162411,34.542202,23.844799,41.982307,64.478043,.38494512,69.087257
54,2001,-20.532797,7.9267917,62.834026,498.07224,27.203287,35.483719,39.443207,47.385731,196.47791,8.5725918,94.126419,20.438095,25.523142,33.287006,7.6717539,44.006516
75,2001,-19.24966,8.4539881,71.469917,604.20581,27.742115,30.574121,52.076004,43.913261,20.84712,8.1879177,86.357063,25.434103,28.270689,52.576187,6.5740995,42.649582
11,2001,-19.900806,7.9409742,63.059071,500.75046,39.233044,44.439289,41.870663,41.274502,103.48497,6.3887234,85.319618,23.859816,43.942265,45.013752,10.990496,50.932251
26,2001,-17.979874,10.082633,101.65948,1024.9954,76.109489,17.73247,49.454601,69.098846,66.962097,3.4683392,26.283207,19.74201,46.827477,76.013924,5.0328026,39.266418
62,2001,-17.481497,11.040054,121.8828,1345.5928,88.234779,5.0390573,71.690948,72.160591,49.372932,-.034574091,74.439461,28.771006,53.539783,84.068214,3.9552877,83.270355
49,2001,-18.442728,9.3663197,87.727943,821.68799,66.153915,37.289574,45.957043,53.085213,74.674179,3.7589929,90.574638,24.893152,42.779182,52.250076,-.86698157,48.462543
29,2001,-19.958672,8.324625,69.299385,576.89136,41.200775,39.558647,52.120472,59.068497,84.688545,-5.3900647,7.6660819,21.374495,35.489956,70.260689,-1.6152288,42.385052
78,2001,-19.020388,11.582933,134.16435,1554.0167,87.571312,36.662804,53.193073,68.706436,20.960342,-3.2720094,3.3842292,25.822899,58.392265,78.520348,4.5757804,49.415787
23,2001,-19.715151,7.3525853,54.060513,397.48453,32.288452,50.599594,32.883026,44.210297,3.4526873,9.3087597,92.687141,25.240475,35.67057,35.131985,.96205616,26.833075
77,2001,-18.69311,11.299453,127.67764,1442.6874,89.410873,13.365081,71.012726,54.921749,1389.2623,-2.011673,48.989166,29.172583,60.745106,86.8218,4.3693018,75.195374
40,2001,-18.00218,10.819688,117.06564,1266.6138,56.632156,18.953176,70.977112,80.762558,194.59698,1.7299039,41.061932,27.735954,56.414742,54.624844,2.1275883,64.535355
21,2001,-19.383986,9.0874119,82.581055,750.44806,63.919762,30.865541,54.457973,40.790226,6.4434834,1.9574094,52.8344,24.457304,38.901421,92.357216,-.70320046,49.111736
4,2001,-19.497112,11.520569,132.72351,1529.0503,47.407017,20.381754,74.062233,58.032581,478.88239,2.6137054,46.162216,22.179466,54.146152,63.681072,6.7728219,63.969807
24,2001,-19.73597,7.4347725,55.275841,410.96332,30.753149,57.505169,34.638538,36.945515,101.86755,6.4526086,63.332661,16.509354,42.931091,41.571548,4.9159703,38.15839
67,2001,-17.887348,11.452744,131.16533,1502.2029,81.883461,18.735121,85.686096,79.091721,73.18557,-1.5639735,83.130554,24.309258,61.069248,75.884758,.59463656,115.51187
44,2001,-18.676758,9.9755487,99.511574,992.68256,36.761295,42.311508,52.050823,52.454811,28.562166,-.5879606,33.143211,29.075754,36.404514,80.789047,-3.3296812,78.673332
48,2001,-19.331314,10.033115,100.66341,1009.9675,51.185265,16.739834,70.342102,79.628326,14.467997,5.8209672,41.190544,23.919077,42.276703,85.19548,-3.6371834,45.047024
25,2001,-19.679077,8.3925514,70.434921,591.12866,55.331429,54.07341,41.447559,60.832146,794.68188,5.7412744,100,24.539309,40.790394,66.191887,-1.633028,38.704842
35,2001,-19.788363,8.1869993,67.026955,548.74963,39.890308,35.341797,30.918776,48.53735,30.138475,-2.3006382,98.680794,18.261957,26.163445,40.282833,5.3973751,18.220758
63,2001,-18.374712,8.8937721,79.099182,703.49011,50.837933,14.354325,51.949932,57.73217,52.652523,-.20574349,55.282402,21.934052,38.570587,70.178139,3.1897089,55.146793
59,2001,-19.19512,8.074913,65.204224,526.51843,24.646805,25.674736,60.259785,50.320114,33.781158,.73238158,58.060692,24.406651,24.205719,69.387009,-2.8709855,39.883083
3,2001,-18.530485,10.027263,100.546,1008.2011,68.232986,19.539305,50.113594,63.779293,39.982891,5.8998899,76.964478,23.285896,50.046486,79.277245,1.3562422,82.40641
6,2001,-18.712378,11.614944,134.90691,1566.9362,74.49794,12.511815,65.387154,68.870544,249.98598,7.4450359,21.561602,31.837072,47.54615,101.73575,-4.5937929,80.151146
37,2001,-17.209551,11.152642,124.38143,1387.1816,66.031883,6.1182094,66.66246,71.087418,41.629509,5.8597651,63.783745,29.555197,54.822018,72.769707,12.531162,64.688072
33,2001,-17.905018,10.810297,116.86252,1263.3186,72.541359,11.918376,74.667168,77.271706,93.518486,2.5128212,10.63887,32.756222,50.434826,70.757355,2.1750429,74.018639
79,2001,-17.901062,10.960032,120.12231,1316.5444,65.936478,21.27668,83.349419,68.812469,112.12563,-4.2761264,38.931965,37.317104,51.403606,62.047806,5.3728871,60.199867
53,2001,-19.332243,9.2894077,86.293098,801.61176,49.133366,15.659299,28.55682,53.050938,43.011341,9.5531073,10.488654,15.995976,49.92231,81.373436,7.7431073,62.05991
41,2001,-18.070812,10.269366,105.45988,1083.0062,85.42939,15.28833,68.448257,60.301311,219.97246,7.6225753,18.691023,20.104141,39.464848,98.267693,4.6542082,47.288334
65,2001,-20.14345,8.2954464,68.81443,570.84644,47.936752,39.672356,34.233814,50.031467,11.117352,-.32124048,41.643547,19.569029,34.927223,33.759895,-2.8578563,46.899166
42,2001,-18.397533,9.4433365,89.176605,842.12469,62.084667,19.065197,54.918472,39.503178,142.5874,7.1238036,73.251465,14.52711,33.281128,89.138435,3.8003531,59.505489
47,2001,-19.641623,7.8562465,61.720608,484.8923,35.504612,23.173309,57.891777,49.403152,91.40403,-1.6998099,100,23.732498,25.823473,45.154724,5.9235239,54.428421
38,2001,-19.518648,8.817049,77.740356,685.44049,51.312344,32.413551,45.062405,54.111595,26.798973,-2.5500176,87.865234,31.395859,25.827547,67.926636,.29722419,48.767223
73,2001,-18.484716,9.6259861,92.659607,891.94012,52.903301,37.5569,39.888515,54.71418,141.30882,-2.9567764,73.166771,26.401598,39.5499,79.595154,6.5670304,28.705574
69,2001,-18.519382,11.135129,123.9911,1380.6569,75.933617,33.148159,68.885872,62.038212,38.376705,2.4063063,29.462488,26.750774,31.894367,76.611595,9.6648836,69.276321
10,2001,-17.911837,11.453259,131.17712,1502.4056,86.200935,15.101939,61.04166,85.804359,14.486635,2.6369665,89.112747,30.137253,54.737423,74.467354,2.2790034,73.681244
32,2001,-19.208101,8.9775753,80.596855,723.56439,44.090027,34.505882,53.634888,56.366005,162.27457,3.5206647,64.330681,18.565474,57.680157,65.043785,3.2745483,15.658091
71,2001,-18.556078,11.406045,130.09785,1483.9021,70.871468,14.203594,73.438789,72.5746,50.068123,8.810257,66.425133,26.255072,55.546455,41.9729,.3222245,35.018089
68,2001,-20.035049,9.3715706,87.826332,823.07068,39.536266,19.455393,38.984581,54.755936,24.68309,1.0563955,92.334084,21.132998,43.826374,78.750206,9.080719,43.521111
8,2001,-18.957144,10.256025,105.18606,1078.7909,76.604362,21.857203,64.295303,72.55088,106.78339,2.7036834,85.970924,26.304903,29.504898,83.462891,4.6166544,55.168049
61,2001,-17.879128,9.8720865,97.458092,962.11475,64.609978,33.104694,63.216316,58.502167,78.580566,7.8355241,57.372627,36.914112,47.786049,83.510132,-3.6485007,59.127792
9,2001,-19.334627,8.2725744,68.435486,566.13763,43.960918,35.959949,41.749123,41.026436,2.2592258,-3.1306448,43.346066,11.133063,46.961613,57.132462,4.7454042,73.835419
51,2001,-19.264553,10.071464,101.43438,1021.5927,54.867878,19.47068,58.488953,62.965893,30.108366,5.9848127,21.992178,26.775164,40.979008,59.111549,.93401271,73.79509
57,2001,-18.758333,9.64783,93.080627,898.02606,83.001976,33.421234,49.675068,50.432514,5.2336612,2.0240877,75.134727,33.377018,37.797417,50.547501,-.86854607,34.806847
66,2001,-18.634295,9.0671911,82.213951,745.44965,66.381645,22.387253,42.148357,46.705761,16.940153,1.2456641,13.243335,23.817671,42.812054,48.400772,-1.5446459,39.01318
12,2001,-18.372635,10.61457,112.66909,1195.9338,49.787655,8.0213404,65.798088,54.391357,61.750252,8.3132992,61.928268,29.051779,53.495071,114.64365,3.0571437,47.549488
18,2001,-19.966236,7.2115922,52.007061,375.05371,27.04031,51.026695,36.571529,45.485706,42.237972,7.3839421,36.31036,18.193176,36.999794,53.784367,-5.5157332,26.694559
16,2001,-18.900766,7.3952813,54.690186,404.44931,26.124825,37.950329,54.312199,44.692589,121.23121,-1.3065641,56.40992,19.639637,35.814487,67.101746,2.1809165,28.75061
39,2001,-19.689354,7.9496679,63.19722,502.39691,43.393726,27.843693,30.573812,38.544147,254.83795,9.1599178,61.615746,16.690983,32.633175,62.743462,2.3902202,14.361602
52,2001,-17.636215,10.901062,118.83315,1295.4076,79.744812,12.393703,51.404022,61.638557,9.1077452,1.5119685,25.549458,26.201796,50.842995,63.619019,10.783367,51.756626
2,2001,-18.620235,10.111453,102.24149,1033.8099,57.299324,23.556353,57.94894,57.501694,35.732594,3.994683,94.213974,22.079542,39.144703,72.954529,6.6520009,46.435902
13,2001,-18.618799,11.394831,129.84216,1479.5295,87.822044,18.06628,53.818851,65.010887,26.154667,-3.4268003,15.460125,24.611406,43.460808,53.682991,4.8783522,77.852509
45,2001,-18.771887,8.2458439,67.993942,560.66742,43.104164,41.758202,42.567524,45.058964,36.756462,3.7326996,43.760822,26.068789,35.406689,34.141586,.9124617,39.475567
27,2001,-18.821257,10.979898,120.55817,1323.7164,71.51062,17.901365,73.313232,63.689682,168.27925,-1.3863459,8.0162954,27.992449,50.257496,60.069302,7.7891254,50.091442
55,2001,-19.212774,10.814706,116.95786,1264.8649,60.366562,31.835897,74.770378,63.907604,4.7390032,1.7036425,31.332811,36.148441,47.118206,74.623482,6.3299117,67.45295
15,2001,-20.685946,8.1189518,65.917381,535.17999,26.741724,39.566315,31.142073,46.211319,7.3156433,-3.8486063,11.20691,23.238235,42.527843,14.234995,2.5459476,33.88863
17,2001,-19.638405,8.671011,75.186432,651.94238,64.043663,49.049603,50.790878,53.406921,15.161889,-1.1350534,56.33773,26.77478,39.010334,69.919395,7.3177681,38.397263
80,2001,-18.752083,9.7422523,94.911484,924.65161,67.686951,34.325317,55.999233,51.598793,106.93492,-5.1628723,25.685232,26.250284,45.616688,75.398773,8.321702,34.964436
34,2001,-20.070963,8.4573126,71.526138,604.91888,36.149975,31.379971,19.775362,58.216534,390.74991,2.7248681,95.595482,18.846771,29.47797,70.189201,-.89769083,65.728264
30,2001,-19.835024,8.8913374,79.055878,702.91254,54.252716,31.845169,43.705479,51.752155,33.175739,8.2939777,29.704586,26.444366,38.019409,73.639008,-1.9139323,40.990601
56,2001,-18.362549,11.548594,133.37001,1540.2361,78.831947,16.189404,83.014626,92.391357,169.62199,.055410728,100,40.494076,57.406914,93.476532,7.7890892,44.95005
22,2001,-20.427774,8.1113167,65.793457,533.67157,33.066486,37.867039,40.768032,37.625263,142.10539,5.605094,63.607197,17.657259,29.965515,55.732307,5.1451788,33.865383
74,2001,-18.930548,9.8672123,97.361877,960.69031,47.781891,41.161594,50.331066,68.132538,102.08286,-.23098405,68.462845,29.07925,37.414169,54.333443,2.3620317,63.828297
31,2001,-19.743469,8.3907566,70.404793,590.74951,49.830223,40.559139,53.063015,48.247841,76.276985,6.6271687,23.247103,22.100113,35.310875,61.851997,-1.8176361,41.85062
19,2001,-18.382481,10.673279,113.91888,1215.8879,65.18882,19.816393,61.818913,62.264759,498.9581,.45667535,71.353271,29.035057,59.54998,82.612045,-.26477572,48.483143
64,2001,-18.869612,10.276636,105.60925,1085.3079,65.663605,14.724888,60.299179,67.550209,210.20296,1.6287825,49.427029,23.306864,57.486904,118.62115,-1.5875976,75.086945
70,2002,-18.165335,10.056738,101.13798,1017.1181,80.421516,19.239594,50.761143,61.400539,37.202705,2.43525,78.846519,27.405809,38.051884,77.492256,-3.067106,81.750404
24,2002,-19.407715,7.4055233,54.841774,406.13205,37.128471,56.150417,32.188789,40.178486,110.822,5.9241133,68.270638,12.412256,48.046089,38.797081,4.8302407,35.185715
9,2002,-19.536633,8.3244133,69.29586,576.84735,37.9548,35.557159,43.894505,42.4823,1,-2.0476282,28.69927,10.846634,50.696011,53.638214,3.5938425,64.857567
62,2002,-17.800505,11.116676,123.58049,1373.8043,80.756737,8.2269821,69.626312,76.05587,62.063087,-.5459547,71.944,28.678755,47.010647,87.145241,2.4052048,88.006454
61,2002,-17.618326,9.8602533,97.224594,958.65912,57.133621,30.751081,61.019661,52.55341,78.427025,7.8652029,45.557201,35.791401,47.461483,87.575447,-.25607756,72.936394
78,2002,-19.010328,11.551697,133.4417,1541.478,89.464409,34.319263,57.865818,71.238968,22.275761,-3.3312612,9.7258968,27.926693,57.828602,83.680023,1.4065362,56.975037
39,2002,-19.864618,8.0974731,65.569069,530.94379,35.820076,30.976105,31.125998,35.458729,260.73129,8.9199009,51.953552,14.704601,37.286251,62.805172,.87452644,28.583138
56,2002,-18.218143,11.513218,132.55418,1526.1252,80.97538,16.647444,80.638718,95,174.19801,-1.1225691,97.472908,39.182201,55.924702,99.0411,5.261941,56.183712
58,2002,-19.839128,8.8380346,78.110855,690.34644,39.017517,42.009308,51.660767,45.081757,50.361275,2.7527003,49.005516,15.582072,46.987553,81.452461,6.7826519,52.268059
35,2002,-19.961084,8.2044697,67.313324,552.27014,40.501022,37.349934,28.870108,50.878002,46.565189,-1.8207242,95.938332,17.595917,22.444962,44.732662,5.7268043,33.709972
69,2002,-18.895527,11.230402,126.12193,1416.3999,72.853928,32.359039,63.545547,59.258503,45.938805,2.0292184,28.134207,24.980635,29.273401,82.53437,8.0549469,66.518425
28,2002,-17.966614,11.61138,134.82414,1565.4943,94.554276,21.592733,77.854149,69.256165,16.226179,2.5542028,41.898968,29.935688,50.366726,58.604115,-6.1573796,77.00206
4,2002,-19.130533,11.483394,131.86833,1514.2959,53.308338,20.045971,75.548187,62.60611,481.4278,4.1053467,43.199055,23.921831,58.394737,64.359024,6.7779202,58.83062
34,2002,-20.820274,8.4982672,72.220543,613.74951,35.011959,39.059818,20.970438,59.274944,401.23911,3.5414126,94.915924,22.8671,32.484398,58.637989,1.8563843,57.464489
49,2002,-17.965971,9.359148,87.593651,819.80194,59.711246,36.841812,42.473934,57.160809,77.703781,3.9021769,79.346245,26.606277,39.820786,50.719986,-2.7235038,47.528698
40,2002,-18.778084,10.896743,118.73901,1293.8684,54.621979,23.60376,72.366478,69.343582,183.47948,1.3626218,25.470682,27.093685,58.150402,54.504662,5.042397,71.938957
7,2002,-18.440552,11.415434,130.31213,1487.5695,81.231285,14.028561,55.028046,76.440788,19.621342,-2.6692543,84.770622,31.737907,58.29248,99.988068,7.2722507,101.66115
14,2002,-18.347486,10.155197,103.12803,1047.2855,72.684128,22.971291,53.027416,60.858601,31.464874,6.4122877,63.896893,21.489277,46.832424,106.52017,-1.0294166,68.335167
19,2002,-18.325096,10.675688,113.97031,1216.7114,62.424053,16.514189,60.051121,55.698174,503.64905,-.0049360502,80.084137,32.871521,57.595993,74.337875,3.2133009,52.845734
51,2002,-19.44096,10.164136,103.30966,1050.0535,52.078915,16.724173,55.232178,64.430473,21.906458,5.5007038,27.760876,25.138525,42.448845,68.50412,5.3260922,62.92049
63,2002,-18.447578,8.9396191,79.916786,714.42566,50.73341,17.098108,50.567776,55.614822,56.82143,-1.5123581,37.378841,21.278347,40.297413,64.901161,1.4982963,52.891968
6,2002,-18.416056,11.668384,136.15117,1588.6642,76.453392,13.613935,64.873062,69.056473,252.371,7.3909163,17.599733,30.169832,51.405369,100.32312,-2.6270678,79.864906
36,2002,-19.912582,8.0066166,64.105911,513.27142,25.060511,38.71925,38.191452,40.270542,154.43541,.19344595,0,26.474901,28.761814,50.624821,7.874702,21.037594
